Generation	Size	Frequency	Count
80.869614	18	0.017561	1
80.869614	12	0.011707	1
80.869614	40	0.039024	1
80.869614	32	0.031220	1
80.869614	29	0.028293	1
80.869614	15	0.014634	2
80.869614	16	0.015610	1
90.870140	1	0.000977	89
90.870140	2	0.001953	42
90.870140	3	0.002930	21
90.870140	4	0.003906	15
90.870140	5	0.004883	7
90.870140	6	0.005859	10
90.870140	7	0.006836	7
90.870140	8	0.007812	4
90.870140	9	0.008789	7
90.870140	10	0.009766	7
90.870140	17	0.016602	1
90.870140	19	0.018555	2
90.870140	18	0.017578	2
90.870140	12	0.011719	3
90.870140	31	0.030273	1
90.870140	11	0.010742	5
90.870140	29	0.028320	2
90.870140	22	0.021484	1
90.870140	16	0.015625	3
90.870140	25	0.024414	1
90.870140	14	0.013672	1
90.870140	13	0.012695	3
100.870583	1	0.000976	87
100.870583	2	0.001951	43
100.870583	3	0.002927	12
100.870583	4	0.003902	11
100.870583	5	0.004878	14
100.870583	6	0.005854	9
100.870583	7	0.006829	7
100.870583	8	0.007805	7
100.870583	9	0.008780	5
100.870583	10	0.009756	2
100.870583	30	0.029268	1
100.870583	13	0.012683	5
100.870583	14	0.013659	4
100.870583	16	0.015610	3
100.870583	18	0.017561	4
100.870583	17	0.016585	3
100.870583	24	0.023415	2
100.870583	12	0.011707	3
100.870583	15	0.014634	2
100.870583	11	0.010732	2
100.870583	20	0.019512	1
110.870934	1	0.000976	70
110.870934	2	0.001951	31
110.870934	3	0.002927	23
110.870934	4	0.003902	18
110.870934	5	0.004878	10
110.870934	6	0.005854	11
110.870934	7	0.006829	8
110.870934	8	0.007805	4
110.870934	9	0.008780	1
110.870934	10	0.009756	6
110.870934	15	0.014634	2
110.870934	21	0.020488	2
110.870934	30	0.029268	2
110.870934	25	0.024390	1
110.870934	11	0.010732	7
110.870934	17	0.016585	3
110.870934	14	0.013659	4
110.870934	18	0.017561	2
110.870934	13	0.012683	3
110.870934	31	0.030244	1
110.870934	20	0.019512	1
110.870934	12	0.011707	1
120.871124	1	0.000976	76
120.871124	2	0.001951	29
120.871124	3	0.002927	23
120.871124	4	0.003902	16
120.871124	5	0.004878	17
120.871124	6	0.005854	8
120.871124	7	0.006829	3
120.871124	8	0.007805	9
120.871124	9	0.008780	5
120.871124	10	0.009756	5
120.871124	15	0.014634	3
120.871124	17	0.016585	3
120.871124	33	0.032195	1
120.871124	11	0.010732	3
120.871124	12	0.011707	5
120.871124	19	0.018537	1
120.871124	13	0.012683	3
120.871124	25	0.024390	1
120.871124	24	0.023415	3
120.871124	28	0.027317	1
120.871124	16	0.015610	2
130.871567	1	0.000976	93
130.871567	2	0.001951	37
130.871567	3	0.002927	22
130.871567	4	0.003902	14
130.871567	5	0.004878	6
130.871567	6	0.005854	10
130.871567	7	0.006829	13
130.871567	8	0.007805	8
130.871567	9	0.008780	8
130.871567	10	0.009756	4
130.871567	11	0.010732	3
130.871567	16	0.015610	3
130.871567	12	0.011707	3
130.871567	17	0.016585	2
130.871567	14	0.013659	4
130.871567	28	0.027317	1
130.871567	33	0.032195	1
130.871567	13	0.012683	1
130.871567	31	0.030244	1
130.871567	20	0.019512	1
130.871567	21	0.020488	1
130.871567	26	0.025366	1
140.871918	1	0.000976	86
140.871918	2	0.001951	35
140.871918	3	0.002927	17
140.871918	4	0.003902	21
140.871918	5	0.004878	17
140.871918	6	0.005854	4
140.871918	7	0.006829	5
140.871918	8	0.007805	10
140.871918	9	0.008780	6
140.871918	10	0.009756	4
140.871918	11	0.010732	4
140.871918	15	0.014634	1
140.871918	26	0.025366	3
140.871918	36	0.035122	1
140.871918	14	0.013659	3
140.871918	17	0.016585	2
140.871918	13	0.012683	1
140.871918	21	0.020488	1
140.871918	19	0.018537	3
140.871918	30	0.029268	1
140.871918	28	0.027317	1
140.871918	18	0.017561	1
150.872208	1	0.000976	69
150.872208	2	0.001951	42
150.872208	3	0.002927	16
150.872208	4	0.003902	20
150.872208	5	0.004878	15
150.872208	6	0.005854	13
150.872208	7	0.006829	11
150.872208	8	0.007805	5
150.872208	9	0.008780	3
150.872208	10	0.009756	7
150.872208	17	0.016585	1
150.872208	24	0.023415	1
150.872208	16	0.015610	1
150.872208	30	0.029268	1
150.872208	13	0.012683	3
150.872208	12	0.011707	2
150.872208	19	0.018537	2
150.872208	15	0.014634	1
150.872208	11	0.010732	5
150.872208	21	0.020488	1
150.872208	31	0.030244	1
150.872208	22	0.021463	1
150.872208	20	0.019512	1
150.872208	25	0.024390	1
160.872696	1	0.000976	67
160.872696	2	0.001951	37
160.872696	3	0.002927	26
160.872696	4	0.003902	21
160.872696	5	0.004878	17
160.872696	6	0.005854	9
160.872696	7	0.006829	5
160.872696	8	0.007805	5
160.872696	9	0.008780	3
160.872696	10	0.009756	4
160.872696	15	0.014634	2
160.872696	18	0.017561	1
160.872696	13	0.012683	4
160.872696	12	0.011707	6
160.872696	11	0.010732	4
160.872696	21	0.020488	2
160.872696	27	0.026341	2
160.872696	22	0.021463	1
160.872696	68	0.066341	1
160.872696	14	0.013659	1
160.872696	25	0.024390	1
170.873123	1	0.000975	81
170.873123	2	0.001949	51
170.873123	3	0.002924	22
170.873123	4	0.003899	16
170.873123	5	0.004873	12
170.873123	6	0.005848	14
170.873123	7	0.006823	7
170.873123	8	0.007797	5
170.873123	9	0.008772	8
170.873123	10	0.009747	5
170.873123	24	0.023392	1
170.873123	16	0.015595	3
170.873123	15	0.014620	3
170.873123	20	0.019493	2
170.873123	23	0.022417	1
170.873123	26	0.025341	1
170.873123	28	0.027290	1
170.873123	14	0.013645	2
170.873123	12	0.011696	2
170.873123	22	0.021442	1
170.873123	19	0.018519	1
170.873123	31	0.030214	1
180.873581	1	0.000976	66
180.873581	2	0.001951	57
180.873581	3	0.002927	21
180.873581	4	0.003902	19
180.873581	5	0.004878	12
180.873581	6	0.005854	6
180.873581	7	0.006829	15
180.873581	8	0.007805	9
180.873581	9	0.008780	2
180.873581	10	0.009756	2
180.873581	19	0.018537	1
180.873581	16	0.015610	1
180.873581	11	0.010732	4
180.873581	20	0.019512	1
180.873581	17	0.016585	2
180.873581	62	0.060488	1
180.873581	15	0.014634	1
180.873581	30	0.029268	1
180.873581	27	0.026341	1
180.873581	28	0.027317	1
180.873581	18	0.017561	1
180.873581	12	0.011707	1
180.873581	32	0.031220	1
180.873581	24	0.023415	1
180.873581	14	0.013659	1
190.873901	1	0.000977	63
190.873901	2	0.001953	37
190.873901	3	0.002930	25
190.873901	4	0.003906	10
190.873901	5	0.004883	14
190.873901	6	0.005859	12
190.873901	7	0.006836	8
190.873901	8	0.007812	5
190.873901	9	0.008789	5
190.873901	10	0.009766	5
190.873901	11	0.010742	6
190.873901	21	0.020508	2
190.873901	19	0.018555	3
190.873901	24	0.023438	2
190.873901	13	0.012695	3
190.873901	20	0.019531	1
190.873901	18	0.017578	1
190.873901	15	0.014648	2
190.873901	27	0.026367	1
190.873901	17	0.016602	1
190.873901	26	0.025391	1
190.873901	12	0.011719	2
190.873901	25	0.024414	1
200.874359	1	0.000977	78
200.874359	2	0.001953	24
200.874359	3	0.002930	19
200.874359	4	0.003906	14
200.874359	5	0.004883	13
200.874359	6	0.005859	8
200.874359	7	0.006836	8
200.874359	8	0.007812	5
200.874359	9	0.008789	12
200.874359	10	0.009766	3
200.874359	11	0.010742	4
200.874359	24	0.023438	3
200.874359	12	0.011719	2
200.874359	15	0.014648	2
200.874359	16	0.015625	2
200.874359	17	0.016602	3
200.874359	38	0.037109	1
200.874359	21	0.020508	1
200.874359	22	0.021484	1
200.874359	23	0.022461	1
200.874359	13	0.012695	1
200.874359	34	0.033203	1
200.874359	20	0.019531	1
200.874359	14	0.013672	1
210.874847	1	0.000976	89
210.874847	2	0.001951	29
210.874847	3	0.002927	27
210.874847	4	0.003902	18
210.874847	5	0.004878	10
210.874847	6	0.005854	7
210.874847	7	0.006829	6
210.874847	8	0.007805	9
210.874847	9	0.008780	2
210.874847	10	0.009756	5
210.874847	30	0.029268	1
210.874847	19	0.018537	2
210.874847	28	0.027317	2
210.874847	13	0.012683	1
210.874847	14	0.013659	3
210.874847	24	0.023415	1
210.874847	16	0.015610	3
210.874847	26	0.025366	2
210.874847	31	0.030244	1
210.874847	21	0.020488	1
210.874847	11	0.010732	3
210.874847	18	0.017561	1
210.874847	22	0.021463	1
210.874847	23	0.022439	1
220.875198	1	0.000976	82
220.875198	2	0.001951	27
220.875198	3	0.002927	16
220.875198	4	0.003902	15
220.875198	5	0.004878	9
220.875198	6	0.005854	11
220.875198	7	0.006829	3
220.875198	8	0.007805	7
220.875198	9	0.008780	3
220.875198	10	0.009756	4
220.875198	11	0.010732	4
220.875198	32	0.031220	1
220.875198	42	0.040976	1
220.875198	13	0.012683	4
220.875198	16	0.015610	4
220.875198	14	0.013659	2
220.875198	17	0.016585	2
220.875198	26	0.025366	1
220.875198	21	0.020488	1
220.875198	12	0.011707	1
220.875198	19	0.018537	2
220.875198	28	0.027317	1
220.875198	18	0.017561	1
220.875198	27	0.026341	1
220.875198	15	0.014634	4
230.875732	1	0.000976	83
230.875732	2	0.001951	38
230.875732	3	0.002927	19
230.875732	4	0.003902	14
230.875732	5	0.004878	9
230.875732	6	0.005854	11
230.875732	7	0.006829	8
230.875732	8	0.007805	6
230.875732	9	0.008780	5
230.875732	10	0.009756	4
230.875732	16	0.015610	4
230.875732	13	0.012683	1
230.875732	15	0.014634	1
230.875732	14	0.013659	2
230.875732	40	0.039024	1
230.875732	17	0.016585	2
230.875732	25	0.024390	1
230.875732	20	0.019512	1
230.875732	26	0.025366	2
230.875732	22	0.021463	1
230.875732	18	0.017561	2
230.875732	19	0.018537	2
230.875732	21	0.020488	1
230.875732	12	0.011707	1
230.875732	11	0.010732	3
240.876450	1	0.000977	87
240.876450	2	0.001953	40
240.876450	3	0.002930	30
240.876450	4	0.003906	13
240.876450	5	0.004883	11
240.876450	6	0.005859	6
240.876450	7	0.006836	8
240.876450	8	0.007812	6
240.876450	9	0.008789	5
240.876450	10	0.009766	4
240.876450	15	0.014648	2
240.876450	21	0.020508	2
240.876450	17	0.016602	2
240.876450	11	0.010742	4
240.876450	25	0.024414	2
240.876450	22	0.021484	1
240.876450	12	0.011719	6
240.876450	13	0.012695	1
240.876450	14	0.013672	1
240.876450	16	0.015625	2
240.876450	19	0.018555	2
240.876450	24	0.023438	1
240.876450	20	0.019531	1
250.877121	1	0.000977	87
250.877121	2	0.001953	36
250.877121	3	0.002930	24
250.877121	4	0.003906	18
250.877121	5	0.004883	13
250.877121	6	0.005859	8
250.877121	7	0.006836	7
250.877121	8	0.007812	8
250.877121	9	0.008789	4
250.877121	10	0.009766	6
250.877121	20	0.019531	1
250.877121	11	0.010742	2
250.877121	22	0.021484	1
250.877121	18	0.017578	3
250.877121	44	0.042969	1
250.877121	24	0.023438	2
250.877121	29	0.028320	1
250.877121	12	0.011719	2
250.877121	17	0.016602	1
250.877121	27	0.026367	1
250.877121	16	0.015625	1
250.877121	25	0.024414	2
250.877121	13	0.012695	2
260.877472	1	0.000976	80
260.877472	2	0.001951	35
260.877472	3	0.002927	24
260.877472	4	0.003902	15
260.877472	5	0.004878	14
260.877472	6	0.005854	11
260.877472	7	0.006829	6
260.877472	8	0.007805	5
260.877472	9	0.008780	3
260.877472	10	0.009756	6
260.877472	47	0.045854	1
260.877472	20	0.019512	3
260.877472	28	0.027317	2
260.877472	11	0.010732	3
260.877472	15	0.014634	2
260.877472	12	0.011707	2
260.877472	22	0.021463	1
260.877472	25	0.024390	1
260.877472	29	0.028293	1
260.877472	17	0.016585	1
260.877472	18	0.017561	1
260.877472	14	0.013659	2
260.877472	33	0.032195	1
260.877472	16	0.015610	1
270.877838	1	0.000976	99
270.877838	2	0.001951	43
270.877838	3	0.002927	20
270.877838	4	0.003902	18
270.877838	5	0.004878	8
270.877838	6	0.005854	7
270.877838	7	0.006829	4
270.877838	8	0.007805	11
270.877838	9	0.008780	5
270.877838	10	0.009756	2
270.877838	14	0.013659	3
270.877838	13	0.012683	5
270.877838	36	0.035122	1
270.877838	11	0.010732	5
270.877838	26	0.025366	2
270.877838	18	0.017561	1
270.877838	55	0.053659	1
270.877838	16	0.015610	1
270.877838	21	0.020488	1
270.877838	27	0.026341	1
270.877838	15	0.014634	2
270.877838	28	0.027317	1
280.878296	1	0.000976	90
280.878296	2	0.001951	50
280.878296	3	0.002927	20
280.878296	4	0.003902	20
280.878296	5	0.004878	12
280.878296	6	0.005854	11
280.878296	7	0.006829	9
280.878296	8	0.007805	5
280.878296	9	0.008780	6
280.878296	10	0.009756	1
280.878296	12	0.011707	6
280.878296	19	0.018537	2
280.878296	18	0.017561	1
280.878296	37	0.036098	1
280.878296	34	0.033171	1
280.878296	28	0.027317	1
280.878296	11	0.010732	4
280.878296	22	0.021463	1
280.878296	30	0.029268	1
280.878296	13	0.012683	2
280.878296	15	0.014634	1
280.878296	21	0.020488	1
280.878296	17	0.016585	1
290.878448	1	0.000977	81
290.878448	2	0.001953	37
290.878448	3	0.002930	23
290.878448	4	0.003906	18
290.878448	5	0.004883	11
290.878448	6	0.005859	14
290.878448	7	0.006836	7
290.878448	8	0.007812	5
290.878448	9	0.008789	2
290.878448	10	0.009766	5
290.878448	23	0.022461	1
290.878448	20	0.019531	3
290.878448	15	0.014648	1
290.878448	11	0.010742	5
290.878448	13	0.012695	5
290.878448	16	0.015625	2
290.878448	12	0.011719	4
290.878448	19	0.018555	1
290.878448	24	0.023438	2
290.878448	32	0.031250	1
290.878448	21	0.020508	1
290.878448	14	0.013672	1
300.878693	1	0.000976	78
300.878693	2	0.001951	32
300.878693	3	0.002927	12
300.878693	4	0.003902	23
300.878693	5	0.004878	8
300.878693	6	0.005854	12
300.878693	7	0.006829	2
300.878693	8	0.007805	4
300.878693	9	0.008780	2
300.878693	10	0.009756	5
300.878693	46	0.044878	1
300.878693	60	0.058537	1
300.878693	18	0.017561	2
300.878693	28	0.027317	3
300.878693	29	0.028293	1
300.878693	16	0.015610	1
300.878693	17	0.016585	3
300.878693	45	0.043902	1
300.878693	14	0.013659	2
300.878693	33	0.032195	1
300.878693	19	0.018537	1
300.878693	11	0.010732	1
300.878693	13	0.012683	1
300.878693	23	0.022439	2
300.878693	12	0.011707	1
310.878845	1	0.000976	69
310.878845	2	0.001951	41
310.878845	3	0.002927	25
310.878845	4	0.003902	13
310.878845	5	0.004878	10
310.878845	6	0.005854	10
310.878845	7	0.006829	5
310.878845	8	0.007805	12
310.878845	9	0.008780	6
310.878845	10	0.009756	3
310.878845	23	0.022439	1
310.878845	14	0.013659	1
310.878845	17	0.016585	2
310.878845	58	0.056585	1
310.878845	20	0.019512	2
310.878845	16	0.015610	2
310.878845	11	0.010732	3
310.878845	15	0.014634	1
310.878845	12	0.011707	6
310.878845	28	0.027317	1
310.878845	18	0.017561	2
310.878845	37	0.036098	1
320.879150	1	0.000976	92
320.879150	2	0.001951	41
320.879150	3	0.002927	20
320.879150	4	0.003902	11
320.879150	5	0.004878	12
320.879150	6	0.005854	7
320.879150	7	0.006829	4
320.879150	8	0.007805	5
320.879150	9	0.008780	4
320.879150	10	0.009756	1
320.879150	17	0.016585	3
320.879150	12	0.011707	2
320.879150	14	0.013659	2
320.879150	22	0.021463	2
320.879150	20	0.019512	1
320.879150	47	0.045854	1
320.879150	41	0.040000	1
320.879150	16	0.015610	2
320.879150	11	0.010732	7
320.879150	28	0.027317	1
320.879150	34	0.033171	1
320.879150	19	0.018537	2
320.879150	15	0.014634	1
320.879150	39	0.038049	1
320.879150	13	0.012683	1
330.879333	1	0.000976	75
330.879333	2	0.001951	35
330.879333	3	0.002927	18
330.879333	4	0.003902	12
330.879333	5	0.004878	12
330.879333	6	0.005854	8
330.879333	7	0.006829	6
330.879333	8	0.007805	3
330.879333	9	0.008780	7
330.879333	10	0.009756	4
330.879333	57	0.055610	1
330.879333	12	0.011707	5
330.879333	17	0.016585	1
330.879333	16	0.015610	1
330.879333	22	0.021463	2
330.879333	13	0.012683	3
330.879333	14	0.013659	1
330.879333	29	0.028293	1
330.879333	24	0.023415	1
330.879333	53	0.051707	1
330.879333	23	0.022439	1
330.879333	19	0.018537	1
330.879333	11	0.010732	1
330.879333	15	0.014634	2
330.879333	20	0.019512	2
330.879333	25	0.024390	1
340.879700	1	0.000976	71
340.879700	2	0.001951	33
340.879700	3	0.002927	27
340.879700	4	0.003902	14
340.879700	5	0.004878	16
340.879700	6	0.005854	10
340.879700	7	0.006829	6
340.879700	8	0.007805	9
340.879700	9	0.008780	5
340.879700	10	0.009756	3
340.879700	16	0.015610	1
340.879700	11	0.010732	7
340.879700	14	0.013659	2
340.879700	42	0.040976	1
340.879700	34	0.033171	1
340.879700	13	0.012683	2
340.879700	18	0.017561	3
340.879700	19	0.018537	1
340.879700	24	0.023415	1
340.879700	12	0.011707	2
340.879700	17	0.016585	2
340.879700	23	0.022439	1
340.879700	21	0.020488	1
350.880035	1	0.000976	82
350.880035	2	0.001951	34
350.880035	3	0.002927	25
350.880035	4	0.003902	8
350.880035	5	0.004878	8
350.880035	6	0.005854	13
350.880035	7	0.006829	5
350.880035	8	0.007805	13
350.880035	9	0.008780	2
350.880035	10	0.009756	1
350.880035	12	0.011707	5
350.880035	14	0.013659	3
350.880035	22	0.021463	3
350.880035	11	0.010732	4
350.880035	19	0.018537	1
350.880035	18	0.017561	4
350.880035	17	0.016585	2
350.880035	34	0.033171	1
350.880035	39	0.038049	1
350.880035	13	0.012683	1
350.880035	31	0.030244	1
350.880035	29	0.028293	1
360.880432	1	0.000976	70
360.880432	2	0.001951	28
360.880432	3	0.002927	17
360.880432	4	0.003902	21
360.880432	5	0.004878	15
360.880432	6	0.005854	4
360.880432	7	0.006829	9
360.880432	8	0.007805	4
360.880432	9	0.008780	1
360.880432	10	0.009756	2
360.880432	41	0.040000	1
360.880432	45	0.043902	1
360.880432	33	0.032195	2
360.880432	13	0.012683	1
360.880432	16	0.015610	2
360.880432	14	0.013659	2
360.880432	21	0.020488	2
360.880432	17	0.016585	3
360.880432	18	0.017561	1
360.880432	12	0.011707	2
360.880432	47	0.045854	1
360.880432	30	0.029268	2
360.880432	25	0.024390	1
360.880432	27	0.026341	1
360.880432	11	0.010732	2
370.880737	1	0.000976	75
370.880737	2	0.001951	24
370.880737	3	0.002927	20
370.880737	4	0.003902	9
370.880737	5	0.004878	12
370.880737	6	0.005854	12
370.880737	7	0.006829	6
370.880737	8	0.007805	5
370.880737	9	0.008780	3
370.880737	10	0.009756	4
370.880737	15	0.014634	3
370.880737	18	0.017561	1
370.880737	12	0.011707	4
370.880737	16	0.015610	2
370.880737	36	0.035122	1
370.880737	13	0.012683	3
370.880737	51	0.049756	1
370.880737	64	0.062439	1
370.880737	37	0.036098	1
370.880737	25	0.024390	1
370.880737	19	0.018537	2
370.880737	17	0.016585	2
370.880737	11	0.010732	1
370.880737	20	0.019512	1
370.880737	27	0.026341	1
380.881042	1	0.000976	84
380.881042	2	0.001951	29
380.881042	3	0.002927	21
380.881042	4	0.003902	20
380.881042	5	0.004878	10
380.881042	6	0.005854	11
380.881042	7	0.006829	4
380.881042	8	0.007805	4
380.881042	9	0.008780	4
380.881042	10	0.009756	4
380.881042	23	0.022439	1
380.881042	17	0.016585	1
380.881042	37	0.036098	1
380.881042	13	0.012683	3
380.881042	25	0.024390	3
380.881042	19	0.018537	1
380.881042	16	0.015610	2
380.881042	12	0.011707	6
380.881042	20	0.019512	1
380.881042	29	0.028293	1
380.881042	14	0.013659	3
380.881042	22	0.021463	1
380.881042	24	0.023415	1
380.881042	15	0.014634	1
380.881042	11	0.010732	2
390.881378	1	0.000976	85
390.881378	2	0.001951	37
390.881378	3	0.002927	14
390.881378	4	0.003902	19
390.881378	5	0.004878	13
390.881378	6	0.005854	7
390.881378	7	0.006829	2
390.881378	8	0.007805	6
390.881378	9	0.008780	5
390.881378	10	0.009756	1
390.881378	39	0.038049	2
390.881378	24	0.023415	1
390.881378	35	0.034146	1
390.881378	15	0.014634	2
390.881378	25	0.024390	1
390.881378	27	0.026341	1
390.881378	21	0.020488	1
390.881378	14	0.013659	4
390.881378	13	0.012683	2
390.881378	11	0.010732	5
390.881378	12	0.011707	3
390.881378	29	0.028293	1
390.881378	16	0.015610	3
390.881378	17	0.016585	2
400.881683	1	0.000976	82
400.881683	2	0.001951	38
400.881683	3	0.002927	32
400.881683	4	0.003902	15
400.881683	5	0.004878	8
400.881683	6	0.005854	9
400.881683	7	0.006829	4
400.881683	8	0.007805	11
400.881683	9	0.008780	4
400.881683	10	0.009756	2
400.881683	28	0.027317	1
400.881683	39	0.038049	1
400.881683	11	0.010732	6
400.881683	17	0.016585	4
400.881683	18	0.017561	2
400.881683	22	0.021463	1
400.881683	24	0.023415	1
400.881683	26	0.025366	1
400.881683	14	0.013659	1
400.881683	13	0.012683	2
400.881683	33	0.032195	1
400.881683	16	0.015610	2
400.881683	19	0.018537	1
400.881683	12	0.011707	1
410.881927	1	0.000976	81
410.881927	2	0.001951	47
410.881927	3	0.002927	25
410.881927	4	0.003902	13
410.881927	5	0.004878	9
410.881927	6	0.005854	9
410.881927	7	0.006829	10
410.881927	8	0.007805	3
410.881927	9	0.008780	6
410.881927	10	0.009756	4
410.881927	21	0.020488	2
410.881927	12	0.011707	6
410.881927	28	0.027317	1
410.881927	11	0.010732	3
410.881927	24	0.023415	3
410.881927	26	0.025366	1
410.881927	31	0.030244	1
410.881927	13	0.012683	2
410.881927	14	0.013659	1
410.881927	16	0.015610	2
410.881927	15	0.014634	1
410.881927	22	0.021463	1
410.881927	23	0.022439	1
420.882324	1	0.000976	83
420.882324	2	0.001951	41
420.882324	3	0.002927	27
420.882324	4	0.003902	12
420.882324	5	0.004878	12
420.882324	6	0.005854	17
420.882324	7	0.006829	8
420.882324	8	0.007805	9
420.882324	9	0.008780	4
420.882324	10	0.009756	7
420.882324	30	0.029268	2
420.882324	12	0.011707	2
420.882324	31	0.030244	1
420.882324	27	0.026341	1
420.882324	23	0.022439	1
420.882324	28	0.027317	1
420.882324	17	0.016585	1
420.882324	11	0.010732	2
420.882324	13	0.012683	2
420.882324	15	0.014634	3
420.882324	18	0.017561	1
420.882324	14	0.013659	1
430.882660	1	0.000976	88
430.882660	2	0.001951	44
430.882660	3	0.002927	27
