Generation	Size	Frequency	Count
40.868191	791	0.771707	4
40.868191	86	0.083902	3
40.868191	30	0.029268	20
40.868191	114	0.111220	7
40.868191	70	0.068293	11
40.868191	419	0.408780	2
40.868191	216	0.210732	2
40.868191	29	0.028293	7
40.868191	124	0.120976	3
40.868191	16	0.015610	12
40.868191	20	0.019512	11
40.868191	27	0.026341	4
40.868191	143	0.139512	1
40.868191	125	0.121951	4
40.868191	39	0.038049	3
40.868191	295	0.287805	1
40.868191	110	0.107317	2
40.868191	152	0.148293	1
40.868191	68	0.066341	3
40.868191	12	0.011707	5
40.868191	49	0.047805	5
40.868191	53	0.051707	1
40.868191	23	0.022439	6
40.868191	45	0.043902	1
40.868191	13	0.012683	3
40.868191	33	0.032195	2
40.868191	101	0.098537	2
40.868191	22	0.021463	2
40.868191	48	0.046829	4
40.868191	19	0.018537	3
40.868191	24	0.023415	4
40.868191	58	0.056585	2
40.868191	21	0.020488	2
40.868191	36	0.035122	1
40.868191	52	0.050732	1
40.868191	18	0.017561	2
40.868191	11	0.010732	3
40.868191	15	0.014634	1
50.868393	1	0.000977	108
50.868393	2	0.001953	80
50.868393	3	0.002930	12
50.868393	4	0.003906	28
50.868393	5	0.004883	11
50.868393	6	0.005859	20
50.868393	7	0.006836	10
50.868393	8	0.007812	4
50.868393	9	0.008789	12
50.868393	10	0.009766	6
50.868393	1024	1.000000	11
50.868393	532	0.519531	44
50.868393	492	0.480469	26
50.868393	490	0.478516	5
50.868393	359	0.350586	6
50.868393	131	0.127930	18
50.868393	301	0.293945	3
50.868393	231	0.225586	6
50.868393	193	0.188477	5
50.868393	166	0.162109	4
50.868393	253	0.247070	11
50.868393	56	0.054688	5
50.868393	135	0.131836	4
50.868393	48	0.046875	7
50.868393	40	0.039062	9
50.868393	128	0.125000	4
50.868393	53	0.051758	2
50.868393	105	0.102539	3
50.868393	30	0.029297	6
50.868393	64	0.062500	4
50.868393	76	0.074219	1
50.868393	34	0.033203	2
50.868393	29	0.028320	6
50.868393	108	0.105469	1
50.868393	32	0.031250	5
50.868393	145	0.141602	5
50.868393	99	0.096680	3
50.868393	31	0.030273	10
50.868393	13	0.012695	4
50.868393	20	0.019531	4
50.868393	28	0.027344	5
50.868393	106	0.103516	1
50.868393	33	0.032227	3
50.868393	12	0.011719	3
50.868393	77	0.075195	2
50.868393	42	0.041016	2
50.868393	23	0.022461	5
50.868393	16	0.015625	3
50.868393	24	0.023438	6
50.868393	75	0.073242	1
50.868393	17	0.016602	7
50.868393	11	0.010742	2
50.868393	14	0.013672	2
50.868393	52	0.050781	2
50.868393	21	0.020508	2
50.868393	46	0.044922	2
50.868393	26	0.025391	1
50.868393	22	0.021484	2
50.868393	25	0.024414	1
60.868828	1	0.000976	81
60.868828	2	0.001951	38
60.868828	3	0.002927	22
60.868828	4	0.003902	16
60.868828	5	0.004878	7
60.868828	6	0.005854	6
60.868828	7	0.006829	23
60.868828	8	0.007805	20
60.868828	9	0.008780	5
60.868828	10	0.009756	11
60.868828	1025	1.000000	11
60.868828	194	0.189268	58
60.868828	831	0.810732	31
60.868828	770	0.751220	17
60.868828	61	0.059512	40
60.868828	28	0.027317	13
60.868828	308	0.300488	7
60.868828	166	0.161951	2
60.868828	11	0.010732	21
