NumCells	NumSamples	CellsPerSample	SampleDepth	Generation	Identity	DriverIdentity	Parent	Population	BirthRate	MigrationRate	OriginTime	DriverMutations	MigrationMutations	PassengerMutations
1025	1	-1	-1	52.868465	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	53.868622	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	53.868622	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	54.868622	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	54.868622	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	55.868629	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	55.868629	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	56.868629	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	56.868629	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	57.868660	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	57.868660	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	58.868694	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	58.868694	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	59.868721	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	59.868721	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	60.868828	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	60.868828	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	61.868843	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	61.868843	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	62.868912	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	62.868912	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	63.869030	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	63.869030	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	64.869209	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	64.869209	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	65.869232	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	65.869232	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	66.869240	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	66.869240	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	67.869247	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	67.869247	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	68.869270	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	68.869270	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	69.869278	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	69.869278	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	70.869278	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	70.869278	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	71.869339	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	71.869339	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	72.869362	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	72.869362	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	73.869392	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	73.869392	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	74.869392	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	74.869392	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	75.869522	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	75.869522	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	76.869537	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	76.869537	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	77.869545	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	77.869545	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	78.869568	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	78.869568	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	79.869606	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	79.869606	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	80.869614	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	80.869614	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	81.869621	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	81.869621	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	82.869774	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	82.869774	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	83.869781	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	83.869781	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	84.869804	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	84.869804	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	85.869850	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	85.869850	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	86.869873	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	86.869873	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1026	1	-1	-1	87.869888	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	87.869888	1	1	0	1026	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	88.870094	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	88.870094	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	89.870140	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	89.870140	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	90.870140	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	90.870140	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	91.870171	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	91.870171	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	92.870216	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	92.870216	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	93.870232	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	93.870232	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	94.870323	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	94.870323	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	95.870430	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	95.870430	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	96.870438	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	96.870438	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	97.870483	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	97.870483	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	98.870491	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	98.870491	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	99.870560	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	99.870560	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	100.870583	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	100.870583	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	101.870598	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	101.870598	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	102.870628	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	102.870628	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	103.870659	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	103.870659	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	104.870728	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	104.870728	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1026	1	-1	-1	105.870735	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	105.870735	1	1	0	1026	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	106.870827	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	106.870827	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	107.870895	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	107.870895	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1026	1	-1	-1	108.870911	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	108.870911	1	1	0	1026	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	109.870926	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	109.870926	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	110.870934	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	110.870934	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	111.870941	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	111.870941	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	112.870987	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	112.870987	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	113.870987	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	113.870987	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	114.871002	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	114.871002	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	115.871017	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	115.871017	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1026	1	-1	-1	116.871017	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	116.871017	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1028	1	-1	-1	117.871017	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1028	1	-1	-1	117.871017	1	1	0	1028	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	118.871048	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	118.871048	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	119.871101	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	119.871101	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	120.871124	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	120.871124	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	121.871124	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	121.871124	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	122.871124	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	122.871124	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	123.871208	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	123.871208	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	124.871368	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	124.871368	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	125.871384	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	125.871384	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	126.871399	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	126.871399	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	127.871414	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	127.871414	1	1	0	1023	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	128.871414	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	128.871414	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	129.871521	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	129.871521	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	130.871567	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	130.871567	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	131.871613	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	131.871613	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	132.871643	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	132.871643	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	133.871658	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	133.871658	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	134.871704	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	134.871704	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	135.871704	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	135.871704	1	1	0	1023	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	136.871719	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	136.871719	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1026	1	-1	-1	137.871719	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	137.871719	1	1	0	1026	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	138.871735	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	138.871735	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	139.871796	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	139.871796	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	140.871918	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	140.871918	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	141.871918	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	141.871918	1	1	0	1023	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	142.871964	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	142.871964	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1024	1	-1	-1	143.871964	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	143.871964	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	144.872040	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	144.872040	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	145.872101	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	145.872101	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	146.872162	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	146.872162	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	147.872177	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	147.872177	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	148.872177	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	148.872177	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	149.872208	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	149.872208	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	150.872208	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	150.872208	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	151.872269	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	151.872269	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	152.872269	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	152.872269	1	1	0	1025	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	153.872330	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	153.872330	1	1	0	1024	21.021544	0.000000	6.557436	1	0	0
1025	1	-1	-1	154.872452	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
