Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
255.877319	1025	5348859	5347835	0	441.621460	1.000000	129.587479	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	92346	6	423300	0	1025	0	0	0	0	0	0	0	0	0
256.877319	1026	5370274	5369249	0	438.334320	1.000000	54.450645	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	92688	6	424968	0	1026	0	0	0	0	0	0	0	0	0
257.877319	1025	5391599	5390575	0	440.020477	1.000000	30.835648	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	93065	6	426656	0	1025	0	0	0	0	0	0	0	0	0
258.877350	1025	5413110	5412086	0	442.291718	1.000000	33.404675	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	93434	6	428343	0	1025	0	0	0	0	0	0	0	0	0
259.877380	1025	5434672	5433648	0	444.835114	1.000000	36.543556	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	93807	6	430052	0	1025	0	0	0	0	0	0	0	0	0
260.877472	1025	5456061	5455037	0	445.992188	1.000000	36.470158	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	94173	6	431720	0	1025	0	0	0	0	0	0	0	0	0
261.877502	1025	5477637	5476613	0	447.234161	1.000000	37.229065	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	201	201	1	1	1	94493	6	433268	0	1025	0	0	0	0	0	0	0	0	0
262.877563	1025	5499087	5498063	0	448.239990	1.000000	43.282871	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	242	242	1	1	1	94876	6	435019	0	1025	0	0	0	0	0	0	0	0	0
263.877655	1025	5520356	5519332	0	449.398041	1.001951	29.724485	0.001947	2.100179e+01	0.000000e+00	1.996737e-01	0.000000e+00	196	196	2	1	1	95233	6	436702	0	1023	2	0	0	0	0	0	0	0	0
264.877655	1024	5542089	5541066	0	450.717773	1.000977	30.569813	0.000976	1.948490e+01	0.000000e+00	2.415594e+03	0.000000e+00	214	214	2	1	1	95609	6	438428	0	1023	1	0	0	0	0	0	0	0	0
265.877716	1025	5563631	5562607	0	454.658539	1.005854	21.629747	0.005819	2.102025e+01	0.000000e+00	2.838538e-04	0.000000e+00	218	218	2	1	1	95952	6	440087	0	1019	6	0	0	0	0	0	0	0	0
266.877777	1025	5585012	5583988	0	455.093658	1.000000	21.519026	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	96362	6	441835	0	1025	0	0	0	0	0	0	0	0	0
267.877808	1025	5606617	5605593	0	456.095612	1.000000	21.329384	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	96741	6	443563	0	1025	0	0	0	0	0	0	0	0	0
268.877808	1025	5628176	5627152	0	456.565857	1.000000	16.729586	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	242	242	1	1	1	97108	6	445235	0	1025	0	0	0	0	0	0	0	0	0
269.877808	1026	5649726	5648701	0	458.830414	1.000000	16.641806	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	236	236	1	1	1	97472	6	446953	0	1026	0	0	0	0	0	0	0	0	0
270.877838	1025	5671393	5670369	0	460.134644	1.000000	13.564316	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	241	241	1	1	1	97880	6	448717	0	1025	0	0	0	0	0	0	0	0	0
271.877869	1025	5692932	5691908	0	461.926819	1.000000	14.988778	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	210	210	1	1	1	98213	6	450428	0	1025	0	0	0	0	0	0	0	0	0
272.877899	1025	5714415	5713391	0	462.428284	1.000000	11.437045	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	98564	6	452128	0	1025	0	0	0	0	0	0	0	0	0
273.877899	1026	5735856	5734831	0	463.395721	1.000975	14.383367	0.000974	2.089281e+01	0.000000e+00	1.698659e+01	0.000000e+00	201	201	2	1	1	98925	6	453833	0	1025	1	0	0	0	0	0	0	0	0
274.877991	1025	5757355	5756331	0	463.832184	1.000000	16.933800	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	99292	6	455513	0	1025	0	0	0	0	0	0	0	0	0
275.877991	1025	5778885	5777861	0	465.651703	1.000976	14.262113	0.000975	2.047898e+01	0.000000e+00	3.014407e+02	0.000000e+00	230	230	2	1	1	99652	6	457258	0	1024	1	0	0	0	0	0	0	0	0
276.877991	1025	5800481	5799457	0	468.230255	1.000000	12.869908	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	100008	6	458931	0	1025	0	0	0	0	0	0	0	0	0
277.878113	1025	5821953	5820929	0	468.762939	1.000976	20.299908	0.000975	2.096149e+01	0.000000e+00	3.692747e+00	0.000000e+00	208	208	2	1	1	100364	6	460644	0	1024	1	0	0	0	0	0	0	0	0
278.878113	1025	5843387	5842363	0	470.154144	1.000000	22.713797	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	100726	6	462351	0	1025	0	0	0	0	0	0	0	0	0
279.878143	1025	5864595	5863571	0	473.250732	1.000000	31.700062	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	101093	6	464013	0	1025	0	0	0	0	0	0	0	0	0
280.878296	1025	5886286	5885262	0	476.731720	1.000000	39.333904	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	247	247	1	1	1	101452	6	465709	0	1025	0	0	0	0	0	0	0	0	0
281.878296	1026	5907593	5906568	0	481.770966	1.000000	30.100567	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	101821	6	467382	0	1026	0	0	0	0	0	0	0	0	0
282.878296	1024	5929298	5928275	0	483.845703	1.000000	26.448814	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	102183	6	469043	0	1024	0	0	0	0	0	0	0	0	0
283.878326	1025	5951063	5950039	0	487.072205	1.000000	22.921633	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	102541	6	470771	0	1025	0	0	0	0	0	0	0	0	0
284.878326	1025	5972378	5971354	0	489.294647	1.000000	18.939526	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	102907	6	472439	0	1025	0	0	0	0	0	0	0	0	0
285.878357	1025	5993831	5992807	0	490.683899	1.000000	22.009346	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	244	244	1	1	1	103289	6	474115	0	1025	0	0	0	0	0	0	0	0	0
286.878387	1025	6015454	6014430	0	492.279022	1.000000	20.607027	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	103632	6	475808	0	1025	0	0	0	0	0	0	0	0	0
287.878418	1025	6036945	6035921	0	492.929749	1.000000	31.337488	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	104004	6	477547	0	1025	0	0	0	0	0	0	0	0	0
288.878418	1025	6058300	6057276	0	494.776581	1.000976	27.929598	0.000975	2.083402e+01	0.000000e+00	3.600877e+01	0.000000e+00	223	223	2	1	1	104411	6	479258	0	1024	1	0	0	0	0	0	0	0	0
289.878448	1025	6079924	6078900	0	496.606842	1.000000	54.137135	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	104781	6	480932	0	1025	0	0	0	0	0	0	0	0	0
290.878448	1024	6101628	6100605	0	499.802734	1.000000	33.965027	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	105177	6	482675	0	1024	0	0	0	0	0	0	0	0	0
291.878479	1025	6123037	6122013	0	503.220490	1.000976	18.562107	0.000975	2.092401e+01	0.000000e+00	9.740522e+00	0.000000e+00	221	221	2	1	1	105533	6	484359	0	1024	1	0	0	0	0	0	0	0	0
292.878540	1025	6144400	6143376	0	504.943420	1.000000	17.778273	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	105900	6	485981	0	1025	0	0	0	0	0	0	0	0	0
293.878571	1025	6166197	6165173	0	505.007812	1.000000	20.989183	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	236	236	1	1	1	106307	6	487685	0	1025	0	0	0	0	0	0	0	0	0
294.878601	1025	6187475	6186451	0	505.902435	1.000000	26.716312	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	106685	6	489370	0	1025	0	0	0	0	0	0	0	0	0
295.878601	1024	6209110	6208087	0	507.150391	1.001953	27.993046	0.001949	2.057911e+01	0.000000e+00	1.442864e+02	0.000000e+00	226	226	3	1	1	107059	6	491068	0	1022	2	0	0	0	0	0	0	0	0
296.878632	1025	6230460	6229436	0	508.416595	1.000000	24.984501	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	107447	6	492793	0	1025	0	0	0	0	0	0	0	0	0
297.878632	1024	6251730	6250707	0	508.833984	1.000000	29.029043	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	107832	6	494484	0	1024	0	0	0	0	0	0	0	0	0
298.878662	1025	6273343	6272319	0	508.592194	1.000976	23.240522	0.000975	2.095748e+01	0.000000e+00	4.202068e+00	0.000000e+00	226	226	2	1	1	108181	6	496210	0	1024	1	0	0	0	0	0	0	0	0
299.878693	1025	6294762	6293738	0	509.074158	1.000000	17.524282	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	108536	6	497936	0	1025	0	0	0	0	0	0	0	0	0
300.878693	1025	6316372	6315348	0	509.804871	1.000000	17.817524	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	200	200	1	1	1	108896	6	499662	0	1025	0	0	0	0	0	0	0	0	0
301.878723	1025	6337850	6336826	0	511.583405	1.000000	17.675232	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	109298	6	501420	0	1025	0	0	0	0	0	0	0	0	0
302.878754	1025	6359254	6358230	0	512.737549	1.000000	7.873556	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	109687	6	503139	0	1025	0	0	0	0	0	0	0	0	0
303.878754	1025	6380853	6379829	0	514.810730	1.000000	7.868568	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	110066	6	504862	0	1025	0	0	0	0	0	0	0	0	0
304.878784	1026	6402286	6401261	0	515.608215	1.000000	7.452718	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	236	236	1	1	1	110432	6	506494	0	1026	0	0	0	0	0	0	0	0	0
305.878815	1025	6423761	6422737	0	518.272217	1.000000	6.020556	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	110795	6	508079	0	1025	0	0	0	0	0	0	0	0	0
306.878815	1025	6445179	6444155	0	520.636108	1.000000	5.669527	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	111160	6	509729	0	1025	0	0	0	0	0	0	0	0	0
307.878815	1025	6466732	6465708	0	522.414612	1.000976	9.569548	0.000975	2.078537e+01	0.000000e+00	5.711737e+01	0.000000e+00	228	228	2	1	1	111541	6	511425	0	1024	1	0	0	0	0	0	0	0	0
308.878815	1025	6488014	6486990	0	524.347290	1.000000	9.420843	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	111926	6	513098	0	1025	0	0	0	0	0	0	0	0	0
309.878845	1025	6509464	6508440	0	526.677063	1.001951	7.851815	0.001947	2.042650e+01	0.000000e+00	2.598152e+02	0.000000e+00	212	212	3	1	1	112287	6	514814	0	1023	2	0	0	0	0	0	0	0	0
310.878845	1025	6530862	6529838	0	530.116089	1.000000	8.863596	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	112636	6	516417	0	1025	0	0	0	0	0	0	0	0	0
311.878876	1024	6552473	6551450	0	530.843750	1.000000	11.426758	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	237	237	1	1	1	113023	6	518115	0	1024	0	0	0	0	0	0	0	0	0
312.878876	1025	6573974	6572950	0	533.187317	1.000976	11.701501	0.000975	2.031681e+01	0.000000e+00	5.085647e+02	0.000000e+00	219	219	2	1	1	113391	6	519809	0	1024	1	0	0	0	0	0	0	0	0
313.878876	1024	6595239	6594216	0	535.126953	1.000977	10.722190	0.000976	1.953256e+01	0.000000e+00	2.268080e+03	0.000000e+00	201	201	2	1	1	113743	6	521487	0	1023	1	0	0	0	0	0	0	0	0
314.878876	1024	6616648	6615625	0	536.494141	1.000000	10.330030	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	114134	6	523170	0	1024	0	0	0	0	0	0	0	0	0
315.878937	1025	6638090	6637066	0	538.458557	1.000000	23.249268	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	114512	6	524908	0	1025	0	0	0	0	0	0	0	0	0
316.878998	1025	6659543	6658519	0	541.474121	1.000976	34.797646	0.000975	2.089924e+01	0.000000e+00	1.531751e+01	0.000000e+00	222	222	2	1	1	114868	6	526629	0	1024	1	0	0	0	0	0	0	0	0
317.878998	1025	6680921	6679897	0	544.630249	1.000000	26.529602	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	209	209	1	1	1	115250	6	528299	0	1025	0	0	0	0	0	0	0	0	0
318.879089	1025	6702891	6701867	0	546.846802	1.000976	24.886793	0.000975	2.095740e+01	0.000000e+00	4.213285e+00	0.000000e+00	202	202	2	1	1	115615	6	530003	0	1024	1	0	0	0	0	0	0	0	0
319.879120	1024	6724503	6723480	0	549.831055	1.000000	16.644306	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	115997	6	531692	0	1024	0	0	0	0	0	0	0	0	0
320.879150	1025	6745985	6744961	0	550.440979	1.000976	20.168467	0.000975	2.071773e+01	0.000000e+00	9.451488e+01	0.000000e+00	225	225	2	1	1	116368	6	533425	0	1024	1	0	0	0	0	0	0	0	0
321.879150	1025	6767547	6766523	0	552.526855	1.000000	11.693156	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	116735	6	535063	0	1025	0	0	0	0	0	0	0	0	0
322.879211	1025	6788940	6787916	0	553.085876	1.000976	9.586777	0.000975	1.987083e+01	0.000000e+00	1.355933e+03	0.000000e+00	231	231	2	1	1	117094	6	536746	0	1024	1	0	0	0	0	0	0	0	0
323.879211	1026	6810313	6809288	0	554.254395	1.000000	9.546402	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	117447	6	538376	0	1026	0	0	0	0	0	0	0	0	0
324.879211	1025	6832077	6831053	0	556.008789	1.000000	16.863321	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	117829	6	540069	0	1025	0	0	0	0	0	0	0	0	0
325.879211	1028	6853774	6852747	0	558.998047	1.000000	23.210112	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	233	233	1	1	1	118209	6	541799	0	1028	0	0	0	0	0	0	0	0	0
326.879211	1025	6875204	6874180	0	560.000000	1.000000	25.449757	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	233	233	1	1	1	118596	6	543496	0	1025	0	0	0	0	0	0	0	0	0
327.879242	1025	6896744	6895720	0	563.193176	1.000976	25.703169	0.000975	2.054879e+01	0.000000e+00	2.288578e+02	0.000000e+00	221	221	2	1	1	118996	6	545235	0	1024	1	0	0	0	0	0	0	0	0
328.879272	1025	6918389	6917365	0	562.898560	1.000000	34.282398	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	119398	6	546974	0	1025	0	0	0	0	0	0	0	0	0
329.879272	1025	6939678	6938654	0	564.636108	1.000000	40.128071	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	119748	6	548669	0	1025	0	0	0	0	0	0	0	0	0
330.879333	1025	6961254	6960230	0	563.942444	1.000000	49.342068	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	205	205	1	1	1	120083	6	550310	0	1025	0	0	0	0	0	0	0	0	0
331.879333	1024	6982382	6981359	0	566.370117	1.000000	60.987053	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	120467	6	552024	0	1024	0	0	0	0	0	0	0	0	0
332.879364	1025	7004259	7003235	0	569.656555	1.000000	63.564026	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	120814	6	553692	0	1025	0	0	0	0	0	0	0	0	0
333.879395	1024	7025777	7024754	0	573.570312	1.000000	44.887619	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	121168	6	555380	0	1024	0	0	0	0	0	0	0	0	0
334.879395	1024	7047502	7046479	0	576.280273	1.001953	51.135311	0.001949	2.052012e+01	0.000000e+00	1.464583e+02	0.000000e+00	199	199	3	1	1	121503	6	557034	0	1022	2	0	0	0	0	0	0	0	0
335.879456	1025	7068938	7067914	0	575.406799	1.000000	54.602299	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	121848	6	558711	0	1025	0	0	0	0	0	0	0	0	0
336.879486	1025	7090206	7089182	0	577.523926	1.000000	34.612389	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	122212	6	560374	0	1025	0	0	0	0	0	0	0	0	0
337.879547	1025	7111379	7110355	0	577.872192	1.000000	38.246075	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	122548	6	562045	0	1025	0	0	0	0	0	0	0	0	0
338.879578	1025	7132785	7131761	0	579.436096	1.000976	28.811745	0.000975	2.101916e+01	0.000000e+00	5.796799e-03	0.000000e+00	189	189	2	1	1	122907	6	563681	0	1024	1	0	0	0	0	0	0	0	0
339.879669	1025	7154645	7153621	0	581.823425	1.000976	29.511251	0.000975	2.074657e+01	0.000000e+00	7.742601e+01	0.000000e+00	225	225	2	1	1	123256	6	565412	0	1024	1	0	0	0	0	0	0	0	0
340.879700	1025	7176028	7175004	0	582.155151	1.000000	29.370079	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	123628	6	567070	0	1025	0	0	0	0	0	0	0	0	0
341.879852	1025	7197571	7196547	0	583.030273	1.000000	30.450737	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	123978	6	568764	0	1025	0	0	0	0	0	0	0	0	0
342.879852	1026	7219247	7218222	0	584.536072	1.000000	23.012827	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	200	200	1	1	1	124353	6	570452	0	1026	0	0	0	0	0	0	0	0	0
343.879852	1024	7240678	7239655	0	586.561523	1.000000	22.404375	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	222	222	1	1	1	124727	6	572142	0	1024	0	0	0	0	0	0	0	0	0
344.879913	1025	7262254	7261230	0	588.372681	1.000000	19.398661	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	125092	6	573866	0	1025	0	0	0	0	0	0	0	0	0
345.879913	1025	7283650	7282626	0	590.392212	1.000000	9.645212	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	256	256	1	1	1	125492	6	575573	0	1025	0	0	0	0	0	0	0	0	0
346.879913	1025	7305241	7304217	0	590.715149	1.000000	13.060311	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	125846	6	577305	0	1025	0	0	0	0	0	0	0	0	0
347.879944	1024	7326757	7325734	0	593.143555	1.000000	9.443246	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	126190	6	579012	0	1024	0	0	0	0	0	0	0	0	0
348.879944	1025	7348072	7347048	0	594.296570	1.000000	14.479847	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	240	240	1	1	1	126568	6	580689	0	1025	0	0	0	0	0	0	0	0	0
349.880035	1025	7369581	7368557	0	594.829285	1.000000	17.632301	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	236	236	1	1	1	126930	6	582396	0	1025	0	0	0	0	0	0	0	0	0
350.880035	1025	7390827	7389803	0	596.132690	1.000000	24.776550	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	127312	6	584084	0	1025	0	0	0	0	0	0	0	0	0
351.880096	1025	7412399	7411375	0	597.270264	1.000000	28.271366	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	127698	6	585824	0	1025	0	0	0	0	0	0	0	0	0
352.880096	1025	7434078	7433054	0	600.515137	1.000000	26.372702	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	232	232	1	1	1	128110	6	587550	0	1025	0	0	0	0	0	0	0	0	0
353.880096	1024	7455685	7454662	0	603.131836	1.000000	15.091034	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	210	210	1	1	1	128446	6	589236	0	1024	0	0	0	0	0	0	0	0	0
354.880096	1025	7476946	7475922	0	606.554138	1.000000	7.275366	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	222	222	1	1	1	128828	6	590928	0	1025	0	0	0	0	0	0	0	0	0
355.880096	1025	7498378	7497354	0	609.346313	1.000000	7.830289	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	233	233	1	1	1	129205	6	592621	0	1025	0	0	0	0	0	0	0	0	0
356.880157	1025	7519788	7518764	0	611.118042	1.000976	10.215341	0.000975	2.025136e+01	0.000000e+00	6.074156e+02	0.000000e+00	223	223	2	1	1	129531	6	594292	0	1024	1	0	0	0	0	0	0	0	0
357.880188	1025	7541224	7540200	0	612.965881	1.000000	10.737376	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	129904	6	595982	0	1025	0	0	0	0	0	0	0	0	0
358.880280	1025	7562729	7561705	0	614.506348	1.000000	8.638261	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	130249	6	597660	0	1025	0	0	0	0	0	0	0	0	0
359.880310	1025	7584280	7583256	0	615.724854	1.000000	12.287242	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	130653	6	599386	0	1025	0	0	0	0	0	0	0	0	0
360.880432	1025	7605398	7604374	0	619.366821	1.000000	16.456669	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	195	195	1	1	1	130987	6	601040	0	1025	0	0	0	0	0	0	0	0	0
361.880432	1025	7627102	7626078	0	621.306335	1.000000	18.058346	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	131374	6	602769	0	1025	0	0	0	0	0	0	0	0	0
362.880463	1025	7648792	7647768	0	623.490723	1.000000	15.647015	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	242	242	1	1	1	131752	6	604488	0	1025	0	0	0	0	0	0	0	0	0
363.880463	1024	7670114	7669091	0	625.254883	1.000000	12.475111	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	132103	6	606139	0	1024	0	0	0	0	0	0	0	0	0
364.880554	1025	7691622	7690598	0	627.944397	1.000000	12.243743	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	229	229	1	1	1	132501	6	607827	0	1025	0	0	0	0	0	0	0	0	0
365.880585	1026	7713209	7712184	0	628.856750	1.000000	9.235814	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	132897	6	609607	0	1026	0	0	0	0	0	0	0	0	0
366.880585	1024	7734884	7733861	0	630.644531	1.000000	8.451771	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	133252	6	611326	0	1024	0	0	0	0	0	0	0	0	0
367.880646	1025	7756228	7755204	0	631.509277	1.000000	11.572846	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	201	201	1	1	1	133611	6	612985	0	1025	0	0	0	0	0	0	0	0	0
368.880646	1024	7777632	7776609	0	633.349609	1.000000	17.733255	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	133996	6	614675	0	1024	0	0	0	0	0	0	0	0	0
369.880707	1025	7798970	7797946	0	635.533630	1.000000	14.937641	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	203	203	1	1	1	134343	7	616329	0	1025	0	0	0	0	0	0	0	0	0
370.880737	1025	7820719	7819695	0	637.441956	1.000000	22.369562	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	195	195	1	1	1	134641	7	617997	0	1025	0	0	0	0	0	0	0	0	0
371.880798	1025	7842278	7841254	0	640.167786	1.000000	20.219646	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	135026	7	619704	0	1025	0	0	0	0	0	0	0	0	0
372.880798	1025	7863733	7862709	0	642.086853	1.000976	19.388563	0.000975	2.069569e+01	0.000000e+00	1.087289e+02	0.000000e+00	213	213	2	1	1	135376	7	621413	0	1024	1	0	0	0	0	0	0	0	0
373.880859	1025	7885531	7884507	0	643.337585	1.000000	21.298738	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	135754	7	623155	0	1025	0	0	0	0	0	0	0	0	0
374.880890	1025	7907150	7906126	0	644.931702	1.000000	23.273397	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	136145	7	624842	0	1025	0	0	0	0	0	0	0	0	0
375.880920	1025	7928502	7927478	0	645.668274	1.000000	21.345591	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	136483	7	626433	0	1025	0	0	0	0	0	0	0	0	0
376.880920	1025	7949946	7948922	0	647.630249	1.000000	27.846666	0.000000	2.102154e+01	0.000000e+00	0.000000e+00	0.000000e+00	202	202	1	1	1	136855	7	628079	0	1025	0	0	0	0	0	0	0	0	0
377.880920	1025	7971463	7970439	0	651.534607	1.000976	32.609783	0.000975	2.041364e+01	0.000000e+00	3.784181e+02	0.000000e+00	213	213	2	1	1	137219	7	629712	0	1024	1	0	0	0	0	0	0	0	0
