Generation	Clone	Deme	Genotype	DriverGenotype	Parent	DriverParent	X	Y	NormalCells	Population	BirthRate	MigrationRate	DeathRate	MigrationModifier	DriverMutations	MigrationMutations	PassengerMutations
10.867301	23	0	6595	1	3284	0	0	0	0	9	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	24	0	5776	1	5271	0	0	0	0	13	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	25	0	6202	1	5646	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	26	0	6674	1	5115	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	27	0	6551	1	3961	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	28	0	6064	1	4081	0	0	0	0	21	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	29	0	6311	1	4927	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	30	0	6035	1	4927	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	31	0	6279	1	5882	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	32	0	6628	1	6196	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	33	0	6274	1	4427	0	0	0	0	10	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	34	0	6122	1	5409	0	0	0	0	12	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	35	0	5702	1	4337	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	36	0	6125	1	5806	0	0	0	0	11	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	37	0	6684	1	5409	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	38	0	6578	1	5806	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	39	0	6605	1	3284	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	40	0	6507	1	5659	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	41	0	6306	1	5142	0	0	0	0	7	21.021544	0.000000	100.000000	0.000000	1	0	17
10.867301	42	0	6308	1	4427	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	43	0	3274	1	668	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	2
10.867301	44	0	6220	1	3983	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	45	0	5806	1	2999	0	0	0	0	10	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	46	0	5084	1	4247	0	0	0	0	14	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	47	0	6365	1	6063	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	48	0	3127	1	1801	0	0	0	0	12	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	49	0	5659	1	5343	0	0	0	0	9	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	50	0	6680	1	5731	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	51	0	5417	1	4737	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	52	0	4971	1	1592	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	2
10.867301	53	0	6721	1	6537	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	54	0	6500	1	6125	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	55	0	6183	1	6027	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	56	0	6673	1	6179	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	57	0	6620	1	3284	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	58	0	6723	1	6437	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	19
10.867301	59	0	5243	1	4689	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	60	0	6347	1	6274	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	61	0	6580	1	5209	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	62	0	6679	1	6585	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	63	0	6599	1	5948	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	64	0	6186	1	5875	0	0	0	0	10	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	65	0	6446	1	4039	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	15
10.867301	66	0	6196	1	5760	0	0	0	0	15	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	67	0	5802	1	5023	0	0	0	0	18	21.021544	0.000000	100.000000	0.000000	1	0	13
10.867301	68	0	6427	1	5882	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	69	0	6307	1	6269	0	0	0	0	9	21.021544	0.000000	100.000000	0.000000	1	0	16
10.867301	70	0	3983	1	2985	0	0	0	0	9	21.021544	0.000000	100.000000	0.000000	1	0	3
10.867301	71	0	6043	1	1671	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	3
10.867301	72	0	6668	1	6521	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	17
10.867301	73	0	6490	1	5611	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	74	0	6283	1	5760	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	75	0	6550	1	5209	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	76	0	5115	1	4281	0	0	0	0	13	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	77	0	6403	1	5646	0	0	0	0	5	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	78	0	5476	1	4717	0	0	0	0	18	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	79	0	5292	1	4170	0	0	0	0	11	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	80	0	6355	1	5084	0	0	0	0	12	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	81	0	6611	1	5084	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	82	0	6623	1	6561	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	83	0	6632	1	6196	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	84	0	6269	1	4039	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	15
10.867301	85	0	6121	1	5946	0	0	0	0	11	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	86	0	6643	1	6225	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	87	0	3961	1	3759	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	88	0	6487	1	3439	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	89	0	6147	1	5409	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	90	0	5875	1	4427	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	91	0	6441	1	5209	0	0	0	0	7	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	92	0	6710	1	5084	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	93	0	6686	1	6463	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	94	0	6600	1	5802	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	14
10.867301	95	0	6642	1	5646	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	96	0	6332	1	6115	0	0	0	0	9	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	97	0	6524	1	6308	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	98	0	5611	1	5431	0	0	0	0	22	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	99	0	6542	1	5417	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	100	0	5799	1	5271	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	101	0	6532	1	5329	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	102	0	6354	1	5209	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	11
10.867301	103	0	5271	1	4971	0	0	0	0	23	21.021544	0.000000	100.000000	0.000000	1	0	3
10.867301	104	0	6638	1	6437	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	19
10.867301	105	0	5556	1	3983	0	0	0	0	5	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	106	0	6179	1	3961	0	0	0	0	7	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	107	0	6445	1	5556	0	0	0	0	7	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	108	0	6676	1	5476	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	109	0	6329	1	5611	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	110	0	6641	1	6595	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	111	0	6166	1	3284	0	0	0	0	7	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	112	0	6631	1	5409	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	113	0	6708	1	6166	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	114	0	6582	1	5806	0	0	0	0	5	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	115	0	5760	1	3983	0	0	0	0	12	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	116	0	6537	1	6115	0	0	0	0	11	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	117	0	6597	1	4573	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	118	0	6688	1	6454	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	119	0	6436	1	5711	0	0	0	0	7	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	120	0	5889	1	3439	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	121	0	6286	1	6250	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	122	0	6414	1	6365	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	123	0	6219	1	5832	0	0	0	0	12	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	124	0	6375	1	5084	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	125	0	6565	1	5948	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	126	0	5500	1	3753	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	127	0	6693	1	6121	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	128	0	6235	1	5731	0	0	0	0	13	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	129	0	6236	1	3127	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	130	0	4337	1	4231	0	0	0	0	8	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	131	0	6706	1	6605	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	132	0	6715	1	5735	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	133	0	6463	1	6115	0	0	0	0	5	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	134	0	6114	1	5409	0	0	0	0	15	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	135	0	5579	1	1671	0	0	0	0	13	21.021544	0.000000	100.000000	0.000000	1	0	3
10.867301	136	0	6545	1	5689	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	137	0	6291	1	4281	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	138	0	6472	1	4573	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	139	0	6637	1	6516	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	140	0	2999	1	1883	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	141	0	6225	1	3961	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	142	0	6303	1	5779	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	143	0	6566	1	6235	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	11
10.867301	144	0	5966	1	3983	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	145	0	5337	1	2999	0	0	0	0	17	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	146	0	6630	1	5888	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	147	0	5209	1	3927	0	0	0	0	38	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	148	0	6606	1	6332	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	149	0	5888	1	3983	0	0	0	0	7	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	150	0	6503	1	6489	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	151	0	6682	1	6628	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	152	0	3439	1	3188	0	0	0	0	10	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	153	0	6323	1	5629	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	11
10.867301	154	0	6437	1	6306	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	18
10.867301	155	0	6359	1	5409	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	156	0	5597	1	1671	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	3
10.867301	157	0	6585	1	2999	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	158	0	6495	1	5945	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	159	0	6577	1	5409	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	160	0	6521	1	6146	0	0	0	0	18	21.021544	0.000000	100.000000	0.000000	1	0	16
10.867301	161	0	6370	1	5209	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	11
10.867301	162	0	6002	1	4644	0	0	0	0	7	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	163	0	6711	1	6653	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	164	0	4039	1	3872	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	14
10.867301	165	0	6115	1	2999	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	166	0	6175	1	5209	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	167	0	6454	1	5212	0	0	0	0	9	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	168	0	6063	1	4081	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	169	0	6635	1	6537	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	170	0	6519	1	6369	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	12
10.867301	171	0	6200	1	5611	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	172	0	5329	1	4170	0	0	0	0	35	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	173	0	6707	1	6235	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	11
10.867301	174	0	6716	1	5243	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	175	0	6694	1	5084	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	176	0	6687	1	5084	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	177	0	6536	1	3439	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	178	0	6712	1	5329	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	179	0	6517	1	3983	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	180	0	6242	1	4573	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	181	0	6506	1	5329	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	182	0	6701	1	6487	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	183	0	6475	1	5948	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	184	0	6677	1	6359	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	185	0	6452	1	5115	0	0	0	0	8	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	186	0	5646	1	4737	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	187	0	6135	1	5084	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	188	0	6614	1	6403	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	189	0	5891	1	3983	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	4
10.867301	190	0	6696	1	4337	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	10
10.867301	191	0	6234	1	5649	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	192	0	6671	1	6403	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	193	0	5496	1	4966	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	194	0	6465	1	6196	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	195	0	6309	1	5629	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	11
10.867301	196	0	6052	1	3127	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	197	0	6593	1	5646	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	198	0	6215	1	6204	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	199	0	6675	1	6537	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	200	0	6644	1	6639	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	201	0	6704	1	6303	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	202	0	6646	1	6309	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	12
10.867301	203	0	6647	1	5292	0	0	0	0	5	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	204	0	6717	1	6467	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	205	0	6692	1	6671	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	206	0	6651	1	5329	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	207	0	6700	1	6487	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	208	0	6653	1	5409	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	209	0	6654	1	6463	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	210	0	6657	1	6441	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	11
10.867301	211	0	6659	1	6225	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	212	0	6662	1	5292	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
10.867301	213	0	6714	1	6521	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	17
10.867301	214	0	6683	1	6630	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	215	0	6685	1	5329	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	216	0	6689	1	5329	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	9
10.867301	217	0	6705	1	6052	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	6
10.867301	218	0	6719	1	5611	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	5
10.867301	219	0	6720	1	6179	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	7
10.867301	220	0	6724	1	6582	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	8
20.867601	0	0	23550	1	21836	0	0	0	0	5	21.021544	0.000000	100.000000	0.000000	1	0	17
20.867601	1	0	23155	1	22963	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	18
20.867601	2	0	23643	1	22723	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	29
20.867601	3	0	23671	1	23178	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	18
20.867601	4	0	23729	1	22633	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	19
20.867601	5	0	23636	1	23195	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	16
20.867601	6	0	21965	1	21628	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	31
20.867601	7	0	23475	1	23413	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	17
20.867601	8	0	23796	1	23175	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	24
20.867601	9	0	23491	1	23193	0	0	0	0	9	21.021544	0.000000	100.000000	0.000000	1	0	23
20.867601	10	0	23178	1	22218	0	0	0	0	13	21.021544	0.000000	100.000000	0.000000	1	0	17
20.867601	11	0	23741	1	20755	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	28
20.867601	12	0	23736	1	22848	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	21
20.867601	13	0	22115	1	21986	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	28
20.867601	14	0	23484	1	22914	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	31
20.867601	15	0	23684	1	23195	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	16
20.867601	16	0	23589	1	20939	0	0	0	0	3	21.021544	0.000000	100.000000	0.000000	1	0	16
20.867601	17	0	22546	1	20321	0	0	0	0	5	21.021544	0.000000	100.000000	0.000000	1	0	21
20.867601	18	0	23721	1	20755	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	28
20.867601	19	0	23791	1	23715	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	17
20.867601	20	0	22046	1	20187	0	0	0	0	12	21.021544	0.000000	100.000000	0.000000	1	0	23
20.867601	21	0	23681	1	23285	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	18
20.867601	22	0	23265	1	22590	0	0	0	0	33	21.021544	0.000000	100.000000	0.000000	1	0	17
20.867601	23	0	22973	1	20939	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	16
20.867601	24	0	22633	1	21966	0	0	0	0	16	21.021544	0.000000	100.000000	0.000000	1	0	18
20.867601	25	0	23740	1	23265	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	18
20.867601	26	0	23607	1	23589	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	17
20.867601	27	0	23664	1	23293	0	0	0	0	2	21.021544	0.000000	100.000000	0.000000	1	0	20
20.867601	28	0	23699	1	23616	0	0	0	0	4	21.021544	0.000000	100.000000	0.000000	1	0	20
20.867601	29	0	23614	1	23081	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	26
20.867601	30	0	23794	1	23634	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	26
20.867601	31	0	23813	1	23693	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	17
20.867601	32	0	23779	1	23459	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	17
20.867601	33	0	22723	1	22631	0	0	0	0	15	21.021544	0.000000	100.000000	0.000000	1	0	28
20.867601	34	0	23805	1	23406	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	28
20.867601	35	0	23606	1	22513	0	0	0	0	1	21.021544	0.000000	100.000000	0.000000	1	0	16
20.867601	36	0	23193	1	23068	0	0	0	0	9	21.021544	0.000000	100.000000	0.000000	1	0	22
20.867601	37	0	23406	1	21457	0	0	0	0	6	21.021544	0.000000	100.000000	0.000000	1	0	27
