Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
0	82300	82809	1	1	0	1	64	21.021544	0.000000	55.556400	1025
0	82809	82857	1	1	0	1	65	21.021544	0.000000	55.582172	1025
0	82857	83081	1	1	0	1	66	21.021544	0.000000	55.713619	1025
0	83081	84573	1	1	0	1	67	21.021544	0.000000	56.579880	1025
0	84800	85361	1	1	0	1	69	21.021544	0.000000	57.033825	1025
0	84573	84800	1	1	0	1	68	21.021544	0.000000	56.714684	1025
0	85475	86092	1	1	0	1	71	21.021544	0.000000	57.469532	1025
0	85361	85475	1	1	0	1	70	21.021544	0.000000	57.088028	1025
0	86092	86282	1	1	0	1	72	21.021544	0.000000	57.581055	1025
0	86282	88074	1	1	0	1	73	21.021544	0.000000	58.630196	1025
0	88074	90770	1	1	0	1	74	21.021544	0.000000	60.214348	1025
0	90770	91536	1	1	0	1	75	21.021544	0.000000	60.683353	1025
0	91536	92323	1	1	0	1	76	21.021544	0.000000	61.157200	1025
0	92323	92543	1	1	0	1	77	21.021544	0.000000	61.303856	1025
0	92543	93801	1	1	0	1	78	21.021544	0.000000	62.028763	1025
0	93801	93870	1	1	0	1	79	21.021544	0.000000	62.077385	1025
0	93870	94479	1	1	0	1	80	21.021544	0.000000	62.446259	1025
0	94479	94930	1	1	0	1	81	21.021544	0.000000	62.699913	1025
0	94930	96395	1	1	0	1	82	21.021544	0.000000	63.561867	1025
0	96835	97082	1	1	0	1	84	21.021544	0.000000	63.987194	1025
0	96395	96835	1	1	0	1	83	21.021544	0.000000	63.839745	1025
0	97082	99227	1	1	0	1	85	21.021544	0.000000	65.229378	1025
0	99227	99397	1	1	0	1	86	21.021544	0.000000	65.337280	1025
0	100238	100364	1	1	0	1	89	21.021544	0.000000	65.884514	1025
0	100678	100981	1	1	0	1	91	21.021544	0.000000	66.245781	1025
0	99397	100166	1	1	0	1	87	21.021544	0.000000	65.761444	1025
0	100166	100238	1	1	0	1	88	21.021544	0.000000	65.807831	1025
0	100364	100678	1	1	0	1	90	21.021544	0.000000	66.062515	1025
0	100981	101239	1	1	0	1	92	21.021544	0.000000	66.412148	1025
0	101239	102843	1	1	0	1	93	21.021544	0.000000	67.317657	1025
0	102843	103866	1	1	0	1	94	21.021544	0.000000	67.931168	1025
0	103866	103929	1	1	0	1	95	21.021544	0.000000	67.965088	1025
0	103929	104648	1	1	0	1	96	21.021544	0.000000	68.384743	1025
0	104648	105715	1	1	0	1	97	21.021544	0.000000	68.991615	1025
0	105715	105822	1	1	0	1	98	21.021544	0.000000	69.051414	1025
0	105822	106079	1	1	0	1	99	21.021544	0.000000	69.204376	1025
0	106079	106827	1	1	0	1	100	21.021544	0.000000	69.623138	1025
0	106827	107551	1	1	0	1	101	21.021544	0.000000	70.048042	1025
0	107551	107922	1	1	0	1	102	21.021544	0.000000	70.251869	1025
0	107922	108366	1	1	0	1	103	21.021544	0.000000	70.508667	1025
0	108366	108693	1	1	0	1	104	21.021544	0.000000	70.707832	1025
0	108693	111518	1	1	0	1	105	21.021544	0.000000	72.433372	1025
0	113504	113530	1	1	0	1	107	21.021544	0.000000	73.620804	1025
0	111518	113504	1	1	0	1	106	21.021544	0.000000	73.600883	1025
0	113530	114272	1	1	0	1	108	21.021544	0.000000	74.060196	1025
0	114272	114351	1	1	0	1	109	21.021544	0.000000	74.093071	1025
0	114351	115475	1	1	0	1	110	21.021544	0.000000	74.746284	1025
0	115475	117122	1	1	0	1	111	21.021544	0.000000	75.751488	1025
0	124577	124642	1	1	0	1	114	21.021544	0.000000	80.135849	1025
0	117122	123623	1	1	0	1	112	21.021544	0.000000	79.520226	1025
0	124666	124750	1	1	0	1	116	21.021544	0.000000	80.191116	1025
0	123623	124577	1	1	0	1	113	21.021544	0.000000	80.106850	1025
0	124642	124666	1	1	0	1	115	21.021544	0.000000	80.148354	1025
0	124750	125049	1	1	0	1	117	21.021544	0.000000	80.345146	1025
0	125049	125109	1	1	0	1	118	21.021544	0.000000	80.375923	1025
0	125429	125605	1	1	0	1	120	21.021544	0.000000	80.687714	1025
0	125109	125429	1	1	0	1	119	21.021544	0.000000	80.576439	1025
0	125605	126230	1	1	0	1	121	21.021544	0.000000	81.065132	1025
0	126230	126356	1	1	0	1	122	21.021544	0.000000	81.142754	1025
0	126356	128258	1	1	0	1	123	21.021544	0.000000	82.271904	1025
0	128258	129223	1	1	0	1	124	21.021544	0.000000	82.842064	1025
0	131965	132095	1	1	0	1	127	21.021544	0.000000	84.509300	1025
0	129223	131695	1	1	0	1	125	21.021544	0.000000	84.269455	1025
0	131695	131965	1	1	0	1	126	21.021544	0.000000	84.422432	1025
0	132095	135295	1	1	0	1	128	21.021544	0.000000	86.387115	1025
0	135295	136040	1	1	0	1	129	21.021544	0.000000	86.814384	1025
0	136040	136392	1	1	0	1	130	21.021544	0.000000	87.013397	1025
0	136392	137227	1	1	0	1	131	21.021544	0.000000	87.514694	1025
0	137227	137460	1	1	0	1	132	21.021544	0.000000	87.637283	1025
0	137460	139102	1	1	0	1	133	21.021544	0.000000	88.626442	1025
0	139102	139216	1	1	0	1	134	21.021544	0.000000	88.688042	1025
0	139216	139459	1	1	0	1	135	21.021544	0.000000	88.828560	1025
0	139459	139542	1	1	0	1	136	21.021544	0.000000	88.874878	1025
0	140472	140627	1	1	0	1	138	21.021544	0.000000	89.518906	1025
0	139542	140472	1	1	0	1	137	21.021544	0.000000	89.424202	1025
0	140627	140850	1	1	0	1	139	21.021544	0.000000	89.658562	1025
0	140850	142016	1	1	0	1	140	21.021544	0.000000	90.304146	1025
0	142016	145149	1	1	0	1	141	21.021544	0.000000	92.150208	1025
0	145377	145577	1	1	0	1	143	21.021544	0.000000	92.403358	1025
0	145149	145377	1	1	0	1	142	21.021544	0.000000	92.286636	1025
0	147593	147644	1	1	0	1	146	21.021544	0.000000	93.612747	1025
0	145577	147020	1	1	0	1	144	21.021544	0.000000	93.253441	1025
0	148217	149458	1	1	0	1	149	21.021544	0.000000	94.675766	1025
0	147644	148057	1	1	0	1	147	21.021544	0.000000	93.875046	1025
0	147020	147593	1	1	0	1	145	21.021544	0.000000	93.580994	1025
0	148057	148217	1	1	0	1	148	21.021544	0.000000	93.970062	1025
0	149458	149934	1	1	0	1	150	21.021544	0.000000	94.938591	1025
0	149934	150809	1	1	0	1	151	21.021544	0.000000	95.458977	1025
0	150809	154288	1	1	0	1	152	21.021544	0.000000	97.530716	1025
0	155884	156092	1	1	0	1	155	21.021544	0.000000	98.585060	1025
0	154288	155706	1	1	0	1	153	21.021544	0.000000	98.357277	1025
0	156092	156123	1	1	0	1	156	21.021544	0.000000	98.602173	1025
0	156123	156245	1	1	0	1	157	21.021544	0.000000	98.684547	1025
0	155706	155884	1	1	0	1	154	21.021544	0.000000	98.460312	1025
0	156245	157119	1	1	0	1	158	21.021544	0.000000	99.171028	1025
0	157119	158599	1	1	0	1	159	21.021544	0.000000	100.051613	1025
0	158599	159651	1	1	0	1	160	21.021544	0.000000	100.625175	1025
0	159651	160351	1	1	0	1	161	21.021544	0.000000	101.059044	1025
0	160351	161053	1	1	0	1	162	21.021544	0.000000	101.457001	1025
0	161965	162039	1	1	0	1	167	21.021544	0.000000	102.030228	1025
0	161053	161384	1	1	0	1	163	21.021544	0.000000	101.653862	1025
0	161786	161965	1	1	0	1	166	21.021544	0.000000	101.978828	1025
0	161384	161389	1	1	0	1	164	21.021544	0.000000	101.656166	1025
0	161389	161786	1	1	0	1	165	21.021544	0.000000	101.876373	1025
0	162039	162382	1	1	0	1	168	21.021544	0.000000	102.238892	1025
0	162382	162652	1	1	0	1	169	21.021544	0.000000	102.396988	1025
0	162652	164022	1	1	0	1	170	21.021544	0.000000	103.206436	1025
0	164022	164959	1	1	0	1	171	21.021544	0.000000	103.756042	1025
0	164959	165762	1	1	0	1	172	21.021544	0.000000	104.237595	1025
0	165762	166168	1	1	0	1	173	21.021544	0.000000	104.464890	1025
0	167776	167821	1	1	0	1	176	21.021544	0.000000	105.450493	1025
0	166168	167312	1	1	0	1	174	21.021544	0.000000	105.134705	1025
0	167312	167776	1	1	0	1	175	21.021544	0.000000	105.426468	1025
0	167821	167862	1	1	0	1	177	21.021544	0.000000	105.472305	1025
0	167862	169575	1	1	0	1	178	21.021544	0.000000	106.466301	1025
0	169575	169922	1	1	0	1	179	21.021544	0.000000	106.654800	1025
0	169922	171142	1	1	0	1	180	21.021544	0.000000	107.370384	1025
0	171142	172645	1	1	0	1	181	21.021544	0.000000	108.239700	1025
0	172645	173439	1	1	0	1	182	21.021544	0.000000	108.684326	1025
0	173439	173951	1	1	0	1	183	21.021544	0.000000	108.980881	1025
0	174879	175102	1	1	0	1	185	21.021544	0.000000	109.582893	1025
0	173951	174879	1	1	0	1	184	21.021544	0.000000	109.453125	1025
0	175102	176262	1	1	0	1	186	21.021544	0.000000	110.278381	1025
0	176262	176731	1	1	0	1	187	21.021544	0.000000	110.561676	1025
0	176731	177925	1	1	0	1	188	21.021544	0.000000	111.293320	1025
0	177925	179545	1	1	0	1	189	21.021544	0.000000	112.219307	1025
0	180877	180984	1	1	0	1	192	21.021544	0.000000	113.123970	1025
0	180664	180877	1	1	0	1	191	21.021544	0.000000	113.053482	1025
0	179545	180664	1	1	0	1	190	21.021544	0.000000	112.898193	1025
0	180984	182896	1	1	0	1	193	21.021544	0.000000	114.269226	1025
0	182896	184053	1	1	0	1	194	21.021544	0.000000	114.964264	1025
0	184083	184525	1	1	0	1	196	21.021544	0.000000	115.237213	1025
0	184053	184083	1	1	0	1	195	21.021544	0.000000	114.983620	1025
0	185578	185830	1	1	0	1	198	21.021544	0.000000	116.009674	1025
0	184525	185578	1	1	0	1	197	21.021544	0.000000	115.863655	1025
0	185830	186031	1	1	0	1	199	21.021544	0.000000	116.120277	1025
0	186031	186150	1	1	0	1	200	21.021544	0.000000	116.174957	1025
0	186150	187071	1	1	0	1	201	21.021544	0.000000	116.687469	1025
0	187071	187949	1	1	0	1	202	21.021544	0.000000	117.224045	1025
0	187949	188244	1	1	0	1	203	21.021544	0.000000	117.405739	1025
0	188244	188532	1	1	0	1	204	21.021544	0.000000	117.579216	1025
0	188532	188912	1	1	0	1	205	21.021544	0.000000	117.795853	1025
0	188912	190543	1	1	0	1	206	21.021544	0.000000	118.819992	1025
0	190543	192480	1	1	0	1	207	21.021544	0.000000	119.970718	1025
0	192480	192947	1	1	0	1	208	21.021544	0.000000	120.262917	1025
0	192947	193096	1	1	0	1	209	21.021544	0.000000	120.359253	1025
0	193096	193632	1	1	0	1	210	21.021544	0.000000	120.673317	1025
0	193632	195970	1	1	0	1	211	21.021544	0.000000	122.077492	1025
0	195970	196493	1	1	0	1	212	21.021544	0.000000	122.393509	1025
0	196728	196960	1	1	0	1	214	21.021544	0.000000	122.663994	1025
0	196493	196728	1	1	0	1	213	21.021544	0.000000	122.530022	1025
0	196960	197946	1	1	0	1	215	21.021544	0.000000	123.221207	1025
0	197946	199456	1	1	0	1	216	21.021544	0.000000	124.157516	1025
0	199456	200931	1	1	0	1	217	21.021544	0.000000	125.003868	1025
0	200931	202561	1	1	0	1	218	21.021544	0.000000	125.936813	1025
0	202561	202923	1	1	0	1	219	21.021544	0.000000	126.138725	1025
0	202923	204294	1	1	0	1	220	21.021544	0.000000	126.902527	1025
0	204294	204401	1	1	0	1	221	21.021544	0.000000	126.962975	1025
0	204401	205383	1	1	0	1	222	21.021544	0.000000	127.532906	1025
0	205383	205545	1	1	0	1	223	21.021544	0.000000	127.631996	1025
0	205545	205731	1	1	0	1	224	21.021544	0.000000	127.727531	1025
0	205731	205816	1	1	0	1	225	21.021544	0.000000	127.782455	1025
0	205816	206702	1	1	0	1	226	21.021544	0.000000	128.312943	1025
0	206702	208145	1	1	0	1	227	21.021544	0.000000	129.148407	1025
0	209799	209802	1	1	0	1	232	21.021544	0.000000	130.117081	1025
0	208145	209171	1	1	0	1	228	21.021544	0.000000	129.746017	1025
0	209802	210523	1	1	0	1	233	21.021544	0.000000	130.545639	1025
0	209171	209310	1	1	0	1	229	21.021544	0.000000	129.811798	1025
0	209310	209403	1	1	0	1	230	21.021544	0.000000	129.871033	1025
0	209403	209799	1	1	0	1	231	21.021544	0.000000	130.115372	1025
0	210523	211063	1	1	0	1	234	21.021544	0.000000	130.842880	1025
0	211913	212611	1	1	0	1	236	21.021544	0.000000	131.737488	1025
0	211063	211913	1	1	0	1	235	21.021544	0.000000	131.330399	1025
0	212611	213368	1	1	0	1	237	21.021544	0.000000	132.186707	1025
0	213368	214786	1	1	0	1	238	21.021544	0.000000	133.015442	1025
0	215013	215022	1	1	0	1	240	21.021544	0.000000	133.153046	1025
0	214786	215013	1	1	0	1	239	21.021544	0.000000	133.146317	1025
0	215022	215332	1	1	0	1	241	21.021544	0.000000	133.327301	1025
0	215332	215396	1	1	0	1	242	21.021544	0.000000	133.367508	1025
0	215396	217339	1	1	0	1	243	21.021544	0.000000	134.486328	1025
0	217339	217648	1	1	0	1	244	21.021544	0.000000	134.667740	1025
0	217648	220049	1	1	0	1	245	21.021544	0.000000	136.064362	1025
0	220049	221977	1	1	0	1	246	21.021544	0.000000	137.179672	1025
0	221977	222201	1	1	0	1	247	21.021544	0.000000	137.324966	1025
0	223289	223427	1	1	0	1	249	21.021544	0.000000	138.046799	1025
0	222201	223289	1	1	0	1	248	21.021544	0.000000	137.972610	1025
0	223427	223807	1	1	0	1	250	21.021544	0.000000	138.274445	1025
0	223807	231054	1	1	0	1	251	21.021544	0.000000	142.633987	1025
0	231054	232052	1	1	0	1	252	21.021544	0.000000	143.237946	1025
0	232052	234901	1	1	0	1	253	21.021544	0.000000	144.942459	1025
0	236360	236373	1	1	0	1	258	21.021544	0.000000	145.842682	1025
0	234901	235903	1	1	0	1	254	21.021544	0.000000	145.552490	1025
0	235903	236075	1	1	0	1	255	21.021544	0.000000	145.658875	1025
0	236075	236258	1	1	0	1	256	21.021544	0.000000	145.776199	1025
0	236373	237247	1	1	0	1	259	21.021544	0.000000	146.325836	1025
0	236258	236360	1	1	0	1	257	21.021544	0.000000	145.834381	1025
0	237247	237768	1	1	0	1	260	21.021544	0.000000	146.637436	1025
0	237768	238122	1	1	0	1	261	21.021544	0.000000	146.837555	1025
0	238122	239987	1	1	0	1	262	21.021544	0.000000	147.950851	1025
0	242783	243187	1	1	0	1	265	21.021544	0.000000	149.838715	1025
0	239987	242193	1	1	0	1	263	21.021544	0.000000	149.226807	1025
0	242193	242783	1	1	0	1	264	21.021544	0.000000	149.592545	1025
0	243187	244925	1	1	0	1	266	21.021544	0.000000	150.880005	1025
0	244925	245074	1	1	0	1	267	21.021544	0.000000	150.970215	1025
0	245074	245373	1	1	0	1	268	21.021544	0.000000	151.152588	1025
0	247077	247099	1	1	0	1	270	21.021544	0.000000	152.139618	1025
0	245373	247077	1	1	0	1	269	21.021544	0.000000	152.122864	1025
0	247099	247844	1	1	0	1	271	21.021544	0.000000	152.565765	1025
0	247844	250414	1	1	0	1	272	21.021544	0.000000	154.126984	1025
0	250414	250769	1	1	0	1	273	21.021544	0.000000	154.348892	1025
0	250769	253003	1	1	0	1	274	21.021544	0.000000	155.645782	1025
0	253568	253905	1	1	0	1	276	21.021544	0.000000	156.184509	1025
0	253003	253568	1	1	0	1	275	21.021544	0.000000	155.978882	1025
0	253905	255114	1	1	0	1	277	21.021544	0.000000	156.938232	1025
0	255114	258322	1	1	0	1	278	21.021544	0.000000	158.833054	1025
0	258322	261066	1	1	0	1	279	21.021544	0.000000	160.458893	1025
0	261080	261144	1	1	0	1	281	21.021544	0.000000	160.502747	1025
0	261066	261080	1	1	0	1	280	21.021544	0.000000	160.466461	1025
0	261144	263020	1	1	0	1	282	21.021544	0.000000	161.608597	1025
0	263020	263645	1	1	0	1	283	21.021544	0.000000	161.969925	1025
0	263645	264318	1	1	0	1	284	21.021544	0.000000	162.347961	1025
0	264318	265123	1	1	0	1	285	21.021544	0.000000	162.821793	1025
0	265123	265313	1	1	0	1	286	21.021544	0.000000	162.924088	1025
0	265313	265364	1	1	0	1	287	21.021544	0.000000	162.946777	1025
0	265364	268434	1	1	0	1	288	21.021544	0.000000	164.704758	1025
0	268434	270504	1	1	0	1	289	21.021544	0.000000	165.885269	1025
0	270504	273323	1	1	0	1	290	21.021544	0.000000	167.552673	1025
0	273323	273702	1	1	0	1	291	21.021544	0.000000	167.782425	1025
0	279962	280159	1	1	0	1	293	21.021544	0.000000	171.630371	1025
0	273702	279962	1	1	0	1	292	21.021544	0.000000	171.512436	1025
0	280159	281280	1	1	0	1	294	21.021544	0.000000	172.253677	1025
0	281280	283536	1	1	0	1	295	21.021544	0.000000	173.596222	1025
0	283536	284858	1	1	0	1	296	21.021544	0.000000	174.389603	1025
0	284975	285644	1	1	0	1	298	21.021544	0.000000	174.841492	1025
0	284858	284975	1	1	0	1	297	21.021544	0.000000	174.450516	1025
0	285644	286278	1	1	0	1	299	21.021544	0.000000	175.221466	1025
0	286278	288904	1	1	0	1	301	21.021544	0.000000	176.790604	1025
0	291314	291767	1	1	0	1	305	21.021544	0.000000	178.452240	1025
0	288904	290754	1	1	0	1	302	21.021544	0.000000	177.848480	1025
0	290754	291264	1	1	0	1	303	21.021544	0.000000	178.150787	1025
0	291264	291314	1	1	0	1	304	21.021544	0.000000	178.183395	1025
0	291767	292719	1	1	0	1	306	21.021544	0.000000	179.005783	1025
0	292719	293213	1	1	0	1	307	21.021544	0.000000	179.286453	1025
0	293213	295038	1	1	0	1	308	21.021544	0.000000	180.380844	1025
0	295038	296254	1	1	0	1	309	21.021544	0.000000	181.109299	1025
0	296254	297371	1	1	0	1	310	21.021544	0.000000	181.749008	1025
0	297717	298163	1	1	0	1	312	21.021544	0.000000	182.219971	1025
0	297371	297717	1	1	0	1	311	21.021544	0.000000	181.949432	1025
0	298163	298403	1	1	0	1	313	21.021544	0.000000	182.349548	1025
0	298403	302218	1	1	0	1	314	21.021544	0.000000	184.575958	1025
0	303559	303965	1	1	0	1	316	21.021544	0.000000	185.599884	1025
0	302218	303559	1	1	0	1	315	21.021544	0.000000	185.353760	1025
0	303965	305598	1	1	0	1	317	21.021544	0.000000	186.580750	1025
0	305598	306664	1	1	0	1	318	21.021544	0.000000	187.200714	1025
0	306664	308564	1	1	0	1	319	21.021544	0.000000	188.364517	1025
0	308564	309994	1	1	0	1	320	21.021544	0.000000	189.206131	1025
0	309994	310124	1	1	0	1	321	21.021544	0.000000	189.272659	1025
0	310124	310947	1	1	0	1	322	21.021544	0.000000	189.766266	1025
0	310947	311396	1	1	0	1	323	21.021544	0.000000	189.997742	1025
0	312030	312221	1	1	0	1	325	21.021544	0.000000	190.502090	1025
0	311396	312030	1	1	0	1	324	21.021544	0.000000	190.380859	1025
0	312709	312957	1	1	0	1	327	21.021544	0.000000	190.953796	1025
0	312221	312709	1	1	0	1	326	21.021544	0.000000	190.787140	1025
0	312957	314220	1	1	0	1	328	21.021544	0.000000	191.687103	1025
0	314220	315649	1	1	0	1	329	21.021544	0.000000	192.531372	1025
0	316916	317651	1	1	0	1	332	21.021544	0.000000	193.684708	1025
0	315649	316620	1	1	0	1	330	21.021544	0.000000	193.076385	1025
0	316620	316916	1	1	0	1	331	21.021544	0.000000	193.244141	1025
0	317651	318364	1	1	0	1	333	21.021544	0.000000	194.124939	1025
0	318364	319102	1	1	0	1	334	21.021544	0.000000	194.559509	1025
0	319102	320795	1	1	0	1	335	21.021544	0.000000	195.549454	1025
0	320795	322696	1	1	0	1	336	21.021544	0.000000	196.713623	1025
0	322696	325455	1	1	0	1	337	21.021544	0.000000	198.285538	1025
0	325455	325902	1	1	0	1	338	21.021544	0.000000	198.531021	1025
0	325902	327205	1	1	0	1	339	21.021544	0.000000	199.330826	1025
0	327205	329215	1	1	0	1	340	21.021544	0.000000	200.499100	1025
0	329215	329707	1	1	0	1	341	21.021544	0.000000	200.810699	1025
0	330277	330823	1	1	0	1	343	21.021544	0.000000	201.494019	1025
0	329707	330277	1	1	0	1	342	21.021544	0.000000	201.154709	1025
0	330823	330993	1	1	0	1	344	21.021544	0.000000	201.596100	1025
0	330993	331407	1	1	0	1	345	21.021544	0.000000	201.825333	1025
0	331407	335674	1	1	0	1	346	21.021544	0.000000	204.327866	1025
0	335674	336657	1	1	0	1	347	21.021544	0.000000	204.923965	1025
0	336657	337814	1	1	0	1	348	21.021544	0.000000	205.616608	1025
0	338416	339536	1	1	0	1	350	21.021544	0.000000	206.598709	1025
0	337814	338416	1	1	0	1	349	21.021544	0.000000	205.955048	1025
0	339786	340449	1	1	0	1	352	21.021544	0.000000	207.156647	1025
0	339536	339786	1	1	0	1	351	21.021544	0.000000	206.749939	1025
0	340449	340874	1	1	0	1	353	21.021544	0.000000	207.388290	1025
0	340874	341268	1	1	0	1	354	21.021544	0.000000	207.644897	1025
0	341268	344085	1	1	0	1	355	21.021544	0.000000	209.294052	1025
0	344085	347111	1	1	0	1	356	21.021544	0.000000	211.112335	1025
0	347111	347614	1	1	0	1	357	21.021544	0.000000	211.419083	1025
0	347614	348544	1	1	0	1	358	21.021544	0.000000	211.942245	1025
0	348643	349202	1	1	0	1	360	21.021544	0.000000	212.325668	1025
0	348544	348643	1	1	0	1	359	21.021544	0.000000	211.997238	1025
0	349202	349565	1	1	0	1	361	21.021544	0.000000	212.555237	1025
0	349565	352792	1	1	0	1	362	21.021544	0.000000	214.442871	1025
0	352792	353047	1	1	0	1	363	21.021544	0.000000	214.595627	1025
0	353047	353299	1	1	0	1	364	21.021544	0.000000	214.749863	1025
0	353299	355654	1	1	0	1	365	21.021544	0.000000	216.093277	1025
0	358338	358709	1	1	0	1	367	21.021544	0.000000	217.852585	1025
0	355654	358338	1	1	0	1	366	21.021544	0.000000	217.635056	1025
0	358709	360201	1	1	0	1	368	21.021544	0.000000	218.716751	1025
0	362306	362426	1	1	0	1	370	21.021544	0.000000	220.031754	1025
0	360201	362306	1	1	0	1	369	21.021544	0.000000	219.952927	1025
0	362426	365125	1	1	0	1	371	21.021544	0.000000	221.635864	1025
0	365125	366223	1	1	0	1	372	21.021544	0.000000	222.255554	1025
0	366223	366316	1	1	0	1	373	21.021544	0.000000	222.315826	1025
0	366316	366350	1	1	0	1	374	21.021544	0.000000	222.334274	1025
0	367072	367378	1	1	0	1	377	21.021544	0.000000	222.945343	1025
0	366350	366964	1	1	0	1	375	21.021544	0.000000	222.706146	1025
0	366964	367072	1	1	0	1	376	21.021544	0.000000	222.765259	1025
0	369526	369547	1	1	0	1	380	21.021544	0.000000	224.213058	1025
0	367378	369283	1	1	0	1	378	21.021544	0.000000	224.048965	1025
0	369283	369526	1	1	0	1	379	21.021544	0.000000	224.198898	1025
0	369547	372300	1	1	0	1	381	21.021544	0.000000	225.816040	1025
0	372300	373471	1	1	0	1	382	21.021544	0.000000	226.492020	1025
0	373471	374437	1	1	0	1	383	21.021544	0.000000	227.064697	1025
0	375426	375607	1	1	0	1	385	21.021544	0.000000	227.779739	1025
