UA L 1,UA  L 2,UB L 3,UB 4,UB L -1,UA L -2,UA L -3,UB L -4
0.78464761,0.762849431,0.733689041,0.850224115,0.565988909,0.7115939,0.818590731,0.823872092
0.553989395,0.526258183,0.478250288,0.572222457,0.534438387,0.595783207,0.580117457,0.918990024
0.800547558,0.832543772,0.532038811,0.637982065,0.813332679,0.779173179,0.747757914,0.536147868
0.576263306,0.684703122,0.747398893,0.838763452,0.859324034,0.497868516,0.758726602,0.668674084
0.25076651,0.31455725,0.462688308,0.465729924,0.511813814,0.361840517,0.313693795,0.450058558
0.503296122,0.375415073,0.271680427,0.510606238,0.1757579,0.58368919,0.519642028,0.268746262
0.38056133,0.320950204,0.483506864,0.490138632,0.488691402,0.285603482,0.302674094,0.490477028
0.412552644,0.448029974,0.532207835,0.516438093,0.529230552,0.526233592,0.39704532,0.485991631
0.606608964,0.484737772,0.888292258,0.916363472,0.790236077,0.359981329,0.459613135,0.713591348
0.095734676,0.110577617,0.149548902,0.10805907,0.085670855,0.086991623,0.126005115,0.05116207
0.054767815,0.047045781,0.04261805,0.04876943,0.051121634,0.0419109,0.03853114,0.050302446
0.565330941,0.65180095,0.453122371,0.498879925,0.493036494,0.579946593,0.428551964,0.639661186
0.396624915,0.472159231,0.162633713,0.196776053,0.589311933,0.150121212,0.336692559,0.173563824
0.039852738,0.347852387,0.424821733,0.38431293,0.243808652,0.309255504,0.035549087,0.38330472
0.448684571,0.46072625,0.280952169,0.389768514,0.480848425,0.35460376,0.653101139,0.308422296
0.603846606,0.397886544,0.738579366,0.550518893,0.691117644,0.578121934,0.722098402,0.855883625
0.304258409,0.533394674,0.400568102,0.487783468,0.416199094,0.514427217,0.594989794,0.352607823
0.438469129,0.526993948,0.55915077,0.53768799,0.504010884,0.397446414,0.455856301,0.507457689
0.520370229,0.903860594,0.91096248,0.903309013,0.924847578,0.938084854,0.925192284,0.908673273
0.067269489,0.088290624,0.065850816,0.228648551,0.202327638,0.139269173,0.114964146,0.078528228
0.670600966,0.668630029,0.544990494,0.350328226,0.36234012,0.621924889,0.620569351,0.351694435
0.231901696,0.678086161,0.428591594,0.189835192,0.404590045,0.149486303,0.378861611,0.206882302
0.412117501,0.398553376,0.408200853,0.21744568,0.375865284,0.401063422,0.323114515,0.307442511
0.56573345,0.933776426,0.912178971,0.943295501,0.640099326,0.694508121,0.678488936,0.919714238
0.409061555,0.408741937,0.422143798,0.390559822,0.376985575,0.406000871,0.416797248,0.26478505
0.483765421,0.910600515,0.589150858,0.501056708,0.520716801,0.646597259,0.790194344,0.438528558
0.451318522,0.396487719,0.36027555,0.462497803,0.263533025,0.48591875,0.349108036,0.320807279
0.869044773,0.905410266,0.692108195,0.764343441,0.863660866,0.913301451,0.925321204,0.890732964
0.098632251,0.518093087,0.490813698,0.335065426,0.376803974,0.281157107,0.761189943,0.327530308
0.381594881,0.542954943,0.051763901,0.074064924,0.041083341,0.502517396,0.330177222,0.060603674
0.070772939,0.076160052,0.052552012,0.067426134,0.089732443,0.067541254,0.059617289,0.050926966
0.081027391,0.12026231,0.063140631,0.05555176,0.05438148,0.053800564,0.103321754,0.07074641
0.434923648,0.246813449,0.766612329,0.851792823,0.806993113,0.440708977,0.409698612,0.772342227
0.916090003,0.75176333,0.654737592,0.702642649,0.749102269,0.821782389,0.67873325,0.552310229
0.370996203,0.846523988,0.495848247,0.52872378,0.55060453,0.582463199,0.809309034,0.444529123
0.04973404,0.057068541,0.498043157,0.48191758,0.473049148,0.04788081,0.064494188,0.692634463
0.468127866,0.059438929,0.062262241,0.085939146,0.099108186,0.570770986,0.17708609,0.046746044
0.557856852,0.624822216,0.891885408,0.902847526,0.904811789,0.722941322,0.642605418,0.774900893
0.061688178,0.052811255,0.056456261,0.057163596,0.057084925,0.087935184,0.061537421,0.054092536
0.073984868,0.057615745,0.066365444,0.077711517,0.13033566,0.065464457,0.066195769,0.107993831
0.479967079,0.594110092,0.496335598,0.548002189,0.434705851,0.480514539,0.336873343,0.44518887
0.53956187,0.44656436,0.492049864,0.83631539,0.811368491,0.547756394,0.450130507,0.894668098
0.453153501,0.48759271,0.875977755,0.914604944,0.898314747,0.501730732,0.517462389,0.889405889
0.347132724,0.408524629,0.37124463,0.375804222,0.404240383,0.375008219,0.334121818,0.050836909
0.91803069,0.94659567,0.804400942,0.894930381,0.891592262,0.55743238,0.961040248,0.609317508
0.945281382,0.948529809,0.794352431,0.576270377,0.439367201,0.936222354,0.945219717,0.069458354
0.124732962,0.499681533,0.162102631,0.108545192,0.125635675,0.091358871,0.217558337,0.10443605
0.487988986,0.368600054,0.38684466,0.414917399,0.36992525,0.391645879,0.457429541,0.361804326
0.850976917,0.710762241,0.857176856,0.892077035,0.888871246,0.687794104,0.8761999,0.848557194
0.242118076,0.056223841,0.078757958,0.117251935,0.061941186,0.05618964,0.091311766,0.065928908
0.069377229,0.106074463,0.044900811,0.045797773,0.126146512,0.051602269,0.046483012,0.04064604
0.506577058,0.608919117,0.606604237,0.615565626,0.644012161,0.520997616,0.506687904,0.856035704
0.597874668,0.170007553,0.452413653,0.552053572,0.603618555,0.469520953,0.351396051,0.593922062
0.590194406,0.678534936,0.295226845,0.469375194,0.449734939,0.43403566,0.504099901,0.430836476
0.402047427,0.398297404,0.042497418,0.031419124,0.04284354,0.107858105,0.209677137,0.038219213
0.553012446,0.905345456,0.545289323,0.639204588,0.561677057,0.510896284,0.926864591,0.611287498
0.334189883,0.149181149,0.597824059,0.586474051,0.597503553,0.483074578,0.119044487,0.513059815
0.134670998,0.473946901,0.327538879,0.498654601,0.694902569,0.354667134,0.338233146,0.483390305
0.149940555,0.639253943,0.593128959,0.655862685,0.691071564,0.328313309,0.493887901,0.758510034
0.130529462,0.179285437,0.919168192,0.902893032,0.908900931,0.296790492,0.372286631,0.816055886
0.586830315,0.468349695,0.489190582,0.511660116,0.482750676,0.416723304,0.664350963,0.501599276
0.824014374,0.860393214,0.894638935,0.913465332,0.886889812,0.625591192,0.831582669,0.866221603
0.05287665,0.043296839,0.037237201,0.045759116,0.047726984,0.057492994,0.047770569,0.046101345
0.340783325,0.622084137,0.50918711,0.539218455,0.540655591,0.319341437,0.625904182,0.58595966
0.491731645,0.741207724,0.380441958,0.425769999,0.554696039,0.423469245,0.330283168,0.438734767
0.045251323,0.359569226,0.040203774,0.09289112,0.048581447,0.046296143,0.395268736,0.043459963
0.61423913,0.475117069,0.497034135,0.605421208,0.616507062,0.771617513,0.519992574,0.612808617
0.055102401,0.241673613,0.152476998,0.308519298,0.279522192,0.433109216,0.095544995,0.281781507
0.589522954,0.55564654,0.502922636,0.454464325,0.501018404,0.638282055,0.37686263,0.398777918
0.401224438,0.475264275,0.062685271,0.124435297,0.25610478,0.391268585,0.545559837,0.490114878
0.839283126,0.599247974,0.573373499,0.455469038,0.649041435,0.633536565,0.629781227,0.620215276
0.396350058,0.46819886,0.257551911,0.373519765,0.442116894,0.45681212,0.724190125,0.524497536
0.031864716,0.369241742,0.032000441,0.180320957,0.103375107,0.06682438,0.242034488,0.339761816
0.261458578,0.765383313,0.253481843,0.590477593,0.733138148,0.192394903,0.484234888,0.56633373
0.497057544,0.514740189,0.576347798,0.60456264,0.522642045,0.588948523,0.61444991,0.674035528
0.120596261,0.139331193,0.065837859,0.088099846,0.062704083,0.352503835,0.208438073,0.05586866
0.851441165,0.889414897,0.879509418,0.85940391,0.852477307,0.677420589,0.457986697,0.902025711
0.680826876,0.065555816,0.033954986,0.159357682,0.122951301,0.359227259,0.100902458,0.037799842
0.049324951,0.436164308,0.146004809,0.287555809,0.169193966,0.071765576,0.262029198,0.23257128
0.565027242,0.534633861,0.449594036,0.538487031,0.639473983,0.525075353,0.438018378,0.598181927
0.666264686,0.941111584,0.724559834,0.790828039,0.807373979,0.627644889,0.902004274,0.599132837
0.597758322,0.823473219,0.502231186,0.833385527,0.854193613,0.721297367,0.768340355,0.409130596
0.379649916,0.045228524,0.560819551,0.391758118,0.381211255,0.069957907,0.032049171,0.379352372
0.368676076,0.421231161,0.150939909,0.148737216,0.059635939,0.314053064,0.255417334,0.043721844
0.713947838,0.746000314,0.846716875,0.864088337,0.802625143,0.863771071,0.920790244,0.881010449
0.051219394,0.075649777,0.173677667,0.203518698,0.334939003,0.182597232,0.259194635,0.373608963
0.600105827,0.853418755,0.596266152,0.396378484,0.561262563,0.744159106,0.708927206,0.90383987
0.205488803,0.118576471,0.463331493,0.614828167,0.602814283,0.195144682,0.135986136,0.502406424
0.471890375,0.604190614,0.403058403,0.370636549,0.378775645,0.517467743,0.460729538,0.332647231
0.090582658,0.094044678,0.614642839,0.478047721,0.497143651,0.068761321,0.153940098,0.561312779
0.074758209,0.54762882,0.359731675,0.11557918,0.21659868,0.161794524,0.416329875,0.134363595
0.90581809,0.916621312,0.906327176,0.905895804,0.905525523,0.924652784,0.941511531,0.931224335
0.932221838,0.930102708,0.59301738,0.663121987,0.609083976,0.828758706,0.950361389,0.688785614
0.87801902,0.632967088,0.563865449,0.750022215,0.635816826,0.9072307,0.913179451,0.632680592
0.612699769,0.933969425,0.826685426,0.89531595,0.654272149,0.666444698,0.934325756,0.52049692
0.118778813,0.457270756,0.054263715,0.320983557,0.062476792,0.215272353,0.090520284,0.0758817
0.079586987,0.105116707,0.164325239,0.179524719,0.262553583,0.316278445,0.441803496,0.491923215
0.679939769,0.865282827,0.450069018,0.464637863,0.425882427,0.129960393,0.72276063,0.740242171
0.488936849,0.623602151,0.596590457,0.619320823,0.717882182,0.530643655,0.610189352,0.633821717
0.567479518,0.664798728,0.222641386,0.421205496,0.294153161,0.485519208,0.692841923,0.142924524
0.585233496,0.908584486,0.711364467,0.742111953,0.867692753,0.745447864,0.7797816,0.662363747
0.571201519,0.576436867,0.505856514,0.338537087,0.447298286,0.513257217,0.554417047,0.374064532
0.038655059,0.363827286,0.517472413,0.614015294,0.515628715,0.062280973,0.369478934,0.58938853
0.243896607,0.093666006,0.044303516,0.075885521,0.118142027,0.039264995,0.079867623,0.144331201
0.410567742,0.500251028,0.123303478,0.322343317,0.40172957,0.469864296,0.483149878,0.204652801
0.582668785,0.914704952,0.594369736,0.657629238,0.586170698,0.909653388,0.689687358,0.592438285
0.07768195,0.577617103,0.50749849,0.547151352,0.563564914,0.154818116,0.479382011,0.536311614
0.532899578,0.510888432,0.48140981,0.517850095,0.452260841,0.514331185,0.473534842,0.549406263
0.832369538,0.60691306,0.473335906,0.491135933,0.51914288,0.693447376,0.547023733,0.462998569
0.556734351,0.417018986,0.356016133,0.662648985,0.631683241,0.70810193,0.448966338,0.561345444
0.801994795,0.840875163,0.7379978,0.840621342,0.903015576,0.865774708,0.864494669,0.915719798
0.512864566,0.5128146,0.501483883,0.505311538,0.511332012,0.467498139,0.493880568,0.471972395
0.428340978,0.499108526,0.578565389,0.579221364,0.673777368,0.472452206,0.585946045,0.565413483
0.034095465,0.282103907,0.427777417,0.406485342,0.311003416,0.044799919,0.288976229,0.242420252
0.248844594,0.669257158,0.519356351,0.622555086,0.516168211,0.437969366,0.631110608,0.37215761
0.410859396,0.405999018,0.480582962,0.516208677,0.407577768,0.461767795,0.375712717,0.347824626
0.91557191,0.805975329,0.834520473,0.818328861,0.637061667,0.908763321,0.906616771,0.685884272
0.048261732,0.049917415,0.060549067,0.220036351,0.213341392,0.038354594,0.053966127,0.074484012
0.422970982,0.39178,0.436582643,0.431433645,0.424535169,0.410229945,0.26635635,0.376471066
0.30447945,0.298071641,0.263449354,0.289132404,0.06110943,0.290481179,0.306679947,0.053109245
0.540985954,0.050103645,0.515186488,0.525819467,0.407318748,0.114580528,0.3556715,0.500568782
0.508342679,0.582826962,0.557451892,0.386856164,0.424423765,0.616235175,0.531065394,0.378945007
0.408367414,0.390203016,0.80458737,0.815167775,0.834422756,0.444922488,0.619636669,0.815436434
0.769118498,0.848344414,0.449593772,0.424447363,0.478064749,0.777571356,0.765179389,0.486171641
0.145114706,0.367137069,0.468904225,0.858034362,0.53756612,0.167806698,0.462415186,0.526255226
0.57128701,0.61501921,0.581638087,0.564327896,0.575666727,0.813066902,0.782409132,0.564346159
0.10317139,0.352482685,0.044159916,0.059606684,0.047578162,0.07043788,0.13744932,0.050745133
0.128427245,0.854322771,0.473623194,0.404519459,0.414876323,0.471265052,0.41207812,0.393938633
0.632150222,0.668105796,0.645238691,0.789141242,0.576070188,0.825180202,0.704191571,0.924704507
0.78188211,0.929379288,0.4959117,0.465789797,0.531289079,0.5409266,0.531810266,0.509082265
0.360922734,0.087113078,0.461407428,0.411421987,0.37828659,0.330196449,0.482763559,0.377381527
0.323124577,0.45809075,0.672300559,0.922409498,0.938261309,0.642187354,0.428801226,0.92488992
0.859770371,0.91951111,0.702684194,0.800383375,0.687623209,0.824211295,0.90874778,0.586189095
0.395590902,0.451967276,0.611698242,0.619618569,0.585818297,0.393005239,0.397091339,0.653941109
0.47760431,0.783857524,0.561725088,0.547530818,0.627905601,0.591871965,0.726603313,0.498079789
0.44395337,0.467264884,0.47725205,0.377587765,0.329639779,0.769943699,0.436837879,0.443292617
0.146979244,0.72829771,0.418664118,0.724161041,0.735821554,0.369170058,0.659216502,0.567162789
0.312037018,0.165657694,0.387453099,0.31938428,0.347599139,0.354184253,0.092533946,0.290693986
0.405852434,0.41624368,0.425543171,0.422212844,0.30796447,0.489238316,0.453485902,0.579653299
0.584317558,0.493644644,0.668964113,0.785871175,0.906778989,0.509135696,0.952342558,0.912060247
0.841378623,0.92137833,0.395329172,0.473380812,0.37541434,0.904855422,0.930797798,0.393116546
0.338233871,0.633969544,0.509704307,0.42740188,0.405282281,0.445175528,0.620791978,0.371935395
0.053295244,0.384262639,0.272575014,0.339994128,0.094777069,0.05977964,0.093651208,0.325034267
0.528650221,0.690038421,0.576970844,0.603302529,0.635334041,0.46219033,0.671333696,0.458945166
0.415895322,0.587924399,0.749525446,0.702171091,0.790702799,0.36216919,0.836914572,0.520957453
0.091084481,0.319301475,0.381405719,0.524125661,0.624299562,0.33186133,0.205655412,0.183642312
0.428086405,0.553652144,0.285555048,0.605646454,0.552353287,0.430989307,0.512385854,0.549352275
0.924637737,0.919898899,0.931693365,0.933964353,0.953073438,0.92588928,0.920710842,0.935531267
0.753982722,0.492216495,0.368019157,0.229472117,0.415746141,0.730670031,0.633094871,0.249522644
0.653313265,0.414649118,0.885333487,0.894723192,0.925915674,0.506406944,0.560481945,0.860513941
0.356607555,0.257388594,0.469969863,0.53176842,0.442239925,0.479311645,0.356459675,0.524845221
0.499873978,0.465202775,0.523208887,0.458571807,0.489008875,0.309991014,0.433536879,0.408444595
0.887958144,0.679079786,0.88740707,0.907485906,0.882454377,0.862624739,0.634676052,0.843984122
0.426892499,0.556308209,0.243148585,0.235500626,0.287228234,0.455356767,0.611185862,0.20778994
0.369782829,0.799409754,0.511082677,0.686827704,0.710559571,0.642836532,0.74824066,0.445211527
0.336461841,0.418435887,0.369687964,0.428996568,0.319628259,0.209659129,0.39601924,0.315070248
0.534955766,0.568127346,0.897321904,0.888754311,0.851016136,0.576639104,0.516392308,0.918195576
0.427604591,0.381268393,0.282983788,0.318126498,0.316737928,0.509065556,0.423410183,0.271275738
0.550387659,0.413299847,0.355252274,0.591358335,0.452844634,0.574976707,0.555788849,0.451717371
0.602837681,0.61843773,0.433341128,0.50763386,0.60698902,0.656127274,0.740103037,0.493942192
0.910919249,0.954026148,0.940193584,0.949317206,0.938122231,0.912819025,0.944995562,0.932613436
0.366215556,0.693390323,0.456789101,0.557943279,0.478350027,0.53621338,0.448979718,0.373017843
0.438850468,0.536125237,0.539321851,0.522436001,0.661053413,0.49054109,0.511863656,0.419075654
0.079227117,0.083935042,0.117582028,0.095390961,0.240115555,0.130232484,0.084729876,0.061801016
0.816813556,0.868966756,0.815958589,0.636495162,0.759346679,0.77410406,0.855511161,0.906082004
0.426710234,0.701287795,0.398653723,0.058147204,0.129051738,0.579127442,0.689241318,0.029742699
0.694458433,0.692611836,0.656401615,0.70801731,0.684335055,0.731494594,0.566217545,0.749359081
0.102358345,0.347983695,0.124165461,0.302126757,0.13912224,0.063334943,0.208782036,0.380183699
0.826272509,0.759315365,0.516785824,0.808552675,0.922854706,0.897894503,0.810817518,0.906108376
0.69107814,0.684666634,0.734525616,0.698001543,0.573678592,0.717923069,0.927695255,0.647695845
0.478828376,0.881251648,0.863982223,0.887089918,0.754959107,0.307937207,0.701913475,0.795470683
0.38179056,0.55201971,0.082165225,0.066907812,0.061922981,0.510367447,0.529276719,0.044994589
0.560026434,0.019903014,0.035336824,0.049729572,0.06711187,0.330057241,0.145692058,0.037678306
0.655186658,0.835800345,0.628379117,0.620511929,0.509159079,0.66606981,0.64482369,0.866428964
0.793603161,0.618411582,0.57977996,0.600566723,0.524194223,0.665048657,0.586535263,0.567944804
0.08402132,0.507926065,0.515208357,0.511129588,0.584032318,0.225770591,0.565244234,0.566448231
0.439966718,0.5777085,0.362077016,0.384361496,0.378857153,0.350325851,0.568330713,0.358711336
0.386756804,0.401154524,0.373372847,0.369684405,0.317997785,0.368286876,0.340159305,0.423507505
0.69348493,0.643274464,0.644712172,0.499658932,0.70756892,0.501663629,0.714758477,0.461340542
0.536991483,0.544972612,0.439108461,0.427800532,0.388322302,0.404004748,0.495494729,0.394203278
0.382635922,0.436756321,0.387012325,0.421784738,0.550702678,0.36619818,0.631204247,0.872859645
0.552380128,0.806945534,0.560727053,0.700362249,0.820882948,0.578050505,0.524826483,0.690754991
0.127173727,0.232940213,0.18833585,0.458267112,0.287607792,0.119670497,0.2484684,0.307038545
0.517553273,0.854585141,0.584811781,0.367283195,0.507459061,0.483282746,0.74436441,0.775833867
0.610897925,0.710414976,0.92447108,0.937199861,0.938849626,0.596467605,0.620803732,0.84913817
0.370447454,0.710592451,0.590768034,0.488274468,0.452734303,0.43819401,0.490475116,0.574607844
0.72056173,0.840381084,0.852712106,0.808345121,0.794552963,0.631574929,0.850889482,0.648111359
0.059907263,0.184368451,0.143317458,0.365623444,0.34115885,0.071529076,0.092517419,0.340256641
0.546208635,0.039114205,0.563975705,0.624160297,0.683383333,0.575378297,0.362178477,0.627016184
0.799678201,0.827362704,0.566556205,0.452836221,0.630893696,0.906374343,0.841872606,0.75738618
0.466149512,0.522542453,0.555514388,0.643829121,0.609097371,0.46184173,0.381782697,0.435669193
0.585637669,0.69652905,0.518496456,0.542240487,0.52302331,0.682003058,0.709983203,0.492413026
0.48888917,0.578971889,0.507134401,0.453476627,0.589132429,0.578299538,0.655239203,0.444243392
0.370177673,0.473201863,0.431633831,0.56606377,0.476007482,0.376873472,0.633214124,0.541162433
0.076122978,0.382899879,0.554508158,0.53670681,0.533744842,0.083887646,0.13738362,0.544892205
0.404602972,0.741351074,0.626540958,0.632882446,0.55019535,0.205372811,0.498306216,0.639644438
0.194380421,0.194082967,0.14933339,0.356032871,0.18641976,0.363192555,0.415370275,0.153966519
0.743996436,0.895555485,0.727436362,0.407241513,0.602489071,0.896917015,0.915138211,0.340663092
0.06238047,0.067064906,0.038814529,0.086325011,0.050097632,0.156364347,0.073818411,0.044618131
0.884494645,0.674182972,0.499135407,0.14091774,0.383733645,0.804333296,0.752751283,0.069032416
0.255648594,0.515558888,0.246573619,0.370111476,0.363529646,0.167237049,0.240722376,0.455800916
0.852494329,0.948024228,0.93044057,0.94910518,0.898435268,0.895658096,0.774038262,0.926725399
0.045964843,0.403987069,0.349794166,0.350049201,0.220950632,0.036042424,0.377074138,0.629531589
0.371450326,0.490447198,0.393893002,0.129540777,0.305566373,0.367416728,0.300093193,0.272086243
0.042293725,0.676322803,0.409891854,0.417789148,0.427212927,0.039079115,0.560126485,0.088780185
0.629983306,0.882200175,0.902296979,0.855800974,0.880074249,0.824760987,0.754951537,0.909851028
0.488145579,0.559781533,0.154827246,0.553848218,0.614510219,0.532508218,0.255917256,0.381753579
0.639014722,0.826222171,0.837380129,0.845194476,0.711556831,0.636832053,0.609528119,0.831128238
0.520297326,0.469185379,0.033612586,0.052040557,0.040337597,0.472538085,0.395469574,0.071232083
0.619783203,0.85877602,0.635262865,0.607705655,0.757370795,0.721346886,0.743200974,0.754376621
0.671300084,0.900188243,0.645529545,0.761403549,0.797368126,0.794495444,0.857632489,0.752794252
0.420525265,0.819624804,0.861901625,0.917659811,0.921834746,0.434679767,0.668852711,0.921978183
0.069682459,0.069350207,0.046485989,0.089426184,0.06549553,0.046025606,0.074775327,0.078029372
0.052748483,0.064925004,0.077687787,0.045729969,0.041077204,0.042506135,0.037004399,0.047983505
0.491193785,0.538636057,0.03831856,0.067185549,0.045968204,0.453274999,0.310952333,0.040762465
0.564408186,0.721370104,0.469402166,0.855918557,0.731358531,0.451066684,0.815725909,0.859840296
0.527152048,0.404586677,0.401499616,0.484976893,0.414527332,0.427864327,0.607540786,0.452876305
0.065336414,0.096837731,0.487722396,0.088047208,0.212173629,0.1416917,0.267792294,0.045177685
0.63952565,0.766423336,0.46975833,0.497548703,0.537323765,0.540621205,0.592249163,0.515866947
0.321321097,0.879342382,0.399652807,0.610797409,0.413321924,0.331170056,0.328859762,0.609265942
0.347444524,0.332233795,0.311237743,0.338339002,0.298007959,0.318534428,0.293816214,0.278167814
0.371697165,0.32180356,0.219946543,0.060077999,0.066942167,0.065195381,0.096510903,0.077211284
0.221890248,0.167422009,0.166532419,0.088176134,0.133690123,0.138587891,0.260611324,0.126020758
0.550120854,0.470967006,0.290771186,0.394570242,0.727398914,0.636762108,0.463413219,0.642505199
0.421837861,0.579865807,0.61426206,0.558598452,0.714072138,0.431696731,0.514654658,0.361847564
0.362935314,0.340702605,0.411647017,0.079081561,0.373523077,0.276711833,0.350275462,0.060527309
0.441266026,0.875968553,0.375386392,0.727961119,0.583602407,0.856126928,0.881976038,0.902824631
0.097249353,0.069282331,0.02276804,0.038510628,0.056135669,0.256817018,0.044191719,0.039593818
0.103394942,0.110029864,0.068562234,0.110490555,0.074498401,0.078130376,0.09057172,0.051160042
0.609631702,0.625414998,0.622823911,0.598455805,0.566147741,0.612699045,0.564868498,0.357632248
0.688724277,0.692680691,0.407009184,0.456548611,0.459158473,0.726824911,0.696440883,0.702231805
0.512911203,0.898434181,0.919441113,0.872919146,0.895559259,0.601115417,0.916813198,0.923284395
0.179297206,0.333595588,0.390706949,0.505626386,0.356688295,0.234014996,0.258132363,0.390082418
0.829256468,0.744922081,0.879453064,0.863509571,0.882711255,0.734931289,0.830866314,0.889969643
0.80130493,0.871681143,0.46859751,0.434679595,0.448344793,0.900511073,0.892487334,0.389078581
0.903450292,0.922792082,0.876691532,0.67942658,0.687635656,0.875944073,0.86387689,0.757051886
0.458635918,0.747154339,0.719845652,0.693083685,0.828006531,0.591455356,0.66313647,0.745646893
0.882504036,0.698029196,0.902951637,0.912154249,0.824686388,0.927639614,0.834398233,0.917747388
0.857694796,0.821544194,0.797862571,0.869341759,0.824262423,0.888377819,0.9297368,0.914140934
0.60625947,0.734076417,0.488627462,0.679118266,0.663599341,0.620950385,0.699730682,0.575092563
0.43145932,0.417517338,0.327444768,0.580541638,0.602686421,0.451633766,0.658762627,0.153797807
0.442869598,0.613273039,0.574047227,0.675413623,0.639983268,0.162548971,0.411191293,0.753795481
0.352583059,0.451775417,0.465818608,0.500774446,0.563554876,0.403103371,0.497986346,0.429152127
0.064820737,0.024937646,0.49495477,0.516100517,0.509682374,0.092857083,0.174451079,0.547013538
0.09357347,0.069912672,0.060149448,0.065750468,0.036703774,0.202542104,0.061404506,0.037343107
0.653594368,0.615953387,0.576500714,0.627891764,0.594163222,0.740177803,0.57407039,0.64984233
0.783849628,0.893282919,0.861372843,0.559821834,0.783537776,0.827493025,0.906209268,0.580974959
0.781433078,0.738542164,0.717178895,0.767361423,0.794463683,0.797523384,0.692746858,0.852623059
0.507730479,0.756281615,0.345748982,0.123143029,0.334139751,0.499936043,0.747364746,0.167550584
0.04416044,0.027963819,0.028425722,0.03628957,0.058556331,0.513832175,0.044442792,0.055615724
0.562866302,0.942650766,0.375863857,0.565440694,0.566121538,0.408368249,0.750734076,0.523046073
0.037345978,0.0429067,0.035012326,0.052813102,0.039692845,0.042116845,0.049872432,0.040188063
0.179959879,0.443953124,0.308867846,0.532031668,0.434518635,0.122651661,0.392406754,0.367433524
0.874656398,0.913507122,0.386432516,0.585150047,0.558817968,0.840594826,0.925541337,0.634569132
0.245364604,0.245772279,0.214918822,0.623128791,0.465252509,0.674057945,0.635928391,0.480459236
0.849891106,0.696109191,0.65318403,0.605564077,0.825515132,0.878421072,0.82326325,0.742477486
0.442576396,0.697206482,0.443999562,0.701479581,0.512478938,0.494731779,0.600115529,0.660592681
0.289591823,0.563928736,0.504278169,0.616773908,0.766342991,0.49126576,0.487423743,0.505338527
0.128932063,0.23401428,0.427435687,0.477901909,0.529876874,0.082957353,0.269077277,0.40935922
0.399309253,0.353101403,0.062722455,0.146632033,0.316347565,0.14571198,0.419057662,0.053211883
0.083001438,0.403471182,0.409490054,0.410749951,0.211784611,0.084515882,0.081923403,0.110686848
0.493685494,0.461848336,0.739569514,0.620021421,0.559946353,0.627745221,0.745870362,0.61219774
0.549544564,0.401873926,0.202673834,0.13539769,0.137056831,0.358216604,0.498241016,0.133682823
0.783649635,0.584797115,0.425916464,0.44180859,0.412258945,0.48493273,0.691036168,0.32921086
0.098566415,0.104686363,0.453622519,0.489435223,0.410078895,0.112456339,0.314870938,0.414041655
0.201586049,0.278774727,0.836520197,0.483552796,0.323627064,0.184041651,0.290496318,0.149728405
0.057974168,0.038278561,0.05891291,0.049540955,0.161182704,0.02614881,0.032601637,0.045237664
0.505712515,0.56698561,0.669506558,0.42707274,0.688416681,0.667078227,0.709629989,0.861252634
0.046845782,0.048423472,0.043165468,0.039255553,0.059625467,0.064848182,0.038771224,0.044598967
0.560122546,0.4615685,0.656367442,0.55963305,0.743264624,0.452480665,0.587216729,0.595422889
0.105179267,0.473896735,0.390095956,0.380704797,0.32422972,0.078591787,0.295296755,0.366123404
0.047363251,0.033041885,0.040136929,0.104387156,0.06678323,0.04715195,0.041934281,0.040476123
0.355723351,0.422603153,0.065313201,0.06546564,0.097081403,0.327551087,0.195690278,0.171583763
0.89456743,0.553861151,0.43957002,0.325246532,0.503329442,0.646701163,0.574710687,0.268438835
0.047097469,0.042272964,0.057496992,0.05272405,0.051213517,0.039515381,0.059938787,0.041564418
0.522040885,0.638279299,0.024498101,0.07522706,0.068670677,0.708365935,0.704739265,0.040254356
0.091938125,0.49962231,0.455084222,0.683043315,0.685526798,0.111008578,0.575649699,0.424700616
0.388557448,0.202506907,0.172907406,0.427415825,0.352965105,0.282291758,0.377989367,0.34890023
0.095486586,0.448414591,0.505774474,0.121394086,0.418081127,0.103945223,0.09411935,0.132248619
0.547023024,0.812241119,0.469118919,0.441980076,0.466120567,0.528408869,0.625403314,0.412951177
0.48982737,0.672596684,0.378165216,0.348394381,0.283066244,0.452618876,0.599955194,0.317207385
0.33058609,0.535051768,0.464418353,0.375668988,0.383231896,0.249330035,0.636326012,0.402478401
0.881606234,0.926434425,0.92496466,0.924905976,0.886519871,0.90728592,0.923804055,0.897503551
0.38364775,0.416657643,0.446388532,0.617465086,0.514298533,0.600560748,0.535140053,0.642747322
0.447333794,0.358427257,0.505259033,0.320919827,0.511000587,0.324433915,0.283026472,0.35647984
0.339887964,0.694184156,0.370764104,0.530720586,0.527935893,0.510872362,0.43090123,0.570839176
0.327769412,0.288170955,0.438695163,0.386242534,0.433646407,0.402840504,0.193386418,0.293709998
0.634126538,0.655776019,0.677934036,0.595808894,0.627372294,0.385946293,0.613958979,0.630638328
0.291294969,0.911561702,0.882727538,0.860591554,0.913403168,0.617463955,0.920474975,0.894182597
0.817715397,0.84490921,0.612924531,0.711838493,0.640013558,0.849876161,0.883680808,0.815380003
