EA LL 1,EA LL2,EA1,EA_gld,EB LL 3,EB LL4,EB1,EB2
0.547585875,0.75374332,0.880175539,0.851206428,0.438009987,0.242565791,0.263363335,0.542003899
0.859734841,0.413446418,0.568814412,0.590329368,0.437690023,0.50410356,0.56681239,0.546190591
0.453475209,0.842327073,0.5947632,0.515480642,0.685614218,0.380995237,0.532174456,0.194116195
0.761875653,0.883803348,0.92387185,0.93257743,0.8945739,0.903612928,0.911021945,0.508133949
0.339350833,0.830301935,0.942375114,0.953333483,0.062443342,0.044659883,0.049712085,0.150155557
0.678680669,0.66732244,0.609158602,0.535454386,0.456988429,0.499943389,0.557425004,0.598150698
0.61141416,0.859496403,0.229664645,0.588684388,0.194234341,0.092661283,0.055710866,0.161512873
0.767816468,0.859947613,0.531101493,0.555134307,0.891508327,0.94205949,0.941291976,0.915648175
0.418262948,0.449821947,0.484395615,0.498278439,0.547753754,0.766688133,0.215539344,0.355207331
0.099068228,0.104446629,0.519561326,0.449755257,0.662983078,0.566647024,0.50874628,0.041331582
0.748612072,0.921757446,0.898639607,0.642704545,0.906610046,0.929782158,0.819867815,0.815956534
0.378269652,0.372706319,0.452103179,0.483384793,0.184386212,0.05587843,0.055386417,0.095156348
0.481712359,0.576507917,0.471153302,0.659553467,0.212590083,0.581204576,0.036473427,0.495483851
0.704086123,0.822949317,0.884847159,0.868677123,0.861751729,0.898125144,0.931197506,0.94709748
0.414759296,0.260876383,0.379662935,0.539965501,0.606995394,0.670854677,0.168544477,0.525562399
0.262064041,0.351790932,0.516259362,0.483773791,0.089043233,0.12869837,0.122697937,0.143640559
0.497869508,0.914244805,0.940826026,0.883656935,0.20961982,0.102099424,0.079964682,0.365965329
0.550193989,0.538642593,0.585424872,0.667675011,0.121156896,0.050413672,0.066221276,0.534150234
0.728144269,0.937811915,0.942193989,0.932502346,0.549438535,0.072767544,0.056681145,0.262832336
0.601670178,0.805112319,0.845087149,0.668065807,0.587610152,0.337755372,0.441603491,0.457268353
0.832313299,0.919254008,0.944313412,0.948751541,0.92463129,0.92402948,0.948983194,0.947491635
0.473948929,0.10806907,0.335184353,0.091137994,0.319781579,0.490967214,0.067118221,0.567491985
0.419793363,0.68780945,0.58233206,0.544532283,0.462117061,0.543153645,0.830031315,0.462334897
0.683458914,0.887325821,0.860807497,0.938130153,0.073443909,0.137628941,0.080969516,0.437632448
0.581849354,0.900404649,0.939008231,0.920942427,0.824202699,0.91964333,0.810137345,0.441409722
0.424907227,0.475670899,0.620687822,0.567538322,0.026316802,0.042147183,0.037709094,0.037253396
0.302699899,0.852981894,0.901140161,0.753274193,0.102734222,0.344286444,0.085155931,0.102350381
0.209526184,0.163899152,0.064313498,0.066465467,0.072621446,0.045383027,0.027458415,0.119838578
0.212509246,0.567255913,0.465610445,0.509443587,0.049639901,0.031451958,0.044265904,0.306450786
0.784652336,0.86891125,0.90025709,0.931942452,0.472110336,0.491143258,0.470291122,0.134265485
0.666613902,0.690892927,0.825013625,0.7221356,0.852124376,0.835522091,0.901888486,0.575555456
0.376802929,0.528456671,0.619945281,0.402353209,0.220078379,0.579837374,0.120836666,0.882087362
0.917220209,0.914541379,0.921410441,0.91355135,0.859089395,0.851266208,0.895252086,0.481917696
0.9222445,0.935563311,0.765464748,0.775417802,0.907996174,0.93106133,0.937636256,0.9516985
0.650192759,0.930009479,0.931238112,0.928400169,0.479227958,0.642242385,0.539580706,0.17361229
0.473862616,0.903996654,0.942213778,0.93588037,0.695664543,0.618186,0.498779296,0.595192686
0.458511766,0.236066683,0.905247037,0.907822911,0.227703314,0.144016039,0.065413743,0.885628373
0.464414993,0.739447976,0.867560885,0.893012155,0.055885199,0.078838003,0.053366027,0.296272852
0.416659182,0.786464893,0.509050534,0.198057484,0.529344562,0.336850591,0.282176318,0.914732653
0.532323417,0.817076796,0.895496103,0.912458572,0.085366299,0.104380806,0.045081076,0.555602614
0.457160502,0.524224159,0.812658375,0.608150234,0.919607645,0.834795123,0.873082686,0.454883169
0.892628909,0.893043331,0.934241914,0.92904694,0.264173905,0.478754702,0.554695079,0.486293482
0.530630937,0.831997718,0.479828047,0.161406729,0.642479296,0.697020737,0.621343604,0.65895932
0.321994467,0.091539011,0.112779177,0.07283172,0.041568933,0.285047789,0.049948836,0.136792
0.690707724,0.91166509,0.589009921,0.890527948,0.415003093,0.307506873,0.505681472,0.462101625
0.604482469,0.602648507,0.507304611,0.532407735,0.05990675,0.191107701,0.066369047,0.547188391
0.696562086,0.895845656,0.914274144,0.798596502,0.453479502,0.840528409,0.463178802,0.798874305
0.841030331,0.937301484,0.945374474,0.899906714,0.943636137,0.953034933,0.920162225,0.500355314
0.63876991,0.926474474,0.879666923,0.87878385,0.892736957,0.849908074,0.512104582,0.137464636
0.677574555,0.856625339,0.518366222,0.500474692,0.615948842,0.453140212,0.509637404,0.529353918
0.767265827,0.894890976,0.928062915,0.895377995,0.490781112,0.417369795,0.506107382,0.872399999
0.501883127,0.454003636,0.138267361,0.098034491,0.284080269,0.453230761,0.088870399,0.141005818
0.581581882,0.840974406,0.56374906,0.558328098,0.337738129,0.186527912,0.089980378,0.548162238
0.488805709,0.285767153,0.879050054,0.910132325,0.163511807,0.03741592,0.056206576,0.201082636
0.508230301,0.754458783,0.93876794,0.695330877,0.916211704,0.936547949,0.901981499,0.37918624
0.711345428,0.888106365,0.940748756,0.952527281,0.928679646,0.933344945,0.871482218,0.84446659
0.40510952,0.85732491,0.86254125,0.928150038,0.40242117,0.296625272,0.499091091,0.549979334
0.700299676,0.443554746,0.857338011,0.808977712,0.655161897,0.611314479,0.824013388,0.556334484
0.409770485,0.075545825,0.477359277,0.468510373,0.047563191,0.177216682,0.077160845,0.18950079
0.473462516,0.531703059,0.178656419,0.076238702,0.479942593,0.381973041,0.522927642,0.521609301
0.383344298,0.368442807,0.422940876,0.466171353,0.443216032,0.4996524,0.436204858,0.679574221
0.616536706,0.933977994,0.879272226,0.934913647,0.089795553,0.132855809,0.053009238,0.471746815
0.257727389,0.861130324,0.927623145,0.854143916,0.093131095,0.195019809,0.040886216,0.145972427
0.515669218,0.93247453,0.890838296,0.871247652,0.936224215,0.858331608,0.859514627,0.908339015
0.666390042,0.944739874,0.866284641,0.88161748,0.103520476,0.054224121,0.126853048,0.219280685
0.814244475,0.847364529,0.703167179,0.79896316,0.596479954,0.60459239,0.509714637,0.102809185
0.712413026,0.589704983,0.152250726,0.392414125,0.357052437,0.614383869,0.514819299,0.547839887
0.732374391,0.919172007,0.868269139,0.777361188,0.913044995,0.812550244,0.908745589,0.850588439
0.437616168,0.481368552,0.073584531,0.055616842,0.470406396,0.4982383,0.464839212,0.121531476
0.629668337,0.753554808,0.846416549,0.900390051,0.252858923,0.108465058,0.077325027,0.604512585
0.270166147,0.852991851,0.521975437,0.586640312,0.411134275,0.275190649,0.510082838,0.117797277
0.433092024,0.878784426,0.56072645,0.541198335,0.34870037,0.666256754,0.499410565,0.322929123
0.381790421,0.63010003,0.869571648,0.657488029,0.205243173,0.138583535,0.067603137,0.153170048
0.28805877,0.752265929,0.673759009,0.625998746,0.801087343,0.887859958,0.910146239,0.805599222
0.558194749,0.750767006,0.502054709,0.508455482,0.624058633,0.036333098,0.078924661,0.53560496
0.700977316,0.69682314,0.16180613,0.05053779,0.867656832,0.896648532,0.871234769,0.916583983
0.322495535,0.370159582,0.078594029,0.057642323,0.778146145,0.709867865,0.511599716,0.151004702
0.872768855,0.531821159,0.54946387,0.487567623,0.047390631,0.025417494,0.025243869,0.096895107
0.190264907,0.077121405,0.087306037,0.047213969,0.078575691,0.080369994,0.069704779,0.1538165
0.721787615,0.838319763,0.841632801,0.653048574,0.87035722,0.89386368,0.830095038,0.85595775
0.511771347,0.599001224,0.724082408,0.867728597,0.701273116,0.549541792,0.479531247,0.322011775
0.202265655,0.877199363,0.780575257,0.566175393,0.446882676,0.810141552,0.544859017,0.587331828
0.221228956,0.77694568,0.380953379,0.494987165,0.395811718,0.26774719,0.11318962,0.205260354
0.639202706,0.869175716,0.939370372,0.949304995,0.707770085,0.590098808,0.578579012,0.582350996
0.386412528,0.606808909,0.257006111,0.333147347,0.16230434,0.028430198,0.03295089,0.162940535
0.140220062,0.064346892,0.073361837,0.091047226,0.055058991,0.519730314,0.065767876,0.094680537
0.623231402,0.911147164,0.740607989,0.553957979,0.651139156,0.530763027,0.485758351,0.701742195
0.577926059,0.922802659,0.796194774,0.910030232,0.321064752,0.388687525,0.053398484,0.408205404
0.635639947,0.8985605,0.92430991,0.932281399,0.595074575,0.58438171,0.509173415,0.479194051
0.469652676,0.355555667,0.119448452,0.211181566,0.138530151,0.106032994,0.082545107,0.561855211
0.420101476,0.684657138,0.558654697,0.571540941,0.283622196,0.205946285,0.067176526,0.589181672
0.864266746,0.896487803,0.917352602,0.924635513,0.641751504,0.654311423,0.561306985,0.599468862
0.470127553,0.757796077,0.648966326,0.893093335,0.14667889,0.087109746,0.115608352,0.460014161
0.5939145,0.731344272,0.833427169,0.81749591,0.084493746,0.251936969,0.090256737,0.651195397
0.550150008,0.519476397,0.894818615,0.47903813,0.115670813,0.090283428,0.134593674,0.472345737
0.485301707,0.720669966,0.520530905,0.463815715,0.160582566,0.088659731,0.122242897,0.77275783
0.295595823,0.357425431,0.215027336,0.042353666,0.118892198,0.235282217,0.157022794,0.088011776
0.385077552,0.573846728,0.477585664,0.441599802,0.2791651,0.03916982,0.436035526,0.452300874
0.414316156,0.907331364,0.598249119,0.527365957,0.063725947,0.051383463,0.034639416,0.894285414
0.670267661,0.661570005,0.617376862,0.551158062,0.480246929,0.597680056,0.561194334,0.51046486
0.673783736,0.92370764,0.915199099,0.909163687,0.499770525,0.489098856,0.496829614,0.122098782
0.19355882,0.147678046,0.056781087,0.048467832,0.061302376,0.042250017,0.036564221,0.097727492
0.524945292,0.884285985,0.944797386,0.936538989,0.860566576,0.781928686,0.885912612,0.922154362
0.648099475,0.915818362,0.931611029,0.907130329,0.3392132,0.143853427,0.051011053,0.868438163
0.494819989,0.857605512,0.918305325,0.893935601,0.865518883,0.891650357,0.723254222,0.836068127
0.357828731,0.73433424,0.583428975,0.534682841,0.181593997,0.569451202,0.041352665,0.623481794
0.283813227,0.538859357,0.930052285,0.949294585,0.48788938,0.479583357,0.509264513,0.052877395
0.272529724,0.468149267,0.265575017,0.36026893,0.105952887,0.043877594,0.400461378,0.428303798
0.337523798,0.779387339,0.542421657,0.633665588,0.64105643,0.715182684,0.484627544,0.578868369
0.836542914,0.872855284,0.946884829,0.949960685,0.513816052,0.628477112,0.508538911,0.127291747
0.422716859,0.933474271,0.897430612,0.84177687,0.785788386,0.635835962,0.533936365,0.522518547
0.653055175,0.946394419,0.921642195,0.920006765,0.088524413,0.046846271,0.077853241,0.524342709
0.597044938,0.810400057,0.605877701,0.626967362,0.881691185,0.900084381,0.886297219,0.554937924
0.370884728,0.614466291,0.504381142,0.532021699,0.280295535,0.220910678,0.085100181,0.331974579
0.372303551,0.450945258,0.341624055,0.448795274,0.186382036,0.038060059,0.065597797,0.14063376
0.775953419,0.683034487,0.671975923,0.55071503,0.787676994,0.538341006,0.728320832,0.628592723
0.694441025,0.910280172,0.939596484,0.912535338,0.535157297,0.841983963,0.792164413,0.514091222
0.713260197,0.946387265,0.8995682,0.698857054,0.68119539,0.162556338,0.48616043,0.694667804
0.28903693,0.161288938,0.142520967,0.141962942,0.100111714,0.103311368,0.292027813,0.232955432
0.26182827,0.089947314,0.097081728,0.120866387,0.032847103,0.031747588,0.04290765,0.156541712
0.315760866,0.730529788,0.5468141,0.562111832,0.551539677,0.318732443,0.523322247,0.344381817
0.340072844,0.697137842,0.701653564,0.891234049,0.342889559,0.317443026,0.498778175,0.131176779
0.8130634,0.818195419,0.656647303,0.552885963,0.164642967,0.597412303,0.049722711,0.909785488
0.828059695,0.831871569,0.931112776,0.932712822,0.774046199,0.817605832,0.903567007,0.941524691
0.435793859,0.875012102,0.514670311,0.426336981,0.235837991,0.125043354,0.114927664,0.467412847
0.356928356,0.74692567,0.634016711,0.87616865,0.658582453,0.687312552,0.463838865,0.154487035
0.634476267,0.758701445,0.874211393,0.888096549,0.260503262,0.130086197,0.058414379,0.209880264
0.286308728,0.699688893,0.628687905,0.581871421,0.216514361,0.0573205,0.033287626,0.079285226
0.576520057,0.829019434,0.905282253,0.914457157,0.478853926,0.366081404,0.405274362,0.540573338
0.411222543,0.849881859,0.88055457,0.876856609,0.150893614,0.068701839,0.21674322,0.512910487
0.484163998,0.776984152,0.771874727,0.865085391,0.40021667,0.080386203,0.096751139,0.21592122
0.347500632,0.65693257,0.455916357,0.438279239,0.102877568,0.042629936,0.088800627,0.176251549
0.259227575,0.122614651,0.17365249,0.052560854,0.051696591,0.041537122,0.058103674,0.144331089
0.430151372,0.87030507,0.87246844,0.856247177,0.866325963,0.894748412,0.907146504,0.855683119
0.277336131,0.890108911,0.916919744,0.867964429,0.084150204,0.06109924,0.027973047,0.061329097
0.373117444,0.118717605,0.262073137,0.343116209,0.289569321,0.645426376,0.822332848,0.148251778
0.420779695,0.746225721,0.854448072,0.900003081,0.665696802,0.689950028,0.59787464,0.521284466
0.811928862,0.532116125,0.875992479,0.936999632,0.792247113,0.565732312,0.767655863,0.610601047
0.533831254,0.86210901,0.793141294,0.628812937,0.87348201,0.878585606,0.928089781,0.530324984
0.146872973,0.437699221,0.16371372,0.265220696,0.241321712,0.28181146,0.140582714,0.158906711
0.337016503,0.728573922,0.883638703,0.699480857,0.277752333,0.459179223,0.425925841,0.392365707
0.377108811,0.567777053,0.49812718,0.500785659,0.660740392,0.193614445,0.504288521,0.730947294
0.581839419,0.500563804,0.658792862,0.533401399,0.169885627,0.077467242,0.052742727,0.146821704
0.741892334,0.948762156,0.897289671,0.88569275,0.934251328,0.954785736,0.821644647,0.817532937
0.538221445,0.901995884,0.92212852,0.878312122,0.769841572,0.729565883,0.084602056,0.676062421
0.503948851,0.746053325,0.472454738,0.443384833,0.648165513,0.27645557,0.503825703,0.110148635
0.528648691,0.929567625,0.936783793,0.933376797,0.570439929,0.217382752,0.14501156,0.67195669
0.101165832,0.434516807,0.169669555,0.044996677,0.136890664,0.071883981,0.02668958,0.051799938
0.450157049,0.852758799,0.478494967,0.539856535,0.105140222,0.042489252,0.079879828,0.298368854
0.211571394,0.649770708,0.578149933,0.527930936,0.071624247,0.062799762,0.057232488,0.160896244
0.36450473,0.912683117,0.159668246,0.28363508,0.364270801,0.148817416,0.12208379,0.365493192
0.701565077,0.890238237,0.946625057,0.952985213,0.136782731,0.07098224,0.060212819,0.350046239
0.519235297,0.8116508,0.902801616,0.929668644,0.265784161,0.106984704,0.030078604,0.080857891
0.428871067,0.835939065,0.810949671,0.556932619,0.147377019,0.038257636,0.139507946,0.579093479
0.719149746,0.951818778,0.939675507,0.92566181,0.465642224,0.504853449,0.475580002,0.514509733
0.308601502,0.787415878,0.876342195,0.765556931,0.546121153,0.771156455,0.808127658,0.451226466
0.47833625,0.910427288,0.937805302,0.942818136,0.563073301,0.465225548,0.603714032,0.576001565
0.182929344,0.239693831,0.305424969,0.040902331,0.523309727,0.305572134,0.497370108,0.153929995
0.639286567,0.716302982,0.536902668,0.373549174,0.860247528,0.4346139,0.463104193,0.58825645
0.62743839,0.85889113,0.919255349,0.938604302,0.181277096,0.081286798,0.041817791,0.464123292
0.755198671,0.298473523,0.233501408,0.07916087,0.294414464,0.419722047,0.046360482,0.169217865
0.808922562,0.934208403,0.919825182,0.900494559,0.64846728,0.939192692,0.891179798,0.888514317
0.32465952,0.201127082,0.080638275,0.044095568,0.374097514,0.467540057,0.033290835,0.287049775
0.32514727,0.86080984,0.828655959,0.941385627,0.064185885,0.032896384,0.041798111,0.135764715
0.310000736,0.94019722,0.408724556,0.502606563,0.59256367,0.530708142,0.514491259,0.528908915
0.924698841,0.910883855,0.945026889,0.932934681,0.219979428,0.078434138,0.09274926,0.940524287
0.232482273,0.212669018,0.323321616,0.045884927,0.123848118,0.028770286,0.046486365,0.344299602
0.658798492,0.701560855,0.854460126,0.77066709,0.231154504,0.220172962,0.038749373,0.610405848
