MA1,MA2,MA3,MA4,MB1,MB2,MB3,MB4
0.258363465,0.500795479,0.142972944,0.849832803,0.133812405,0.122404575,0.082394396,0.09505809
0.160921649,0.731780258,0.07389755,0.03406215,0.236991057,0.298847139,0.099033065,0.055075954
0.053570293,0.031374259,0.034902737,0.517311091,0.128917642,0.035529007,0.382222855,0.042175259
0.408561791,0.51433709,0.273468236,0.695520466,0.372509083,0.219007681,0.576263882,0.13541973
0.334457636,0.079760669,0.073426447,0.48891658,0.823764305,0.591411699,0.431610159,0.87795885
0.273286127,0.515011263,0.55198274,0.509520489,0.840752019,0.398798919,0.796453462,0.519533226
0.113646544,0.110430503,0.112316114,0.491684599,0.558725052,0.082462143,0.517290563,0.356929792
0.16964513,0.760386341,0.506121112,0.077382475,0.085450865,0.034815711,0.039585465,0.045013962
0.452904379,0.467030201,0.481799397,0.072728112,0.490630001,0.456029336,0.455920347,0.397855083
0.2062726,0.131251893,0.078957419,0.156307042,0.103101567,0.114743846,0.168496952,0.093516489
0.431959273,0.115196547,0.5474604,0.496829296,0.162023019,0.468905854,0.170618722,0.475902846
0.397332668,0.904506518,0.610751651,0.954065387,0.055710504,0.030679925,0.032533512,0.031436086
0.056230941,0.682067667,0.037699328,0.042181826,0.687005598,0.407626253,0.333758078,0.333862485
0.396083364,0.344080714,0.129225664,0.442495379,0.061328316,0.041678724,0.052915481,0.04922154
0.420703846,0.053268034,0.499498438,0.16999615,0.451017029,0.458570051,0.460072202,0.367079237
0.084656752,0.441504333,0.048518234,0.041895159,0.079602101,0.364129174,0.525623529,0.06301357
0.470699431,0.454244144,0.505063736,0.497584286,0.092256127,0.0601495,0.04992809,0.059082353
0.041926225,0.463870882,0.07993662,0.549148003,0.109234116,0.07938812,0.062763772,0.085738439
0.213171134,0.547299685,0.081120125,0.598799776,0.532545354,0.083523105,0.414472145,0.041224064
0.113662457,0.854018981,0.061108702,0.79420435,0.074072629,0.091840716,0.647518247,0.051989295
0.118297687,0.510397137,0.087220004,0.468349978,0.401655182,0.408899321,0.40509305,0.586588855
0.071547037,0.067097911,0.025566443,0.02593627,0.042285195,0.244652834,0.026139494,0.028655415
0.04964057,0.033200109,0.044010338,0.575005684,0.094127166,0.075298875,0.159131711,0.047025742
0.078582589,0.483670375,0.505189554,0.036031921,0.095261929,0.534568095,0.050713944,0.529666758
0.361868318,0.760456535,0.555635368,0.530903961,0.132926517,0.378965941,0.098035944,0.349812028
0.113789244,0.073059712,0.067054326,0.054124212,0.418087408,0.04363649,0.509738438,0.045196377
0.532182744,0.389379324,0.142072168,0.507801307,0.440519168,0.352725969,0.543563468,0.552607119
0.466098592,0.758114149,0.746081022,0.334686342,0.174574048,0.492565109,0.072265641,0.526086923
0.056581788,0.463152951,0.064690711,0.051046378,0.468180533,0.409302028,0.437455134,0.314586135
0.046649658,0.465737202,0.06758327,0.069528574,0.113908334,0.116671964,0.499120971,0.526599293
0.530937918,0.167281579,0.540152612,0.073083533,0.220487908,0.195824771,0.158892944,0.132508695
0.251151026,0.418540606,0.22710686,0.508913634,0.721277397,0.484707245,0.727787457,0.365270216
0.235997293,0.538488631,0.186454699,0.507527798,0.119709565,0.031567625,0.030223041,0.043969566
0.050719974,0.491842842,0.060385377,0.294205528,0.166782375,0.462595128,0.527224679,0.587940934
0.202743153,0.16149063,0.178638403,0.515930989,0.097754411,0.390954456,0.477408086,0.041291541
0.38096639,0.032751344,0.039562918,0.550928754,0.471174254,0.580048199,0.229051825,0.817193173
0.582986781,0.094222497,0.533954794,0.045736359,0.803545846,0.677952952,0.104646624,0.570962159
0.22179123,0.107314103,0.211493941,0.935036839,0.493104429,0.069165483,0.701882939,0.043937677
0.757068219,0.568891251,0.508778283,0.379805176,0.58172929,0.484229858,0.489081013,0.290198917
0.201629312,0.409675563,0.161864082,0.476593624,0.488594877,0.432563107,0.280887753,0.759346387
0.40888629,0.525374495,0.570325939,0.551236646,0.053997302,0.039459705,0.039105726,0.04521391
0.063653801,0.073644514,0.362198728,0.362439936,0.592132197,0.508504005,0.239586052,0.406574404
0.587832447,0.826348995,0.559026486,0.153981149,0.301501067,0.519941647,0.545359193,0.621072888
0.059741362,0.540931672,0.043399843,0.036633555,0.044567497,0.026904935,0.539613313,0.037617874
0.095837504,0.114586982,0.035601716,0.033668042,0.880573876,0.548326571,0.847025335,0.880143201
0.103710984,0.652337186,0.083791752,0.628102779,0.459367448,0.438473219,0.541370344,0.287931066
0.182475093,0.130530933,0.129069827,0.919485467,0.204688384,0.370220691,0.103406145,0.54787859
0.41469208,0.04254416,0.811749845,0.719318167,0.531370112,0.377279173,0.484915977,0.520232823
0.293553325,0.228291015,0.202984467,0.28789417,0.615734871,0.287401803,0.705416658,0.382930387
0.353980681,0.750267083,0.095361874,0.342165737,0.494490353,0.480799649,0.378068509,0.547942012
0.927519594,0.074415731,0.943967838,0.521750973,0.49388097,0.343574545,0.051102168,0.413128786
0.186704978,0.372448667,0.075837061,0.033571648,0.041580794,0.043970626,0.035068449,0.042369982
0.450324992,0.433732398,0.490947386,0.843219863,0.070204123,0.160261933,0.407018229,0.037973613
0.053846456,0.498833956,0.172670534,0.080472378,0.09293096,0.344488212,0.127951143,0.088281116
0.426235767,0.082974514,0.454883092,0.659420923,0.14703452,0.418007032,0.201668919,0.304360387
0.774741382,0.897794116,0.875417526,0.549901268,0.646389047,0.437349727,0.523279068,0.621120383
0.083259629,0.5590037,0.142206104,0.468768295,0.372425746,0.207925373,0.470141979,0.288930665
0.619832027,0.430865432,0.506627733,0.453646977,0.706034067,0.360048144,0.434423744,0.405546175
0.855551211,0.85802232,0.858641308,0.35177026,0.061672863,0.091559483,0.083990795,0.050090172
0.367829953,0.606602137,0.536982658,0.49446572,0.457064653,0.081399194,0.580993807,0.390314451
0.891361525,0.499405304,0.899590088,0.53036851,0.074951333,0.267130394,0.503142338,0.037574458
0.875208699,0.140378172,0.89600436,0.882697718,0.49617091,0.38790714,0.378618578,0.559951907
0.110468185,0.384953355,0.09025303,0.059619005,0.346972854,0.193476364,0.197305181,0.357217583
0.867268509,0.530238775,0.855126899,0.929669811,0.149453369,0.042607878,0.059070233,0.04282571
0.772374268,0.332720136,0.93398154,0.489573067,0.033328704,0.031507009,0.025659822,0.030035738
0.725145414,0.767437969,0.869973203,0.083410336,0.079081826,0.120736932,0.467231322,0.081555742
0.285229469,0.043862357,0.495111446,0.489293369,0.059170194,0.069680598,0.055088881,0.048139596
0.34451565,0.61133189,0.404799511,0.455439582,0.116265004,0.375188373,0.069700954,0.394050094
0.734614523,0.732854955,0.498585532,0.868078171,0.262845295,0.08809736,0.674745751,0.113939948
0.160305942,0.08159652,0.074499523,0.681139126,0.881759519,0.888811271,0.5788511,0.872631519
0.609611068,0.065739203,0.572823167,0.948234456,0.029570475,0.082208472,0.572313822,0.028672173
0.606877188,0.475880124,0.190762346,0.626683671,0.144405631,0.118480441,0.604576139,0.149969955
0.713951049,0.454402025,0.50045255,0.518573186,0.125124335,0.076123062,0.101757816,0.124086091
0.508871626,0.802204994,0.486109926,0.880429112,0.068987771,0.079191052,0.063370711,0.063034398
0.052874521,0.073687199,0.047796613,0.435303972,0.535822533,0.215801058,0.453684602,0.383355644
0.295573752,0.089030494,0.188829673,0.787804789,0.116493157,0.087444175,0.748712211,0.100132916
0.511314387,0.520676256,0.256847417,0.551643213,0.180611795,0.467702935,0.50646103,0.34573516
0.053533091,0.384310802,0.086641596,0.052542735,0.4993735,0.36934151,0.173380161,0.647817056
0.077996431,0.104234479,0.071203827,0.049547718,0.770231444,0.504559142,0.550534611,0.562379426
0.049819216,0.077890941,0.076544485,0.362360926,0.154329211,0.506897546,0.400133955,0.51688879
0.177260775,0.039316438,0.039327406,0.558361942,0.33906251,0.038212211,0.07863612,0.065655602
0.943278028,0.932083513,0.94562585,0.949035565,0.845396786,0.329390599,0.596226708,0.551209739
0.064519482,0.71131746,0.040551975,0.04555221,0.182571015,0.11428831,0.173856966,0.317528235
0.130292788,0.077111247,0.052764432,0.586272275,0.865891576,0.641341946,0.936044244,0.565343527
0.077986922,0.453681972,0.075988619,0.094979882,0.17221929,0.349832582,0.479085595,0.202205097
0.049586897,0.171073943,0.051230369,0.526164299,0.077933566,0.059588125,0.034660243,0.034976466
0.090487731,0.394285207,0.166386192,0.076326077,0.824110277,0.478240566,0.634662474,0.49510039
0.287721901,0.054771228,0.393896793,0.536106479,0.037964849,0.306499868,0.47522826,0.074635714
0.404515476,0.089391721,0.489191338,0.476426206,0.085207295,0.090845931,0.046830126,0.064722839
0.489134146,0.030596579,0.524941607,0.1358948,0.14309647,0.074809227,0.072248046,0.15786965
0.108535064,0.154029772,0.091350634,0.058194601,0.396958652,0.40310328,0.209601643,0.53582849
0.032146798,0.839072649,0.052546714,0.709897981,0.210492844,0.037772856,0.033917146,0.032710662
0.118492374,0.318975144,0.13903841,0.034101843,0.45433372,0.474200645,0.522528301,0.544883956
0.479316161,0.463491249,0.468877363,0.494656725,0.220782196,0.09340391,0.100325775,0.092559103
0.079540403,0.474586185,0.537732863,0.60246454,0.861516922,0.608424893,0.916895104,0.614643077
0.226426758,0.779555996,0.13010658,0.448705526,0.033728086,0.088219284,0.043320496,0.033980116
0.56560501,0.545581808,0.206188236,0.067162269,0.552848076,0.917663007,0.609969411,0.913518596
0.033724943,0.043364083,0.099344467,0.573187442,0.086064983,0.049789922,0.043923053,0.137299212
0.462868366,0.496308594,0.545094114,0.552369966,0.913835744,0.049578923,0.068747716,0.054447155
0.608911136,0.744246046,0.578417648,0.854163863,0.467710499,0.264232227,0.10066314,0.340194717
0.096914526,0.155284847,0.086078114,0.048301554,0.471235052,0.346696257,0.494811045,0.351223945
0.084776881,0.098019525,0.11396723,0.056454838,0.451347586,0.545207729,0.419337469,0.572787119
0.042969522,0.905244126,0.110023763,0.477345929,0.475447523,0.0364323,0.471234404,0.143921625
0.519228585,0.281051579,0.468670912,0.915873179,0.705794463,0.314979076,0.609783782,0.337000497
0.052383525,0.10570386,0.215867346,0.529458521,0.041326983,0.055423994,0.039785743,0.041574284
0.061092784,0.031560196,0.048043157,0.587351624,0.062355479,0.045917926,0.036164094,0.04088011
0.258362427,0.775090669,0.490653979,0.849555234,0.307178771,0.655539031,0.516855246,0.640782501
0.166495591,0.540495885,0.174260264,0.046947301,0.74853264,0.610834571,0.854074281,0.779379758
0.064206565,0.10700982,0.091368678,0.098609379,0.585563813,0.487163385,0.540110774,0.666764649
0.497577004,0.495919677,0.563870555,0.533326953,0.082443847,0.284636921,0.060552736,0.336180531
0.071968784,0.14801071,0.058297058,0.049328261,0.923829847,0.780554211,0.926265876,0.941100586
0.409963952,0.460374231,0.849370404,0.026205193,0.498621878,0.100687471,0.695921025,0.060948274
0.330678347,0.493763652,0.445017088,0.29263473,0.469348962,0.499801321,0.419496855,0.366284934
0.3016461,0.897274715,0.123427614,0.85883002,0.070472126,0.135846442,0.333905667,0.073159155
0.40461963,0.196262835,0.193877684,0.927500231,0.495443474,0.459387104,0.395592894,0.163959663
0.138556755,0.432736461,0.081387067,0.64547375,0.50694383,0.550894932,0.563967175,0.498954847
0.524936353,0.48805876,0.585178905,0.951609773,0.164382241,0.112869173,0.080779243,0.105031815
0.578517706,0.805188499,0.872912826,0.555718681,0.055749277,0.067901409,0.053139997,0.170224851
0.098613899,0.05675808,0.036402593,0.026284136,0.561227305,0.511210886,0.922166562,0.512247424
0.558191536,0.541564985,0.52141221,0.471467804,0.561178502,0.617693836,0.565672577,0.530965525
0.072648393,0.503135442,0.074416616,0.486248644,0.108334249,0.082076447,0.060542831,0.033902525
0.075597557,0.045928,0.120924476,0.052925442,0.242702466,0.350478754,0.470612262,0.36181243
0.582781076,0.719569194,0.560995582,0.894985852,0.758730046,0.048101496,0.215396308,0.051321949
0.377039038,0.069984847,0.486612077,0.027292527,0.247699933,0.13982317,0.270344593,0.211382004
0.054385793,0.538765253,0.118813768,0.106178761,0.387955396,0.127411084,0.132541224,0.071268571
0.649355858,0.506918661,0.239156907,0.608534722,0.582250944,0.582209528,0.419779805,0.580521145
0.471479594,0.789517805,0.47957862,0.557317353,0.048002997,0.089746409,0.061070144,0.041615108
0.071224217,0.339947836,0.056006484,0.037479768,0.530769649,0.423498809,0.567150747,0.496789529
0.70197562,0.505799472,0.509168225,0.573485618,0.135285142,0.204920618,0.131121643,0.371330449
0.057443846,0.496567768,0.059918528,0.062753884,0.11387169,0.084511596,0.069030329,0.09877976
0.83449474,0.927346787,0.904263718,0.802252873,0.296229224,0.91260868,0.102278018,0.872248761
0.155486481,0.492916968,0.195239274,0.67271541,0.219176191,0.108191195,0.096717824,0.192645263
0.601448678,0.944231181,0.58833315,0.562016681,0.609340279,0.565692543,0.591772452,0.585834942
0.108916581,0.846221201,0.073504827,0.461403753,0.42876285,0.038353508,0.490847366,0.209676221
0.895669252,0.176991202,0.866942577,0.897109755,0.116473171,0.169341839,0.104504312,0.518162524
0.548588731,0.828986157,0.514975309,0.954905493,0.488163008,0.441011822,0.142410141,0.422639581
0.427095463,0.796244135,0.834240218,0.049857661,0.373179949,0.097544075,0.468333175,0.052117237
0.119504563,0.249912145,0.101701339,0.050040738,0.383120639,0.539392533,0.309721973,0.533752631
0.36776452,0.883737876,0.097880004,0.9350579,0.905146485,0.767410189,0.888570128,0.733346688
0.51435715,0.372465814,0.476535081,0.498541124,0.424356794,0.111795214,0.428895922,0.214873556
0.355764627,0.439743668,0.49139587,0.641778726,0.247681489,0.325356693,0.238892972,0.189657693
0.137863531,0.457529268,0.102993878,0.558161113,0.107249747,0.220880306,0.093962076,0.068771412
0.096539713,0.376914197,0.046128934,0.042701963,0.461915359,0.384772926,0.546663723,0.454736326
0.132616243,0.039972928,0.47367973,0.607093629,0.031972297,0.032734444,0.025606184,0.031549151
0.437913291,0.53522129,0.525239811,0.05865188,0.402282338,0.657149061,0.64766022,0.556544136
0.312919346,0.051889158,0.130243538,0.406815763,0.819257614,0.570261847,0.197627502,0.694903395
0.146379004,0.092287358,0.058881885,0.092709791,0.866938294,0.850754728,0.738001453,0.898693089
0.155485544,0.531543726,0.130579327,0.556904882,0.435984416,0.106949974,0.103156834,0.053644974
0.79744924,0.836490001,0.897406371,0.541099597,0.672055067,0.700422564,0.892566941,0.412170611
0.418667301,0.434243829,0.514587382,0.310024625,0.059797452,0.27345021,0.380069177,0.047659184
0.438259681,0.423656567,0.454915685,0.530535454,0.079532026,0.290620619,0.044551164,0.378760105
0.201310768,0.859553901,0.084152996,0.098715106,0.906776667,0.376522293,0.578462931,0.452379548
0.443029089,0.13280675,0.471660973,0.45380844,0.528887841,0.831513938,0.456873046,0.847738912
0.434951465,0.090685623,0.178351632,0.353892744,0.459551146,0.605728039,0.255234213,0.55504661
0.378568171,0.47357949,0.457941102,0.926164861,0.079725717,0.071143108,0.075716527,0.034545354
0.343408075,0.855137874,0.142686107,0.343975797,0.120349786,0.600560925,0.450885679,0.48538721
0.106699074,0.416397883,0.051633241,0.02758544,0.768521978,0.433405954,0.805474964,0.121340314
0.923458477,0.923440833,0.942922076,0.95971266,0.426855185,0.308460711,0.417920406,0.408978778
0.833320477,0.477300125,0.853339621,0.485202102,0.788094174,0.753611594,0.859094783,0.721361244
0.778628831,0.81916536,0.858008489,0.892062609,0.569232071,0.540790588,0.327158956,0.568222692
0.057784161,0.070362538,0.048210951,0.044745591,0.125377911,0.394083379,0.077462089,0.195697013
0.789307732,0.520665516,0.48489084,0.77319592,0.528281954,0.817302783,0.324173903,0.460081036
0.053014391,0.408227607,0.046188502,0.309715643,0.887732109,0.667165681,0.880620004,0.405312438
0.26479948,0.341215437,0.274127016,0.878359477,0.232154696,0.125355528,0.568091185,0.092576212
0.492647113,0.196064136,0.715998755,0.42521112,0.701751928,0.613680644,0.756782018,0.625886729
0.157371826,0.715154895,0.086855882,0.505389173,0.219830769,0.091255626,0.800084616,0.105679963
0.245618976,0.104679418,0.643925362,0.337395844,0.913561474,0.455251421,0.945485712,0.666318177
0.82922237,0.884999822,0.894196368,0.915004511,0.182958424,0.136762836,0.170632981,0.132209517
0.121806342,0.066132944,0.138376272,0.12208528,0.331592032,0.470039569,0.33694128,0.471943775
0.588190466,0.166578356,0.58351242,0.590792944,0.076884938,0.057595885,0.045444432,0.062604897
0.250933752,0.158572089,0.452009729,0.248310528,0.447528943,0.298944486,0.115116034,0.116265609
0.213112129,0.392550759,0.795206232,0.337738667,0.123456085,0.238890073,0.238900675,0.247755325
0.672419946,0.048864156,0.907631725,0.647356564,0.07433202,0.051527356,0.029778428,0.039869852
0.128195495,0.836333464,0.06799045,0.847645255,0.360998129,0.575819925,0.125571648,0.236052137
0.033313239,0.431931469,0.08076475,0.392639008,0.060478179,0.52660112,0.034392914,0.58268326
0.070586228,0.536159277,0.146718618,0.719553948,0.494629551,0.337164514,0.515503898,0.314126709
0.118932831,0.906365763,0.077956903,0.768748817,0.598187665,0.755715321,0.613102101,0.79475752
0.041474005,0.053316269,0.047555933,0.924944992,0.486359585,0.285260265,0.754042036,0.073214942
0.430514716,0.441971822,0.464486356,0.464110942,0.46967996,0.538428211,0.447560755,0.697177929
0.773170877,0.047000786,0.947962329,0.042942171,0.040495996,0.046848182,0.051920246,0.037357867
0.29426092,0.886087936,0.491581082,0.778220766,0.03760358,0.031193466,0.023289451,0.029609063
0.440772981,0.145624889,0.597265846,0.829673009,0.10215832,0.11151433,0.130742538,0.168020795
0.09276616,0.905164663,0.058172626,0.031703918,0.163732486,0.157442535,0.113945575,0.325966251
0.79807655,0.565811481,0.851797517,0.899420882,0.258033267,0.720744637,0.882392365,0.727775985
0.100566112,0.02042491,0.0463378,0.584896984,0.181366777,0.471880475,0.454055512,0.531219202
0.476456726,0.431875019,0.494365946,0.098077038,0.160943989,0.485941899,0.091143725,0.499472742
0.075171504,0.050569898,0.051191598,0.062353095,0.077619338,0.066572717,0.029879619,0.040900537
0.371377956,0.457429375,0.175977849,0.688302541,0.781168938,0.430368361,0.465954689,0.473176827
0.76649927,0.494416263,0.918931525,0.92312854,0.877772839,0.672779225,0.918222758,0.706184739
0.644580004,0.568203531,0.621987594,0.151373935,0.637785524,0.510847356,0.545305009,0.086340429
0.0559215,0.337450546,0.470061541,0.045514098,0.061664265,0.07266888,0.068314685,0.052000494
0.559980151,0.555258909,0.526154641,0.507986016,0.073178348,0.067992672,0.05773593,0.051285248
0.461812125,0.889654759,0.528734168,0.949531253,0.095698014,0.061807069,0.182993258,0.042100965
0.45515537,0.044350176,0.065154245,0.573317162,0.225768356,0.069184493,0.072956946,0.063164829
0.052640563,0.050087041,0.073958652,0.050693932,0.15773282,0.572704901,0.276538074,0.61456749
0.091833324,0.062479157,0.119522069,0.564212781,0.720417021,0.67410908,0.183697264,0.526248883
0.611996184,0.469186589,0.566932512,0.592818902,0.422493861,0.645601919,0.646571693,0.522653242
0.102217839,0.086307882,0.044092534,0.482224619,0.520185517,0.473085838,0.492140125,0.497643761
0.042109338,0.021635504,0.030858453,0.034496466,0.093347998,0.244657567,0.034269224,0.034616848
0.065248201,0.040913447,0.043640579,0.049934761,0.058212488,0.057410146,0.052670872,0.051493272
0.320075336,0.417058711,0.429353684,0.913251675,0.070670194,0.089387873,0.052866568,0.050747431
0.895757153,0.821587839,0.872027512,0.923458153,0.692043662,0.648167861,0.847614957,0.691606611
0.022485928,0.017683528,0.036490922,0.036900064,0.467450113,0.573934033,0.063085712,0.521698494
0.429732039,0.086419251,0.550549795,0.330911068,0.370483818,0.291261359,0.418333483,0.276291024
0.535451388,0.490216611,0.791508462,0.575811498,0.834024542,0.523223403,0.853033858,0.344395823
0.793299468,0.071433603,0.877360983,0.022311293,0.052708663,0.038233987,0.036321903,0.037929129
0.50094066,0.452872431,0.801477702,0.908025219,0.144394577,0.085765685,0.075229791,0.069479227
0.035427428,0.111579898,0.052289004,0.031546907,0.607090625,0.677317935,0.451628611,0.672366711
0.253786274,0.532291382,0.052506798,0.545644656,0.553729911,0.527413817,0.523231727,0.595698798
0.134960338,0.096404528,0.044219339,0.032012666,0.775462592,0.603237809,0.274629756,0.710795898
0.202099803,0.511608507,0.175701284,0.66263172,0.039382634,0.082153332,0.035712272,0.218172557
0.354578959,0.455661174,0.528488361,0.096784411,0.575407977,0.625065876,0.520357344,0.518276328
0.483541676,0.517462909,0.518238821,0.556083436,0.409065892,0.417052307,0.4960323,0.362498886
0.05535845,0.039580753,0.044808053,0.200688826,0.065685752,0.045658038,0.042923909,0.044009912
0.41112154,0.422072153,0.470655931,0.063279709,0.310358486,0.409454758,0.126661068,0.37870849
0.054703239,0.074190769,0.081034256,0.600215952,0.932252029,0.946210459,0.942022288,0.943951905
0.105171944,0.353829303,0.04139613,0.039859898,0.235201828,0.11269469,0.186542452,0.130750019
0.046325179,0.487715173,0.038114587,0.023916578,0.479030374,0.638102482,0.53479099,0.423696038
0.916764213,0.565506312,0.957670844,0.398769908,0.14126063,0.581594005,0.18900998,0.567774293
0.166145697,0.462919258,0.225149381,0.059665048,0.409888937,0.410693519,0.466364771,0.406184587
0.232047396,0.406231846,0.11365167,0.462195613,0.331915461,0.504626564,0.563680215,0.485054294
0.484056557,0.508135522,0.51612517,0.929757789,0.037221627,0.27797361,0.046262537,0.039031724
0.826414244,0.040485131,0.531694169,0.530580844,0.060077644,0.089137983,0.040671885,0.048586936
0.486746994,0.534651057,0.879751983,0.724403339,0.736963927,0.544661808,0.537492886,0.593332994
0.863295309,0.879605318,0.931237022,0.893444693,0.065062929,0.402233111,0.057229466,0.265287925
0.075121405,0.148272763,0.041798788,0.265534621,0.544161877,0.638079653,0.688972324,0.293017412
0.370647433,0.449254032,0.457650435,0.478698662,0.819857843,0.58301236,0.812536488,0.640259311
0.076995024,0.105662867,0.039487053,0.027788436,0.919134205,0.88446783,0.575945307,0.939198763
0.026828068,0.121663921,0.09049971,0.257411811,0.119116064,0.214615634,0.0894147,0.241266527
0.03536632,0.532818681,0.052278897,0.53408055,0.05556817,0.029385796,0.0451705,0.038460556
0.037312462,0.48035712,0.033415711,0.12037552,0.053584901,0.05433952,0.044578321,0.350828199
0.040358023,0.046865075,0.076561273,0.051209991,0.06830339,0.064218291,0.086183093,0.057317569
0.799932374,0.180325053,0.920608181,0.096185944,0.719340192,0.451670591,0.312448414,0.713908236
0.466243176,0.703399584,0.562182028,0.944689441,0.518804408,0.738774025,0.91421259,0.885475913
0.077671948,0.03579691,0.11869329,0.535366947,0.243089809,0.180347257,0.068715054,0.109047626
0.644468849,0.187400297,0.834978361,0.023662414,0.135127158,0.20691109,0.227674435,0.139721197
0.549574652,0.063280157,0.607191483,0.590951927,0.443294779,0.077129881,0.124632653,0.090104075
0.047151374,0.473138131,0.042574563,0.457704211,0.062045432,0.028844707,0.035673941,0.028223462
0.057665474,0.140215925,0.072093586,0.064122722,0.14154729,0.494101071,0.275423479,0.498251307
0.165792906,0.534046232,0.148569084,0.302008287,0.372837017,0.62933093,0.557314011,0.617349445
0.896571817,0.286009214,0.869534165,0.508209545,0.489326779,0.416456062,0.567787304,0.476146004
0.14413343,0.400390753,0.041922203,0.867598915,0.159402968,0.082017831,0.421254942,0.025503665
0.923784207,0.124827744,0.934039468,0.940519262,0.172734178,0.441678663,0.089981653,0.54448146
0.14877135,0.376305594,0.065843642,0.043782685,0.911258126,0.556435903,0.927736676,0.78502937
0.165231711,0.021659469,0.075921621,0.05990564,0.041769276,0.029731318,0.020919331,0.035519883
0.446951344,0.268613664,0.219115314,0.34358848,0.134521378,0.384649354,0.754821144,0.670731919
0.910154574,0.88944284,0.929464937,0.8026713,0.084715868,0.076210863,0.032750472,0.03939111
0.730823194,0.585853023,0.557606312,0.5858304,0.127447944,0.139108707,0.057701606,0.058401439
0.431422564,0.145061985,0.45232503,0.872844496,0.059517228,0.079429064,0.09713404,0.047851682
0.037189422,0.023227716,0.031997559,0.50160704,0.087098984,0.024766829,0.030761963,0.054940365
0.253608007,0.832558546,0.127865385,0.513287522,0.698980151,0.439949108,0.651213614,0.681807221
0.038924675,0.519762673,0.384958659,0.368649698,0.866870563,0.53636327,0.896536501,0.543766974
0.045225659,0.550265563,0.051480248,0.574975331,0.037628215,0.040788364,0.058359031,0.043897523
0.048847772,0.316215321,0.041036812,0.615597595,0.053530383,0.021605006,0.535169712,0.035116353
0.051727296,0.897615577,0.03911816,0.044883821,0.353670025,0.424618724,0.3336307,0.306213319
0.845264227,0.382693721,0.494563844,0.054885228,0.275603592,0.30582137,0.44509802,0.08014021
0.550870715,0.504405441,0.556238623,0.672344886,0.23766057,0.11724522,0.705956255,0.086776873
0.280642195,0.217668938,0.500419626,0.835582,0.187626557,0.402768745,0.449236362,0.517658593
0.492434498,0.383573994,0.122422068,0.064935122,0.892252711,0.085572099,0.061602902,0.564698826
0.145695916,0.494669286,0.095298202,0.531565205,0.650483571,0.431848211,0.803746742,0.524723273
0.350508018,0.443351164,0.464207602,0.305411058,0.024054298,0.015458752,0.018733043,0.019268333
0.09702253,0.052945154,0.039764076,0.597454607,0.173888697,0.052204738,0.16772031,0.059996211
0.913162365,0.515557181,0.943951917,0.546256477,0.497721497,0.509231912,0.88943684,0.31651693
0.867072807,0.544123066,0.814236911,0.497606301,0.524888555,0.524920076,0.559245143,0.60667639
0.462104331,0.46997983,0.468567032,0.934910205,0.422635357,0.027315812,0.421363043,0.026742398
0.654349828,0.645812035,0.924950567,0.574372862,0.411718653,0.088439335,0.453276705,0.030273023
0.12478768,0.891863279,0.172256488,0.754779138,0.864627574,0.607998835,0.173621679,0.52962105
0.058379572,0.062572232,0.061518577,0.450602311,0.157470519,0.070225526,0.091398605,0.040706134
0.49023219,0.068696304,0.848072157,0.068453505,0.550313541,0.098607504,0.06819395,0.087283416
0.50086104,0.629013803,0.576039928,0.226262641,0.922982571,0.581984086,0.954025819,0.429098934
0.892781583,0.89340012,0.609138744,0.943218825,0.510726867,0.520075471,0.51603788,0.519334811
0.098070223,0.425165747,0.041558991,0.030489854,0.451340318,0.368305409,0.42951346,0.327315071
0.258619957,0.143866244,0.523454493,0.861300216,0.075760105,0.216513732,0.075214384,0.046552263
0.067394264,0.041048556,0.044105759,0.05801797,0.918076846,0.631105297,0.590820725,0.553677722
0.366756426,0.720674093,0.59108425,0.071728199,0.439121632,0.458639505,0.621517514,0.463917625
0.65680271,0.041795293,0.622868231,0.693062158,0.037106907,0.029492719,0.122967099,0.030945867
0.041270832,0.106662454,0.151069095,0.113485149,0.148747242,0.10717203,0.115788256,0.089519251
0.223141613,0.21610832,0.468491171,0.51901847,0.181887994,0.304477627,0.565000754,0.37209716
0.081143988,0.55406705,0.106178188,0.535047724,0.552902074,0.598705325,0.894632465,0.710583549
0.333015758,0.552955109,0.209280343,0.332377357,0.064180569,0.168829089,0.185637067,0.332874563
0.103233207,0.16482756,0.161521048,0.508210615,0.484392603,0.344793556,0.827538086,0.333797942
0.534897848,0.529564358,0.511235167,0.905333799,0.546210833,0.35217481,0.268294028,0.47597278
0.406008676,0.127203086,0.496559876,0.099089078,0.430607143,0.488203435,0.284631282,0.518425731
0.401045956,0.717570466,0.495379899,0.124965142,0.406970794,0.29096338,0.488583391,0.314530479
0.056398643,0.070549942,0.035535568,0.591016773,0.569560224,0.423605138,0.573264465,0.461955942
0.040963333,0.479499307,0.033625379,0.067828924,0.228867167,0.082612769,0.047580924,0.397310729
0.535327789,0.449749185,0.513668541,0.491510688,0.517578419,0.377562981,0.304126195,0.363414022
0.502569846,0.757011513,0.191816722,0.654420219,0.193523028,0.234300758,0.149428727,0.42116967
0.591505138,0.563694835,0.576375869,0.374249888,0.342483005,0.164932975,0.139143,0.414211316
0.299731957,0.755096969,0.112984076,0.886340836,0.366853409,0.485591799,0.331123009,0.586666674
0.278725393,0.303422416,0.31397499,0.382716462,0.36463822,0.268970655,0.349032383,0.191785942
