Generation	Size	Frequency	Count
50.849186	12	0.011707	6
50.849186	34	0.033171	2
50.849186	83	0.080976	1
50.849186	141	0.137561	1
50.849186	101	0.098537	4
50.849186	76	0.074146	2
50.849186	65	0.063415	2
50.849186	35	0.034146	2
50.849186	97	0.094634	2
50.849186	25	0.024390	1
50.849186	16	0.015610	4
50.849186	48	0.046829	1
50.849186	58	0.056585	2
50.849186	43	0.041951	3
50.849186	60	0.058537	3
50.849186	31	0.030244	1
50.849186	18	0.017561	2
50.849186	11	0.010732	6
50.849186	27	0.026341	1
50.849186	17	0.016585	3
50.849186	14	0.013659	3
50.849186	13	0.012683	2
50.849186	21	0.020488	1
50.849186	29	0.028293	1
50.849186	28	0.027317	1
60.849747	1	0.000976	89
60.849747	2	0.001951	37
60.849747	3	0.002927	37
60.849747	4	0.003902	8
60.849747	5	0.004878	15
60.849747	6	0.005854	23
60.849747	7	0.006829	15
60.849747	8	0.007805	3
60.849747	9	0.008780	1
60.849747	10	0.009756	9
60.849747	1025	1.000000	6
60.849747	672	0.655610	21
60.849747	134	0.130732	23
60.849747	219	0.213659	30
60.849747	414	0.403902	1
60.849747	115	0.112195	18
60.849747	258	0.251707	10
60.849747	299	0.291707	5
60.849747	110	0.107317	4
60.849747	189	0.184390	1
60.849747	37	0.036098	10
60.849747	152	0.148293	11
60.849747	40	0.039024	10
60.849747	218	0.212683	2
60.849747	168	0.163902	3
60.849747	51	0.049756	3
60.849747	15	0.014634	5
60.849747	34	0.033171	6
60.849747	85	0.082927	3
60.849747	13	0.012683	14
60.849747	59	0.057561	1
60.849747	12	0.011707	16
60.849747	43	0.041951	8
60.849747	24	0.023415	9
60.849747	205	0.200000	1
60.849747	165	0.160976	2
60.849747	16	0.015610	5
60.849747	28	0.027317	3
60.849747	145	0.141463	2
60.849747	72	0.070244	2
60.849747	41	0.040000	5
60.849747	29	0.028293	7
60.849747	73	0.071220	2
60.849747	26	0.025366	2
60.849747	103	0.100488	2
60.849747	25	0.024390	1
60.849747	127	0.123902	1
60.849747	31	0.030244	6
60.849747	23	0.022439	2
60.849747	22	0.021463	3
60.849747	35	0.034146	4
60.849747	20	0.019512	3
60.849747	18	0.017561	2
60.849747	17	0.016585	1
60.849747	11	0.010732	4
60.849747	58	0.056585	1
60.849747	50	0.048780	1
60.849747	33	0.032195	1
60.849747	48	0.046829	1
60.849747	21	0.020488	1
60.849747	14	0.013659	1
70.850159	1	0.000976	63
70.850159	2	0.001951	44
70.850159	3	0.002927	33
70.850159	4	0.003902	18
70.850159	5	0.004878	14
70.850159	6	0.005854	1
70.850159	7	0.006829	10
70.850159	8	0.007805	4
70.850159	9	0.008780	12
70.850159	10	0.009756	12
70.850159	1025	1.000000	6
70.850159	977	0.953171	21
70.850159	48	0.046829	30
70.850159	500	0.487805	6
70.850159	477	0.465366	10
70.850159	106	0.103415	4
70.850159	394	0.384390	1
70.850159	40	0.039024	29
70.850159	354	0.345366	13
70.850159	113	0.110244	28
70.850159	364	0.355122	3
70.850159	37	0.036098	23
70.850159	11	0.010732	20
70.850159	96	0.093659	17
70.850159	179	0.174634	19
70.850159	185	0.180488	10
70.850159	58	0.056585	1
70.850159	18	0.017561	12
70.850159	225	0.219512	2
70.850159	68	0.066341	2
70.850159	25	0.024390	8
70.850159	15	0.014634	14
70.850159	23	0.022439	7
70.850159	16	0.015610	10
70.850159	59	0.057561	4
70.850159	209	0.203902	4
70.850159	17	0.016585	5
70.850159	46	0.044878	5
70.850159	76	0.074146	1
70.850159	130	0.126829	3
70.850159	22	0.021463	6
70.850159	100	0.097561	1
70.850159	20	0.019512	2
70.850159	79	0.077073	2
70.850159	24	0.023415	3
70.850159	12	0.011707	2
70.850159	39	0.038049	2
70.850159	36	0.035122	2
70.850159	42	0.040976	5
70.850159	19	0.018537	3
70.850159	31	0.030244	2
70.850159	62	0.060488	2
70.850159	14	0.013659	6
70.850159	50	0.048780	2
70.850159	86	0.083902	2
70.850159	29	0.028293	2
70.850159	51	0.049756	2
70.850159	47	0.045854	1
70.850159	30	0.029268	1
70.850159	13	0.012683	2
70.850159	21	0.020488	1
80.851204	1	0.000976	78
80.851204	2	0.001951	46
80.851204	3	0.002927	34
80.851204	4	0.003902	15
80.851204	5	0.004878	16
80.851204	6	0.005854	11
80.851204	7	0.006829	10
80.851204	8	0.007805	9
80.851204	9	0.008780	8
80.851204	10	0.009756	1
80.851204	1025	1.000000	27
80.851204	733	0.715122	6
80.851204	292	0.284878	10
80.851204	241	0.235122	23
80.851204	492	0.480000	14
80.851204	38	0.037073	48
80.851204	254	0.247805	3
80.851204	119	0.116098	28
80.851204	135	0.131707	14
80.851204	439	0.428293	17
80.851204	53	0.051707	8
80.851204	45	0.043902	10
80.851204	228	0.222439	4
80.851204	90	0.087805	4
80.851204	50	0.048780	11
80.851204	13	0.012683	11
80.851204	61	0.059512	5
80.851204	142	0.138537	2
80.851204	78	0.076098	2
80.851204	197	0.192195	2
80.851204	103	0.100488	3
80.851204	37	0.036098	4
80.851204	86	0.083902	8
80.851204	22	0.021463	3
80.851204	87	0.084878	3
80.851204	168	0.163902	1
80.851204	118	0.115122	2
80.851204	68	0.066341	6
80.851204	41	0.040000	5
80.851204	17	0.016585	4
80.851204	24	0.023415	3
80.851204	23	0.022439	1
80.851204	18	0.017561	5
80.851204	32	0.031220	4
80.851204	52	0.050732	3
80.851204	145	0.141463	1
80.851204	73	0.071220	3
80.851204	34	0.033171	2
80.851204	29	0.028293	5
80.851204	16	0.015610	7
80.851204	14	0.013659	5
80.851204	110	0.107317	1
80.851204	35	0.034146	4
80.851204	15	0.014634	1
80.851204	36	0.035122	6
80.851204	19	0.018537	7
80.851204	11	0.010732	4
80.851204	12	0.011707	1
80.851204	25	0.024390	1
90.851692	1	0.000976	82
90.851692	2	0.001951	36
90.851692	3	0.002927	24
90.851692	4	0.003902	22
90.851692	5	0.004878	18
90.851692	6	0.005854	15
90.851692	7	0.006829	12
90.851692	8	0.007805	6
90.851692	9	0.008780	9
90.851692	10	0.009756	5
90.851692	1025	1.000000	27
90.851692	794	0.774634	6
90.851692	231	0.225366	41
90.851692	256	0.249756	27
90.851692	538	0.524878	14
90.851692	381	0.371707	17
90.851692	157	0.153171	31
90.851692	72	0.070244	18
90.851692	140	0.136585	10
90.851692	108	0.105366	9
90.851692	201	0.196098	4
90.851692	116	0.113171	7
90.851692	166	0.161951	12
90.851692	65	0.063415	11
90.851692	136	0.132683	6
90.851692	12	0.011707	11
90.851692	57	0.055610	2
90.851692	59	0.057561	6
90.851692	53	0.051707	3
90.851692	21	0.020488	11
90.851692	46	0.044878	5
90.851692	83	0.080976	2
90.851692	36	0.035122	3
90.851692	131	0.127805	6
90.851692	26	0.025366	5
90.851692	20	0.019512	14
90.851692	43	0.041951	2
90.851692	33	0.032195	6
90.851692	40	0.039024	7
90.851692	47	0.045854	4
90.851692	132	0.128780	1
90.851692	18	0.017561	4
90.851692	17	0.016585	4
90.851692	19	0.018537	1
90.851692	86	0.083902	4
90.851692	23	0.022439	8
90.851692	34	0.033171	1
90.851692	98	0.095610	1
90.851692	35	0.034146	1
90.851692	22	0.021463	5
90.851692	48	0.046829	3
90.851692	16	0.015610	4
90.851692	14	0.013659	7
90.851692	94	0.091707	1
90.851692	32	0.031220	2
90.851692	15	0.014634	7
90.851692	13	0.012683	3
90.851692	39	0.038049	1
90.851692	11	0.010732	2
90.851692	25	0.024390	2
90.851692	28	0.027317	1
90.851692	29	0.028293	1
100.852524	1	0.000976	66
100.852524	2	0.001951	29
100.852524	3	0.002927	25
100.852524	4	0.003902	16
100.852524	5	0.004878	24
100.852524	6	0.005854	14
100.852524	7	0.006829	12
100.852524	8	0.007805	10
100.852524	9	0.008780	6
100.852524	10	0.009756	12
100.852524	1025	1.000000	27
100.852524	702	0.684878	6
100.852524	323	0.315122	60
100.852524	112	0.109268	58
100.852524	590	0.575610	14
100.852524	478	0.466341	37
100.852524	30	0.029268	28
100.852524	82	0.080000	7
100.852524	42	0.040976	14
100.852524	40	0.039024	16
100.852524	264	0.257561	3
100.852524	214	0.208780	3
100.852524	68	0.066341	12
100.852524	44	0.042927	5
100.852524	27	0.026341	7
100.852524	296	0.288780	2
100.852524	209	0.203902	1
100.852524	56	0.054634	6
100.852524	282	0.275122	1
100.852524	14	0.013659	3
100.852524	156	0.152195	1
100.852524	24	0.023415	4
100.852524	95	0.092683	1
100.852524	130	0.126829	1
100.852524	39	0.038049	8
100.852524	18	0.017561	5
100.852524	134	0.130732	2
100.852524	41	0.040000	5
100.852524	12	0.011707	4
100.852524	110	0.107317	2
100.852524	126	0.122927	1
100.852524	103	0.100488	1
100.852524	94	0.091707	3
100.852524	23	0.022439	6
100.852524	31	0.030244	3
100.852524	17	0.016585	10
100.852524	99	0.096585	3
100.852524	33	0.032195	1
100.852524	16	0.015610	5
100.852524	13	0.012683	2
100.852524	76	0.074146	1
100.852524	19	0.018537	12
100.852524	20	0.019512	3
100.852524	84	0.081951	2
100.852524	32	0.031220	2
100.852524	22	0.021463	4
100.852524	78	0.076098	2
100.852524	62	0.060488	2
100.852524	34	0.033171	2
100.852524	25	0.024390	4
100.852524	15	0.014634	2
100.852524	43	0.041951	3
100.852524	26	0.025366	1
100.852524	11	0.010732	2
100.852524	21	0.020488	1
110.852966	1	0.000976	70
110.852966	2	0.001951	27
110.852966	3	0.002927	32
110.852966	4	0.003902	20
110.852966	5	0.004878	16
110.852966	6	0.005854	4
110.852966	7	0.006829	2
110.852966	8	0.007805	13
110.852966	9	0.008780	10
110.852966	10	0.009756	6
110.852966	1025	1.000000	107
110.852966	174	0.169756	2
110.852966	96	0.093659	7
110.852966	31	0.030244	6
110.852966	60	0.058537	6
110.852966	107	0.104390	3
110.852966	64	0.062439	7
110.852966	121	0.118049	1
110.852966	24	0.023415	4
110.852966	50	0.048780	5
110.852966	103	0.100488	2
110.852966	12	0.011707	4
110.852966	21	0.020488	4
110.852966	15	0.014634	6
110.852966	90	0.087805	6
110.852966	190	0.185366	4
110.852966	162	0.158049	1
110.852966	13	0.012683	12
110.852966	73	0.071220	3
110.852966	63	0.061463	5
110.852966	26	0.025366	3
110.852966	11	0.010732	10
110.852966	32	0.031220	4
110.852966	55	0.053659	1
110.852966	78	0.076098	6
110.852966	57	0.055610	1
110.852966	97	0.094634	1
110.852966	39	0.038049	1
110.852966	49	0.047805	1
110.852966	37	0.036098	3
110.852966	18	0.017561	5
110.852966	54	0.052683	1
110.852966	41	0.040000	2
110.852966	16	0.015610	8
110.852966	76	0.074146	2
110.852966	23	0.022439	2
110.852966	38	0.037073	1
110.852966	48	0.046829	1
110.852966	17	0.016585	3
110.852966	59	0.057561	1
110.852966	27	0.026341	4
110.852966	14	0.013659	1
120.853157	1	0.000976	71
120.853157	2	0.001951	48
120.853157	3	0.002927	33
120.853157	4	0.003902	15
120.853157	5	0.004878	12
120.853157	6	0.005854	8
120.853157	7	0.006829	10
120.853157	8	0.007805	10
120.853157	9	0.008780	6
120.853157	10	0.009756	9
120.853157	1025	1.000000	107
120.853157	160	0.156098	24
120.853157	58	0.056585	17
120.853157	20	0.019512	41
120.853157	117	0.114146	10
120.853157	670	0.653659	6
120.853157	247	0.240976	18
120.853157	423	0.412683	6
120.853157	220	0.214634	5
120.853157	84	0.081951	19
120.853157	203	0.198049	4
120.853157	33	0.032195	10
120.853157	199	0.194146	3
120.853157	21	0.020488	13
120.853157	28	0.027317	13
120.853157	146	0.142439	1
120.853157	30	0.029268	3
120.853157	57	0.055610	2
120.853157	45	0.043902	5
120.853157	67	0.065366	7
120.853157	47	0.045854	4
120.853157	238	0.232195	5
120.853157	12	0.011707	15
120.853157	22	0.021463	6
120.853157	16	0.015610	6
120.853157	85	0.082927	3
120.853157	44	0.042927	5
120.853157	23	0.022439	2
120.853157	13	0.012683	7
120.853157	18	0.017561	11
120.853157	15	0.014634	7
120.853157	51	0.049756	2
120.853157	25	0.024390	1
120.853157	26	0.025366	5
120.853157	74	0.072195	1
120.853157	40	0.039024	3
120.853157	19	0.018537	7
120.853157	24	0.023415	1
120.853157	17	0.016585	2
120.853157	48	0.046829	1
120.853157	14	0.013659	3
120.853157	27	0.026341	1
120.853157	32	0.031220	1
120.853157	11	0.010732	3
130.853546	1	0.000976	80
130.853546	2	0.001951	32
130.853546	3	0.002927	19
130.853546	4	0.003902	45
130.853546	5	0.004878	14
130.853546	6	0.005854	8
130.853546	7	0.006829	9
130.853546	8	0.007805	7
130.853546	9	0.008780	5
130.853546	10	0.009756	1
130.853546	1025	1.000000	107
130.853546	646	0.630244	24
130.853546	379	0.369756	6
130.853546	178	0.173659	32
130.853546	201	0.196098	6
130.853546	197	0.192195	31
130.853546	477	0.465366	13
130.853546	169	0.164878	3
130.853546	77	0.075122	10
130.853546	92	0.089756	14
130.853546	96	0.093659	5
130.853546	346	0.337561	5
130.853546	131	0.127805	3
130.853546	82	0.080000	7
130.853546	51	0.049756	7
130.853546	28	0.027317	9
130.853546	35	0.034146	6
130.853546	80	0.078049	4
130.853546	240	0.234146	2
130.853546	61	0.059512	6
130.853546	143	0.139512	1
130.853546	97	0.094634	1
130.853546	40	0.039024	2
130.853546	78	0.076098	3
130.853546	46	0.044878	1
130.853546	31	0.030244	3
130.853546	67	0.065366	2
130.853546	26	0.025366	3
130.853546	71	0.069268	5
130.853546	25	0.024390	8
130.853546	11	0.010732	10
130.853546	72	0.070244	3
130.853546	21	0.020488	7
130.853546	18	0.017561	6
130.853546	54	0.052683	2
130.853546	44	0.042927	1
130.853546	53	0.051707	1
130.853546	16	0.015610	6
130.853546	23	0.022439	6
130.853546	55	0.053659	2
130.853546	65	0.063415	2
130.853546	17	0.016585	6
130.853546	42	0.040976	3
130.853546	19	0.018537	2
130.853546	56	0.054634	1
130.853546	66	0.064390	1
130.853546	14	0.013659	3
130.853546	20	0.019512	8
130.853546	12	0.011707	5
130.853546	22	0.021463	2
130.853546	36	0.035122	1
130.853546	15	0.014634	2
130.853546	30	0.029268	1
130.853546	33	0.032195	1
130.853546	13	0.012683	1
140.853638	1	0.000976	74
140.853638	2	0.001951	28
140.853638	3	0.002927	28
140.853638	4	0.003902	21
140.853638	5	0.004878	19
140.853638	6	0.005854	7
140.853638	7	0.006829	9
140.853638	8	0.007805	5
140.853638	9	0.008780	6
140.853638	10	0.009756	6
140.853638	1025	1.000000	107
140.853638	227	0.221463	24
140.853638	798	0.778537	6
140.853638	139	0.135610	61
140.853638	659	0.642927	44
140.853638	124	0.120976	13
140.853638	103	0.100488	21
140.853638	95	0.092683	32
140.853638	29	0.028293	25
140.853638	467	0.455610	5
140.853638	192	0.187317	7
140.853638	330	0.321951	2
140.853638	137	0.133659	9
140.853638	83	0.080976	8
140.853638	310	0.302439	1
140.853638	153	0.149268	3
140.853638	181	0.176585	2
140.853638	20	0.019512	12
140.853638	129	0.125854	5
140.853638	74	0.072195	11
140.853638	46	0.044878	11
140.853638	63	0.061463	6
140.853638	28	0.027317	5
140.853638	167	0.162927	3
140.853638	31	0.030244	3
140.853638	14	0.013659	18
140.853638	69	0.067317	2
140.853638	36	0.035122	3
140.853638	27	0.026341	5
140.853638	45	0.043902	1
140.853638	42	0.040976	4
140.853638	65	0.063415	2
140.853638	16	0.015610	10
140.853638	34	0.033171	5
140.853638	21	0.020488	5
140.853638	40	0.039024	1
140.853638	13	0.012683	5
140.853638	24	0.023415	9
140.853638	51	0.049756	1
140.853638	50	0.048780	3
140.853638	18	0.017561	3
140.853638	25	0.024390	1
140.853638	22	0.021463	9
140.853638	12	0.011707	4
140.853638	90	0.087805	1
140.853638	11	0.010732	2
140.853638	17	0.016585	1
140.853638	19	0.018537	2
150.853806	1	0.000976	82
150.853806	2	0.001951	33
150.853806	3	0.002927	21
150.853806	4	0.003902	17
150.853806	5	0.004878	24
150.853806	6	0.005854	10
150.853806	7	0.006829	14
150.853806	8	0.007805	16
150.853806	9	0.008780	9
150.853806	10	0.009756	17
150.853806	1025	1.000000	107
150.853806	153	0.149268	85
150.853806	872	0.850732	6
150.853806	190	0.185366	91
150.853806	682	0.665366	44
150.853806	591	0.576585	30
150.853806	91	0.088780	24
150.853806	382	0.372683	7
150.853806	209	0.203902	16
150.853806	256	0.249756	3
150.853806	339	0.330732	1
150.853806	163	0.159024	6
150.853806	43	0.041951	9
150.853806	21	0.020488	6
150.853806	52	0.050732	2
150.853806	83	0.080976	5
150.853806	27	0.026341	6
150.853806	39	0.038049	6
150.853806	62	0.060488	3
150.853806	14	0.013659	10
150.853806	46	0.044878	1
150.853806	18	0.017561	6
150.853806	15	0.014634	6
150.853806	53	0.051707	2
150.853806	60	0.058537	2
150.853806	25	0.024390	2
150.853806	38	0.037073	7
150.853806	34	0.033171	6
150.853806	17	0.016585	11
150.853806	16	0.015610	4
150.853806	84	0.081951	2
150.853806	138	0.134634	2
150.853806	20	0.019512	5
150.853806	22	0.021463	5
150.853806	33	0.032195	3
150.853806	94	0.091707	1
150.853806	37	0.036098	2
150.853806	32	0.031220	3
150.853806	55	0.053659	1
150.853806	41	0.040000	1
150.853806	12	0.011707	8
150.853806	13	0.012683	4
150.853806	80	0.078049	1
150.853806	71	0.069268	1
150.853806	54	0.052683	1
150.853806	23	0.022439	1
150.853806	28	0.027317	2
150.853806	26	0.025366	1
160.854095	1	0.000977	45
160.854095	2	0.001953	32
160.854095	3	0.002930	24
160.854095	4	0.003906	20
160.854095	5	0.004883	15
160.854095	6	0.005859	10
160.854095	7	0.006836	5
160.854095	8	0.007812	9
160.854095	9	0.008789	12
160.854095	10	0.009766	6
160.854095	1024	1.000000	187
160.854095	89	0.086914	11
160.854095	935	0.913086	16
160.854095	13	0.012695	30
160.854095	76	0.074219	20
160.854095	23	0.022461	16
160.854095	912	0.890625	4
160.854095	156	0.152344	5
160.854095	756	0.738281	6
160.854095	19	0.018555	10
160.854095	40	0.039062	14
160.854095	716	0.699219	4
160.854095	137	0.133789	3
160.854095	359	0.350586	2
160.854095	123	0.120117	2
160.854095	150	0.146484	1
160.854095	84	0.082031	5
160.854095	29	0.028320	5
160.854095	21	0.020508	6
160.854095	94	0.091797	1
160.854095	66	0.064453	2
160.854095	116	0.113281	4
160.854095	354	0.345703	1
160.854095	227	0.221680	1
160.854095	74	0.072266	5
160.854095	35	0.034180	3
160.854095	115	0.112305	2
160.854095	26	0.025391	5
160.854095	20	0.019531	7
160.854095	99	0.096680	1
160.854095	41	0.040039	1
160.854095	14	0.013672	3
160.854095	17	0.016602	4
160.854095	54	0.052734	2
160.854095	32	0.031250	3
160.854095	16	0.015625	2
160.854095	47	0.045898	1
160.854095	12	0.011719	8
160.854095	82	0.080078	1
160.854095	15	0.014648	2
160.854095	22	0.021484	1
160.854095	11	0.010742	1
160.854095	18	0.017578	1
170.854477	1	0.000976	68
170.854477	2	0.001951	39
170.854477	3	0.002927	28
170.854477	4	0.003902	16
170.854477	5	0.004878	5
170.854477	6	0.005854	41
170.854477	7	0.006829	5
170.854477	8	0.007805	12
170.854477	9	0.008780	8
170.854477	10	0.009756	9
170.854477	1025	1.000000	187
170.854477	207	0.201951	53
170.854477	818	0.798049	30
170.854477	709	0.691707	9
170.854477	109	0.106341	3
170.854477	94	0.091707	10
170.854477	294	0.286829	8
170.854477	15	0.014634	23
170.854477	415	0.404878	5
170.854477	275	0.268293	11
170.854477	140	0.136585	4
170.854477	49	0.047805	13
170.854477	91	0.088780	23
170.854477	288	0.280976	9
170.854477	50	0.048780	4
170.854477	28	0.027317	5
170.854477	44	0.042927	10
170.854477	247	0.240976	1
170.854477	41	0.040000	5
170.854477	66	0.064390	2
170.854477	206	0.200976	6
170.854477	58	0.056585	4
170.854477	196	0.191220	1
170.854477	222	0.216585	1
170.854477	110	0.107317	4
170.854477	78	0.076098	2
170.854477	146	0.142439	2
170.854477	48	0.046829	4
170.854477	112	0.109268	2
170.854477	12	0.011707	4
170.854477	16	0.015610	5
170.854477	11	0.010732	8
170.854477	13	0.012683	4
170.854477	32	0.031220	2
170.854477	17	0.016585	4
170.854477	55	0.053659	1
170.854477	21	0.020488	3
170.854477	19	0.018537	5
170.854477	35	0.034146	2
170.854477	76	0.074146	2
170.854477	45	0.043902	1
170.854477	80	0.078049	1
170.854477	23	0.022439	1
170.854477	22	0.021463	1
170.854477	26	0.025366	1
170.854477	57	0.055610	1
170.854477	38	0.037073	1
170.854477	14	0.013659	1
170.854477	20	0.019512	1
180.854691	1	0.000976	75
180.854691	2	0.001951	34
180.854691	3	0.002927	40
180.854691	4	0.003902	12
180.854691	5	0.004878	7
180.854691	6	0.005854	17
180.854691	7	0.006829	7
180.854691	8	0.007805	5
180.854691	9	0.008780	14
180.854691	10	0.009756	6
180.854691	1025	1.000000	187
180.854691	454	0.442927	53
180.854691	571	0.557073	55
180.854691	548	0.534634	19
180.854691	23	0.022439	38
180.854691	71	0.069268	23
180.854691	383	0.373659	10
180.854691	88	0.085854	11
180.854691	295	0.287805	5
180.854691	484	0.472195	1
180.854691	64	0.062439	14
180.854691	170	0.165854	1
180.854691	59	0.057561	4
180.854691	111	0.108293	3
180.854691	201	0.196098	5
180.854691	113	0.110244	4
180.854691	252	0.245854	2
180.854691	43	0.041951	1
180.854691	34	0.033171	6
180.854691	124	0.120976	1
180.854691	54	0.052683	3
180.854691	48	0.046829	6
180.854691	46	0.044878	4
180.854691	31	0.030244	6
180.854691	22	0.021463	11
180.854691	128	0.124878	2
180.854691	41	0.040000	4
180.854691	21	0.020488	7
180.854691	108	0.105366	1
180.854691	82	0.080000	2
180.854691	13	0.012683	7
180.854691	11	0.010732	6
180.854691	53	0.051707	1
180.854691	160	0.156098	1
180.854691	35	0.034146	1
180.854691	69	0.067317	2
180.854691	15	0.014634	4
180.854691	20	0.019512	3
180.854691	148	0.144390	2
180.854691	12	0.011707	11
180.854691	145	0.141463	1
180.854691	28	0.027317	1
180.854691	19	0.018537	6
180.854691	79	0.077073	1
180.854691	60	0.058537	1
180.854691	40	0.039024	1
180.854691	37	0.036098	1
180.854691	27	0.026341	1
180.854691	16	0.015610	3
180.854691	39	0.038049	1
180.854691	32	0.031220	1
180.854691	24	0.023415	1
180.854691	26	0.025366	1
180.854691	25	0.024390	1
180.854691	18	0.017561	1
190.855057	1	0.000976	82
190.855057	2	0.001951	35
190.855057	3	0.002927	36
