Generation	Clone	Deme	Genotype	DriverGenotype	Parent	DriverParent	X	Y	NormalCells	Population	BirthRate	MigrationRate	DeathRate	MigrationModifier	DriverMutations	MigrationMutations	PassengerMutations
10.840543	33	0	77	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	34	0	37	0	0	0	0	0	345	7	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	35	0	38	0	0	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	36	0	39	0	0	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	37	0	40	0	0	0	0	0	345	3	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	38	0	80	0	0	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	39	0	42	0	0	0	0	0	345	7	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	40	0	44	0	1	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	41	0	45	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	42	0	46	0	0	0	0	0	345	4	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	43	0	69	0	0	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	44	0	52	0	1	0	0	0	345	4	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	45	0	53	0	8	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	3
10.840543	46	0	54	0	0	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	47	0	55	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	48	0	56	0	2	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	3
10.840543	49	0	58	0	1	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	50	0	59	0	0	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	51	0	60	0	52	0	0	0	345	3	1.000000	0.000000	100.000000	0.000000	0	0	3
10.840543	52	0	61	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	53	0	78	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	54	0	63	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	55	0	64	0	0	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	56	0	65	0	0	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	57	0	76	0	2	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	3
10.840543	58	0	71	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	59	0	74	0	42	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	60	0	75	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	61	0	83	0	2	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	3
10.840543	62	0	84	0	0	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	1
10.840543	63	0	85	0	11	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	4
10.840543	64	0	86	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	65	0	87	0	2	0	0	0	345	2	1.000000	0.000000	100.000000	0.000000	0	0	3
10.840543	66	0	88	0	61	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	3
10.840543	67	0	89	0	59	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	68	0	90	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	69	0	91	0	26	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	3
10.840543	70	0	92	0	1	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
10.840543	71	0	93	0	42	0	0	0	345	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	0	0	0	0	0	0	0	0	0	124	1.000000	0.000000	100.000000	0.000000	0	0	0
20.847744	1	0	1	0	0	0	0	0	0	153	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	2	0	2	0	1	0	0	0	0	54	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	3	0	582	0	338	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	4	0	546	0	395	0	0	0	0	6	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	5	0	801	0	765	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	6	0	117	0	104	0	0	0	0	12	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	7	0	7	0	0	0	0	0	0	13	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	8	0	645	0	481	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	5
20.847744	9	0	641	0	15	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	10	0	82	0	2	0	0	0	0	11	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	11	0	11	0	2	0	0	0	0	6	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	12	0	16	0	1	0	0	0	0	9	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	13	0	323	0	1	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	14	0	505	0	267	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	15	0	15	0	0	0	0	0	0	28	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	16	0	747	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	17	0	784	0	362	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	18	0	802	0	73	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	19	0	809	0	516	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	20	0	410	0	300	0	0	0	0	12	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	21	0	73	0	10	0	0	0	0	10	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	22	0	732	0	117	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	23	0	771	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	24	0	26	0	0	0	0	0	0	14	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	25	0	743	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	26	0	780	0	1	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	27	0	29	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	28	0	690	0	1	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	29	0	744	0	272	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	30	0	656	0	179	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	31	0	34	0	0	0	0	0	0	7	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	32	0	594	0	357	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	33	0	686	0	0	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	34	0	37	0	0	0	0	0	0	9	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	35	0	722	0	482	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	36	0	357	0	282	0	0	0	0	18	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	37	0	661	0	582	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	38	0	627	0	117	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	39	0	42	0	0	0	0	0	0	12	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	40	0	339	0	0	0	0	0	0	6	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	41	0	584	0	532	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	42	0	267	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	43	0	781	0	659	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	44	0	814	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	45	0	53	0	8	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	46	0	517	0	102	0	0	0	0	16	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	47	0	179	0	0	0	0	0	0	13	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	48	0	56	0	2	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	49	0	757	0	495	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	50	0	734	0	76	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	51	0	779	0	561	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	52	0	716	0	680	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	53	0	389	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	54	0	637	0	76	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	55	0	64	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	56	0	198	0	0	0	0	0	0	8	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	57	0	76	0	2	0	0	0	0	13	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	58	0	699	0	2	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	59	0	736	0	653	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	5
20.847744	60	0	821	0	747	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	61	0	615	0	432	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	5
20.847744	62	0	274	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	63	0	85	0	11	0	0	0	0	6	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	64	0	701	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	65	0	577	0	76	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	66	0	432	0	357	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	67	0	782	0	454	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	68	0	144	0	97	0	0	0	0	13	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	69	0	828	0	7	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	70	0	97	0	1	0	0	0	0	9	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	71	0	158	0	9	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	72	0	798	0	144	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	73	0	573	0	1	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	74	0	553	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	75	0	829	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	76	0	815	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	77	0	727	0	0	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	78	0	108	0	1	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	79	0	152	0	144	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	80	0	607	0	397	0	0	0	0	12	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	81	0	567	0	385	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	82	0	696	0	385	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	83	0	752	0	570	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	84	0	673	0	82	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	85	0	832	0	436	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	86	0	260	0	1	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	87	0	812	0	516	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	88	0	659	0	412	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	89	0	365	0	334	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	90	0	129	0	0	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	91	0	766	0	362	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	92	0	738	0	212	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	93	0	333	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	94	0	654	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	95	0	299	0	1	0	0	0	0	6	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	96	0	451	0	1	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	97	0	823	0	357	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	98	0	788	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	99	0	153	0	24	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	100	0	243	0	1	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	101	0	395	0	353	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	102	0	679	0	0	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	103	0	675	0	0	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	104	0	181	0	73	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	105	0	612	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	106	0	647	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	107	0	642	0	15	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	108	0	212	0	59	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	109	0	833	0	647	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	110	0	425	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	111	0	275	0	76	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	112	0	353	0	350	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	113	0	687	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	114	0	293	0	0	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	115	0	703	0	15	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	116	0	640	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	117	0	805	0	82	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	118	0	797	0	413	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	119	0	667	0	591	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	120	0	272	0	22	0	0	0	0	18	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	121	0	726	0	117	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	122	0	566	0	2	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	123	0	340	0	2	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	124	0	774	0	144	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	125	0	791	0	447	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	126	0	344	0	1	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	127	0	723	0	7	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	128	0	495	0	0	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	129	0	626	0	73	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	130	0	749	0	15	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	131	0	794	0	395	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	132	0	543	0	179	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	133	0	362	0	0	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	134	0	516	0	42	0	0	0	0	7	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	135	0	790	0	2	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	136	0	770	0	561	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	137	0	390	0	276	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	138	0	413	0	1	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	139	0	376	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	140	0	831	0	260	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	141	0	795	0	16	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	142	0	385	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	143	0	622	0	42	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	144	0	492	0	97	0	0	0	0	15	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	145	0	623	0	517	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	5
20.847744	146	0	454	0	2	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	147	0	827	0	716	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	5
20.847744	148	0	681	0	2	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	149	0	800	0	7	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	150	0	819	0	15	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	151	0	397	0	0	0	0	0	0	17	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	152	0	554	0	0	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	153	0	403	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	154	0	776	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	155	0	610	0	1	0	0	0	0	6	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	156	0	705	0	340	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	157	0	835	0	833	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	158	0	785	0	293	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	159	0	436	0	1	0	0	0	0	8	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	160	0	772	0	117	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	161	0	804	0	339	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	162	0	725	0	357	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	163	0	759	0	357	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	164	0	570	0	427	0	0	0	0	7	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	165	0	447	0	132	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	166	0	729	0	1	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	167	0	483	0	132	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	168	0	596	0	338	0	0	0	0	8	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	169	0	463	0	42	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	170	0	773	0	340	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	171	0	811	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	172	0	707	0	0	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	173	0	720	0	2	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	174	0	482	0	300	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	175	0	514	0	272	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	176	0	562	0	11	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	177	0	561	0	1	0	0	0	0	2	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	178	0	629	0	1	0	0	0	0	11	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	179	0	678	0	357	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	180	0	600	0	231	0	0	0	0	6	1.000000	0.000000	100.000000	0.000000	0	0	8
20.847744	181	0	695	0	267	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	182	0	708	0	0	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	1
20.847744	183	0	668	0	481	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	5
20.847744	184	0	704	0	212	0	0	0	0	5	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	185	0	834	0	814	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	186	0	777	0	596	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	3
20.847744	187	0	799	0	787	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	6
20.847744	188	0	750	0	397	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	189	0	751	0	709	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	190	0	753	0	395	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	191	0	806	0	82	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	192	0	803	0	129	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	193	0	756	0	340	0	0	0	0	3	1.000000	0.000000	100.000000	0.000000	0	0	4
20.847744	194	0	758	0	1	0	0	0	0	4	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	195	0	792	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
20.847744	196	0	778	0	1	0	0	0	0	1	1.000000	0.000000	100.000000	0.000000	0	0	2
