Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
0	0	0	0	0	0	1	0	1.000000	0.000000	0.000000	1025
0	0	1	0	0	0	1	1	1.000000	0.000000	2.681512	1025
0	1	2	0	0	0	1	2	1.000000	0.000000	4.762371	1025
0	2	11	0	0	0	1	3	1.000000	0.000000	8.019773	1025
0	977	1041	2	1	0	1	7	12.905224	0.000000	22.587973	1025
0	11	85	0	0	0	1	4	1.000000	0.000000	10.745414	1025
0	908	956	2	1	0	1	5	12.905224	0.000000	22.366735	1025
0	85	908	2	1	0	1	4	12.905224	0.000000	21.918739	1025
0	956	977	2	1	0	1	6	12.905224	0.000000	22.464863	1025
0	3641	3653	2	1	0	1	9	12.905224	0.000000	25.139397	1025
0	3653	4035	2	1	0	1	10	12.905224	0.000000	25.521915	1025
0	1041	3641	2	1	0	1	8	12.905224	0.000000	25.128267	1025
0	4035	4269	2	1	0	1	11	12.905224	0.000000	25.749022	1025
0	5566	6006	2	1	0	1	13	12.905224	0.000000	27.371174	1025
0	4269	5566	2	1	0	1	12	12.905224	0.000000	26.929100	1025
0	6006	6304	2	1	0	1	14	12.905224	0.000000	27.680582	1025
0	8182	8689	2	1	0	1	18	12.905224	0.000000	29.922228	1025
0	6304	6769	2	1	0	1	15	12.905224	0.000000	28.120155	1025
0	6769	7313	2	1	0	1	16	12.905224	0.000000	28.625708	1025
0	7313	8182	2	1	0	1	17	12.905224	0.000000	29.438223	1025
0	8689	9044	2	1	0	1	19	12.905224	0.000000	30.268967	1025
0	9044	9290	2	1	0	1	20	12.905224	0.000000	30.468979	1025
0	9290	9658	2	1	0	1	21	12.905224	0.000000	30.832830	1025
0	10767	11315	2	1	0	1	23	12.905224	0.000000	32.373581	1025
0	9658	10767	2	1	0	1	22	12.905224	0.000000	31.873856	1025
0	11315	14545	2	1	0	1	24	12.905224	0.000000	35.482025	1025
0	14545	18380	2	1	0	1	25	12.905224	0.000000	39.172825	1025
0	18380	19113	2	1	0	1	26	12.905224	0.000000	39.889023	1025
0	19113	21347	2	1	0	1	27	12.905224	0.000000	42.030621	1025
0	21347	22714	2	1	0	1	28	12.905224	0.000000	43.283119	1025
0	22714	25678	2	1	0	1	29	12.905224	0.000000	46.176048	1025
0	25678	25738	2	1	0	1	30	12.905224	0.000000	46.218430	1025
0	25738	28932	2	1	0	1	31	12.905224	0.000000	49.249207	1025
0	28932	30106	2	1	0	1	32	12.905224	0.000000	50.355686	1025
0	30106	30561	2	1	0	1	33	12.905224	0.000000	50.806595	1025
0	30561	31671	2	1	0	1	34	12.905224	0.000000	51.780396	1025
0	31671	31995	2	1	0	1	35	12.905224	0.000000	52.091892	1025
0	31995	32442	2	1	0	1	36	12.905224	0.000000	52.496490	1025
0	32442	32642	2	1	0	1	37	12.905224	0.000000	52.695488	1025
0	35684	35932	2	1	0	1	42	12.905224	0.000000	55.735981	1025
0	32642	34034	2	1	0	1	38	12.905224	0.000000	53.991779	1025
0	34034	34543	2	1	0	1	39	12.905224	0.000000	54.442253	1025
0	34543	35006	2	1	0	1	40	12.905224	0.000000	54.888546	1025
0	35006	35684	2	1	0	1	41	12.905224	0.000000	55.492901	1025
0	35932	36654	2	1	0	1	44	12.905224	0.000000	56.402885	1025
0	36654	37707	2	1	0	1	45	12.905224	0.000000	57.447083	1025
0	37707	38361	2	1	0	1	46	12.905224	0.000000	58.067444	1025
0	38361	43213	2	1	0	1	47	12.905224	0.000000	62.603630	1025
0	43213	43934	2	1	0	1	48	12.905224	0.000000	63.302784	1025
0	43934	45799	2	1	0	1	49	12.905224	0.000000	65.036911	1025
0	45799	46251	2	1	0	1	50	12.905224	0.000000	65.488876	1025
0	46251	47058	2	1	0	1	51	12.905224	0.000000	66.229126	1025
0	47058	47367	2	1	0	1	52	12.905224	0.000000	66.522293	1025
0	47367	49238	2	1	0	1	53	12.905224	0.000000	68.249916	1025
0	49238	50947	2	1	0	1	54	12.905224	0.000000	69.849358	1025
0	50947	53992	2	1	0	1	55	12.905224	0.000000	72.826279	1025
0	55253	55929	2	1	0	1	57	12.905224	0.000000	74.631081	1025
0	53992	55253	2	1	0	1	56	12.905224	0.000000	74.028000	1025
0	55929	56826	2	1	0	1	58	12.905224	0.000000	75.526543	1025
0	56826	57204	2	1	0	1	59	12.905224	0.000000	75.922974	1025
0	57204	57324	2	1	0	1	60	12.905224	0.000000	76.049667	1025
0	57324	59778	2	1	0	1	61	12.905224	0.000000	78.278030	1025
0	59778	59962	2	1	0	1	62	12.905224	0.000000	78.470520	1025
0	61187	61200	2	1	0	1	65	12.905224	0.000000	79.715179	1025
0	61200	61469	2	1	0	1	66	12.905224	0.000000	79.959785	1025
0	59962	60783	2	1	0	1	63	12.905224	0.000000	79.295212	1025
0	60783	61187	2	1	0	1	64	12.905224	0.000000	79.703629	1025
0	61469	61959	2	1	0	1	67	12.905224	0.000000	80.446991	1025
0	61959	62094	2	1	0	1	68	12.905224	0.000000	80.576355	1025
0	62094	62165	2	1	0	1	69	12.905224	0.000000	80.631927	1025
0	62165	62576	2	1	0	1	70	12.905224	0.000000	81.008728	1025
0	62576	62835	2	1	0	1	71	12.905224	0.000000	81.237068	1025
0	63433	63727	2	1	0	1	74	12.905224	0.000000	82.064407	1025
0	62835	62841	2	1	0	1	72	12.905224	0.000000	81.241997	1025
0	62841	63433	2	1	0	1	73	12.905224	0.000000	81.793648	1025
0	63995	64059	2	1	0	1	76	12.905224	0.000000	82.376320	1025
0	63727	63995	2	1	0	1	75	12.905224	0.000000	82.314468	1025
0	64684	65052	2	1	0	1	78	12.905224	0.000000	83.367264	1025
0	64059	64684	2	1	0	1	77	12.905224	0.000000	83.000999	1025
0	65052	65728	2	1	0	1	79	12.905224	0.000000	84.011322	1025
0	65728	66588	2	1	0	1	80	12.905224	0.000000	84.803604	1025
0	66588	66848	2	1	0	1	81	12.905224	0.000000	85.066795	1025
0	66848	68840	2	1	0	1	82	12.905224	0.000000	86.946510	1025
0	68840	69041	2	1	0	1	83	12.905224	0.000000	87.156296	1025
0	69041	69626	2	1	0	1	84	12.905224	0.000000	87.736893	1025
0	69626	71199	2	1	0	1	85	12.905224	0.000000	89.245697	1025
0	71199	76864	2	1	0	1	86	12.905224	0.000000	94.691910	1025
0	76864	77730	2	1	0	1	87	12.905224	0.000000	95.524658	1025
0	79573	80490	2	1	0	1	89	12.905224	0.000000	98.137421	1025
0	77730	79573	2	1	0	1	88	12.905224	0.000000	97.315491	1025
0	80490	81385	2	1	0	1	90	12.905224	0.000000	98.946648	1025
0	81385	82437	2	1	0	1	91	12.905224	0.000000	99.915924	1025
0	82437	82506	2	1	0	1	92	12.905224	0.000000	99.989288	1025
0	82506	82852	2	1	0	1	93	12.905224	0.000000	100.358650	1025
0	82852	82897	2	1	0	1	94	12.905224	0.000000	100.402039	1025
0	82897	84184	2	1	0	1	95	12.905224	0.000000	101.658195	1025
0	85369	86149	2	1	0	1	99	12.905224	0.000000	103.557686	1025
0	84184	84702	2	1	0	1	96	12.905224	0.000000	102.156708	1025
0	84702	84747	2	1	0	1	97	12.905224	0.000000	102.190796	1025
0	84747	85369	2	1	0	1	98	12.905224	0.000000	102.810341	1025
0	87310	87312	2	1	0	1	102	12.905224	0.000000	104.624207	1025
0	86149	86406	2	1	0	1	100	12.905224	0.000000	103.788422	1025
0	86406	87310	2	1	0	1	101	12.905224	0.000000	104.622726	1025
0	87964	88310	2	1	0	1	104	12.905224	0.000000	105.601997	1025
0	87312	87964	2	1	0	1	103	12.905224	0.000000	105.268829	1025
0	88310	89791	186	2	0	1	104	8.776671	0.000000	106.990097	1025
0	89791	89975	188	3	0	1	104	27.827391	0.000000	107.192223	1025
0	89975	92365	188	3	0	1	105	27.827391	0.000000	108.548920	1025
0	92365	92729	188	3	0	1	106	27.827391	0.000000	108.702858	1025
0	94058	94143	188	3	0	1	108	27.827391	0.000000	109.328087	1025
0	92729	94058	188	3	0	1	107	27.827391	0.000000	109.284233	1025
0	94143	94604	188	3	0	1	109	27.827391	0.000000	109.525658	1025
0	94604	96324	188	3	0	1	111	27.827391	0.000000	110.319344	1025
0	96324	98960	188	3	0	1	112	27.827391	0.000000	111.467285	1025
0	98960	100130	188	3	0	1	114	27.827391	0.000000	111.990471	1025
0	100206	100261	188	3	0	1	116	27.827391	0.000000	112.048828	1025
0	100130	100206	188	3	0	1	115	27.827391	0.000000	112.028839	1025
0	100261	101879	188	3	0	1	117	27.827391	0.000000	112.780449	1025
0	101879	104146	188	3	0	1	118	27.827391	0.000000	113.800072	1025
