UA L 1,UA  L 2,UB L 3,UB 4,UB L -1,UA L -2,UA L -3,UB L -4
0.05895612,0.374757759,0.431566582,0.416361202,0.403941254,0.029512973,0.292146012,0.408157071
0.455445843,0.450329118,0.45816863,0.545210043,0.434222926,0.242501674,0.365922264,0.377582361
0.046154125,0.052551086,0.390312627,0.048835198,0.056256675,0.048149001,0.058830608,0.042416923
0.409608634,0.465184276,0.524371416,0.582453691,0.595033614,0.625547731,0.52056986,0.377380055
0.061083633,0.053293768,0.054343779,0.073951415,0.050556888,0.059819494,0.059219918,0.06165629
0.921738145,0.912797746,0.906260344,0.858059126,0.770430366,0.921471556,0.911935864,0.899162169
0.507720584,0.437403749,0.055908175,0.095179061,0.153513169,0.472059741,0.439032078,0.07191375
0.681476321,0.60708766,0.457996222,0.592879645,0.54263871,0.470374693,0.553311443,0.551923021
0.030607074,0.474024704,0.024858332,0.023462667,0.02376953,0.303898397,0.422541964,0.025103399
0.063254042,0.035063171,0.025525761,0.0285867,0.030584083,0.26720228,0.029102432,0.04403502
0.259382894,0.2020427,0.134289001,0.322663334,0.173046908,0.240469335,0.33043585,0.10364389
0.897361248,0.944107259,0.899351456,0.935790508,0.933218238,0.940623639,0.950739622,0.918892009
0.155045305,0.630340997,0.446158432,0.676341466,0.432076927,0.219225649,0.385603447,0.277587306
0.503940472,0.569410486,0.331316619,0.40927481,0.31848588,0.606303225,0.466315066,0.348627909
0.176325644,0.408324438,0.063877986,0.041510467,0.037696898,0.04938803,0.363350365,0.042436804
0.164387542,0.174266682,0.285806373,0.334204205,0.333494798,0.154752387,0.159270002,0.147064569
0.040944437,0.040748316,0.023496917,0.031781403,0.046455405,0.029783636,0.038704865,0.038351025
0.047187301,0.034486546,0.036419638,0.04837099,0.033216153,0.042589737,0.227319389,0.029507166
0.047028073,0.045105306,0.055552149,0.094938335,0.066924759,0.052535911,0.041130626,0.047334383
0.033144944,0.468182248,0.408164068,0.223231131,0.30814012,0.271183153,0.34288882,0.037345376
0.198641808,0.492239166,0.498022129,0.361674934,0.49574142,0.321309671,0.452178736,0.360115662
0.560761562,0.498874811,0.301104784,0.275456466,0.291295485,0.452031487,0.497776309,0.334055521
0.037436489,0.075718865,0.075394814,0.217093482,0.095721715,0.055193887,0.065050916,0.069358943
0.029579005,0.023633717,0.027513334,0.027550576,0.02153061,0.031233613,0.061755118,0.023769036
0.049593452,0.096983214,0.05545722,0.057786587,0.112775189,0.054469836,0.154519365,0.051482678
0.100813296,0.385419275,0.064542862,0.142709441,0.065786017,0.172128581,0.112510647,0.053730899
0.044373533,0.044457189,0.049679351,0.066868271,0.049110357,0.050283277,0.056540349,0.046041714
0.089739184,0.403900145,0.39696666,0.380097291,0.351410382,0.416958159,0.337385361,0.361347363
0.129975729,0.384454056,0.099057075,0.235797768,0.151185137,0.31184322,0.160465388,0.282899778
0.386946076,0.401741597,0.660106853,0.625117697,0.599323597,0.450000567,0.395802394,0.482006116
0.026570135,0.042784032,0.146398581,0.36308272,0.387212424,0.037731711,0.031895085,0.253952865
0.555493857,0.82784694,0.499524804,0.577932686,0.519197707,0.546381044,0.875693905,0.512343344
0.06889535,0.385524881,0.743317619,0.566216776,0.675357997,0.227248596,0.404860383,0.476491742
0.126063521,0.303102043,0.29479004,0.358718062,0.278560946,0.111961371,0.304004717,0.349423664
0.077624849,0.289767705,0.305067183,0.249980101,0.229383307,0.046859924,0.308123305,0.243054187
0.44927264,0.796728084,0.549038332,0.635961848,0.48367987,0.475719529,0.482403889,0.589724733
0.376393181,0.419706913,0.640769529,0.594457897,0.638284557,0.401537273,0.499152052,0.416519168
0.279446005,0.166310668,0.104476808,0.19131165,0.150724428,0.123879942,0.226308714,0.106054094
0.056151567,0.031263556,0.032482009,0.042396371,0.025554673,0.091557819,0.030857595,0.038157217
0.310719328,0.309665834,0.597155038,0.425864192,0.504392782,0.242904571,0.180182485,0.342139803
0.440537973,0.449533948,0.457699326,0.470976582,0.549299308,0.48217027,0.532862628,0.471102616
0.25312342,0.243894215,0.362726761,0.421334816,0.372018941,0.179761162,0.393113159,0.141665903
0.042616812,0.104341327,0.041626421,0.05719451,0.037102869,0.032025659,0.092441204,0.030781303
0.520979076,0.827859329,0.790039438,0.616700269,0.575495433,0.459083804,0.616149178,0.593221367
0.402262873,0.354576681,0.041812506,0.046210534,0.03418373,0.233597554,0.356183838,0.031874021
0.406247777,0.190507673,0.399543968,0.44107576,0.347218962,0.381613275,0.145898628,0.352185057
0.099255026,0.049963089,0.062120731,0.056274449,0.073631988,0.076828236,0.064985113,0.344784824
0.545322525,0.05701324,0.038291496,0.054565184,0.058831838,0.494341622,0.416717087,0.036110122
0.061134872,0.043071202,0.073056692,0.064784858,0.190265083,0.12623898,0.132429509,0.119900193
0.491510809,0.526450247,0.54875507,0.521185036,0.535964105,0.523076324,0.543133582,0.538294785
0.374165387,0.340962533,0.0318849,0.042211025,0.040783726,0.172642764,0.315335765,0.043756671
0.578352306,0.447625585,0.469824387,0.473908808,0.501411831,0.482712279,0.530438295,0.452525532
0.404984413,0.498405236,0.366789009,0.610612368,0.531496051,0.582640049,0.530134451,0.511072081
0.781003989,0.873604705,0.633873159,0.596906942,0.666255974,0.870278709,0.650623169,0.879867301
0.048177439,0.149234982,0.316002815,0.202747541,0.192780563,0.224147261,0.20919552,0.054352021
0.054880111,0.261211553,0.064978273,0.311116208,0.242496112,0.133879165,0.225706393,0.222186972
0.202045741,0.768662148,0.624570946,0.75424429,0.709793283,0.49719877,0.647763594,0.621495844
0.348086929,0.117262942,0.448911983,0.371067939,0.528818185,0.115950555,0.138862501,0.356678731
0.566121888,0.394513939,0.547971506,0.582813541,0.582979851,0.376719193,0.359360131,0.476479525
0.369019507,0.381084019,0.068571857,0.104520578,0.092266483,0.349002141,0.563035446,0.05871001
0.094477429,0.403259685,0.130221862,0.215202814,0.147171543,0.34464159,0.475896122,0.223531935
0.476381889,0.250924953,0.201833331,0.380082619,0.37444444,0.533469861,0.260686677,0.090995394
0.388394925,0.498475063,0.5986415,0.444225073,0.532297029,0.409487262,0.437294001,0.729066054
0.338405304,0.038668214,0.036028285,0.141039909,0.077870141,0.355388661,0.039920388,0.034794215
0.496966994,0.422190384,0.367575777,0.358874652,0.353147068,0.308023692,0.404600174,0.403657706
0.395178668,0.432419807,0.920335928,0.897883038,0.929342026,0.469390924,0.424112343,0.91206281
0.054142827,0.052369445,0.029492122,0.03194548,0.04824436,0.045207705,0.027321347,0.053311147
0.105608973,0.119439216,0.164302605,0.178187937,0.225054056,0.180136246,0.17478015,0.209415701
0.046024053,0.039654974,0.062320777,0.20129418,0.257223324,0.030228914,0.029350108,0.217413361
0.086552394,0.049249952,0.117775251,0.072208395,0.078425564,0.052238575,0.088815793,0.065073366
0.060154774,0.131749206,0.361582866,0.390573726,0.358573583,0.04220847,0.085426959,0.384020317
0.32444306,0.35497838,0.434668561,0.334580566,0.477441759,0.33525769,0.450276504,0.474147999
0.044970881,0.066602578,0.040199076,0.045399123,0.050098559,0.038843853,0.045044839,0.056680218
0.814311575,0.519227347,0.507607815,0.535111904,0.607017387,0.676594126,0.476627452,0.503488953
0.600293264,0.64557078,0.519141696,0.708250356,0.779438162,0.59524608,0.660421015,0.786201209
0.559287662,0.560406556,0.936178716,0.923501791,0.890071551,0.565097532,0.576743148,0.906582785
0.420324457,0.417709831,0.38664481,0.383318293,0.364740309,0.371436403,0.384832218,0.371458515
0.557871036,0.677498064,0.481836674,0.511951709,0.492542679,0.43672204,0.619372919,0.445339257
0.731317117,0.753073739,0.824628048,0.720127755,0.72424779,0.795229896,0.852232338,0.620608069
0.043793552,0.095024527,0.398340598,0.405805339,0.44985965,0.036762635,0.095372229,0.390518049
0.26923771,0.365658167,0.045889893,0.048657572,0.05276618,0.194543086,0.351318454,0.066381896
0.524248878,0.659515973,0.586133403,0.511093638,0.505728731,0.516886542,0.560466097,0.53994596
0.065642792,0.053685141,0.068223474,0.314762969,0.224004378,0.028390356,0.047561777,0.045046217
0.067893486,0.07388618,0.060610014,0.06478298,0.064086605,0.094205888,0.097584171,0.08866296
0.044172213,0.047615449,0.05762546,0.261227497,0.089404905,0.055507906,0.216997921,0.062379006
0.354430893,0.57636213,0.715570632,0.640380613,0.622805477,0.373189307,0.533066683,0.650322931
0.038575638,0.030223009,0.035284267,0.042604327,0.040088134,0.139149571,0.053169114,0.045722575
0.026295153,0.078081457,0.260378931,0.048019974,0.202851165,0.081595193,0.040641166,0.117139094
0.036554006,0.034679317,0.048933413,0.050695919,0.050202688,0.039900317,0.063259519,0.04554296
0.356223183,0.616683945,0.628075082,0.655038968,0.652061696,0.29619715,0.646744971,0.414344113
0.573390074,0.34457758,0.585935174,0.580288532,0.798238571,0.508793809,0.305737204,0.556153217
0.366408766,0.298100382,0.091739907,0.119088146,0.13354457,0.37230333,0.322011514,0.0739929
0.025378078,0.038302446,0.043815548,0.208558928,0.060429265,0.044611716,0.059751861,0.369587217
0.636144631,0.425474669,0.227687149,0.498870919,0.426796018,0.454451756,0.497104715,0.497681483
0.020921978,0.025762994,0.018601098,0.023141627,0.019653203,0.023683114,0.028560408,0.04154936
0.034927524,0.048711039,0.060733483,0.105023651,0.057663071,0.034013078,0.034075254,0.042953415
0.457516105,0.402371807,0.401018441,0.381727894,0.355577906,0.439487537,0.46867715,0.312677118
0.257333444,0.769807135,0.596523495,0.421636242,0.398261434,0.44599296,0.700382932,0.455560674
0.11509791,0.438479066,0.152099628,0.278453683,0.336945271,0.41704876,0.42448988,0.457710278
0.06233822,0.217147095,0.478920571,0.37228268,0.527548176,0.213668468,0.104611382,0.767519217
0.522026507,0.571756635,0.408770142,0.445510427,0.657048455,0.558649911,0.429012435,0.570387913
0.406234027,0.615099824,0.539675491,0.758613165,0.666556399,0.513796281,0.42653409,0.784953164
0.060496201,0.06080729,0.060643764,0.049792435,0.197989555,0.074294108,0.22258737,0.455146136
0.094309887,0.480471402,0.293680431,0.330736164,0.345425473,0.176966716,0.373499012,0.229006756
0.654777819,0.554169671,0.51981383,0.425581295,0.438382635,0.488036986,0.558357678,0.432151574
0.499795242,0.117962402,0.342385179,0.403302628,0.382783026,0.58263257,0.30866073,0.331286477
0.34220865,0.341189904,0.363741396,0.219163633,0.382863251,0.219841869,0.334187627,0.326846217
0.037442381,0.045464789,0.034129953,0.049947588,0.047804995,0.053445987,0.044597773,0.0823657
0.050060389,0.039486881,0.043362757,0.047513039,0.040129549,0.044564622,0.053488517,0.049561942
0.190669553,0.393557348,0.311415196,0.372412138,0.59491119,0.388093727,0.338719315,0.16831644
0.041721471,0.162512117,0.041046206,0.071493234,0.091883772,0.033629107,0.094263024,0.1075498
0.070609331,0.072221588,0.043978804,0.13330635,0.056974822,0.04675555,0.065551098,0.1081361
0.022602261,0.035386482,0.022813625,0.030003354,0.03133743,0.023244258,0.034365416,0.031351895
0.04261284,0.047584501,0.047579225,0.05808511,0.034654537,0.042256095,0.053182402,0.046703553
0.112536223,0.508361659,0.606437457,0.603548198,0.520379318,0.373587862,0.56926715,0.791278763
0.05421258,0.548605782,0.517754802,0.51192748,0.573998203,0.351776107,0.081493916,0.602613634
0.047555165,0.025589231,0.044071263,0.047473898,0.053007186,0.04965261,0.055673994,0.040874375
0.494652837,0.410045606,0.474653206,0.546064218,0.47050177,0.578087201,0.449963936,0.34580223
0.043650673,0.074186525,0.041215222,0.033593507,0.034619728,0.037365571,0.037555344,0.03019237
0.057622912,0.056753236,0.039364651,0.054299619,0.054472029,0.053947447,0.059716889,0.04749698
0.067832045,0.063251399,0.044837447,0.048529694,0.052008391,0.067232995,0.393726957,0.052693098
0.627055192,0.432835203,0.562480837,0.820643506,0.7362398,0.822445756,0.753271036,0.682849669
0.673316285,0.131253585,0.206893962,0.160428046,0.140887891,0.531879897,0.258767059,0.050901264
0.095712784,0.030991185,0.032252352,0.044301104,0.0318931,0.038041687,0.039449975,0.023696007
0.768496988,0.545056281,0.40961049,0.456086912,0.463563067,0.520908872,0.499973638,0.394775207
0.057748318,0.063267896,0.05160397,0.0556618279999999,0.045070192,0.057907054,0.064401586,0.039482687
0.054095027,0.397131482,0.059775231,0.092097029,0.098201867,0.09132376,0.078117265,0.073804163
0.259136591,0.42650676,0.395008621,0.410262596,0.515858321,0.247438897,0.517113024,0.417802581
0.074629883,0.062216917,0.070072981,0.081184106,0.062503807,0.061090055,0.100988611,0.05956238
0.51185905,0.356783426,0.464620269,0.565079907,0.352126013,0.655575155,0.454864168,0.439260755
0.420241094,0.670469089,0.824932934,0.685365953,0.805892445,0.710337589,0.88829316,0.309584746
0.100901844,0.54449511,0.473143458,0.273617986,0.477143406,0.105317033,0.410992956,0.070706201
0.038367575,0.037737917,0.030199773,0.031091534,0.046716427,0.028702505,0.099848885,0.027169236
0.777912875,0.578406202,0.630741426,0.820448045,0.847787306,0.672810761,0.748148004,0.757935952
0.364080953,0.46081048,0.253151521,0.602203896,0.586024848,0.291973247,0.548984149,0.508562602
0.136993182,0.471855799,0.547523289,0.557229242,0.519775663,0.076314863,0.102082985,0.114587622
0.520326607,0.447441272,0.518292487,0.482287231,0.537573489,0.487561909,0.476807538,0.526746686
0.322961327,0.549529862,0.47155742,0.723201111,0.607959647,0.40930568,0.507965653,0.701976696
0.073778719,0.311030135,0.057754226,0.286312187,0.36339478,0.079703385,0.26561348,0.225838586
0.489020853,0.644499856,0.457927918,0.753992721,0.621928464,0.298387966,0.688746511,0.699723825
0.394440619,0.349716532,0.384307928,0.350318258,0.39004795,0.18748968,0.148196785,0.324479822
0.035627238,0.052619004,0.047792782,0.034232203,0.069792545,0.04528031,0.044966487,0.040003097
0.690864266,0.728668694,0.726315112,0.888303983,0.907843076,0.715742934,0.758602219,0.810942586
0.081110848,0.589410131,0.428208283,0.417381067,0.390298826,0.627026188,0.599784898,0.274323505
0.077810842,0.303242416,0.053984424,0.161298302,0.101587031,0.062570724,0.101132113,0.080635879
0.07706342,0.10696524,0.435085727,0.147403991,0.081845043,0.068150874,0.084181577,0.478028502
0.040859801,0.045450164,0.075980798,0.070865786,0.127932662,0.060933551,0.107777443,0.04250978
0.323559525,0.218640272,0.145090972,0.378891484,0.330736344,0.324008962,0.313045544,0.136910916
0.042541734,0.120841634,0.024031736,0.029523242,0.02872068,0.034856802,0.214470434,0.041302436
0.051310361,0.101362347,0.404514662,0.429995551,0.205454848,0.060560001,0.116160285,0.412389561
0.06994729,0.044601626,0.047916991,0.04530474,0.047304632,0.048160814,0.051377621,0.05160659
0.044195667,0.02831802,0.066315931,0.028491657,0.032082681,0.027124522,0.038995403,0.025752767
0.075891696,0.329898664,0.441738077,0.502020584,0.551497484,0.503232506,0.317197047,0.417539935
0.043050155,0.107993096,0.132187968,0.108375219,0.11132611,0.112492818,0.052823769,0.085684814
0.055836747,0.063951755,0.038507779,0.074936006,0.054889801,0.043778245,0.095777589,0.029121727
0.055419726,0.066435787,0.079806858,0.056355845,0.045168333,0.052465624,0.062956323,0.056042784
0.436940544,0.391674974,0.635066833,0.342170553,0.370480588,0.618584584,0.411689893,0.893552477
0.467072883,0.043291708,0.059207291,0.166591909,0.353083461,0.139641241,0.209599066,0.084565471
0.032500924,0.453386794,0.148145835,0.152871391,0.210578328,0.041191839,0.372632265,0.039714848
0.064902466,0.303543466,0.348870945,0.237099377,0.298108243,0.11144308,0.163161658,0.061516989
0.40280357,0.67808494,0.446064753,0.440851362,0.387767303,0.453051021,0.374460848,0.282009215
0.075492218,0.362702869,0.288918015,0.081177641,0.231834381,0.151689598,0.133401058,0.173310449
0.576830278,0.715567978,0.339350687,0.349897889,0.489786554,0.172588828,0.61154882,0.13979773
0.097746009,0.085837403,0.079829072,0.086394377,0.076215378,0.0727906,0.094242758,0.07765062
0.0489949,0.038488896,0.040401356,0.063651466,0.048073877,0.05305737,0.058361459,0.053766886
0.571609933,0.701201697,0.603677721,0.644473673,0.659711765,0.730298791,0.63755734,0.465022357
0.059281502,0.081566476,0.389198326,0.388986795,0.336105089,0.051528064,0.107298324,0.299931311
0.035741375,0.490876075,0.060714847,0.05781783,0.071442406,0.037619447,0.030828383,0.047521283
0.095189957,0.14008755,0.089100863,0.086040736,0.067143656,0.079823295,0.078398649,0.08052799
0.466595434,0.449650863,0.722779157,0.813527235,0.61859291,0.590878159,0.483479662,0.528748441
0.660195211,0.705823297,0.75887738,0.68492824,0.727331835,0.61397842,0.721711523,0.896453412
0.102420087,0.357885611,0.128104135,0.135203172,0.333095651,0.119231464,0.40689049,0.093304433
0.073594186,0.081157579,0.094719942,0.173191376,0.145143367,0.097793228,0.097201236,0.08235558
0.286868256,0.347616581,0.41487958,0.414025372,0.36375925,0.285207777,0.344071424,0.396216892
0.046897181,0.100488525,0.102349278,0.285377404,0.297531346,0.070320209,0.055177986,0.140501423
0.341644965,0.479486513,0.498038272,0.119396194,0.101329455,0.331650605,0.223051276,0.070009223
0.059701675,0.51636992,0.053909414,0.075184275,0.038312218,0.481001159,0.476203493,0.052185813
0.240500635,0.45990941,0.465663194,0.523992088,0.48910967,0.441416184,0.4667456,0.394862526
0.048281351,0.038854289,0.029919248,0.036268757,0.028748784,0.086070935,0.030573987,0.042607874
0.126357135,0.034339244,0.221278842,0.311409272,0.120883426,0.074082084,0.069557029,0.266932766
0.51737478,0.640133163,0.571166793,0.717124574,0.619980846,0.853517654,0.82962675,0.535624488
0.584083656,0.610046334,0.579245376,0.718144998,0.732764583,0.61822653,0.537743457,0.595450239
0.457503388,0.564964257,0.65469851,0.691226783,0.650615368,0.522064886,0.541513817,0.593584636
0.042702807,0.037813558,0.040236587,0.046921049,0.062844231,0.056194377,0.069905206,0.056472714
0.033700497,0.115696334,0.407261688,0.164551898,0.296152103,0.055640373,0.116231223,0.041983634
0.075846448,0.041820118,0.04431384,0.056453437,0.044931757,0.046264085,0.347701044,0.305193139
0.135006136,0.204456469,0.504606103,0.436061918,0.518457983,0.295754244,0.326410555,0.333823041
0.794593742,0.916928087,0.7695001,0.39281415,0.584597983,0.667576445,0.933316365,0.468651293
0.054525896,0.087139563,0.372896477,0.352363813,0.333366294,0.275911047,0.062859705,0.334380161
0.558503822,0.632420356,0.901987498,0.900605437,0.936910644,0.823597561,0.86927388,0.862476507
0.082428445,0.146710251,0.077321888,0.094858093,0.087767824,0.114386572,0.098192916,0.076401913
0.056221245,0.09929723,0.077079575,0.079950993,0.263310737,0.038400565,0.282124933,0.060523547
0.667709148,0.503022201,0.584354682,0.890412749,0.726800306,0.69787094,0.446254655,0.882325584
0.045934239,0.460177073,0.117986388,0.050867456,0.0566717,0.04783861,0.053820262,0.04283353
0.348374934,0.539444292,0.55504664,0.54475409,0.534679266,0.346313879,0.366055241,0.55034842
0.079678854,0.112318912,0.258984245,0.28397742,0.295761625,0.185591476,0.056897174,0.153857307
0.136262649,0.30363269,0.129387969,0.46092954,0.364719363,0.589443082,0.201059288,0.50717744
0.090878722,0.075968731,0.08864716,0.098900665,0.089180391,0.077026687,0.07827128,0.074607676
0.080353719,0.270880421,0.328870421,0.48066532,0.394921058,0.162515506,0.256319356,0.356241748
0.065853958,0.328282982,0.340935984,0.049991983,0.319243977,0.177427108,0.046009618,0.042568524
0.533071408,0.354077691,0.479739355,0.45837651,0.470125459,0.547912334,0.298719607,0.453125872
0.043590979,0.033667524,0.477401989,0.054867301,0.294543382,0.040868445,0.331622153,0.058583921
0.07195976,0.157149326,0.063806789,0.075278776,0.13306889,0.084730275,0.369080473,0.064350151
0.106342575,0.109869409,0.246039358,0.165140862,0.188135027,0.100489935,0.279449377,0.231506647
0.045651286,0.02302292,0.040109067,0.054504782,0.054459233,0.035831511,0.038219986,0.049430091
0.026854405,0.042476217,0.313487065,0.370874017,0.303594311,0.032331469,0.070677237,0.249223171
0.541150856,0.787550456,0.624438845,0.842407372,0.751651014,0.686008571,0.66706084,0.884674883
0.251756905,0.349765975,0.08480934,0.088014844,0.1534847,0.341542763,0.365883653,0.0502757
0.928162652,0.946587759,0.935277546,0.938925674,0.916988657,0.878391388,0.900093572,0.905198495
0.632672985,0.677882586,0.912088359,0.93563151,0.940603819,0.692252955,0.668891413,0.940681463
0.693443292,0.727612251,0.453162498,0.456870779,0.46421708,0.675147595,0.726278161,0.651246603
0.690499956,0.943039803,0.6432537,0.657211974,0.7680151,0.680364073,0.734530176,0.672110299
0.364811634,0.840879549,0.787585689,0.843435527,0.8394585,0.672499323,0.860392205,0.856944905
0.087031289,0.062718256,0.055797794,0.072983662,0.062753718,0.068012269,0.057906129,0.058988582
0.536009576,0.69156438,0.676858754,0.797513049,0.710726126,0.644890494,0.601618644,0.544517544
0.937545425,0.951133062,0.918415935,0.934387618,0.933837143,0.94176357,0.940640396,0.916528296
0.316831436,0.445929198,0.555822583,0.843133294,0.493351146,0.24510998,0.365021782,0.792039311
0.054870886,0.074786153,0.053182565,0.069800118,0.056802909,0.097324926,0.070998343,0.061457988
0.046039222,0.448734256,0.04039113,0.042821963,0.043493334,0.034903489,0.070410396,0.058984723
0.926967976,0.906614754,0.817094752,0.903958042,0.888142368,0.910534763,0.912981476,0.829237822
0.581613155,0.627071086,0.597765619,0.644028419,0.612093521,0.465674985,0.468810279,0.598754091
0.659132381,0.645928666,0.705253894,0.598858467,0.755739684,0.725040941,0.682153887,0.446890777
0.032655977,0.149658713,0.166758758,0.181094506,0.396634415,0.090133611,0.078838976,0.101952401
0.417122272,0.43103996,0.470791775,0.548062414,0.564447979,0.422816277,0.403994494,0.361366818
0.062761197,0.838657995,0.347102178,0.21555001,0.3997317,0.460674536,0.323481521,0.127419009
0.082370149,0.36933782,0.241690133,0.333637593,0.271855066,0.445596206,0.322034578,0.075394641
0.033535532,0.029851021,0.109433964,0.337399085,0.345518236,0.029289852,0.032639594,0.052643921
0.053084452,0.352509281,0.047070943,0.035197514,0.049224998,0.055324859,0.046951439,0.036370753
0.431913428,0.626500919,0.747998054,0.611259421,0.645731444,0.430178962,0.681735125,0.5836325
0.065601618,0.552972354,0.36404303,0.32568334,0.249642112,0.107195923,0.348065947,0.12133269
0.096887825,0.075970991,0.08157425,0.217171478,0.282552232,0.066912043,0.153891466,0.076500581
0.07052112,0.204597057,0.094063763,0.155825151,0.30864789,0.04426826,0.138356401,0.100926393
0.339747885,0.076972821,0.075455421,0.061445234,0.102374375,0.082895261,0.092589028,0.09711321
0.039880297,0.088532512,0.052363408,0.043739484,0.053548156,0.044707959,0.051529838,0.035852641
0.832308383,0.906640972,0.689088966,0.608385339,0.581324682,0.633824454,0.756122654,0.433580342
0.050958138,0.032027031,0.042880689,0.043020814,0.058690988,0.041924512,0.046541126,0.040169323
0.34395205,0.405782653,0.612949154,0.628009935,0.583466721,0.294507931,0.520858086,0.320888404
0.114294852,0.585927072,0.237939401,0.363936253,0.292944625,0.172920385,0.327606563,0.17361961
0.085973419,0.081907198,0.267585439,0.372545204,0.310552365,0.091857101,0.150737325,0.302713168
0.046396852,0.087015283,0.06268506,0.087742027,0.082954438,0.117816692,0.166762829,0.286551317
0.063139124,0.496732737,0.194228918,0.170728823,0.261912996,0.078201827,0.18872733,0.136975401
0.078496916,0.194130088,0.108744651,0.077542184,0.283308266,0.224335514,0.362646726,0.055162666
0.037441934,0.033487801,0.033157399,0.034070727,0.046214761,0.034524086,0.047641612,0.053497148
0.930242024,0.584917377,0.176294261,0.064930898,0.066117163,0.675335122,0.353186351,0.062820758
0.077749964,0.555313264,0.801304821,0.799133001,0.821509242,0.095916489,0.519191776,0.43052491
0.060631356,0.069464644,0.045015033,0.039987029,0.039309195,0.040124749,0.073534481,0.041767414
0.022547331,0.026669651,0.0179865,0.035534361,0.057217803,0.019969033,0.026949117,0.025729782
0.306498852,0.114123156,0.057520051,0.074814662,0.078541019,0.324812966,0.084830545,0.082799564
0.029360121,0.252251594,0.08813327,0.047143179,0.028649509,0.071066425,0.147278916,0.041410718
0.059025068,0.330585025,0.071841376,0.069232458,0.071602363,0.284004396,0.365141425,0.063648585
0.279863114,0.519867009,0.242087919,0.295878797,0.334661665,0.177027445,0.423439481,0.487511902
0.397371997,0.799488493,0.39672693,0.396779432,0.554880302,0.331565292,0.374968502,0.4030356
0.033366306,0.031089322,0.042064344,0.038833599,0.036706831,0.041787543,0.039490388,0.056410317
0.112758839,0.459030379,0.136728488,0.155256466,0.206567385,0.139046351,0.275453685,0.179404487
0.07038897,0.078877062,0.14376615,0.178464287,0.309347623,0.084187678,0.156586301,0.04448283
0.154036873,0.493139184,0.718338975,0.837564944,0.718409647,0.169683197,0.746363306,0.219990771
0.102953668,0.435610995,0.461891071,0.388659277,0.532035177,0.070385507,0.078318248,0.486673665
0.363794831,0.192986359,0.131461185,0.170561858,0.277662089,0.257742563,0.141583742,0.09690757
0.048605968,0.436160578,0.027662827,0.033612897,0.023471258,0.294770812,0.374675562,0.051263243
0.225022333,0.041425106,0.045145437,0.104870118,0.130003941,0.040777129,0.07243785,0.087080516
0.059743284,0.057400177,0.122184379,0.058933369,0.081168928,0.048558203,0.059182261,0.043069313
0.367367669,0.624062633,0.352595218,0.428072331,0.476064625,0.471836146,0.39702375,0.516038707
0.057802103,0.028705386,0.039235873,0.209802108,0.059539366,0.244749784,0.052397619,0.085162581
0.040113568,0.631732116,0.589843021,0.581839537,0.408442201,0.46020096,0.600398168,0.532467573
0.033574416,0.058461419,0.063075669,0.043289426,0.093018951,0.029702497,0.032607886,0.025250384
0.433986666,0.822390194,0.687759783,0.643848506,0.816438106,0.530468232,0.70160358,0.436839415
0.05436559,0.046750694,0.142517522,0.043031773,0.068866725,0.097583478,0.057164784,0.037702317
0.026742119,0.028088235,0.024851855,0.030512968,0.030407469,0.024578128,0.030726146,0.033378603
0.043821755,0.059874281,0.196601641,0.099918715,0.547269496,0.115041082,0.068249898,0.067839229
0.647280025,0.650723431,0.401336576,0.392339731,0.388302068,0.638593566,0.670783915,0.383286101
0.028021192,0.023599793,0.019604096,0.026071555,0.026828297,0.033479457,0.026027225,0.049957516
0.390734014,0.511883288,0.385141229,0.480571869,0.453829918,0.28856468,0.527411948,0.581121868
0.072334113,0.032291521,0.051764999,0.064705095,0.116122284,0.042647139,0.066770508,0.049688458
0.041778131,0.028305132,0.026744452,0.033343303,0.040585312,0.030879128,0.03646458,0.043989414
0.089220998,0.067873429,0.512245874,0.409092062,0.521502446,0.054545589,0.154447584,0.460385093
0.767665944,0.85768512,0.589885211,0.774182255,0.750612394,0.788976058,0.77553754,0.696133233
0.335553291,0.468920854,0.356010114,0.603483751,0.478573045,0.466314745,0.572806964,0.511644502
0.59370953,0.629596235,0.398467205,0.38014608,0.37167414,0.596003489,0.589793661,0.340317232
0.067388275,0.3145761,0.099676919,0.308929409,0.145987559,0.442461467,0.355159144,0.302055672
0.293574009,0.074034805,0.484714828,0.462062517,0.516543957,0.282227919,0.25154296,0.427942644
0.061643293,0.06793402,0.061803626,0.066255498,0.049227287,0.039592024,0.053030187,0.048954929
0.577727759,0.491017506,0.574298681,0.613953781,0.654037455,0.440535881,0.455675688,0.587265773
0.074285933,0.038545709,0.052066241,0.062731231,0.070756882,0.085218659,0.085706958,0.048418197
0.044853328,0.048043852,0.046404622,0.062701887,0.053423653,0.240339298,0.040152668,0.058147435
0.334263707,0.628356996,0.503761528,0.541646052,0.494983978,0.381438105,0.399024135,0.355433599
0.390902171,0.398168409,0.559016783,0.658106048,0.585136385,0.352456233,0.341292973,0.604873285
0.037706763,0.052312068,0.329238601,0.28953715,0.285575779,0.26569962,0.049129724,0.256940097
0.019073808,0.018222467,0.016667402,0.017903006,0.019700571,0.017789741,0.018788501,0.022138945
0.284015022,0.631617475,0.471631135,0.409689165,0.542173585,0.342461974,0.696825089,0.42265761
0.082858775,0.135018126,0.061709902,0.083340408,0.052980225,0.066655226,0.074290308,0.074939316
