SA LL 1,SA LL 2,SA LL 5,SA LL 6,SB LL 3,SB LL 4,SB LL 7,SB LL 8
0.050753221,0.038183825,0.065669211,0.053333622,0.050306923,0.042171877,0.03959827,0.068730426
0.840368666,0.944116362,0.815877565,0.762108336,0.936966811,0.910095207,0.915200784,0.923680141
0.033287049,0.025405541,0.112114374,0.066983535,0.039020563,0.031388841,0.04766367,0.227835273
0.412006656,0.215916035,0.083284786,0.063869964,0.151145665,0.04348991,0.076075853,0.065133273
0.031430952,0.064950157,0.120365952,0.305143001,0.109374472,0.166014402,0.018845688,0.398224479
0.891465865,0.865909737,0.4776474,0.20455564,0.461779899,0.444286591,0.492164097,0.344025733
0.435269162,0.479069731,0.119536438,0.403350412,0.221604274,0.076090916,0.716688191,0.489529597
0.588004744,0.501220989,0.49073861,0.560135882,0.04607422,0.049950772,0.219313092,0.063504933
0.02876066,0.069050444,0.050204515,0.029404467,0.264473877,0.049832115,0.050252917,0.045554152
0.469003131,0.463078699,0.146378189,0.036767,0.07993764,0.119500507,0.014086135,0.028326646
0.084714796,0.214380399,0.082679687,0.027477503,0.391196581,0.425809555,0.132869681,0.111847876
0.106162645,0.075573213,0.206878679,0.423312608,0.082708861,0.050934579,0.135668762,0.085956424
0.59394715,0.518534991,0.245933237,0.197502868,0.152997999,0.081869343,0.200976405,0.166989726
0.317521136,0.053618624,0.122395575,0.064008991,0.071549421,0.081632069,0.058165104,0.064447815
0.06609161,0.049066206,0.053706283,0.07888101,0.036739219,0.042633847,0.167069195,0.18913612
0.070432427,0.308458288,0.124300784,0.126225379,0.145511689,0.078480728,0.123914958,0.132034606
0.053571606,0.019565618,0.021983493,0.062784877,0.024748685,0.043546602,0.086682652,0.077097851
0.354448295,0.586232516,0.354711685,0.6331372,0.613756799,0.321819465,0.20209743,0.118734885
0.144093579,0.443601696,0.471425423,0.070516577,0.121428207,0.047662422,0.038889565,0.154460586
0.01897271,0.057774939,0.050996055,0.043282828,0.053485662,0.029614428,0.124566936,0.046795476
0.041849164,0.153976494,0.16232013,0.529950599,0.88876718,0.826401395,0.856506249,0.741640382
0.911815596,0.913968222,0.918623243,0.807990467,0.256239838,0.269824942,0.282699498,0.399621968
0.43563443,0.488650366,0.510510489,0.879804497,0.065851227,0.138978176,0.264169503,0.597797096
0.183427787,0.054631229,0.154455922,0.128640086,0.197516278,0.197855175,0.109724273,0.086537137
0.320500055,0.542082879,0.025186121,0.025808851,0.026399422,0.089880902,0.117849249,0.069568041
0.303898308,0.350744608,0.392069165,0.029337934,0.027554571,0.027140614,0.08427004,0.128206295
0.072314399,0.112488746,0.197632591,0.107622434,0.227858391,0.094786396,0.095435254,0.186510441
0.046561439,0.024403999,0.417985696,0.131121606,0.08046559,0.031040475,0.037659783,0.052783231
0.89288479,0.830851874,0.849745716,0.636117323,0.535930391,0.489564685,0.575493391,0.228805589
0.017824466,0.040697292,0.035408735,0.036729914,0.02351294,0.404848261,0.766668561,0.054227589
0.214116313,0.057329617,0.079149222,0.044634514,0.061791978,0.064297524,0.042310495,0.03943139
0.522154113,0.543404471,0.296272831,0.458582157,0.255872864,0.511778194,0.33162014,0.397545681
0.312828604,0.082696564,0.432334762,0.367359045,0.43972134,0.199948937,0.270445252,0.907512945
0.046525941,0.08088149,0.427888904,0.070889704,0.071613951,0.119255553,0.123092361,0.2451459
0.049119207,0.082865774,0.07001055,0.183654905,0.041785034,0.140489149,0.650883907,0.04183026
0.718554207,0.544678187,0.504752681,0.132537728,0.042946213,0.547001234,0.539725835,0.493137371
0.454432353,0.460425039,0.51234581,0.140906447,0.226365109,0.170575272,0.063371645,0.435667564
0.037819026,0.097047334,0.149038786,0.129080586,0.09278556,0.082864909,0.045301837,0.615859889
0.064944644,0.069146959,0.097630763,0.267189889,0.048511924,0.045797257,0.116392543,0.172550076
0.049343068,0.066703867,0.096229863,0.063665266,0.051474105,0.055176866,0.094967043,0.089273819
0.030146209,0.034081184,0.093648486,0.114013382,0.044486382,0.038649513,0.07099359,0.080571341
0.057190422,0.122123442,0.245802734,0.074870379,0.127295231,0.08091624,0.046656591,0.667389247
0.266799999,0.072571603,0.189519581,0.108822336,0.133389744,0.144723835,0.078510563,0.095517952
0.840043778,0.141403711,0.946066777,0.073155019,0.459203628,0.511019769,0.865423308,0.496432828
0.019550686,0.023842269,0.07323975,0.080162372,0.022387612,0.037349607,0.126450151,0.121010538
0.300456265,0.042450792,0.412815577,0.08975745,0.050706596,0.48616909,0.478822127,0.040056884
0.292633472,0.057303282,0.636405068,0.575854536,0.058138352,0.109598128,0.074711243,0.341230828
0.428503031,0.531246597,0.38565992,0.127328104,0.037021344,0.049824421,0.030000514,0.086187252
0.032060585,0.058401599,0.044640436,0.035030689,0.056572283,0.093837283,0.106241236,0.669052986
0.684419248,0.76733463,0.609951464,0.505901999,0.704053857,0.536998868,0.706522683,0.594312934
0.325594745,0.055227891,0.072262889,0.084923325,0.036849854,0.025809296,0.247956703,0.562048482
0.060410748,0.117136436,0.060605939,0.036642498,0.111656323,0.109350619,0.17425437,0.183247846
0.026214445,0.060016029,0.056301554,0.041340382,0.029401305,0.051499731,0.034062378,0.030611187
0.056968309,0.038584996,0.083070048,0.038755663,0.043796056,0.031654157,0.032161557,0.776247983
0.468602647,0.59741823,0.370667348,0.259847496,0.394504595,0.214182377,0.75281674,0.187319869
0.083353315,0.362683543,0.145296194,0.180239266,0.203718956,0.508545437,0.132122898,0.910257925
0.032164459,0.061558269,0.414813228,0.16079258,0.236789109,0.036683017,0.209064762,0.052837445
0.11655148,0.087653577,0.548501443,0.088102932,0.03138099,0.117842004,0.05309746,0.086878979
0.167764315,0.093820967,0.107595568,0.070864574,0.078636928,0.054887451,0.07113226,0.069159174
0.016213472,0.038888854,0.052934886,0.02978198,0.02270163,0.024479946,0.217366341,0.034580385
0.345673197,0.085666155,0.548638527,0.893937134,0.522388833,0.498065527,0.699021359,0.534381138
0.029276227,0.03181627,0.021938882,0.035213023,0.026650522,0.042937273,0.05955766,0.058434782
0.58128325,0.610772851,0.884992652,0.511336053,0.893171732,0.891901506,0.923398422,0.961110863
0.044873038,0.040484208,0.064640582,0.229273264,0.057096971,0.045790032,0.304132826,0.310072696
0.045300397,0.164466291,0.432005327,0.162669073,0.06627226,0.076375532,0.338565788,0.650391379
0.070913266,0.028710881,0.032782529,0.034131506,0.321473827,0.19414272,0.065556711,0.067643687
0.03199905,0.033754212,0.061879628,0.05573757,0.038966047,0.048593397,0.08204091,0.15275568
0.041566171,0.483643206,0.084760741,0.568653051,0.022443947,0.046232895,0.09236169,0.784935561
0.191957142,0.052757959,0.045887737,0.525423409,0.040254951,0.029291642,0.095631657,0.127865515
0.317531586,0.495638047,0.12856961,0.034451815,0.117689102,0.065545684,0.242572424,0.020659136
0.172628665,0.303454369,0.166466433,0.243835189,0.771342264,0.702952991,0.447050523,0.120724879
0.050131373,0.049283138,0.353138405,0.041428178,0.130676744,0.507577462,0.033410713,0.034877003
0.044114877,0.103422687,0.11212982,0.109396001,0.085149027,0.062654457,0.044173573,0.196524169
0.751478815,0.423201914,0.619177087,0.580904573,0.44125298,0.34035913,0.334804544,0.310433885
0.030530753,0.045915662,0.039144152,0.027912587,0.037037931,0.029533496,0.061350501,0.076184135
0.018258524,0.05988561,0.041565987,0.026967566,0.076597325,0.062667854,0.113336404,0.107083119
0.066444763,0.172312852,0.294731349,0.12099685,0.194473353,0.121983183,0.039669511,0.48008917
0.909358729,0.854689124,0.900148131,0.534553866,0.581147846,0.476288907,0.591652578,0.271235582
0.050622668,0.101577517,0.153762619,0.045170717,0.115206018,0.608192772,0.063349926,0.644360144
0.134578734,0.065197017,0.065799904,0.106317761,0.048715851,0.062944567,0.176667933,0.20385313
0.679669109,0.357345481,0.51039857,0.05182488,0.495324908,0.591155559,0.680078893,0.606696885
0.046881675,0.084426449,0.177646231,0.107250795,0.215224674,0.184764292,0.075442629,0.155806304
0.068415441,0.041016789,0.477018195,0.479382866,0.65553755,0.592986434,0.097129518,0.058508772
0.04374126,0.050471101,0.046125573,0.068389522,0.036655121,0.026709517,0.08810207,0.083866989
0.60755766,0.542407513,0.506616434,0.657504293,0.920713549,0.941483085,0.500036284,0.883271084
0.096669991,0.072797208,0.14016183,0.092019029,0.150605187,0.07929179,0.139972298,0.152592129
0.057271204,0.044898395,0.093384242,0.068963229,0.038788704,0.043876464,0.113982467,0.05998654
0.618642397,0.639597348,0.568108373,0.783088319,0.579662815,0.605703994,0.171363324,0.069179003
0.473610075,0.48692726,0.125963226,0.025714297,0.107577206,0.059029721,0.032740558,0.039122953
0.374166456,0.213949291,0.3552164,0.218002604,0.245994333,0.382167428,0.017242349,0.086285588
0.034269103,0.041433628,0.046044984,0.042074622,0.382951267,0.032638807,0.028350875,0.041082663
0.021018008,0.051460232,0.040443141,0.141835944,0.077568554,0.056872258,0.319636097,0.1529868
0.586035767,0.385352502,0.406065374,0.038626724,0.463553963,0.05219628,0.056950618,0.076090358
0.030277759,0.073831119,0.09316452,0.050662419,0.115930343,0.088200852,0.134313208,0.141610759
0.251328271,0.08916384,0.288429376,0.092914796,0.040406574,0.054847752,0.053827491,0.1065363
0.017955136,0.030750025,0.059778848,0.036255553,0.048117208,0.040312094,0.19501374,0.165069375
0.265476669,0.196580838,0.229326635,0.338834772,0.230931197,0.108265155,0.099996473,0.226204398
0.088794712,0.163681592,0.152386045,0.47286247,0.10506354,0.336904572,0.087272203,0.494807767
0.065784214,0.20756718,0.102158686,0.062331812,0.041418605,0.042323491,0.049906996,0.066619365
0.130714775,0.36314598,0.136410165,0.505604817,0.45042086,0.572404465,0.040624676,0.044902782
0.028203967,0.050500246,0.06693334,0.0252482,0.03100093,0.037115745,0.134903596,0.760317219
0.353074393,0.478387348,0.524807861,0.639149176,0.08045812,0.080220026,0.360761901,0.414266923
0.096753779,0.060069759,0.331155813,0.040902069,0.059066149,0.045604632,0.160003371,0.257019022
0.524068462,0.517527434,0.481527941,0.868581478,0.69483291,0.884512673,0.831950564,0.838374813
0.149904466,0.146867503,0.182612582,0.067353158,0.049653284,0.064189165,0.180232288,0.063296224
0.641765849,0.539697158,0.618930671,0.701745966,0.43438406,0.163985221,0.258774853,0.590952808
0.353080462,0.094570983,0.108841936,0.081839569,0.212613755,0.432976651,0.087096221,0.070152414
0.020970105,0.039209607,0.042661443,0.038019295,0.546134512,0.477767775,0.037277522,0.25262675
0.027367607,0.02406223,0.02688502,0.038324182,0.026227804,0.022946833,0.082333875,0.068834867
0.341586735,0.58353329,0.50292886,0.078673705,0.573277639,0.515844849,0.651384844,0.539576761
0.675356634,0.910710014,0.898256872,0.514429533,0.124914508,0.076991541,0.049182447,0.037194843
0.071827013,0.045081088,0.199402093,0.093627013,0.059515551,0.048043242,0.150973055,0.102176183
0.084862958,0.050482058,0.093667962,0.074426263,0.045756255,0.06211569,0.087764642,0.058655309
0.073126797,0.27991586,0.104917995,0.149873731,0.085402986,0.091208035,0.103995664,0.053879703
0.06936836,0.037715317,0.045883519,0.059119917,0.046672311,0.040175673,0.143512231,0.080869466
0.460207012,0.506712983,0.1292055,0.081012063,0.522676361,0.456684757,0.520594613,0.048833853
0.679676555,0.640116353,0.571854276,0.824949163,0.18880408,0.060680217,0.368884622,0.511588612
0.927731923,0.936928445,0.627284705,0.893894229,0.937023104,0.952986517,0.841151947,0.741054656
0.581753221,0.140123757,0.167377298,0.035347897,0.042763815,0.047037932,0.110647708,0.153713263
0.118648577,0.25745456,0.085102351,0.401504803,0.075522055,0.098660377,0.127476483,0.290243246
0.106398767,0.333830848,0.329231775,0.287487274,0.281225524,0.234888434,0.212680075,0.180832859
0.209532541,0.890440818,0.927303163,0.520920026,0.668173192,0.691954968,0.396380743,0.371428667
0.413032217,0.470577324,0.503399926,0.081325488,0.458419965,0.520513399,0.644534807,0.798603763
0.08370433,0.091611335,0.036190797,0.073768305,0.170747491,0.034461199,0.657208984,0.08502975
0.461073833,0.259474546,0.150178993,0.789771259,0.079786594,0.083371409,0.246576288,0.330396228
0.019238115,0.023002162,0.015440342,0.016720051,0.020736529,0.027855019,0.045497047,0.043095365
0.206855044,0.434485441,0.26451052,0.326040312,0.147374775,0.141976545,0.517637985,0.050465266
0.078810238,0.095226927,0.194584365,0.123780158,0.06044451,0.087575369,0.106807636,0.126014512
0.038414075,0.1225213,0.041960751,0.049382487,0.033751081,0.039354587,0.048450211,0.031715653
0.082365341,0.135289541,0.091546266,0.055878576,0.128654443,0.089835986,0.05179078,0.095535727
0.043617396,0.036851339,0.191288582,0.097560906,0.038088031,0.039493823,0.085942059,0.084648223
0.131279578,0.040950633,0.129793056,0.383800447,0.056117111,0.068823772,0.118219617,0.189571113
0.015624365,0.044951329,0.103112984,0.092487574,0.044730308,0.046839445,0.041683326,0.077195636
0.102296348,0.091531268,0.274744241,0.490272658,0.475870173,0.549564701,0.271941463,0.258683638
0.850543278,0.844725308,0.820215896,0.412080309,0.104481196,0.104913809,0.069612494,0.380033637
0.082715191,0.110595094,0.126203884,0.085085629,0.066778979,0.121050467,0.042724736,0.061614278
0.073662658,0.261624193,0.46563557,0.686839091,0.540937701,0.53078627,0.869752079,0.08974489
0.065139094,0.041884132,0.263366952,0.097805479,0.101545662,0.058793282,0.044454115,0.093784848
0.88964626,0.889308059,0.172862877,0.49252216,0.333065001,0.17989221,0.095857296,0.844391597
0.447460843,0.50003488,0.26357992,0.859806063,0.529593429,0.495347396,0.387757304,0.026430874
0.049960187,0.056591659,0.084362635,0.074074697,0.414601745,0.474618597,0.203421551,0.487103288
0.544986578,0.506684388,0.479402806,0.565904086,0.095255008,0.192646646,0.894968387,0.281167695
0.59477076,0.497454225,0.524754135,0.635545116,0.503264729,0.482477471,0.897320136,0.896545657
0.026965958,0.182474349,0.289115569,0.265522693,0.189033641,0.117150029,0.042490674,0.056438945
0.234211676,0.088153622,0.256258854,0.606012973,0.234482783,0.23429915,0.264288694,0.298640098
0.10023879,0.176780101,0.147067247,0.057732978,0.043533445,0.034068933,0.107836171,0.362660063
0.122566343,0.510427923,0.358721926,0.409256904,0.46740691,0.373381929,0.310659057,0.45264406
0.928180937,0.954256917,0.939231484,0.936675478,0.738586757,0.672917849,0.85229882,0.782129511
0.219912988,0.035763114,0.407642462,0.346142828,0.120744727,0.0466105,0.122808624,0.091820078
0.283875972,0.200066719,0.178377235,0.635974591,0.345826823,0.221127821,0.60328101,0.402908188
0.051104076,0.148396235,0.181383659,0.063409025,0.433638829,0.387712725,0.673120975,0.473097858
0.058945819,0.031601074,0.089221832,0.113415411,0.028852058,0.037074757,0.085795901,0.118524162
0.182689742,0.200025333,0.277917323,0.379658684,0.495274132,0.388684972,0.289594269,0.79268399
0.84382932,0.90021616,0.053097118,0.074362333,0.037568613,0.056391817,0.324260889,
0.036269114,0.264672552,0.194873781,0.044991896,0.072240264,0.069898521,0.165245494,0.079893703
0.141941027,0.504769048,0.41041148,0.175197347,0.539998613,0.190822835,0.313285071,0.350499201
0.207811898,0.356564431,0.327983002,0.415877242,0.350349896,0.225396598,0.198872426,0.053552134
0.728860329,0.930700825,0.639834961,0.945902464,0.946935079,0.948295218,0.936744361,0.907331849
0.124966905,0.208566353,0.19921684,0.215498692,0.243046973,0.278759827,0.193246225,0.101473487
0.055486722,0.047985816,0.077991292,0.04553838,0.047298502,0.035160187,0.050139783,0.070320231
0.481777862,0.506845623,0.549158655,0.795469009,0.633566102,0.896752293,0.886427273,0.893438609
0.014523546,0.256175407,0.114600043,0.049403425,0.041381962,0.11456538,0.213681336,0.041067
0.030143482,0.050152375,0.480368152,0.141147979,0.428796137,0.455238505,0.316923844,0.612713785
0.042361807,0.175108395,0.14845997,0.062268999,0.192202015,0.161078426,0.160955927,0.286527924
0.95155329,0.940357258,0.893411274,0.683615076,0.618290405,0.542228431,0.924316342,0.868698306
0.194254633,0.413862802,0.270870447,0.077213792,0.171230102,0.069221772,0.07603356,0.04829373
0.579911082,0.447683826,0.496442396,0.55281186,0.854321116,0.274322055,0.616776077,0.645410337
0.051866946,0.034730738,0.264190163,0.089184672,0.064797255,0.039026014,0.156979001,0.161543378
0.099357918,0.076896166,0.131699554,0.163965054,0.072331452,0.105002373,0.159774299,0.635980587
0.076256273,0.054243249,0.033896644,0.041509865,0.049891589,0.042300807,0.065264793,0.059618124
0.161599572,0.041426013,0.078144272,0.03616846,0.071033425,0.033876357,0.016847523,0.017498441
0.211848744,0.141071107,0.073966493,0.251043345,0.089910976,0.092482074,0.224009729,0.104493284
0.729501486,0.494134126,0.821223527,0.228949835,0.739339346,0.875204307,0.928106013,0.916776588
0.032438789,0.053832071,0.068979946,0.046836333,0.056165693,0.041350175,0.047115994,0.650855223
0.48459125,0.196601404,0.23213729,0.178576301,0.464313189,0.47526316,0.141388091,0.782128152
0.037645076,0.103359476,0.097094608,0.063710619,0.027044059,0.06403867,0.130559226,0.165017355
0.025829794,0.035780372,0.072915719,0.042955345,0.03410069,0.063163707,0.034414848,0.620194291
0.081108095,0.041974106,0.095046508,0.075921482,0.050917222,0.072207376,0.055911575,0.030843655
0.032106459,0.078432979,0.062978977,0.113996078,0.202544868,0.053426048,0.064731337,0.043903375
0.062249269,0.033832666,0.092769657,0.354721744,0.038482441,0.4849097,0.611444392,0.077222754
0.032624689,0.051172508,0.03355245,0.061914976,0.03114561,0.025729553,0.146553641,0.12831702
0.560986578,0.036212502,0.597789776,0.149021724,0.18536108,0.237455162,0.220779102,0.716276667
0.087370976,0.379398649,0.136353009,0.307581746,0.088007681,0.135506722,0.176789893,0.176072739
0.025790307,0.045594976,0.039682129,0.046640347,0.031262772,0.030332674,0.063026805,0.102924656
0.037785783,0.03683627,0.114709525,0.040876709,0.037533954,0.034046512,0.398276091,0.109592309
0.019161295,0.050902978,0.05522069,0.023537252,0.086096927,0.037415081,0.043494806,0.027465827
0.073513416,0.092365279,0.107998744,0.817839641,0.04321998,0.065946462,0.037829232,0.907493555
0.401466075,0.868471478,0.44116071,0.642986725,0.07670962,0.067089285,0.094825466,0.119102312
0.43151336,0.456321879,0.456460061,0.137066429,0.279915882,0.354284884,0.166554821,0.663204675
0.393892663,0.185483573,0.39866163,0.635352824,0.031053691,0.048042201,0.056113568,0.103885119
0.034383267,0.086630141,0.282292628,0.138741745,0.098898749,0.141300911,0.033348171,0.171581034
0.571973369,0.52574303,0.514918759,0.465890593,0.044931965,0.091409748,0.027048256,0.036465065
0.030907277,0.047137329,0.117034423,0.07059535,0.33697387,0.492635641,0.352410087,0.530705208
0.300504706,0.415251515,0.035607664,0.046814028,0.040780737,0.366712104,0.151183222,0.07493208
0.311590924,0.568570804,0.395642966,0.18218617,0.088364235,0.194292083,0.309641307,0.238916461
0.039612371,0.07108707,0.038074874,0.469178608,0.03397569,0.411779076,0.657272146,0.465194487
0.025122844,0.063826029,0.07248771,0.417046769,0.486083998,0.471970972,0.633987983,0.557417501
0.590975716,0.129144006,0.37724592,0.353229521,0.197699324,0.168029579,0.278142738,0.227960127
0.592445538,0.766606521,0.777562571,0.836191643,0.60163944,0.644467145,0.585008864,0.63457503
0.034976927,0.112197101,0.530124787,0.194059434,0.116844969,0.241095656,0.067894467,0.043694701
0.46105472,0.612906474,0.612759594,0.815260443,0.867064667,0.611470232,0.869076483,0.035518001
0.956440219,0.950290317,0.907710369,0.220172185,0.886147559,0.930674457,0.731955227,0.854082289
0.820325095,0.566297476,0.529112685,0.72733492,0.910169633,0.916131603,0.816602803,0.835317292
0.141706117,0.069363849,0.122812577,0.105200694,0.060370874,0.204293482,0.099690718,0.073545086
0.194957999,0.10979855,0.160664869,0.785134342,0.755595132,0.75549749,0.543287957,0.212298067
0.043372182,0.105035842,0.08927881,0.388178852,0.035825907,0.049952047,0.196980312,0.151005426
0.410118486,0.47551669,0.224034067,0.622886058,0.707798135,0.75505845,0.161292475,0.138031051
0.071877281,0.217314292,0.192080847,0.210536382,0.63839847,0.5495775,0.808751549,0.196427441
0.411418165,0.525712842,0.120361974,0.062922727,0.076484324,0.109625899,0.13540331,0.057507237
0.325085658,0.129824896,0.254005221,0.361254771,0.218719573,0.250900465,0.163365718,0.04281095
0.039979869,0.022698324,0.075654603,0.051451996,0.051339995,0.027218593,0.048578466,0.021798964
0.062723855,0.374213041,0.213794022,0.075978542,0.456446385,0.435995408,0.352795681,0.040676681
0.331963018,0.077241744,0.233846019,0.08851585,0.837510619,0.77112232,0.606514603,0.552685993
0.081635302,0.20584543,0.122019772,0.211376592,0.064506689,0.039156318,0.21675851,0.080022467
0.195278763,0.135315196,0.177336112,0.831419154,0.547450514,0.168979182,0.05478753,0.304600056
0.939888243,0.895763136,0.637196271,0.660810648,0.542108179,0.565438792,0.340738272,0.669237513
0.050769023,0.033758123,0.066443612,0.072102364,0.06937844,0.038385512,0.052844396,0.076683543
0.151738131,0.192789699,0.243062934,0.056366106,0.085999211,0.131261067,0.110661998,0.038829366
0.029129765,0.034618654,0.040982216,0.120952492,0.043384704,0.08174695,0.129269231,0.07564979
0.202933321,0.277239785,0.301032368,0.491164249,0.152408401,0.22320423,0.209279922,0.607711381
0.129735992,0.497070588,0.448626442,0.190397057,0.39901392,0.271979301,0.275028703,0.233499087
0.107074781,0.044177867,0.04670482,0.098273345,0.06012465,0.038110905,0.146334381,0.100963957
0.033889426,0.076418177,0.03380064,0.657771048,0.085691542,0.309376005,0.693640351,0.18321569
0.101126186,0.039126029,0.072837733,0.023831848,0.146667085,0.032299976,0.146373105,0.50607713
0.04025474,0.091513175,0.104718334,0.085410569,0.4841635,0.584093429,0.781210105,0.228219855
0.311800412,0.553312719,0.563756114,0.843571885,0.523557652,0.661363629,0.380252306,0.125641968
0.568037177,0.529620537,0.629323902,0.071212192,0.442287823,0.592838829,0.232143813,0.12358757
0.057054663,0.568499091,0.06142739,0.091486597,0.56467112,0.905593574,0.645753202,0.393465576
0.374423434,0.474882369,0.466075826,0.390180007,0.058371465,0.108442954,0.808681546,0.634532922
0.066341712,0.216005122,0.247118974,0.099209302,0.278251071,0.142347308,0.215475767,0.15464267
0.13367964,0.062364985,0.074646064,0.499908786,0.055114424,0.050553387,0.106926715,0.131699974
0.128319514,0.046844677,0.16549949,0.487649247,0.601726537,0.086553404,0.080127588,0.633242356
0.029588868,0.028902551,0.03495281,0.371278098,0.032528488,0.030350438,0.115699362,0.10161793
0.58244151,0.485845346,0.697139174,0.801397803,0.374121627,0.647802894,0.334424798,0.86785367
0.109596261,0.051448529,0.166069283,0.148018625,0.261731769,0.048724107,0.108871263,0.136735298
0.03245151,0.130652041,0.16538433,0.134932068,0.112199847,0.07979342,0.034876636,0.097352399
0.057660755,0.292366969,0.591432746,0.128825622,0.228250726,0.088436801,0.421458848,0.162774312
0.251895886,0.586981804,0.578964353,0.690110614,0.288358251,0.153556698,0.112381264,0.582008716
0.427741961,0.332950198,0.466537859,0.538503297,0.302490928,0.469578042,0.239172894,0.564133039
0.033148769,0.02899333,0.130446774,0.535408838,0.090361171,0.135247297,0.173542444,0.115118211
0.381172578,0.137206574,0.148249183,0.173248249,0.142679565,0.103401133,0.091246345,0.147412704
0.473307224,0.033019985,0.040628312,0.048118244,0.027375964,0.039721372,0.3337177,0.190233595
0.367617098,0.382849179,0.042334772,0.181601077,0.368308541,0.143662424,0.783966218,0.655864416
0.542703406,0.44960744,0.503803552,0.109719206,0.542122974,0.288396574,0.166756147,0.622947168
0.019542383,0.026971065,0.075582676,0.029470487,0.02464332,0.023100836,0.060286345,0.2396708
0.036480658,0.136388792,0.100684383,0.042235579,0.324396437,0.129311222,0.451372968,0.413636157
0.117667778,0.553186255,0.546141019,0.550586032,0.070468495,0.241826639,0.050027707,0.048195957
0.024831912,0.032146318,0.03282521,0.045114179,0.048260149,0.028604786,0.230365306,0.696282989
0.316091032,0.428728097,0.365871652,0.393882972,0.329635338,0.183541038,0.316390938,0.083175483
0.645111636,0.405304399,0.793516567,0.882958433,0.456366947,0.572287185,0.397653225,0.390995071
0.336719919,0.510520493,0.569557407,0.561383626,0.04030757,0.1122087,0.045662678,0.061880957
0.044402302,0.027870193,0.035888189,0.104672894,0.042264592,0.028747958,0.038776961,0.057091155
0.570290963,0.452339494,0.455561995,0.159460254,0.189781021,0.11161638,0.062626444,0.051633461
0.025370382,0.047617193,0.055615395,0.048928453,0.026177173,0.032717137,0.036652321,0.132021978
0.119021525,0.087568307,0.180405684,0.142712187,0.076751491,0.106630658,0.143629655,0.152662935
0.075681858,0.028450092,0.063155677,0.02858698,0.018091063,0.057812923,0.05772492,0.257784326
0.412391121,0.315598542,0.037265291,0.051880191,0.040033666,0.061374994,0.189379578,0.139358656
0.088351991,0.111614562,0.094908519,0.203261009,0.340392511,0.096712885,0.150656965,0.327550724
0.029641624,0.071424243,0.202543001,0.046838278,0.100279994,0.070244381,0.091627612,0.047508905
0.055024936,0.041347009,0.461653075,0.07948258,0.418689075,0.472096077,0.042817958,0.019909478
0.042491496,0.080167799,0.314838767,0.073436357,0.044811996,0.032828124,0.109660714,0.051569728
0.025076098,0.056019412,0.149625455,0.1268276,0.061652627,0.044056182,0.040589128,0.048366732
0.209297912,0.069467637,0.190315119,0.12645687,0.271868841,0.158659478,0.06741753,0.027149475
0.027827682,0.056584795,0.092759271,0.079049784,0.037021943,0.047380607,0.126796769,0.067148663
0.116773654,0.139642353,0.513591515,0.560539557,0.57054327,0.841683245,0.757953459,0.777107833
0.270907925,0.361057118,0.463303909,0.817380549,0.255494852,0.228052042,0.143438571,0.121283971
0.884809618,0.952583914,0.923249419,0.91669335,0.929772263,0.953449465,0.855573705,0.894482534
0.218083791,0.376333149,0.276007485,0.236449426,0.263534296,0.177143985,0.607567543,0.616551891
0.092729432,0.043908876,0.055945281,0.055993973,0.051779714,0.045976819,0.154451852,0.12312954
0.049742619,0.569808213,0.095353042,0.428642507,0.517422831,0.535513117,0.793476147,0.414647954
0.190421197,0.458653589,0.321227101,0.04091681,0.033152414,0.054564009,0.228988757,0.046575324
0.27503008,0.160607218,0.126796464,0.062281636,0.33203902,0.095422676,0.174586039,0.167347707
0.045432888,0.025967933,0.086107204,0.050236817,0.030902088,0.037921088,0.091353679,0.116505481
0.93481024,0.948739088,0.928059545,0.943052032,0.953742673,0.941441468,0.753102237,0.854210882
0.323752735,0.59650404,0.460063051,0.247478843,0.059324894,0.176313979,0.122940012,0.097193035
0.019620972,0.046759778,0.029870737,0.030856302,0.072518995,0.029194132,0.040083502,0.049553825
0.03907073,0.038434858,0.087153889,0.032336759,0.023593939,0.031510093,0.451518463,0.103585965
0.883200122,0.931238619,0.922256229,0.819331491,0.874830913,0.924309305,0.875555015,0.872152902
0.040034373,0.034442705,0.069861588,0.0309325459999999,0.056421285,0.06157191,0.046913348,0.104063524
0.89690203,0.078031346,0.160144274,0.147465693,0.866941155,0.654815874,0.36855231,0.449490206
0.034717686,0.078587563,0.064150276,0.06394944,0.072504823,0.04862736,0.251066216,0.042564891
0.031910861,0.16333642,0.11102897,0.026635143,0.032231237,0.022347004,0.043482725,0.029388194
0.215519774,0.404953634,0.116033044,0.133451493,0.032072439,0.07277784,0.161402383,0.251980384
0.225479524,0.295762219,0.837891419,0.502017027,0.12705875,0.243567177,0.234753913,0.208807918
0.029383099,0.028866629,0.113500676,0.04525049,0.034064349,0.030008542,0.108263413,0.117783637
0.032022047,0.066510125,0.122892786,0.095960929,0.139497922,0.084912873,0.059699847,0.059856677
0.923961348,0.923051509,0.848553352,0.928580609,0.924855383,0.89875298,0.951185213,0.92430111
0.090593496,0.501980135,0.082969265,0.034040202,0.030538411,0.084200916,0.096430509,0.160817317
0.023275414,0.335174169,0.19106887,0.608871443,0.058197175,0.073959834,0.11335073,0.073129517
0.084610183,0.496869067,0.342101558,0.094063585,0.043722415,0.083601302,0.054540833,0.072467969
