EA LL 1,EA LL2,EA1,EA_gld,EB LL 3,EB LL4,EB1,EB2
0.423964856,0.53905626,0.79966372,0.856073469,0.469681827,0.474029276,0.052038663,0.453640834
0.912400385,0.908575136,0.948075164,0.949982259,0.923198116,0.584489216,0.867824325,0.484180122
0.453282613,0.735771141,0.125357631,0.275265523,0.528669074,0.687656091,0.485598665,0.734840027
0.387424084,0.219727087,0.755155998,0.570130913,0.283119365,0.313370186,0.481842211,0.329683325
0.344906851,0.882904321,0.879947107,0.911344657,0.362949164,0.581365255,0.239134876,0.457686804
0.590683563,0.696824123,0.613041693,0.502163134,0.863476077,0.65547123,0.56000171,0.634994096
0.246070753,0.201232129,0.422243073,0.488007427,0.143914499,0.09343319,0.037496447,0.355039485
0.19915589,0.453579292,0.291825271,0.439085537,0.100412554,0.039696956,0.055505599,0.162280557
0.477283952,0.193684268,0.337022872,0.500080451,0.247936217,0.170817736,0.035820607,0.126007711
0.275362677,0.355327697,0.118284128,0.091184776,0.077599423,0.510707427,0.088450725,0.226234387
0.114518578,0.104049677,0.042030914,0.030936915,0.047448657,0.070809144,0.033970572,0.091396531
0.055629282,0.088424312,0.024984865,0.024695945,0.03131335,0.039428015,0.034239679,0.030989537
0.224588892,0.205191076,0.081791724,0.05536275,0.21246633,0.117701547,0.261769337,0.151183464
0.129162192,0.508810393,0.52682838,0.74179571,0.227283246,0.089808372,0.422750835,0.127302063
0.211142178,0.21053562,0.080974947,0.053038083,0.284700202,0.180183231,0.37602828,0.128217199
0.227739622,0.497653842,0.581813423,0.489812135,0.686508077,0.45754897,0.607195585,0.038747432
0.242231329,0.534806969,0.544254692,0.497612608,0.051173528,0.031920214,0.03320586,0.126820229
0.173132021,0.116416815,0.061494344,0.049464989,0.119308986,0.157886315,0.040423956,0.194548116
0.376089519,0.665143614,0.487181621,0.343175249,0.091347789,0.475489015,0.06751204,0.279108804
0.271981399,0.217102457,0.049432184,0.045863973,0.121843339,0.053885369,0.05192648,0.128363291
0.356942162,0.100552659,0.076996568,0.043559688,0.175650135,0.046956538,0.034997064,0.298095393
0.601110227,0.622549705,0.875347634,0.786147649,0.5388805,0.365452767,0.511300769,0.746350613
0.551104442,0.928603659,0.930252703,0.939936391,0.084212741,0.06971107,0.033960101,0.143745904
0.647244559,0.775152529,0.654603708,0.40433423,0.325097633,0.126610872,0.059640415,0.164748899
0.310420866,0.752705001,0.085945716,0.071352627,0.226242383,0.120007772,0.049826161,0.400509149
0.298574257,0.689536211,0.115280313,0.099963381,0.174611849,0.06450713,0.059312313,0.156979621
0.269145402,0.325586904,0.049998482,0.047680165,0.094419623,0.046435712,0.046369742,0.089970689
0.057321003,0.081135868,0.02083052,0.021103459,0.026028848,0.019046347,0.014249606,0.027649592
0.2293195,0.571585862,0.409057555,0.536308618,0.050759057,0.052845774,0.046165485,0.102371437
0.185384192,0.224628428,0.048583259,0.041270378,0.206630717,0.083677488,0.060396882,0.086195535
0.091459022,0.142979095,0.05219229,0.046619738,0.055795836,0.050169973,0.043186046,0.128011918
0.497681841,0.508910794,0.758035841,0.383062921,0.486972629,0.260716178,0.617822132,0.174624265
0.141459189,0.045164582,0.026821165,0.297593088,0.037032811,0.04967387,0.028411186,0.091838011
0.574744935,0.94154008,0.57159138,0.535136804,0.634978909,0.830067193,0.555021738,0.61464699
0.596868599,0.365827497,0.887125312,0.900924825,0.91247977,0.817580561,0.930535274,0.839586771
0.562782929,0.570614933,0.590200955,0.538682704,0.349612478,0.214158723,0.435956562,0.159743239
0.187410669,0.188896066,0.05735502,0.042544892,0.075860865,0.118371948,0.044128087,0.153091823
0.325083824,0.461989134,0.463093687,0.219822564,0.161832218,0.05849176,0.039054898,0.220571678
0.261412823,0.588511708,0.187287223,0.325113564,0.15885039,0.144403673,0.629400539,0.187464495
0.401599315,0.432694359,0.645304123,0.63563249,0.117189428,0.121201124,0.039732397,0.555148474
0.423462484,0.573435936,0.416909801,0.454609598,0.27671722,0.161532431,0.126969369,0.478341037
0.889030352,0.852652635,0.940330619,0.948511673,0.778786302,0.706619035,0.513640828,0.53612653
0.643083194,0.934671418,0.92624885,0.896441333,0.656104044,0.194375001,0.507672592,0.636759507
0.474938337,0.42639535,0.083700358,0.082631878,0.893058834,0.259959543,0.580973529,0.715321145
0.297533737,0.893823692,0.578948892,0.569398407,0.067733791,0.051247206,0.0428535,0.094535213
0.314235586,0.115940236,0.160542413,0.051873578,0.409690406,0.654224941,0.507664178,0.512973031
0.318533413,0.125910196,0.053375928,0.172100136,0.09771138,0.043604851,0.029210597,0.461421588
0.277264207,0.715853218,0.089934456,0.06425174,0.149261865,0.080891847,0.071169853,0.129855684
0.093408367,0.734396485,0.244960652,0.212087026,0.04034135,0.030185068,0.028239388,0.038662878
0.341883588,0.700817978,0.229013423,0.311258581,0.799969696,0.549515856,0.450099631,0.844524637
0.242524743,0.134232105,0.490318203,0.527819193,0.66221456,0.631556538,0.054613519,0.108598872
0.414529663,0.465906776,0.383689685,0.671025261,0.452034097,0.398555788,0.205112119,0.566765097
0.845309355,0.940612443,0.946946382,0.939506564,0.703662145,0.60892397,0.45664085,0.890944102
0.179643003,0.087789761,0.020434848,0.01951834,0.042297614,0.021504222,0.019204677,0.061712313
0.201614322,0.110349138,0.066792781,0.028750857,0.117415646,0.045200028,0.023811963,0.107082169
0.326175394,0.596094949,0.277771317,0.467639141,0.316104815,0.444354533,0.429698162,0.528679154
0.258658398,0.315335275,0.102221128,0.108775665,0.067182704,0.051764364,0.063896955,0.215989507
0.197868235,0.595339787,0.5484321,0.628542329,0.086997932,0.054531758,0.06849416,0.135113889
0.218390222,0.572656522,0.483580269,0.564432921,0.148552167,0.074702701,0.160004836,0.080026342
0.464002917,0.904767823,0.601397661,0.542607722,0.74060092,0.668945535,0.571462601,0.364955803
0.414928573,0.854597143,0.87127102,0.868943528,0.325749434,0.378327107,0.645071227,0.653089025
0.237608029,0.185604144,0.099937696,0.273946383,0.12893425,0.048573092,0.035799902,0.165063295
0.236247524,0.120437705,0.14820002,0.101476438,0.121958335,0.169139654,0.042717288,0.106624449
0.24603446,0.207103983,0.092384121,0.045872181,0.073706622,0.045182479,0.028435878,0.168899299
0.466358999,0.957521622,0.875603282,0.913631338,0.93779174,0.788330164,0.498787572,0.891410068
0.214384468,0.180607092,0.079863711,0.068015915,0.075332515,0.025905738,0.035248868,0.101330742
0.683643972,0.90960564,0.937114673,0.950939825,0.131012445,0.067417399,0.038455551,0.166233231
0.454318599,0.53467192,0.527545555,0.281773053,0.150054064,0.041726226,0.054268364,0.219628795
0.322587728,0.38071243,0.059717065,0.04823227,0.220244102,0.081344949,0.050471299,0.108211561
0.653721671,0.715479321,0.694434359,0.455870403,0.50010296,0.233795509,0.321076732,0.570831556
0.407340974,0.820419544,0.746074868,0.91468893,0.116455602,0.249749007,0.073985427,0.548835765
0.565094996,0.495751915,0.604746824,0.600744216,0.166656989,0.041393191,0.062114973,0.188993481
0.347173058,0.571571929,0.117110278,0.073574039,0.09176265,0.045137261,0.045602174,0.182363907
0.262667497,0.163119218,0.346060927,0.034113779,0.15412977,0.087718923,0.036929744,0.097600946
0.357143391,0.85663219,0.557398125,0.549603077,0.654916476,0.760538995,0.543165998,0.248335071
0.677330551,0.565585229,0.704157672,0.709167687,0.930636523,0.949688271,0.899885928,0.332852404
0.192416276,0.244778501,0.089630569,0.069858757,0.05446851,0.052212767,0.032668604,0.051847271
0.329893661,0.462218293,0.129507824,0.099238936,0.225220194,0.188927574,0.119309183,0.194044062
0.312808452,0.814450014,0.909618648,0.83707522,0.727572988,0.54555314,0.853014425,0.486990771
0.302350561,0.604139907,0.535992386,0.583290568,0.135907082,0.04626279,0.041703395,0.572556087
0.384360977,0.20177125,0.092706787,0.080662599,0.601087278,0.084239548,0.333531589,0.175959524
0.736729048,0.871286376,0.924282826,0.920758847,0.431718297,0.257016834,0.048311886,0.436290262
0.664783892,0.845878074,0.714063193,0.725655382,0.7917912,0.518700966,0.660381604,0.715268577
0.882262877,0.906868196,0.770201962,0.347023077,0.909069413,0.83697124,0.928059621,0.946145086
0.165207103,0.237047821,0.122367739,0.084223841,0.508447573,0.419152894,0.517275436,0.438756583
0.450729188,0.284059251,0.270048802,0.082505773,0.919535455,0.837258037,0.835252776,0.183464525
0.264229027,0.168665595,0.1478847,0.107230947,0.511652044,0.417123485,0.371372814,0.213012571
0.119876811,0.091532995,0.043771704,0.028533686,0.174302281,0.552115676,0.027340988,0.081976667
0.322331702,0.724544205,0.440824252,0.148773103,0.126180028,0.158888509,0.059840027,0.251984695
0.716541725,0.882779066,0.912843928,0.9216401,0.726734434,0.642352262,0.534329137,0.909602728
0.300901998,0.531364108,0.05568048,0.099923808,0.03349773,0.024427205,0.025606797,0.050040937
0.333066792,0.468245127,0.793644206,0.785837067,0.243258421,0.286353066,0.444875772,0.089481481
0.293614029,0.69035026,0.487571435,0.522182252,0.234438228,0.087235375,0.037862583,0.117142028
0.327473806,0.080232309,0.087880323,0.181868807,0.087308324,0.079147045,0.043789604,0.530283699
0.222068235,0.544953716,0.44355005,0.035791289,0.282579261,0.115394704,0.034301271,0.101834121
0.575465639,0.888146889,0.930749078,0.909608569,0.253661254,0.0931881,0.068616793,0.575913278
0.706437889,0.34395058,0.744345989,0.82880047,0.607933044,0.453559619,0.496416691,0.862362554
0.784430249,0.890107552,0.935806591,0.892287771,0.272768086,0.331820454,0.078447733,0.826012307
0.907041108,0.937377422,0.931629103,0.903687613,0.852508741,0.899305114,0.893021189,0.895266674
0.21557123,0.426191074,0.159425212,0.049698188,0.474414007,0.374247829,0.515151822,0.105078776
0.482889797,0.143278101,0.449278177,0.460348408,0.346196217,0.125252847,0.407968545,0.115554443
0.67017743,0.898731554,0.927868854,0.921700742,0.869849128,0.87623991,0.866567984,0.579952293
0.526311861,0.676767776,0.52192529,0.491921954,0.92356492,0.926307003,0.82152066,0.603119632
0.770020901,0.577828155,0.581489267,0.647786158,0.164270191,0.101115715,0.150153814,0.597570876
0.440176266,0.682979188,0.736890743,0.536311825,0.109947175,0.066983098,0.060635954,0.595748368
0.199413887,0.051431542,0.032990001,0.034132846,0.088583659,0.04014589,0.021196067,0.100303348
0.254382835,0.139766436,0.515757146,0.517990251,0.083139546,0.064937856,0.030014653,0.122346525
0.584350378,0.936366307,0.828096301,0.600494112,0.328004249,0.25763463,0.086070473,0.541668516
0.247711513,0.522414594,0.543549865,0.632052596,0.083942353,0.106200629,0.041733603,0.287775051
0.596646573,0.701423443,0.446397887,0.493317587,0.371927778,0.063935263,0.041909404,0.573150126
0.603238238,0.885099412,0.932568956,0.928713842,0.671544377,0.816444502,0.129350378,0.601745125
0.367882503,0.755994221,0.306450746,0.308779446,0.85272603,0.697469049,0.877762498,0.917255289
0.474633829,0.566390834,0.054172149,0.101228096,0.148315088,0.078106006,0.043948581,0.06628395
0.202795973,0.080180185,0.141736209,0.085895432,0.049253277,0.045931622,0.031600724,0.071151898
0.27718483,0.844671008,0.581473381,0.47105309,0.171029707,0.081573673,0.055442419,0.119407896
0.186435812,0.113990011,0.063030098,0.171062907,0.060466125,0.032404712,0.054655962,0.15316858
0.388940665,0.622025937,0.106994426,0.160579315,0.256994159,0.19307514,0.523715519,0.701004184
0.528926086,0.908900255,0.796764626,0.926753402,0.073845295,0.139071509,0.03572288,0.090907823
0.724361745,0.789501914,0.921378461,0.863953159,0.746420031,0.807123827,0.917156417,0.887594469
0.601712734,0.908596579,0.917660357,0.950868654,0.152264904,0.213222346,0.037032188,0.391574552
0.418828626,0.92476302,0.928436863,0.94020016,0.135784901,0.131679546,0.080761618,0.165486335
0.310915669,0.590755232,0.544643182,0.363951285,0.0981293,0.042182749,0.031756338,0.1220136
0.234867353,0.172403343,0.105518542,0.036042184,0.092844268,0.066547544,0.036035875,0.148419806
0.475245633,0.189104057,0.049101997,0.03402723,0.200846859,0.114502938,0.033532759,0.086382796
0.193948229,0.12167716,0.263697933,0.478068875,0.069754956,0.036417213,0.030817447,0.079287498
0.240200352,0.911941472,0.951886136,0.94485035,0.059624596,0.269585996,0.041081215,0.100571778
0.315906984,0.587887778,0.57292258,0.464695174,0.153427291,0.081408857,0.051846062,0.073936794
0.182225647,0.128636927,0.11620444,0.052969986,0.045048732,0.109864951,0.035959768,0.09471905
0.342817648,0.506294387,0.502979343,0.487425107,0.650848078,0.347259974,0.482749167,0.443216862
0.499166253,0.895058275,0.931320343,0.881816899,0.063099176,0.054187332,0.032163105,0.531420881
0.70055009,0.850089414,0.891635092,0.892533742,0.874681252,0.905378419,0.840454461,0.781600981
0.416661156,0.752359748,0.873415975,0.775957437,0.175521259,0.152831425,0.138583503,0.134254291
0.103504562,0.215803575,0.151897912,0.337623527,0.075422388,0.063815808,0.037649305,0.050558996
0.471268343,0.715006389,0.892634033,0.903917748,0.562832327,0.913597059,0.463936551,0.488792759
0.66113213,0.745765486,0.633118082,0.553594934,0.476688421,0.567288188,0.530762453,0.199578248
0.263281567,0.611766211,0.595963963,0.38357739,0.7287054,0.600615331,0.726858766,0.683802817
0.284019914,0.485619762,0.260834699,0.249388114,0.170441095,0.087005899,0.038027159,0.158718625
0.203579381,0.498398287,0.287257066,0.467007579,0.056344394,0.048804106,0.0266331,0.047913203
0.71083343,0.857965537,0.923887178,0.933132508,0.457779603,0.704253104,0.541153534,0.604893879
0.558262041,0.539221547,0.465144291,0.459290699,0.079404439,0.038560993,0.055547496,0.117079126
0.209062774,0.09754523,0.540637575,0.488675653,0.053449127,0.038682453,0.027222383,0.064630835
0.141925057,0.21745913,0.371032426,0.042642494,0.050779915,0.109530863,0.046105105,0.09461752
0.676180925,0.485621419,0.752262806,0.757994897,0.515673155,0.552073717,0.822536746,0.805652357
0.114164317,0.08230185,0.052550257,0.03666716,0.051154423,0.047431096,0.040720677,0.091982745
0.904372324,0.934388885,0.939833622,0.907426514,0.914189116,0.823537055,0.870392213,0.549650147
0.292276096,0.102521569,0.44411633,0.406126709,0.275134074,0.054155782,0.059879226,0.124510468
0.59340292,0.880408807,0.879413477,0.846748872,0.363050084,0.045582562,0.051629654,0.337986604
0.170420996,0.060490867,0.542285372,0.366460187,0.047305468,0.055917484,0.030120036,0.104142934
0.22182234,0.070414969,0.08377443,0.350128191,0.039798577,0.045829024,0.031463456,0.087007854
0.610848466,0.525315648,0.589515758,0.571162478,0.906146766,0.881058883,0.938063742,0.943079194
0.391967193,0.855978232,0.932457993,0.934951752,0.842318266,0.610902631,0.910809487,0.087929695
0.259780342,0.126120162,0.082372846,0.20393792,0.091589751,0.160678567,0.03810477,0.16746279
0.526117449,0.470391395,0.555967044,0.520094191,0.1086683,0.038629347,0.064055493,0.402633159
0.365792259,0.433005838,0.818430482,0.651696262,0.145225087,0.026497124,0.068150225,0.264439527
0.185534305,0.337893241,0.300932317,0.16482364,0.179594356,0.146554802,0.03336648,0.331564515
0.18981001,0.863883991,0.3977784079999999,0.120710238,0.128941017,0.139721482,0.065937545,0.148149712
0.409432512,0.684679716,0.476815554,0.463043912,0.078567175,0.035489069,0.032672215,0.146623204
0.564345663,0.540395799,0.659252576,0.660506579,0.076322142,0.052777534,0.047159312,0.07735635
0.129298838,0.532978367,0.52884223,0.478776246,0.123779848,0.059659807,0.026977294,0.050634733
0.204608754,0.167796131,0.123502835,0.172430081,0.103288307,0.053615466,0.057089677,0.080934051
0.475684128,0.880262291,0.932538555,0.937369887,0.879482926,0.801681818,0.712319855,0.498843151
0.40602493,0.325178158,0.150140404,0.125062127,0.657186267,0.624225161,0.533759544,0.86339726
0.280656861,0.276530446,0.068516537,0.039877374,0.372372245,0.301220474,0.050050371,0.150814627
0.329249715,0.690887332,0.901755052,0.875484073,0.150841474,0.084789682,0.041891677,0.119760883
0.214853968,0.600460307,0.510605605,0.407205174,0.137794894,0.062014135,0.033483129,0.147237622
0.253077548,0.160263352,0.098978936,0.059570102,0.240252096,0.078813424,0.045669059,0.11537194
0.249843168,0.166303546,0.068331421,0.061313281,0.108229753,0.044038248,0.041111384,0.104254638
0.614281375,0.612689842,0.567340165,0.544215298,0.89833122,0.914824573,0.936771769,0.943760821
0.23711559,0.527129126,0.075700153,0.083903894,0.435245782,0.207472958,0.102346695,0.143554248
0.380228527,0.439078085,0.505202343,0.693918158,0.199603595,0.057070665,0.088650248,0.299940152
0.134176561,0.131053104,0.215075997,0.048968567,0.078964138,0.037571687,0.052083128,0.115403773
0.217242955,0.680493843,0.649291229,0.552436056,0.822465718,0.641948067,0.834810926,0.136949619
0.406789718,0.797876349,0.692355152,0.912752339,0.121604306,0.08994424,0.067835586,0.134552118
0.515285548,0.295188128,0.08772626,0.346988757,0.10155115,0.192273593,0.056543254,0.19338275
0.438678887,0.667898275,0.323999881,0.501750968,0.645288419,0.753604138,0.477338324,0.148557947
0.291921856,0.234469252,0.299611535,0.104993996,0.732725478,0.656603124,0.635329702,0.543696467
0.638253601,0.889137562,0.927586367,0.914503485,0.45404487,0.332802273,0.492784675,0.14336101
0.271490695,0.158698503,0.061000146,0.122389187,0.306392005,0.032855711,0.274890716,0.153987436
0.401520733,0.427967809,0.119961604,0.094311223,0.511877421,0.359552666,0.457434163,0.162644854
0.400743291,0.163989429,0.581960536,0.53292975,0.414697703,0.524161926,0.478044202,0.562662329
0.483733528,0.692313859,0.536809099,0.538052667,0.225925248,0.225674698,0.445434681,0.487859773
0.32364337,0.439011675,0.616902614,0.591542365,0.176343563,0.252224411,0.073874422,0.214465077
0.458071449,0.518158677,0.181898222,0.042074636,0.221385423,0.280497169,0.111815603,0.427002168
0.274224443,0.644390952,0.580937296,0.560665987,0.667702697,0.756080264,0.051438789,0.14689733
0.482194462,0.582346308,0.531530381,0.515781215,0.489825621,0.370428123,0.090342857,0.759290171
0.562123406,0.662242821,0.626215138,0.546385445,0.100588324,0.028672113,0.03494002,0.15211533
0.367834798,0.690237112,0.040364555,0.094708041,0.418034098,0.49477219,0.52199788,0.558732417
0.263311606,0.134196954,0.128266188,0.109004062,0.449492039,0.207729056,0.078194856,0.183183851
0.267773473,0.543778442,0.096917308,0.066661407,0.070968419,0.086753634,0.056174056,0.158767129
0.213091491,0.172041954,0.258892478,0.41223017,0.048953533,0.036045644,0.028319551,0.090254218
0.480836319,0.825622829,0.854617202,0.850860551,0.495646799,0.511584583,0.463057721,0.605844548
0.399074741,0.120340696,0.084071699,0.078701175,0.096809845,0.049166393,0.065365389,0.492307291
0.276173565,0.897855914,0.528723372,0.79119619,0.223989396,0.052974373,0.074479286,0.553655001
0.521486438,0.177633521,0.093209761,0.061993883,0.119717438,0.066608852,0.045067574,0.329339192
0.430974171,0.922027273,0.920261952,0.934263986,0.046566249,0.041795567,0.036441692,0.069981228
0.508170902,0.904696199,0.541885388,0.159595217,0.458797952,0.053376745,0.511948434,0.179622336
0.208145083,0.120324596,0.469394271,0.466938536,0.083985355,0.073019061,0.038342981,0.082322546
0.477002483,0.822462624,0.495942164,0.275546376,0.17796732,0.045000401,0.147525986,0.347020121
0.24534727,0.420409096,0.499620172,0.497783621,0.086710305,0.043915587,0.053494212,0.118799745
0.229379676,0.113151955,0.08825899,0.044208811,0.088414099,0.051687417,0.038074198,0.170491529
0.129208691,0.252005017,0.128458985,0.147268716,0.220274253,0.164960884,0.117229092,0.063909985
0.69232871,0.687434929,0.949050283,0.900229756,0.568499337,0.312888788,0.505675748,0.511339601
0.21727998,0.224963587,0.293227555,0.558896263,0.683469494,0.569585989,0.56377644,0.815591653
0.192913796,0.456942926,0.046464581,0.060394864,0.243485769,0.057704795,0.342941657,0.109877861
0.885628935,0.934515521,0.927655246,0.916443448,0.934338822,0.933768423,0.926785572,0.918854087
0.361443605,0.856940548,0.546017696,0.53167416,0.052825585,0.052404661,0.024589095,0.096182222
0.377249475,0.819645197,0.649804121,0.592276568,0.69393465,0.417737122,0.169642194,0.491924561
0.528386164,0.283562121,0.595543425,0.557489564,0.72861444,0.176658858,0.444841565,0.564266747
0.177489993,0.162264242,0.093344912,0.251727661,0.100688026,0.03816043,0.031276227,0.096932502
0.820410385,0.873352491,0.915214398,0.922307924,0.488778681,0.350634405,0.466246536,0.90448638
0.324006073,0.553162592,0.532888616,0.268198349,0.565302397,0.060104654,0.057393554,0.133469386
0.536163161,0.78147293,0.922753043,0.781559784,0.490375543,0.276602174,0.539126806,0.541489838
0.586404651,0.90971559,0.941082089,0.93551796,0.223701821,0.173571995,0.042319361,0.487219004
0.456043048,0.834947077,0.531110106,0.3926324,0.374920472,0.801860335,0.352912895,0.444694853
0.49368408,0.498377223,0.451080671,0.668866008,0.103547244,0.030099212,0.035135244,0.092631779
0.204919279,0.094717669,0.048703447,0.028549409,0.05222883,0.037776907,0.02436352,0.088743862
0.524705043,0.593021942,0.559444579,0.500322133,0.316821712,0.65249642,0.396624994,0.18224082
0.357351199,0.150049732,0.090727355,0.041480554,0.305347421,0.044258868,0.031298541,0.103531304
0.753503842,0.887287807,0.935722517,0.940582531,0.817267461,0.873373688,0.946264074,0.946506751
0.465718467,0.881245621,0.937407625,0.831639837,0.729076937,0.629349625,0.590665576,0.594327144
0.607051022,0.947697217,0.513524016,0.534630453,0.201870224,0.735210625,0.177889575,0.197805488
0.134382855,0.205985295,0.040163068,0.026384652,0.148102494,0.058246045,0.036923426,0.050945838
0.341130711,0.651211866,0.462790316,0.439348338,0.603679452,0.370090788,0.438711274,0.328014285
0.570434725,0.246112891,0.174127545,0.456101571,0.251496963,0.050482692,0.041181577,0.156926533
0.130358888,0.130692414,0.041878161,0.025851544,0.103731379,0.029546465,0.02038746,0.124508617
0.285969694,0.105666444,0.069600975,0.078917432,0.057164668,0.05142635,0.041197859,0.131937185
0.232294578,0.035756128,0.042340602,0.043890601,0.115981573,0.021937858,0.032601388,0.099731881
0.280760561,0.584077523,0.135725315,0.04165026,0.620354719,0.564313257,0.417342018,0.145296133
0.398823262,0.917981058,0.933549709,0.928576283,0.082933491,0.064093804,0.038215251,0.164160805
0.296417483,0.209781108,0.503121352,0.480267857,0.116734751,0.028072161,0.061095649,0.13765492
0.397593132,0.454440926,0.162103689,0.041506551,0.082483319,0.034912047,0.044973267,0.157637633
0.221825995,0.145674191,0.064587982,0.043829506,0.265191917,0.201169431,0.033878345,0.113145079
0.211371358,0.826576025,0.68261776,0.672123599,0.244273417,0.044090947,0.042091474,0.046126793
0.611394239,0.93439523,0.901832115,0.932990539,0.670681278,0.506642595,0.52989917,0.756202069
0.812230219,0.84918942,0.897705465,0.923526748,0.748378456,0.837642532,0.889770477,0.91917195
0.202307534,0.662789238,0.335182345,0.144940796,0.080093221,0.04073489,0.023955584,0.084064877
0.551202381,0.864948976,0.915639783,0.928893104,0.886847932,0.661338176,0.805913729,0.410529924
0.298867817,0.416791734,0.449510337,0.466765473,0.076801158,0.054909044,0.061496577,0.309160349
0.17552457,0.346282487,0.463093884,0.398759572,0.061692237,0.020453337,0.026342415,0.100411402
0.342584459,0.773957356,0.153412398,0.081572626,0.235151578,0.429743399,0.406135831,0.449496959
0.554583779,0.891809738,0.873153812,0.890450347,0.710219828,0.18709807,0.698898877,0.701310291
0.7621642,0.790448219,0.769366552,0.546381188,0.144737306,0.288783343,0.062441684,0.560200889
0.347359746,0.290874606,0.681513006,0.820632645,0.868787139,0.786263098,0.876098684,0.94273994
0.518327202,0.699721777,0.185394136,0.468210196,0.13584646,0.059242921,0.055140033,0.243841794
0.450895925,0.82219202,0.602523194,0.557760023,0.635676225,0.528588112,0.612150575,0.534800392
0.47545664,0.78262363,0.571005986,0.518413584,0.224282802,0.437476974,0.510448121,0.103931093
0.295036367,0.471322936,0.117661611,0.207671896,0.273130459,0.134412126,0.035621388,0.134405778
0.726989594,0.767937467,0.830975451,0.88039613,0.837748788,0.769457639,0.830001863,0.792449106
0.180510567,0.090604889,0.049215455,0.036822324,0.119692739,0.036115887,0.025518177,0.065827485
0.580026423,0.704326167,0.797363792,0.714140938,0.87076007,0.918464979,0.942813582,0.916880589
0.682023825,0.413369698,0.738158753,0.694515181,0.672242255,0.309890283,0.073318348,0.872958059
0.563734759,0.419086195,0.177362155,0.35151002,0.045093047,0.652244918,0.066998402,0.176544376
0.144553513,0.140637803,0.071633043,0.048176059,0.051045648,0.06163794,0.033601864,0.075334161
0.260016126,0.110326866,0.098631011,0.159584291,0.053032752,0.054202499,0.07492375,0.117040644
0.346824523,0.211890373,0.060401237,0.079680688,0.082268599,0.044315037,0.072584636,0.171024312
0.81395494,0.845251955,0.931775674,0.929282382,0.807767685,0.658768592,0.542173447,0.885951374
0.04833813,0.46043197,0.054508043,0.147600103,0.10915962,0.054124444,0.020854676,0.036192329
0.434581712,0.764729855,0.907558039,0.899851163,0.629999272,0.819946924,0.677214431,0.499054701
0.468775999,0.774777368,0.925695347,0.87203715,0.690656074,0.639328934,0.587141286,0.586113513
0.514361136,0.825152492,0.905169433,0.889365231,0.739028217,0.829702844,0.775103837,0.538161889
0.437679561,0.760367979,0.624832959,0.745822901,0.315804862,0.333847533,0.266268221,0.439744056
0.245930303,0.415953088,0.068548221,0.051136021,0.07560354,0.058071985,0.02867731,0.119818844
0.136397229,0.079370661,0.030693319,0.047944258,0.067502628,0.066779306,0.030720022,0.054906463
0.237822717,0.152658913,0.052824319,0.041921364,0.233890392,0.06950033,0.045492634,0.128818221
0.307075579,0.696132843,0.653851956,0.752978757,0.88443342,0.909216395,0.904240219,0.441813599
0.3115725569999999,0.201817478,0.057337627,0.04292692,0.147757159,0.08282337,0.050916165,0.128120992
0.2770044,0.167445071,0.350752038,0.08467596,0.226367883,0.114929697,0.064495367,0.248299813
0.693835717,0.714737293,0.639455983,0.27864194,0.877818156,0.843048015,0.87712757,0.229998629
0.261868118,0.458476395,0.625250996,0.723372743,0.256770673,0.068626642,0.036345838,0.135240776
0.198413707,0.313470867,0.187759803,0.418163159,0.078802607,0.050509026,0.04503916,0.133297801
0.060452843,0.061772308,0.043431051,0.070701097,0.026449077,0.034864573,0.036141765,0.051474888
0.182339422,0.083389975,0.04294803,0.03422731,0.058657825,0.045823888,0.03051637,0.093847806
0.416648344,0.927119037,0.914102626,0.903961797,0.629909857,0.829314815,0.50091371,0.232609725
0.383533187,0.659766681,0.89110019,0.672229836,0.148766182,0.076179785,0.413283376,0.158932789
0.39630639,0.432889519,0.492930571,0.527135162,0.769082112,0.960812688,0.827010869,0.470895781
0.459067723,0.21460609,0.129759117,0.092042696,0.253488703,0.249464849,0.341419463,0.184099065
0.218448574,0.460046763,0.091830497,0.259631435,0.067950858,0.071060355,0.060922429,0.122300342
0.396189581,0.302257759,0.527995903,0.581331116,0.215233627,0.043978496,0.037247332,0.588307659
0.782701857,0.868438448,0.819353949,0.664857567,0.088409347,0.320439166,0.139161261,0.563722861
0.522381147,0.855653736,0.928365587,0.904685164,0.42913933,0.693813453,0.49862345,0.509785989
0.298523061,0.234375232,0.076132072,0.047534999,0.079754982,0.037278079,0.033807032,0.088287165
0.281462494,0.163121077,0.08970329,0.032364075,0.73719118,0.820414811,0.527304348,0.60671332
0.368495306,0.69862429,0.328062083,0.374649551,0.140015288,0.136794724,0.049993079,0.628108924
0.358941642,0.443920357,0.499088105,0.568877499,0.294511209,0.472514698,0.5051758,0.281970472
0.296053415,0.66880553,0.748990413,0.576549357,0.39397459,0.176220158,0.042150832,0.08459003
0.242822446,0.659050242,0.626598424,0.527634873,0.048986056,0.032841425,0.026313836,0.384689139
0.090178637,0.064387725,0.04541756,0.094420972,0.038229063,0.022543773,0.039018765,0.044144142
0.16052948,0.086463968,0.098165797,0.081637911,0.044911057,0.043391117,0.040593854,0.368155229
0.312813902,0.441756696,0.562076502,0.499181613,0.041182185,0.054984646,0.032285321,0.040106299
0.152370928,0.113932447,0.05443542,0.035524653,0.06358089,0.063357752,0.030103848,0.071640569
