FA L 7,FA L 8,FA Lla,FA LLb,FB L 5,FB L 6,FB Lla,FB LLb
0.891886696,0.576098197,0.472967133,0.90805333,0.89236362,0.52162241,0.68275558,0.7503562
0.064883541,0.266932145,0.046060433,0.110008899,0.0781262,0.097061204,0.124785316,0.100432036
0.683670529,0.801996258,0.718973409,0.520399712,0.572606408,0.260298545,0.729830298,0.368952568
0.198269229,0.777032707,0.552551843,0.544640132,0.911335522,0.150189622,0.819407464,0.645256217
0.513423854,0.66172882,0.423054476,0.798224922,0.169799075,0.600322287,0.291747518,0.218653858
0.052330469,0.281194774,0.298846564,0.17931318,0.052423199,0.049021734,0.076500293,0.085515096
0.820710924,0.599132721,0.749437885,0.855415664,0.810687075,0.85689284,0.881590199,0.821720203
0.841874272,0.823000415,0.536537125,0.669328978,0.768960272,0.847246431,0.495982204,0.534796157
0.480404265,0.64243835,0.934714237,0.723846389,0.538010548,0.556113634,0.703744743,0.801967311
0.80210781,0.867540558,0.850668279,0.736516685,0.84372193,0.914605215,0.790179732,0.814173414
0.086388262,0.836234629,0.141443182,0.877430629,0.232994578,0.125970363,0.534417161,0.172974366
0.87804851,0.626998908,0.687911086,0.903215103,0.460182036,0.482018139,0.582527205,0.586192712
0.304973389,0.805277975,0.665707904,0.932048391,0.501576798,0.89067247,0.591367046,0.640416526
0.378735505,0.204041318,0.789946112,0.32650769,0.888117756,0.901635667,0.875262816,0.927733954
0.400245795,0.38457412,0.509671048,0.462868588,0.349524342,0.377616426,0.614243663,0.383970053
0.089212077,0.357376812,0.101680048,0.158966578,0.075964685,0.194730848,0.055597275,0.103909733
0.398499591,0.433826682,0.64911373,0.592317547,0.482111556,0.826478649,0.579256932,0.565860542
0.48361783,0.844419992,0.53808422,0.907665135,0.483973672,0.537313798,0.568914945,0.747261472
0.491554643,0.503251221,0.468190836,0.703327825,0.051713395,0.065878165,0.080400151,0.120231999
0.319827304,0.38695299,0.398437034,0.361298272,0.402608403,0.084628274,0.356074225,0.477075882
0.92130395,0.912989771,0.775457799,0.943026967,0.854445112,0.924657139,0.84389173,0.943261176
0.940283042,0.870592136,0.897613446,0.908332588,0.952241111,0.947868535,0.921476522,0.888835009
0.694867377,0.83591373,0.924124209,0.947183928,0.716699646,0.834207874,0.8567266,0.852016279
0.093096173,0.288537747,0.224408993,0.523852704,0.064709934,0.08439406,0.080760274,0.252042969
0.460348171,0.789945237,0.434859507,0.281322644,0.482436977,0.178795091,0.597419817,0.134721163
0.345698819,0.305970998,0.566748837,0.815685327,0.497004569,0.542952987,0.582065612,0.304357242
0.430986661,0.203500491,0.032310253,0.037885325,0.537659046,0.501977002,0.281857273,0.54326719
0.813928045,0.609814459,0.322317552,0.890640886,0.568580886,0.900845128,0.513301107,0.886201671
0.819700835,0.805210922,0.929027586,0.925007203,0.527604368,0.545327514,0.612885105,0.430303216
0.897542926,0.843894621,0.879689933,0.927910781,0.901090588,0.910190373,0.947932911,0.935958667
0.303847561,0.697376473,0.825071801,0.663460075,0.131893224,0.615659989,0.680073165,0.498282522
0.531590994,0.911246894,0.54304065,0.917571617,0.922878194,0.934057981,0.932955027,0.921121838
0.49083299,0.557931669,0.525067331,0.598387484,0.051864913,0.955023237,0.041637939,0.707376703
0.052250313,0.123521097,0.068208579,0.148483966,0.045678378,0.06098699,0.15165021,0.205699015
0.96428349,0.946766051,0.806250592,0.882139562,0.554652855,0.954139993,0.871008436,0.956875647
0.918766818,0.91422669,0.8340698,0.838749449,0.202558329,0.935309922,0.348567512,0.373209639
0.442841788,0.693620176,0.894242017,0.297162618,0.442568516,0.304995316,0.490543122,0.698699177
0.051206675,0.400760582,0.67105996,0.27930778,0.050865671,0.471300841,0.036584767,0.09140696
0.769588653,0.723156952,0.67516976,0.770867903,0.800485108,0.540979383,0.86521209,0.516291902
0.913349066,0.807415301,0.904021483,0.919969116,0.548286456,0.527247965,0.545895969,0.681028849
0.426181457,0.170565516,0.248081651,0.458977179,0.024425222,0.044811927,0.040233905,0.173807173
0.61203379,0.838259352,0.885785649,0.768231119,0.618351048,0.488396045,0.498884408,0.68063945
0.095741978,0.18037051,0.040595992,0.265636025,0.062746249,0.067316178,0.53654,0.615552897
0.597347593,0.268424299,0.894520374,0.738001306,0.526585011,0.570661747,0.933614971,0.710224735
0.38176121,0.652973012,0.674402265,0.854006277,0.069913022,0.598045644,0.181229423,0.655236316
0.783212818,0.534712848,0.63364669,0.826491421,0.551853655,0.619583898,0.51879552,0.5462731
0.512332691,0.7957937,0.380644132,0.606598811,0.897811774,0.542211488,0.829719666,0.529778258
0.079254184,0.304620215,0.797025815,0.247652711,0.097507102,0.109805321,0.156429592,0.249346527
0.710424384,0.251618121,0.371312633,0.72169058,0.114797391,0.483121551,0.277323838,0.285268277
0.871030173,0.839822679,0.477838202,0.876854818,0.851802251,0.83253372,0.28206206,0.637591726
0.096584893,0.289679386,0.145978945,0.572245776,0.08162162,0.366563283,0.056480384,0.159680408
0.174890313,0.510663826,0.200933113,0.366270474,0.164760727,0.535105268,0.134988501,0.159945173
0.446930341,0.272723983,0.084474793,0.296011413,0.520709503,0.153952141,0.486773339,0.06303265
0.497678065,0.464162256,0.228996088,0.575517975,0.149104428,0.491442776,0.398051889,0.104822182
0.070378041,0.200169631,0.103974315,0.059612718,0.479515826,0.05647026,0.383930125,0.458493226
0.928298591,0.873470539,0.923998315,0.936848978,0.944287315,0.541598144,0.927930252,0.864748152
0.636761316,0.38057559,0.877821465,0.90904117,0.138863116,0.911561557,0.123731589,0.132744759
0.933344532,0.864276844,0.893717712,0.892005772,0.940578392,0.925393238,0.929412554,0.87291061
0.249754986,0.87560222,0.458926393,0.512430911,0.487541216,0.486021251,0.51214028,0.440309284
0.662853102,0.741433375,0.449654614,0.883267478,0.694203493,0.899386163,0.793737977,0.922838709
0.937197802,0.939405265,0.910473099,0.764531662,0.530597544,0.583142008,0.819152921,0.794516803
0.825925123,0.598301787,0.937465491,0.822438371,0.844584898,0.820634016,0.70382449,0.825971522
0.113278238,0.593569616,0.944284218,0.520536329,0.536603457,0.525855756,0.687853571,0.735727121
0.702464443,0.684072796,0.624316937,0.629247577,0.564785679,0.54822948,0.47422558,0.714419942
0.916926008,0.698512739,0.753635649,0.828615799,0.86604043,0.086268628,0.38562569,0.339984239
0.89483604,0.800044806,0.855341372,0.824151596,0.815374928,0.839106432,0.835959101,0.729134235
0.617858039,0.857050152,0.909804294,0.936194162,0.924079352,0.916613808,0.927613529,0.929948512
0.336785232,0.266317586,0.208697388,0.549072464,0.446426589,0.104955572,0.258279114,0.120642457
0.387203554,0.753924798,0.872453587,0.821649879,0.043848171,0.930742279,0.074770712,0.501058017
0.080204895,0.167932043,0.05884984,0.038286945,0.200516562,0.448909282,0.439057142,0.423697563
0.343821668,0.38355023,0.186842945,0.261440092,0.103879668,0.479981337,0.517451757,0.304867862
0.130656514,0.306417875,0.145584042,0.100266373,0.173762368,0.512637813,0.129451044,0.662553088
0.472111488,0.420523166,0.933595095,0.847013452,0.459844226,0.821769882,0.503250326,0.765384741
0.604110161,0.490908815,0.766042797,0.688429625,0.365098912,0.442976369,0.705891425,0.87203915
0.746871027,0.507176046,0.81318444,0.887412542,0.276148164,0.169998692,0.902324143,0.588728854
0.511222258,0.882811318,0.315445406,0.695072513,0.402268681,0.200068732,0.283604977,0.066825248
0.353117347,0.612306505,0.215199329,0.745493071,0.60965632,0.621127322,0.357183033,0.26551897
0.06456768,0.185316463,0.050869015,0.063065895,0.054684785,0.055282392,0.043608503,0.046255173
0.050823695,0.060866429,0.042625522,0.070535743,0.056493487,0.050539887,0.035444112,0.032744958
0.578349375,0.531003217,0.846146688,0.881326772,0.247011564,0.883666353,0.387332209,0.425274352
0.592548523,0.708321797,0.853873992,0.85502674,0.534608197,0.603261012,0.764345073,0.726352342
0.060325958,0.179289276,0.170451036,0.189558363,0.05105066,0.069873448,0.11628104,0.142937396
0.101460851,0.255604209,0.116116974,0.279619847,0.885398554,0.116135268,0.405470776,0.468507329
0.885012553,0.9171188,0.815036331,0.895287947,0.320306588,0.922546823,0.737922752,0.584245093
0.923017058,0.814845902,0.832543547,0.609068144,0.883722242,0.936202569,0.892648479,0.877757356
0.074892285,0.221826124,0.147990878,0.440896128,0.082582015,0.166295998,0.114716023,0.061202218
0.237899751,0.080041103,0.02462964,0.207672357,0.087784923,0.130685548,0.342922693,0.02654498
0.051373659,0.172636242,0.125692253,0.421691153,0.041305135,0.053157386,0.123827916,0.080735446
0.908773159,0.617212802,0.935858653,0.900816664,0.895530492,0.759454403,0.924148921,0.944772702
0.110725578,0.751094631,0.952466734,0.773737912,0.053752602,0.114008169,0.805465187,0.778806161
0.44536938,0.452907966,0.471958165,0.643745118,0.108552605,0.49869593,0.532106284,0.633409124
0.488749963,0.281305196,0.095195925,0.236214202,0.086546051,0.106925155,0.034085819,0.040841327
0.497152911,0.547555927,0.451968713,0.517525321,0.579412185,0.728937409,0.747681448,0.875511494
0.613426367,0.959933185,0.930704841,0.9007956,0.874682405,0.151234352,0.943838404,0.942328723
0.259984273,0.513640873,0.628894397,0.547862269,0.762481451,0.839130679,0.628667222,0.890692785
0.90112503,0.872541349,0.915049499,0.921214136,0.897012746,0.887803268,0.883994805,0.850866513
0.421080479,0.21589925,0.072132969,0.243951865,0.077488209,0.070619092,0.341222322,0.474183203
0.118036416,0.207177902,0.219213781,0.11542809,0.077933062,0.08209,0.049148987,0.052201513
0.429625357,0.463111847,0.81405824,0.896136132,0.172150542,0.204895496,0.658034515,0.714865692
0.303011308,0.545967492,0.490367053,0.769562399,0.499068113,0.528983618,0.56883988,0.369490357
0.565705993,0.785695927,0.74664257,0.912898129,0.503247199,0.549616108,0.718403722,0.75286958
0.473459546,0.409193835,0.532059733,0.531529068,0.459232906,0.502799236,0.608487107,0.578473593
0.0678736,0.073905563,0.015378988,0.119067462,0.470837685,0.3495236,0.317553658,0.559352418
0.396747403,0.429024554,0.118711946,0.164853469,0.123273227,0.806722211,0.483661075,0.691212056
0.396159566,0.035835028,0.745796217,0.296051695,0.142326794,0.041801353,0.763449822,0.71606437
0.042099062,0.1421568,0.161942746,0.152500736,0.489668092,0.038746232,0.086998732,0.144976952
0.568157504,0.474092239,0.777463916,0.713454677,0.876516478,0.46732513,0.55155067,0.712562093
0.084372879,0.276569397,0.068331407,0.16236209,0.081316035,0.110078594,0.04668585,0.099090258
0.445825613,0.936406476,0.856795659,0.777789582,0.944774146,0.523613695,0.468909162,0.312315164
0.083411874,0.251406577,0.686423183,0.104449032,0.065329849,0.098739379,0.05888595,0.171277651
0.73737931,0.551745214,0.265122272,0.857491535,0.527428903,0.628422761,0.717942743,0.737454099
0.846064168,0.798021929,0.794583832,0.864587831,0.913435207,0.851093947,0.909608509,0.908266762
0.178967317,0.39627083,0.388180162,0.358563496,0.076917226,0.090870192,0.0528463,0.167851587
0.490584857,0.775880258,0.945742713,0.87892462,0.525193589,0.8497141,0.751078526,0.882677569
0.920488385,0.912033182,0.591828384,0.722346221,0.573295925,0.541336553,0.579107427,0.513891067
0.826261835,0.716134782,0.845039742,0.745873535,0.8193543,0.828365957,0.914482209,0.861429796
0.497290482,0.797924576,0.731667058,0.629926842,0.46925324,0.630202132,0.348174122,0.406770815
0.247101343,0.592171148,0.688906228,0.801910437,0.120036581,0.512373827,0.546873461,0.070117058
0.696979435,0.773046013,0.721638317,0.877802731,0.544800744,0.909096301,0.819136679,0.825166144
0.509468583,0.315677084,0.550544781,0.677115443,0.130663266,0.101383933,0.311695227,0.128799147
0.10638193,0.075921792,0.071813916,0.290773652,0.434365832,0.100280321,0.103657742,0.311033605
0.548847492,0.451865639,0.611849162,0.667681618,0.469784846,0.505452593,0.584090883,0.550713629
0.134458792,0.303553364,0.432372727,0.284684492,0.124326668,0.131770251,0.172412461,0.082598873
0.923342614,0.754531159,0.635764933,0.456909639,0.891627894,0.899986845,0.608888576,0.809676927
0.090010064,0.24979703,0.079071811,0.068457277,0.091134896,0.109543967,0.113120436,0.044923607
0.41223725,0.542772942,0.19656681,0.354268339,0.057836957,0.491509202,0.08673592,0.26482043
0.498547778,0.567995195,0.791188648,0.720597301,0.563573993,0.543696737,0.437828507,0.779163325
0.19486192,0.058253184,0.031419025,0.213769467,0.115169407,0.484656934,0.387479051,0.507451487
0.855999728,0.813870772,0.911612014,0.944042421,0.168418134,0.848065824,0.924634202,0.922355394
0.64872543,0.358570871,0.786663043,0.195445722,0.782553438,0.181396971,0.074963253,0.112383285
0.24311376,0.501216012,0.65144315,0.707572711,0.494688415,0.507049962,0.324444005,0.512520252
0.589805379,0.473364146,0.855975853,0.805459315,0.884005292,0.891543209,0.89343359,0.287402191
0.097211077,0.357161473,0.151963921,0.261140448,0.101512496,0.469386142,0.214355548,0.337223224
0.252645492,0.10628925,0.069844248,0.09408262,0.35545663,0.033780014,0.208197431,0.051326376
0.21227385,0.456459081,0.744982347,0.395114768,0.134148879,0.526758648,0.04830249,0.454782399
0.58686475,0.345815387,0.941303573,0.892176963,0.405771376,0.942054012,0.290406923,0.728135626
0.844426502,0.778063742,0.692047559,0.820378885,0.488909613,0.890905565,0.484059184,0.227748889
0.242913005,0.519208206,0.549752753,0.752034406,0.116494009,0.530066329,0.158755173,0.497276701
0.291381632,0.465392182,0.141929527,0.42276813,0.754131564,0.473300247,0.387820261,0.556137895
0.065610908,0.190039444,0.036139274,0.589811701,0.075418159,0.075298947,0.16861246,0.062914765
0.07477629,0.409214063,0.138184048,0.397176813,0.054513852,0.471536389,0.053860897,0.233659537
0.397690834,0.488249702,0.912305971,0.39329199,0.156976941,0.119106534,0.2676287,0.05650115
0.701803915,0.836682858,0.9146946,0.962701571,0.886745028,0.890143337,0.941974005,0.95982753
0.660964897,0.696506381,0.803101246,0.755052726,0.146830223,0.850378286,0.596873253,0.182796584
0.408331633,0.613602537,0.875058392,0.266180591,0.0849854,0.493308829,0.0687497,0.180969099
0.089426321,0.225562478,0.066389745,0.216849466,0.280304599,0.110425186,0.607670283,0.359877582
0.598458257,0.792732765,0.917077696,0.865273779,0.426310878,0.877282699,0.141494974,0.207013112
0.085064916,0.052477371,0.123016059,0.13449157,0.048204985,0.264342255,0.16270176,0.370630086
0.035487425,0.441261862,0.59988763,0.108919923,0.033602819,0.032023402,0.071050909,0.068724253
0.027044108,0.052969421,0.066530229,0.068789626,0.038007981,0.032651966,0.036152209,0.069179806
0.851559299,0.705779653,0.885762232,0.945288318,0.837782975,0.834354,0.92368102,0.950244231
0.922132748,0.873952253,0.58338715,0.838311482,0.490984041,0.465132165,0.57261413,0.873530674
0.07297573,0.197911749,0.199052828,0.173916807,0.055568653,0.159637396,0.102320742,0.232387311
0.395834655,0.180801312,0.637854735,0.035615203,0.414531641,0.48575111,0.07483982,0.247758532
0.595961073,0.600777631,0.302498677,0.336813086,0.579051069,0.162040438,0.609152562,0.713690915
0.960279889,0.626722164,0.698369321,0.910228399,0.94666399,0.948364561,0.860756581,0.839246581
0.930388044,0.926620533,0.910915804,0.896698333,0.235819031,0.937074472,0.343201859,0.795430375
0.494631383,0.120597974,0.594101654,0.548099252,0.496151399,0.05933141,0.124999282,0.19162158
0.153619598,0.423391543,0.342350856,0.345696619,0.120219684,0.118518606,0.586589473,0.39456716
0.880701429,0.735212954,0.940463929,0.93707741,0.606426722,0.871981348,0.523054728,0.560400326
0.516451165,0.526688613,0.613570394,0.527580761,0.519280843,0.553237928,0.512324283,0.549945411
0.060757197,0.509145952,0.202912481,0.409757734,0.072118962,0.439903214,0.302927629,0.179518005
0.516273668,0.678264937,0.236832596,0.83456469,0.793167061,0.866241695,0.840571536,0.769364861
0.905523667,0.83584503,0.922539697,0.89235316,0.878517507,0.895498561,0.934366077,0.761586609
0.877886493,0.399696788,0.938603406,0.870668724,0.841270856,0.884497298,0.138892685,0.189950105
0.165152503,0.397407299,0.908033529,0.61458068,0.152306408,0.152832315,0.638906812,0.181224353
0.298243242,0.476687645,0.624471398,0.368633664,0.471368585,0.454764085,0.387386707,0.188785268
0.074789355,0.582609931,0.325112446,0.592405602,0.068248417,0.111761426,0.252115357,0.224722673
0.853656627,0.840923315,0.953335283,0.955161658,0.516279032,0.843287748,0.680703919,0.622416225
0.943202972,0.77459624,0.891161365,0.686778268,0.140774916,0.129932186,0.235333915,0.11706721
0.381423875,0.491557514,0.441843317,0.237144785,0.098958522,0.187172623,0.07972669,0.291717407
0.439494575,0.387943078,0.623359324,0.388935887,0.183507584,0.289229414,0.569629334,0.746584676
0.852146428,0.158330161,0.6335299,0.7608623,0.484960861,0.868435423,0.604370708,0.562447932
0.03432848,0.118556533,0.087973049,0.320794029,0.028240609,0.041203935,0.034396381,0.058139231
0.049348172,0.286697767,0.246685783,0.457269503,0.041418845,0.037722344,0.090876292,0.137848941
0.570870078,0.583031357,0.726717578,0.272275093,0.933341986,0.508271462,0.918522595,0.799691224
0.936764909,0.859580759,0.076952335,0.880230158,0.14230757,0.542775235,0.811024292,0.583579486
0.089050044,0.2335107,0.320096216,0.179552408,0.071022164,0.083611158,0.052852358,0.092152825
0.388321599,0.234807104,0.733812427,0.303262962,0.470109996,0.471727455,0.620775998,0.633020396
0.115157462,0.159445413,0.173599326,0.336874828,0.046439919,0.047268089,0.624622735,0.428674563
0.544467999,0.342533851,0.62809528,0.738135087,0.154677511,0.317225182,0.225864857,0.245305199
0.905662481,0.775884313,0.111858189,0.827242197,0.120230995,0.109594659,0.07764594,0.065182026
0.091978965,0.232991047,0.042787427,0.203072945,0.092210096,0.075521687,0.050865711,0.049575736
0.098654412,0.271768981,0.115544051,0.399420314,0.097313749,0.095307398,0.0775692,0.049325797
0.894033334,0.592612692,0.929851869,0.88571149,0.510222012,0.905066809,0.845873467,0.735913982
0.245864732,0.195031394,0.329537842,0.252903312,0.899271437,0.119206208,0.285451047,0.041630275
0.786098354,0.446101252,0.577854396,0.549903915,0.536656964,0.893750762,0.550615789,0.726858923
0.302916873,0.338161625,0.06847519,0.302039262,0.137960339,0.146995268,0.083993473,0.266169855
0.74922454,0.835038215,0.848679455,0.783712394,0.209576095,0.884413513,0.777029051,0.888992993
0.514989421,0.578303251,0.585350785,0.600836651,0.53876636,0.56765939,0.262335103,0.441194133
0.477852587,0.532177696,0.752036811,0.749411274,0.554696456,0.559429419,0.785573061,0.813752424
0.229029679,0.148867043,0.085745585,0.393830802,0.503255638,0.883868167,0.746812685,0.836702733
0.921189742,0.342947028,0.894409327,0.546942004,0.927735123,0.142901812,0.724044414,0.802064146
0.691730656,0.573044796,0.849348351,0.846388757,0.118654205,0.570142345,0.264710244,0.681334137
0.081919831,0.28145806,0.130724076,0.298552752,0.081846417,0.099715304,0.054345259,0.321288636
0.049498987,0.084445597,0.132217166,0.122932939,0.879716181,0.070827234,0.114409168,0.085832499
0.245119478,0.490824379,0.69188447,0.664740093,0.563904864,0.063993356,0.106886985,0.151106649
0.589852864,0.530348485,0.797835105,0.872518231,0.054959933,0.535148529,0.09372298,0.188930262
0.592755777,0.591154969,0.450286394,0.661980093,0.494416652,0.536954696,0.38822176,0.389111312
0.499066438,0.504986003,0.800638458,0.202986882,0.500427142,0.517280792,0.633692379,0.649272073
0.114071809,0.505693715,0.344877484,0.255775299,0.110932598,0.09754937,0.35735564,0.594000637
0.138667836,0.541388285,0.043672458,0.371996436,0.13395265,0.522710083,0.074037985,0.065809389
0.346707197,0.399459541,0.198686495,0.330829779,0.130858486,0.829985281,0.338325952,0.415239253
0.090915969,0.248801416,0.134979781,0.247294286,0.058134374,0.069792576,0.128054719,0.085156342
0.094259193,0.283624951,0.31321694,0.189949974,0.083298247,0.082655552,0.224966319,0.12184765
0.366709032,0.865736835,0.593653439,0.818131314,0.553867244,0.198703549,0.366611442,0.284996066
0.733993088,0.511755817,0.929846804,0.836569996,0.176251634,0.165870042,0.732167164,0.819040719
0.896859329,0.810245959,0.192241355,0.586118908,0.871750382,0.078671556,0.431757036,0.674656112
0.081829919,0.2104704,0.07020958,0.059352595,0.078316187,0.501418344,0.061574568,0.042269776
0.914769888,0.780104302,0.782585921,0.873131806,0.909773908,0.908154467,0.860985307,0.36643446
0.478677907,0.286743358,0.626391153,0.720028644,0.7595187,0.481873975,0.594002441,0.260884157
0.90985268,0.860620648,0.878296068,0.914759833,0.585516093,0.904588558,0.497837344,0.658749207
0.738204412,0.81959832,0.83523705,0.842403962,0.935683569,0.915676302,0.883556386,0.81755633
0.079017,0.209780566,0.423922474,0.080135045,0.113019493,0.501931756,0.138999177,0.217469003
0.148665852,0.018059716,0.20337854,0.093466834,0.090478565,0.044926863,0.205625284,0.096381239
0.909095967,0.813135238,0.704329365,0.937123836,0.914863801,0.902254318,0.945054656,0.955416224
0.095632495,0.308067752,0.121683613,0.081719373,0.078341817,0.098089426,0.094800016,0.071895585
0.054694098,0.16600764,0.429920207,0.309193219,0.06535829,0.060678443,0.499331632,0.067810393
0.527608539,0.527358381,0.520548547,0.659769247,0.451917397,0.521603964,0.939237831,0.93896222
0.079591714,0.279505658,0.456804911,0.25084652,0.083675535,0.068283504,0.180904812,0.243672228
0.59537373,0.867211211,0.897882503,0.871465367,0.901105743,0.922683933,0.620564863,0.769744551
0.498256491,0.8026301,0.812188329,0.754098066,0.125295215,0.905042358,0.302995662,0.32911745
0.076833661,0.267603665,0.221868146,0.232621101,0.062563059,0.115580444,0.0802703,0.075987121
0.202824671,0.044495514,0.543119954,0.18010269,0.224444639,0.0526668,0.183452875,0.121752248
0.341294482,0.511906177,0.038448973,0.050707835,0.182570179,0.13911491,0.158133959,0.035004449
0.657564326,0.528681812,0.507627295,0.837996992,0.916460705,0.531202258,0.738369972,0.877412151
0.925123531,0.914462343,0.828763521,0.903113464,0.234569824,0.915600351,0.873901699,0.866269415
0.107593461,0.556373748,0.164178123,0.27094929,0.115550333,0.145187433,0.37411462,0.638597984
0.083640775,0.230259515,0.227659287,0.355378015,0.063036889,0.082009566,0.111927402,0.145172156
0.117806612,0.409843281,0.162668379,0.212991114,0.07239726,0.932698608,0.147632181,0.206533082
0.278314188,0.212034056,0.50916278,0.313840483,0.515696521,0.531099691,0.609698826,0.513236409
0.932475899,0.855983156,0.89773682,0.872265706,0.643132056,0.917637657,0.57284383,0.629729105
0.348472356,0.855308255,0.769271049,0.897270408,0.84413744,0.243605687,0.904396535,0.114122256
0.298818729,0.555150289,0.844861759,0.818824383,0.886553747,0.528088249,0.581833765,0.682219215
0.525753455,0.634540551,0.75417149,0.664366051,0.504661855,0.51239811,0.140931809,0.160260186
0.840001428,0.680754167,0.90580764,0.863143698,0.840475398,0.831074999,0.91705092,0.829119442
0.48913993,0.400362975,0.427159365,0.796497314,0.39313592,0.150165651,0.294059056,0.550023447
0.937919758,0.95389861,0.85736639,0.916235394,0.641369313,0.940324141,0.760228615,0.819009313
0.409934139,0.571857561,0.754012507,0.633624935,0.249509682,0.525810761,0.839474676,0.916871465
0.512168477,0.566354756,0.133523375,0.860325485,0.107824996,0.124430871,0.115560626,0.48868261
0.102223933,0.220969565,0.165928349,0.113285072,0.071636109,0.105558533,0.089769235,0.098935627
0.116232914,0.250619285,0.347738706,0.855673494,0.093750067,0.467106445,0.152992429,0.487270693
0.523293671,0.411520367,0.40603167,0.351123686,0.159548696,0.391653259,0.050812735,0.068570543
0.148225764,0.479927053,0.727264577,0.340208166,0.740577319,0.481859805,0.535230693,0.433696406
0.48607935,0.239322645,0.140471682,0.120030167,0.880773662,0.062529568,0.420779967,0.359826347
0.38289398,0.18827208,0.887559968,0.560409499,0.539032217,0.863094667,0.547122029,0.823996902
0.030414084,0.101638947,0.020520357,0.023319514,0.025877126,0.030043013,0.02105255,0.022195079
0.22656331,0.115646846,0.538875137,0.532093955,0.063955472,0.085557702,0.069309445,0.109370538
0.231738649,0.498263475,0.708596234,0.612151656,0.148909181,0.525284811,0.213286434,0.594451707
0.73670641,0.715680599,0.896622186,0.724531769,0.503773445,0.777854603,0.78820549,0.542233081
0.588807578,0.386047818,0.500225598,0.805803765,0.542027387,0.543707018,0.648374498,0.904726817
0.083206376,0.280930769,0.327417493,0.611366656,0.118935097,0.115328684,0.144013764,0.188974328
0.389140869,0.331209204,0.443988943,0.685599666,0.072899403,0.10930855,0.081269758,0.071308647
0.941864381,0.948345682,0.873216809,0.833541763,0.487291686,0.490020141,0.180500171,0.140249466
0.501001057,0.231110977,0.070041377,0.478175176,0.140242773,0.32902952,0.552473716,0.275036119
0.736371382,0.20068838,0.880840814,0.610699759,0.619340786,0.832795521,0.060738607,0.22979202
0.930550694,0.759664699,0.840435339,0.557402626,0.932884144,0.933628685,0.676627347,0.504387162
0.028044557,0.580515698,0.201682192,0.478280601,0.04667584,0.051623113,0.079783861,0.147159433
0.050104185,0.162345863,0.158395943,0.087801952,0.193649323,0.064953053,0.033675646,0.048963025
0.504855388,0.402832752,0.234922604,0.689879518,0.48900617,0.498245307,0.511284404,0.34917828
0.904464429,0.859346563,0.889279879,0.942059676,0.891777386,0.909012943,0.845373115,0.932552563
0.3870715,0.481453098,0.515404737,0.553987309,0.103747016,0.112442875,0.096405469,0.099050596
0.482865896,0.552016392,0.421360782,0.886093832,0.135456814,0.515993598,0.085845855,0.331987243
0.853482139,0.416780731,0.689851483,0.194898729,0.870361092,0.149112732,0.775240724,0.843141205
0.604748614,0.622620769,0.535348854,0.676363679,0.835807319,0.842714424,0.899789137,0.966615257
0.053344871,0.058909608,0.082137855,0.070778673,0.038478687,0.032689742,0.059974034,0.139152656
0.478284115,0.401384939,0.705981314,0.624774093,0.47959741,0.48273209,0.693343052,0.679559476
0.193932257,0.141447288,0.647717405,0.192819205,0.424237232,0.063278274,0.654698703,0.268363953
0.712444547,0.809291103,0.94614891,0.854760654,0.903763005,0.47544514,0.927353728,0.942578244
0.645697097,0.722609449,0.882119822,0.462999968,0.800110548,0.779255775,0.675669048,0.564460057
0.21751143,0.144498828,0.027399549,0.116437107,0.050912865,0.070640651,0.436446186,0.517191785
0.81711323,0.437374917,0.548096794,0.513677702,0.194508465,0.123608909,0.569389928,0.275012461
0.91226508,0.647459176,0.691535336,0.725804285,0.934334918,0.9064181,0.926212699,0.956270571
0.049720713,0.55560882,0.528225705,0.33857272,0.06180479,0.097100362,0.047912056,0.05639564
0.242578013,0.192936073,0.673025642,0.651035418,0.073870289,0.938312791,0.284375822,0.363450375
0.251584718,0.480935564,0.852147148,0.273388898,0.116454553,0.515265189,0.277149286,0.307830984
0.314942834,0.444192327,0.427450612,0.736709355,0.121934173,0.444642762,0.496280804,0.449175246
0.501657032,0.562521964,0.695501417,0.509146765,0.540240004,0.480161007,0.578533099,0.727176983
0.266110587,0.266683379,0.1062968,0.280209375,0.063922164,0.102611356,0.542553475,0.571073457
0.624973808,0.554664396,0.744828852,0.695657889,0.803474292,0.840697464,0.880644057,0.795491189
0.022292004,0.067730894,0.05509589,0.086649854,0.052320247,0.039787997,0.071030129,0.06006748
0.67493255,0.919641131,0.821228581,0.772196612,0.620374616,0.816887522,0.707504955,0.640997325
0.767867457,0.675596383,0.910639877,0.933960985,0.133909744,0.715081079,0.090521452,0.433886273
0.118644653,0.185327366,0.1421749,0.057975044,0.072793852,0.078803939,0.063930466,0.035977637
0.028891712,0.462669369,0.145642994,0.163319915,0.028340303,0.031283432,0.067623198,0.223893321
0.079702595,0.20378294,0.115188881,0.222355259,0.545281876,0.101912532,0.168530441,0.169197501
0.420424251,0.335682107,0.078202979,0.125563609,0.515523448,0.135555099,0.495965429,0.923427078
0.201449574,0.020062995,0.040824294,0.038619509,0.02734097,0.043214458,0.034639245,0.020904024
0.047356958,0.400616252,0.062203289,0.075378314,0.215115645,0.082993779,0.199027566,0.320639477
0.392506145,0.520660923,0.575303686,0.487284772,0.510326667,0.853571769,0.158278317,0.54980849
