JA LL 1,JALL 2,JA3,JA4,JB LL 3,JB LL 4,JB3,JB4
0.095526253,0.091423894,0.058668391,0.046337297,0.045972408,0.100654785,0.065876788,0.037075176
0.056520169,0.097267574,0.38489879,0.103091587,0.242774816,0.474180493,0.195351623,0.368918904
0.09124848,0.08159925,0.135252286,0.055078712,0.033965158,0.432628575,0.101764344,0.029486884
0.026987974,0.047528763,0.065212111,0.040236117,0.05590515,0.022724101,0.504480592,0.038443833
0.158765657,0.123694994,0.067559968,0.04815016,0.079958921,0.080414578,0.141891932,0.041302357
0.11031307,0.169659675,0.084318722,0.025405199,0.527185368,0.65877193,0.276017227,0.570524614
0.044252855,0.035578246,0.073990135,0.059885763,0.02424754,0.02572568,0.159855607,0.112287734
0.070704147,0.027855087,0.142290429,0.032653442,0.231516366,0.022645855,0.847588754,0.047390268
0.880096571,0.917279338,0.922465409,0.921196214,0.917867282,0.931758002,0.863672016,0.935437935
0.031586765,0.038437415,0.036437548,0.036361687,0.024841681,0.059582917,0.064043426,0.02830318
0.044457384,0.033311359,0.062824529,0.035104098,0.038629648,0.03789544,0.104398782,0.02097161
0.163894195,0.297642756,0.171965999,0.130957973,0.694381931,0.072802384,0.559511027,0.535976499
0.029310438,0.023185141,0.068194694,0.030204538,0.055170692,0.036930499,0.042737451,0.024156967
0.230915961,0.128492371,0.074851255,0.036465254,0.195071965,0.096412605,0.271956062,0.066384125
0.101715357,0.080070703,0.030807543,0.028529191,0.117410798,0.174892346,0.117334088,0.032202751
0.044263072,0.028337899,0.083351553,0.05366754,0.05999437,0.044266893,0.127831274,0.045041611
0.335325773,0.236935653,0.06614137,0.073158797,0.217357299,0.602266194,0.14552375,0.06407771
0.059239038,0.079765412,0.378818721,0.164908057,0.084399596,0.07027949,0.738243409,0.055830505
0.034796872,0.239811792,0.081235624,0.113230502,0.076788728,0.430193836,0.414171195,0.060081386
0.071475366,0.203149746,0.309309447,0.458701568,0.043174993,0.378808539,0.182055217,0.08601028
0.100074623,0.066309759,0.123763313,0.036245594,0.736340705,0.052003217,0.448353358,0.126002438
0.044951478,0.103031163,0.040957441,0.021338508,0.0245649,0.034791023,0.155138392,0.04715042
0.032178414,0.025415685,0.031827622,0.024639068,0.085316339,0.037792792,0.136211394,0.092314174
0.083049648,0.117093211,0.032446816,0.040376046,0.091401565,0.06892824,0.051683353,0.034127527
0.045665074,0.037218478,0.049246241,0.034775771,0.044360345,0.029278715,0.101193425,0.030213486
0.078343665,0.04174906,0.0449352,0.029276697,0.056881046,0.053387042,0.049022736,0.029380967
0.095345222,0.150630992,0.098958068,0.076488272,0.170250272,0.205005436,0.120135506,0.063400483
0.05733822,0.036332133,0.063792502,0.045344182,0.050478308,0.683434827,0.102694778,0.043505234
0.628081544,0.366380998,0.266324963,0.371370523,0.528006995,0.687519511,0.454747868,0.33521977
0.035709088,0.160592833,0.110317367,0.046757877,0.040670016,0.029498512,0.119703963,0.051997879
0.175689243,0.084657392,0.101225027,0.094520183,0.178868296,0.121400836,0.217273581,0.150797435
0.047890931,0.033009722,0.067700005,0.02539979,0.057507267,0.108124162,0.494673087,0.041967543
0.075971903,0.031963269,0.070299099,0.049676067,0.080174294,0.063129758,0.065340344,0.030342555
0.034446754,0.022870382,0.068643327,0.089181989,0.775175028,0.049233575,0.519077263,0.52621881
0.105909075,0.046702263,0.096878803,0.056968716,0.065537097,0.070281355,0.077516448,0.308853314
0.026818775,0.043571576,0.045189604,0.039281616,0.051075229,0.055640938,0.12367578,0.031900503
0.054219936,0.06156369,0.043966828,0.033482996,0.08005879,0.070304238,0.14425658,0.046156813
0.090341779,0.037349648,0.284714819,0.398201453,0.624636508,0.692432162,0.195953275,0.546427561
0.045033572,0.078080224,0.031219581,0.027067947,0.163898182,0.40881468,0.068176397,0.10906805
0.550858387,0.579709228,0.843713988,0.256094462,0.617973674,0.09808006,0.506002368,0.824328383
0.794085761,0.864867857,0.780172799,0.821545061,0.936535102,0.028767743,0.619913666,0.948942735
0.028855264,0.027322687,0.026160189,0.023321467,0.243176262,0.057459271,0.039783419,0.018573767
0.632210384,0.691125359,0.595182007,0.559826113,0.917568039,0.662379902,0.915269622,0.924148989
0.035602451,0.037311667,0.02710093,0.021861401,0.03891141,0.037913044,0.077981875,0.023891029
0.032103396,0.029746329,0.040478922,0.034943387,0.036591986,0.06344742,0.166719766,0.022340144
0.821307786,0.788105054,0.7117886,0.946216342,0.67219346,0.656152141,0.572165758,0.52790836
0.169073853,0.016531368,0.114385958,0.083141396,0.453257175,0.026450286,0.499824467,0.382889585
0.205499212,0.058174144,0.296674119,0.08512713,0.426863802,0.759119625,0.474232987,0.479853868
0.047183206,0.04249847,0.043710418,0.054240869,0.312022519,0.059290557,0.046887476,0.346239076
0.281412454,0.272916803,0.391508184,0.359304195,0.514285922,0.038680965,0.546515254,0.530109926
0.07076456,0.041292746,0.077241119,0.061285826,0.322946934,0.026174196,0.158369657,0.508419193
0.074557337,0.122457449,0.159414511,0.094093834,0.077541149,0.234285008,0.31524741,0.086382957
0.061221395,0.025988265,0.084223568,0.051753627,0.043860231,0.207888936,0.303544255,0.111823286
0.052940815,0.160120091,0.122659494,0.076331402,0.036686489,0.063440473,0.041990557,0.045068153
0.042446809,0.053781104,0.149382536,0.033087477,0.035219605,0.107715966,0.109340451,0.020439526
0.065045861,0.159961194,0.086568738,0.035249426,0.086613236,0.057289687,0.111384792,0.768853163
0.8771278,0.860814625,0.941302245,0.935512848,0.890846338,0.797219557,0.647358009,0.928921113
0.704676657,0.475831188,0.785833995,0.095908477,0.73265692,0.641296913,0.454970073,0.444308151
0.246321402,0.225552904,0.119480691,0.125091858,0.078829851,0.021912214,0.422295681,0.111199449
0.0471733,0.037716479,0.046897235,0.036419199,0.037301727,0.05938699,0.126028156,0.028494138
0.287017842,0.244500797,0.129959832,0.087750317,0.105306561,0.164727224,0.108160613,0.044637822
0.549257652,0.493413451,0.482471943,0.516399729,0.536637768,0.396142927,0.252158167,0.570705133
0.092086926,0.070500193,0.041081287,0.029448565,0.041190906,0.048916079,0.143095883,0.033589499
0.038196783,0.024127669,0.052371036,0.070847501,0.033461193,0.326577289,0.117105068,0.028248285
0.040734219,0.032682593,0.03878565,0.029538231,0.082509835,0.032220631,0.032439406,0.028048313
0.097600929,0.066721108,0.068224566,0.034321167,0.358583355,0.097888002,0.089249721,0.049569403
0.077737542,0.134450708,0.0759241,0.038875703,0.086576358,0.251899162,0.109157063,0.033741261
0.288893132,0.142197902,0.369571632,0.049510023,0.026369753,0.053651309,0.123860893,0.057062019
0.072389306,0.029672329,0.043514879,0.039530515,0.030143779,0.504400836,0.298122604,0.025658665
0.295311804,0.571271638,0.125604326,0.16260172,0.865421663,0.166679128,0.23789424,0.757871045
0.051922839,0.036340757,0.06740665,0.03929883,0.038992888,0.034061791,0.112229425,0.032882777
0.057005923,0.04300074,0.040671982,0.031421874,0.050624972,0.076433561,0.102701228,0.043710901
0.111204033,0.070241981,0.724187855,0.050195182,0.87551272,0.715806293,0.489197419,0.551751113
0.87792668,0.810933893,0.821867073,0.493575493,0.570993165,0.242822327,0.512556396,0.790115757
0.339168927,0.228021258,0.504929768,0.143379646,0.634801856,0.060764709,0.523571019,0.799830846
0.079579883,0.098755871,0.104368939,0.082710873,0.078078566,0.252783831,0.429591754,0.371316139
0.041690567,0.035716166,0.041298842,0.026749085,0.040810775,0.047803213,0.103146025,0.027804522
0.055644048,0.070468604,0.034692715,0.030809223,0.059280963,0.07419319,0.132274024,0.255808218
0.19570214,0.137012815,0.04719162,0.036215708,0.074343302,0.161322049,0.085132749,0.087731466
0.516231223,0.204800547,0.31693486,0.138124015,0.266713412,0.047707159,0.26273919,0.090042723
0.074206585,0.014415928,0.110058888,0.028912579,0.031733829,0.014581687,0.041343248,0.039795097
0.059945711,0.053846744,0.065248296,0.040733697,0.03862263,0.076206884,0.135913313,0.043760065
0.036876141,0.045265357,0.040547718,0.024280426,0.0440585,0.036811146,0.089754187,0.017432734
0.031549393,0.031856269,0.138754172,0.075601992,0.794780317,0.531224464,0.510380952,0.56028096
0.194758206,0.168454674,0.180286971,0.060540804,0.573676388,0.23628461,0.581976705,0.59091663
0.024040054,0.037640533,0.028016606,0.025907339,0.032751992,0.025261068,0.075435472,0.020490426
0.292816539,0.648643564,0.439946451,0.456936957,0.059560253,0.106457875,0.59040599,0.023586251
0.092032092,0.05015755,0.213847338,0.060090695,0.088890395,0.044650945,0.229857321,0.103726534
0.041668493,0.058869704,0.04882611,0.030427088,0.049582935,0.051328241,0.112225573,0.030561839
0.030472989,0.022755979,0.029016467,0.047691292,0.229600809,0.025925183,0.057061274,0.021559053
0.069882092,0.083501641,0.047653237,0.027522732,0.111666241,0.049280188,0.081981186,0.040737317
0.032361924,0.058860035,0.110816766,0.047914051,0.59684041,0.03485134,0.534419487,0.271614241
0.211053611,0.043397448,0.071517317,0.046724109,0.051517729,0.051969204,0.111204305,0.15499849
0.032036829,0.071538941,0.065665341,0.107685297,0.035788474,0.136548566,0.129903626,0.282802323
0.335407106,0.552149979,0.405832836,0.464509151,0.896559879,0.356594393,0.132690848,0.773126225
0.051162618,0.035653065,0.035383738,0.033239576,0.035332507,0.043488626,0.100728623,0.017354611
0.594638155,0.710725134,0.502368521,0.486496568,0.842683487,0.858517267,0.764535216,0.895966702
0.052002611,0.033115959,0.074324238,0.050117721,0.099934519,0.053827497,0.149242853,0.050328085
0.036876896,0.035792389,0.027350167,0.021212115,0.034435994,0.023063131,0.060435011,0.019796481
0.091048617,0.047408907,0.103250815,0.053568947,0.630393587,0.075328618,0.192986585,0.474380328
0.086728978,0.165656588,0.222960738,0.104219142,0.593087559,0.066388597,0.113734793,0.507601879
0.371523483,0.246977876,0.44550415,0.079682259,0.080301179,0.453061374,0.400086289,0.036135942
0.847376845,0.78250317,0.806388521,0.79079098,0.791015393,0.770740262,0.838824835,0.875326639
0.241817669,0.315188309,0.423755693,0.421858354,0.44468198,0.835077255,0.545961256,0.490601707
0.22443484,0.051593357,0.041409023,0.039584316,0.032809085,0.023396052,0.085685318,0.07540274
0.267104339,0.107428863,0.128866767,0.064632792,0.47081594,0.336771602,0.45883021,0.699268331
0.048358723,0.029327069,0.041724474,0.028133453,0.026155741,0.045180671,0.17795259,0.028513967
0.032022313,0.027271842,0.068250905,0.024002558,0.029222351,0.445499326,0.042130679,0.018748681
0.802840921,0.847552495,0.539699576,0.292550484,0.968166347,0.953007084,0.561843682,0.935777844
0.498992573,0.494146964,0.098336038,0.153613708,0.100420549,0.348752195,0.773341363,0.037528031
0.584203182,0.486005261,0.658296285,0.422927999,0.525076226,0.12368083,0.095978339,0.201706088
0.091866866,0.05848087,0.063983044,0.037525299,0.109401155,0.068134567,0.261306317,0.035740542
0.034574983,0.029850312,0.246463722,0.066613365,0.561043498,0.438011175,0.906147557,0.072656779
0.061152974,0.091433443,0.071275427,0.041496763,0.190035802,0.077335691,0.072666402,0.031532509
0.827776232,0.87435521,0.864733197,0.532612919,0.910194023,0.77900384,0.819711299,0.945747719
0.046406469,0.104556473,0.106913999,0.062881277,0.102996875,0.033434458,0.570036554,0.038456181
0.665749873,0.163699587,0.329751366,0.101697278,0.052301706,0.06976853,0.118296125,0.039428103
0.102676927,0.115293359,0.265464026,0.067338272,0.065314413,0.063052075,0.542769373,0.03546928
0.039754904,0.038385699,0.139001212,0.058267187,0.857890948,0.85433745,0.926367871,0.947468366
0.067322136,0.074049362,0.045375765,0.053048723,0.538918022,0.449361793,0.275736915,0.491967359
0.155425007,0.210642138,0.06339129,0.048875575,0.072997012,0.122038176,0.117113584,0.033566906
0.798909378,0.257181656,0.711891139,0.402776773,0.522743968,0.5376127,0.817409369,0.729693947
0.308721871,0.061618617,0.150813983,0.082948717,0.896435279,0.880339781,0.338690098,0.812121405
0.052555836,0.047511884,0.170604019,0.030915155,0.576752165,0.053839096,0.186100495,0.644473404
0.052419499,0.038463342,0.035275598,0.024688895,0.045374599,0.046453928,0.104392251,0.031901927
0.035519944,0.069861678,0.074091486,0.0220997,0.410715906,0.031939811,0.118843196,0.360233469
0.100413359,0.065388583,0.046323496,0.021230696,0.053008869,0.044659779,0.077145175,0.02569497
0.075560841,0.084320945,0.106853672,0.264901068,0.591359387,0.301109275,0.093606766,0.206191768
0.061542504,0.032986181,0.041095837,0.04855356,0.111404595,0.057104375,0.088813808,0.027280391
0.156058165,0.148361495,0.09609632,0.07498575,0.174034274,0.082289834,0.23380362,0.043161971
0.072297495,0.042403196,0.061677204,0.037747383,0.058082211,0.085683865,0.159976917,0.034725707
0.053528431,0.039880444,0.06257138,0.062255616,0.051552432,0.023421309,0.08077922,0.038807176
0.10855449,0.020685664,0.133769031,0.07498991,0.709421278,0.379484557,0.485687242,0.495723529
0.250948913,0.296884568,0.169557235,0.481559487,0.668226367,0.883601674,0.098104872,0.510987051
0.039431001,0.046947747,0.070856346,0.061704326,0.029312706,0.036100001,0.132417475,0.041978501
0.379534737,0.116244954,0.413160768,0.145171546,0.713170786,0.28247245,0.884701358,0.731811366
0.140068353,0.225954945,0.083655449,0.090045801,0.332060447,0.207826893,0.392750756,0.087100637
0.808428145,0.879606335,0.947904234,0.938447676,0.86553848,0.863859167,0.932796438,0.942006362
0.150343391,0.179478562,0.07208841,0.051730086,0.184263113,0.069989544,0.266720446,0.042298629
0.287858813,0.22598214,0.071580375,0.07398676,0.756707609,0.182692958,0.542407869,0.94092198
0.045688536,0.047703775,0.034664533,0.050387466,0.048999126,0.025556277,0.380420033,0.101291593
0.83011227,0.906933489,0.566787269,0.319851006,0.715143833,0.634388097,0.495029487,0.509734194
0.02077235,0.033462083,0.036746959,0.04666849,0.043715725,0.369674015,0.109655761,0.274927825
0.103991362,0.016895513,0.052353087,0.028544318,0.169873111,0.019951739,0.068822467,0.044450418
0.130250216,0.085513824,0.041445137,0.02626646,0.0761818,0.092772979,0.071319209,0.043685329
0.058771535,0.075304919,0.049159308,0.03038869,0.398008221,0.064445458,0.298921838,0.110753096
0.198878463,0.484087787,0.452298413,0.517980904,0.345918099,0.044481136,0.177334679,0.430402043
0.15353442,0.207213465,0.044592144,0.051690113,0.141854149,0.142481175,0.134519498,0.049950303
0.732085034,0.356443873,0.405412838,0.834009583,0.881814568,0.896360763,0.893239637,0.911064144
0.812748387,0.898083966,0.288163829,0.5064983,0.730614971,0.863899652,0.623252559,0.620717884
0.347368212,0.528634836,0.411325726,0.103890849,0.402075438,0.317669564,0.501022682,0.178122354
0.126249831,0.084442824,0.132913574,0.138088421,0.150905703,0.0226606,0.062095346,0.031586786
0.103970468,0.096584621,0.362501144,0.076603564,0.195225156,0.303839829,0.099717336,0.527009701
0.201115611,0.152555319,0.067673391,0.059196155,0.191874596,0.186747551,0.175667081,0.077987406
0.081247807,0.102425026,0.090368226,0.037637303,0.558509634,0.077035786,0.131250268,0.076217883
0.175114913,0.094674586,0.229651735,0.150534758,0.893094512,0.93118494,0.857869738,0.62075896
0.045711368,0.075916524,0.082974185,0.068574539,0.093044179,0.05201517,0.16300136,0.03770371
0.871567752,0.800535001,0.528829215,0.119490078,0.549463313,0.300012979,0.25787975,0.60477994
0.036389432,0.023364258,0.037126518,0.035883877,0.027950556,0.034347982,0.056486729,0.038152267
0.232710297,0.22010031,0.132955199,0.090010047,0.083038877,0.091580164,0.158357971,0.090502259
0.171138393,0.103062855,0.052720387,0.040700961,0.054551491,0.033580119,0.117963022,0.032067874
0.073954775,0.053876148,0.162182561,0.026900251,0.042773854,0.03646906,0.757651379,0.428977697
0.927111314,0.943470331,0.953195732,0.951177343,0.912219454,0.217204766,0.891036818,0.94849822
0.346067751,0.220852668,0.14004231,0.075905308,0.514765124,0.736020468,0.254994113,0.742441981
0.56451564,0.330019464,0.320192106,0.100440927,0.155979044,0.088721751,0.223782228,0.397993279
0.78472063,0.821982716,0.410773828,0.870472097,0.831250545,0.102447659,0.371380979,0.944821357
0.377512133,0.128543788,0.215814428,0.185622923,0.595252922,0.158452894,0.191681623,0.194289955
0.171229417,0.119468545,0.069348702,0.035605004,0.253077993,0.121476583,0.539626327,0.567772578
0.067158427,0.046993197,0.113767213,0.403874758,0.318849734,0.440808357,0.593504477,0.190402699
0.035261121,0.035562984,0.094453017,0.042205907,0.114023729,0.079874454,0.124601755,0.052266576
0.097279662,0.088234336,0.051813931,0.036420497,0.049575127,0.185301967,0.145522814,0.047365275
0.12662461,0.059617334,0.05670492,0.033091024,0.047393989,0.060838677,0.135493281,0.0255903
0.058120634,0.033369602,0.154744115,0.118294336,0.671414678,0.839706786,0.529519198,0.449546371
0.454833454,0.379105966,0.236239584,0.139597751,0.096164312,0.160541711,0.204822432,0.068437328
0.27282801,0.129961526,0.090343719,0.241938419,0.535291279,0.467600147,0.276908998,0.218826788
0.241138911,0.247171619,0.0590146,0.050604022,0.175817729,0.055152224,0.152108644,0.380525232
0.07361979,0.0835041,0.075839353,0.064015386,0.099442916,0.065491568,0.115419057,0.031560778
0.162255954,0.099250653,0.076998073,0.096437763,0.172137975,0.605252946,0.488102046,0.082309664
0.055866644,0.079933077,0.104608822,0.0636306309999999,0.041186663,0.060169911,0.120295038,0.090643062
0.933781835,0.939378007,0.959208802,0.956597336,0.919625641,0.917508431,0.935609861,0.947187335
0.216456423,0.107385772,0.030160683,0.033717645,0.023353323,0.029217799,0.034688649,0.032374818
0.715940173,0.3650413,0.863369855,0.908527236,0.767739141,0.857597318,0.513888401,0.53197715
0.727333705,0.470675447,0.452801075,0.540289354,0.375439382,0.468048232,0.114842335,0.033020591
0.03460778,0.030423835,0.044514663,0.032207088,0.064025959,0.385688842,0.075057958,0.019128055
0.042920595,0.040723606,0.047853325,0.035951395,0.040538907,0.081969544,0.148671557,0.028824977
0.030556941,0.056962882,0.078710229,0.042445533,0.074534329,0.039877665,0.1642347,0.03829481
0.030030662,0.030667098,0.050532358,0.028039034,0.030423657,0.031116846,0.212489206,0.027801664
0.143053902,0.134826619,0.244385493,0.136827001,0.067314613,0.756648243,0.57747902,0.059394556
0.024494105,0.15513778,0.062069161,0.053070409,0.031380182,0.036957068,0.124813205,0.039195927
0.587793437,0.626814066,0.679660816,0.519516929,0.573660624,0.515663317,0.777316553,0.865889968
0.046208945,0.034232953,0.036895773,0.030446423,0.031927224,0.066037732,0.077381828,0.045067811
0.228077075,0.175100298,0.204752483,0.174769774,0.473127546,0.086485946,0.648832654,0.233148215
0.037426379,0.026629856,0.083383617,0.02611304,0.291465931,0.052074137,0.091164823,0.019654915
0.374806676,0.167484979,0.184472941,0.110318894,0.099752876,0.746161001,0.153922945,0.037665277
0.8314595,0.770780834,0.581121582,0.57541871,0.685354732,0.933564753,0.862863837,0.564626517
0.079879356,0.109650881,0.111355494,0.089935203,0.437009338,0.03710311,0.283514705,0.563545951
0.228826385,0.399674299,0.148547406,0.154962924,0.919406769,0.422743002,0.483271547,0.922035333
0.046344685,0.049747161,0.071279931,0.441829993,0.685304427,0.066614684,0.463678775,0.099005637
0.043885527,0.070494099,0.041466876,0.027836151,0.093671439,0.050713462,0.077498232,0.129405458
0.12779413,0.095940761,0.025710253,0.02166808,0.093654626,0.139578063,0.023859565,0.01853109
0.655428738,0.761216346,0.512335158,0.940788123,0.054880578,0.582612525,0.522231443,0.029742184
0.242041602,0.057834559,0.112485215,0.124709047,0.259561206,0.077724433,0.495703628,0.132911631
0.10018135,0.151841556,0.037965682,0.027311219,0.17235894,0.070840691,0.078455467,0.026660731
0.038281368,0.069222111,0.121262411,0.045738464,0.076128158,0.06772669,0.143894619,0.023455379
0.041161396,0.044421867,0.053148168,0.034378181,0.038433353,0.105812873,0.065467704,0.024722397
0.122282257,0.100600534,0.133330922,0.049681326,0.136623798,0.047572042,0.244946142,0.040855694
0.345222474,0.131074457,0.12365939,0.076078949,0.897751305,0.397999658,0.356605656,0.875533651
0.05203248,0.12617997,0.097312622,0.044885516,0.425539281,0.049206646,0.55189328,0.560833136
0.028490995,0.023295266,0.063880672,0.016173844,0.039889939,0.038679058,0.031676992,0.077243583
0.86716896,0.830544129,0.645076014,0.574610537,0.162560971,0.678038322,0.163690424,0.52885
0.048552565,0.063786829,0.036314253,0.024941191,0.085981112,0.122770736,0.062908796,0.026008626
0.884332612,0.923385347,0.624300927,0.67480647,0.955459289,0.958275225,0.704395669,0.900534695
0.871744098,0.921146016,0.762601048,0.960331104,0.777310855,0.072488758,0.930656899,0.888739151
0.379322764,0.447473201,0.122516086,0.076764358,0.181437495,0.600741733,0.196680561,0.03456731
0.14965698,0.246968224,0.047119261,0.073280011,0.117146087,0.167344005,0.136434893,0.027091038
0.050664716,0.030578267,0.144982505,0.077163272,0.454390934,0.131863789,0.10611644,0.375233337
0.263309716,0.126391289,0.127942865,0.105987984,0.790905927,0.533890371,0.558287979,0.146832631
0.231352567,0.152747692,0.029434771,0.039656686,0.10345261,0.115002892,0.080191285,0.040431843
0.14131125,0.123912579,0.040112645,0.040780738,0.56877846,0.077830689,0.09216643,0.469400824
0.651879251,0.476120347,0.469128226,0.875588509,0.240397242,0.055547726,0.114693391,0.176246026
0.088396258,0.094409363,0.210998313,0.08600254,0.263913835,0.052542334,0.16030018,0.039606044
0.037109765,0.050655541,0.086122275,0.050676257,0.068792378,0.036553508,0.261005417,0.06982473
0.233806176,0.298025289,0.267977888,0.111271479,0.69021994,0.9075061,0.918354819,0.623325254
0.443241586,0.463306757,0.696296694,0.126640211,0.756233919,0.90321417,0.468157792,0.887275706
0.04461419,0.02495405,0.216089643,0.157326375,0.755125351,0.019526891,0.234174709,0.564571993
0.102321427,0.081473584,0.107215575,0.054386229,0.222508827,0.090820132,0.098507917,0.176958356
0.162292412,0.034940445,0.062535994,0.023403369,0.286624532,0.060890484,0.247417596,0.187859081
0.141243315,0.223613621,0.405961204,0.056399524,0.292977073,0.069716995,0.092080971,0.297755068
0.392931307,0.304545472,0.07150016,0.129176136,0.350649729,0.068110756,0.703587844,0.506667498
0.066131348,0.083987723,0.073004521,0.115134967,0.062323087,0.062207478,0.167183328,0.038448385
0.097870332,0.521230096,0.224823285,0.075639018,0.089708485,0.122816975,0.208109403,0.032324933
0.070022918,0.054105875,0.0972455,0.067684277,0.043239962,0.049112334,0.163364913,0.047179214
0.041940639,0.049595079,0.028367015,0.032784511,0.225123647,0.014618191,0.033972375,0.336665031
0.051573998,0.084680142,0.034164712,0.032830446,0.394692397,0.405351497,0.068180875,0.260032136
0.238001989,0.146158622,0.16989649,0.113345904,0.061243457,0.046317238,0.582812118,0.046803222
0.728181037,0.228680366,0.138954779,0.15174838,0.496554379,0.700674688,0.855597881,0.223837795
0.144304318,0.123889486,0.161361199,0.05757596,0.184172761,0.062881607,0.277751942,0.03221144
0.086099489,0.052752719,0.039469975,0.041016215,0.140012987,0.067388103,0.102614113,0.023935593
0.039148606,0.026357598,0.080278489,0.045803232,0.053933678,0.055741633,0.14768722,0.055107884
0.061969195,0.343705825,0.044605982,0.450253263,0.123035851,0.047790254,0.141496604,0.028464149
0.93233115,0.948383224,0.454397693,0.886964386,0.896042215,0.503628155,0.861151514,0.871667379
0.031748329,0.078726534,0.101738249,0.051312367,0.399690836,0.02675129,0.15420972,0.133634364
0.328899433,0.24299214,0.356860117,0.168216734,0.525539714,0.062533182,0.478496017,0.43541811
0.053741533,0.07709383,0.024851007,0.027792765,0.056499756,0.06025038,0.693989856,0.034892668
0.04476217,0.04347645,0.047338846,0.03785261,0.055969341,0.032779416,0.117031829,0.038260218
0.074385966,0.110730086,0.101610632,0.037312286,0.074363031,0.061052089,0.128367601,0.031175021
0.077410779,0.037100708,0.176757307,0.069741187,0.252253594,0.426254226,0.804220216,0.496774036
0.065192264,0.050958298,0.046162488,0.018360342,0.112546191,0.164156665,0.108472619,0.022138438
0.71466391,0.812603084,0.944854326,0.944740843,0.783652165,0.811438568,0.562363195,0.925309414
0.111542592,0.069745264,0.047887954,0.038381268,0.054227983,0.099007049,0.105768402,0.045719065
0.583177497,0.430933321,0.438194261,0.353104789,0.622248241,0.284193974,0.390496874,0.168616012
0.514857052,0.493274226,0.431154324,0.175331014,0.574819726,0.030194581,0.11766538,0.358662618
0.077961467,0.065759539,0.222448065,0.038679809,0.094762369,0.060167908,0.089750784,0.034855186
0.122153509,0.152314833,0.173995875,0.060905308,0.526761501,0.116036877,0.671146788,0.56698353
0.479085411,0.492458551,0.328844182,0.507045185,0.075124194,0.032144612,0.257582047,0.036093657
0.110678168,0.123408838,0.040203811,0.033896997,0.059819644,0.034885871,0.170822698,0.0366525
0.047806434,0.049702877,0.075914009,0.040280717,0.534960105,0.48942399,0.792945028,0.539011864
0.057121144,0.038981035,0.035617866,0.030491508,0.103217873,0.041600873,0.054695478,0.026417998
0.541412138,0.479738925,0.45143043,0.470253733,0.570375894,0.435806844,0.13742061,0.470991009
0.83397029,0.80903665,0.661818726,0.687584008,0.943965779,0.733501849,0.91515532,0.923350791
0.128614934,0.097243925,0.039327877,0.046725824,0.322431399,0.408558944,0.075154839,0.035539084
0.077635347,0.56920018,0.128360346,0.100541266,0.255192014,0.39286648,0.362612574,0.042075168
0.309438282,0.317743777,0.184863208,0.14535888,0.884477705,0.174077638,0.272900184,0.506200922
0.559730331,0.667609189,0.436171233,0.440679696,0.362314962,0.557778076,0.144249288,0.48787572
0.447680521,0.370730624,0.42245642,0.408790282,0.302938831,0.083729709,0.162563348,0.46779716
0.051219852,0.083251318,0.060207832,0.049541392,0.819143307,0.444898205,0.568002893,0.034351746
0.050402017,0.029240896,0.099558426,0.041766875,0.038792258,0.034784171,0.060860677,0.02462018
0.044085762,0.042910707,0.097951166,0.056285131,0.374316855,0.023131141,0.266513502,0.031852738
0.143828055,0.186925414,0.057648202,0.040868371,0.099999538,0.112335271,0.062989286,0.02919292
0.054313816,0.101640519,0.095428458,0.09980355,0.028984053,0.552452012,0.08244064,0.059291049
0.702826964,0.733527189,0.483644888,0.142841182,0.268446819,0.031980294,0.159195478,0.353266503
0.124809862,0.125889478,0.054063766,0.040707167,0.676165836,0.161878408,0.162481072,0.371844675
0.154483822,0.236014064,0.3392887,0.060034172,0.059336222,0.057427448,0.134785265,0.034102707
0.121564638,0.105848509,0.068029143,0.044311848,0.043773308,0.091736653,0.084864097,0.143775414
0.076355039,0.072918244,0.053226443,0.029393807,0.128532879,0.085725611,0.146300137,0.037697754
0.146576735,0.061141558,0.03885115,0.038497391,0.080216399,0.065336383,0.097933089,0.026680677
0.047636815,0.02382241,0.115693963,0.048249103,0.025609299,0.023920206,0.11711594,0.03322211
0.165071139,0.6363134,0.081174369,0.829909084,0.390932012,0.088962316,0.072282697,0.46142409
0.060788223,0.109132897,0.025705225,0.061851872,0.034353338,0.100811545,0.043832229,0.036935326
0.268531184,0.640892722,0.53975324,0.471915435,0.176978503,0.051895988,0.279707048,0.215804281
0.03666097,0.126246529,0.059154348,0.03808115,0.091714393,0.040182621,0.112894869,0.023042039
0.029612274,0.02809828,0.094977133,0.047645357,0.369876336,0.024240892,0.11959592,0.492856529
0.110744066,0.09010701,0.090924236,0.022755729,0.72262122,0.20917925,0.530282183,0.546762933
0.052316661,0.023094384,0.017780539,0.015286351,0.036679072,0.035297639,0.050003603,0.021164582
0.783466328,0.421399036,0.682590561,0.710471068,0.869270604,0.913265482,0.831574555,0.894208618
0.289011866,0.35638405,0.586921543,0.597292855,0.620261387,0.156267045,0.637594286,0.943108912
0.493104461,0.436516108,0.488003454,0.841143221,0.755553381,0.446647616,0.574712722,0.591912192
0.178808693,0.068229964,0.060291735,0.040888319,0.244276186,0.084361881,0.158018883,0.151302471
0.214957097,0.181707296,0.442463891,0.251303673,0.250327343,0.033758208,0.45548394,0.518659776
0.04265657,0.0468601,0.045164623,0.036935684,0.061125584,0.043593163,0.108699352,0.037756211
