PA L 1,PB L 2,PB L 3,PB L 4,PA LL 1,PA LL 2,PB LL 3,PB LL 4
0.045015121,0.033093624,0.038034084,0.043458932,0.344601031,0.02256311,0.0333277,0.026684899
0.223221439,0.536048255,0.575603847,0.579155328,0.1451391,0.469761653,0.473065041,0.621008101
0.695554697,0.070191447,0.108105772,0.075699721,0.077953044,0.100383742,0.101644807,0.086882325
0.317598417,0.059833384,0.072306681,0.041859473,0.626476886,0.46511467,0.033281228,0.037022827
0.030383432,0.033226955,0.031446171,0.028604331,0.18325764,0.056676491,0.027599991,0.044969495
0.038908443,0.034691167,0.030767083,0.031978909,0.179961277,0.045355897,0.046878732,0.056135841
0.933480979,0.922280515,0.932668357,0.934393008,0.568044422,0.884026942,0.922578004,0.812094675
0.559500955,0.32343666,0.191334207,0.241019946,0.467904065,0.627506921,0.387629003,0.28041583
0.034252362,0.036104668,0.034412267,0.0292894,0.104306821,0.05646005,0.077446731,0.047713306
0.500800155,0.47543948,0.507317966,0.514527804,0.370939706,0.859028434,0.457708835,0.48088578
0.399671634,0.031377496,0.050275074,0.040445608,0.048135356,0.428240072,0.062899908,0.046228009
0.031190055,0.035962727,0.032669812,0.030529514,0.093889281,0.06220259,0.031586351,0.064059352
0.129133048,0.10443563,0.119910237,0.125258578,0.177397914,0.170730857,0.121671811,0.189293804
0.037088976,0.033297976,0.042593907,0.032810441,0.073397039,0.036883001,0.032552634,0.04796607
0.032676593,0.038856994,0.038302228,0.030778474,0.0544884,0.045286089,0.04397218,0.042978684
0.179757585,0.035930134,0.054656483,0.031231078,0.122626693,0.041795974,0.047897954,0.051841028
0.380605174,0.150406721,0.211908132,0.246828446,0.078523282,0.090139989,0.195257658,0.179027531
0.643113319,0.496109459,0.577102105,0.570285676,0.711959401,0.696956136,0.664956294,0.667376737
0.046174752,0.045691743,0.043069499,0.037492317,0.079060297,0.076524432,0.037377358,0.052452818
0.4778143,0.505551975,0.505608301,0.504660465,0.611090874,0.557080948,0.480760084,0.47371796
0.028265674,0.029742097,0.030154465,0.028821617,0.084150574,0.034515792,0.024895799,0.042367034
0.045253419,0.035167313,0.135143158,0.048066241,0.091811017,0.058618116,0.027045092,0.194447874
0.062111357,0.063379391,0.060320143,0.060393171,0.019421693,0.021464969,0.026410895,0.022694223
0.443991234,0.056368593,0.072784452,0.069273773,0.346374325,0.084742909,0.053610771,0.028321109
0.331689343,0.054395283,0.064631465,0.061292888,0.200672886,0.097281915,0.04501466,0.138386911
0.034381782,0.035791466,0.033858705,0.029290945,0.186749036,0.045493351,0.029394092,0.077638804
0.203968594,0.044969849,0.050824657,0.039757451,0.043055854,0.455981642,0.025248404,0.030606212
0.50498551,0.516566277,0.507084019,0.503300953,0.779240518,0.393675475,0.446285535,0.509262478
0.027026113,0.02835746,0.031377541,0.039375331,0.053299623,0.176483427,0.082695163,0.042097289
0.049197856,0.039565211,0.039852196,0.043415699,0.079094652,0.040686332,0.046704798,0.03113981
0.279139419,0.524795877,0.498769245,0.553972278,0.353889048,0.648238462,0.196890977,0.376173877
0.036758547,0.040256241,0.031166041,0.03603499,0.066372512,0.430638899,0.026549775,0.041753724
0.054083333,0.058854551,0.061201105,0.055203203,0.117836858,0.087932,0.049791203,0.08878922
0.065481194,0.055966798,0.060551891,0.084046395,0.125892649,0.042508653,0.046386146,0.060569779
0.024390893,0.024819358,0.025450928,0.02506852,0.090638721,0.041568126,0.024488941,0.042601602
0.146267908,0.045430827,0.036643187,0.35700972,0.132873286,0.051048977,0.042345905,0.07795841
0.040468831,0.039785634,0.032580085,0.038108433,0.115759812,0.040043025,0.020395401,0.051368619
0.034249382,0.043024692,0.032433075,0.034856325,0.034211535,0.031738549,0.036344997,0.038812559
0.518177847,0.499192267,0.50079053,0.482310315,0.838444577,0.502265555,0.480632667,0.412814795
0.443311052,0.173376954,0.048613816,0.329444744,0.347748153,0.898678655,0.534535654,0.098176988
0.141034717,0.024553343,0.039689789,0.044293421,0.116396718,0.358988115,0.031968158,0.045971973
0.035255336,0.036319033,0.030383687,0.02771429,0.108329691,0.05420089,0.028667127,0.053727029
0.490458094,0.515751862,0.502345267,0.474545191,0.599634377,0.030061331,0.133684554,0.383454042
0.028915356,0.030882752,0.02786223,0.032304384,0.159779775,0.043871414,0.033459016,0.086221584
0.247354227,0.424707854,0.471037496,0.561122982,0.465347705,0.135983368,0.182507633,0.30449121
0.042768952,0.040314002,0.036938098,0.039263933,0.019127039,0.017681607,0.037628311,0.024241581
0.026908577,0.439507557,0.40501486,0.36679805,0.502782519,0.076324431,0.461099381,0.117704201
0.025599069,0.025045743,0.022937679,0.021687828,0.073105381,0.033585966,0.023866564,0.032123762
0.037015767,0.03557391,0.026397484,0.036893914,0.05015419,0.050175097,0.030900051,0.049595792
0.351472489,0.289992468,0.305454648,0.272794749,0.377699674,0.332641897,0.151231884,0.217342808
0.191399152,0.077769838,0.107429481,0.450228665,0.048162672,0.415148854,0.033121869,0.153496022
0.056389803,0.044344933,0.054865554,0.048620187,0.656654639,0.045351794,0.049368785,0.124980854
0.536187183,0.076303708,0.05914472,0.047426843,0.510254559,0.529673671,0.115663234,0.029143648
0.037677926,0.024962261,0.032838032,0.035133032,0.276811843,0.041016066,0.040454838,0.057083514
0.158259775,0.094216141,0.111248148,0.332999911,0.798981348,0.029761936,0.367829491,0.27377468
0.150595023,0.399928523,0.375342278,0.132596751,0.070075914,0.060441288,0.393075288,0.089704466
0.048207214,0.041757852,0.058161981,0.055967142,0.096932401,0.05927497,0.042409935,0.184639389
0.074528735,0.067924907,0.050989652,0.051891626,0.101448209,0.028697938,0.049677567,0.030546849
0.029916864,0.028235745,0.030040436,0.026198649,0.073931729,0.037878499,0.025697815,0.058430984
0.501255753,0.034719493,0.035977788,0.036240943,0.090888073,0.557770104,0.043100872,0.049919494
0.187567249,0.146678427,0.210730483,0.080067122,0.069756527,0.064116105,0.110759981,0.0853175479999999
0.033606912,0.032163276,0.035514419,0.047851762,0.10847616,0.103266429,0.03132605,0.192527309
0.023635726,0.0246402,0.017398539,0.025586385,0.140631468,0.035392914,0.020664174,0.052517278
0.033765857,0.310224076,0.182180454,0.484281309,0.045689429,0.043498558,0.313275356,0.242268649
0.513338898,0.505303422,0.50973296,0.526909933,0.653458529,0.066311431,0.490216615,0.53867122
0.063577552,0.528400651,0.565043568,0.298273925,0.040012466,0.035736827,0.49976342,0.486892977
0.464832588,0.035316492,0.030555999,0.030246127,0.04811504,0.025320522,0.028491396,0.026344738
0.85243354,0.857828078,0.874809373,0.920858035,0.6994439,0.820564142,0.763325096,0.854914969
0.029093264,0.033100074,0.027241692,0.042373906,0.151450685,0.037772467,0.02927943,0.0444194
0.031295689,0.02531557,0.030619739,0.034983417,0.164132187,0.049070219,0.02655304,0.051815997
0.037816812,0.054277856,0.046165335,0.041752321,0.060944647,0.030089057,0.024299298,0.036148701
0.029472529,0.032637369,0.025348871,0.029062787,0.18343055,0.048816542,0.024464131,0.032230558
0.404921845,0.229992295,0.089561039,0.339823356,0.505798946,0.217637282,0.062758056,0.079682706
0.268553729,0.065426328,0.089990016,0.06957739,0.146816866,0.016911167,0.054202455,0.076637199
0.065456042,0.442229072,0.395009804,0.038086979,0.139387129,0.221632216,0.094278749,0.048681369
0.0600651,0.030037652,0.035590194,0.078017695,0.03847161,0.460148176,0.03570237,0.045012299
0.048499829,0.058681199,0.050465666,0.058814616,0.036465173,0.038556072,0.033477176,0.026868657
0.024318641,0.023799872,0.025928105,0.028645036,0.043269454,0.024865968,0.026141739,0.030882913
0.797633482,0.499849156,0.493419912,0.470921001,0.60272437,0.576905371,0.520446467,0.675366489
0.030377639,0.028765923,0.026323426,0.027202363,0.096698911,0.038088545,0.02711547,0.039959955
0.056431971,0.056379585,0.051274758,0.054745815,0.441944382,0.050559792,0.05887594,0.048694186
0.044870561,0.055981905,0.044323258,0.044949314,0.416646788,0.124394218,0.047056744,0.155257831
0.583681849,0.400371779,0.398718517,0.062633766,0.192956839,0.6873706,0.18506529,0.489121852
0.032296399,0.028167511,0.04252175,0.046638158,0.090546797,0.027229077,0.024483025,0.254957565
0.034870381,0.034501924,0.037130815,0.036029496,0.089608243,0.071114489,0.031857514,0.048084609
0.037572639,0.034604759,0.041196665,0.032864998,0.143664523,0.040831558,0.028757719,0.045536416
0.028723729,0.033549425,0.02859644,0.039879192,0.041724004,0.036549963,0.026856409,0.040132905
0.060169498,0.07439254,0.048010521,0.05195963,0.050144393,0.030133608,0.40531426,0.026321136
0.087086968,0.268906261,0.192163626,0.059638364,0.126748653,0.091769797,0.117632969,0.06044809
0.029753829,0.024356346,0.027597751,0.018821351,0.030184831,0.024951493,0.018743012,0.028886217
0.070053545,0.480149811,0.495989889,0.481311941,0.038149223,0.03952367,0.127218486,0.469316168
0.177626319,0.106432265,0.184229112,0.138061656,0.225810504,0.121633897,0.136239807,0.104725809
0.037977492,0.034587034,0.07546505,0.031256752,0.050207856,0.044932344,0.065192751,0.036001131
0.027460735,0.04080233,0.035481658,0.034269091,0.125374644,0.020352073,0.02284655,0.066404748
0.064372954,0.059554564,0.04799627,0.070611409,0.033940379,0.024327446,0.050077527,0.06811011
0.56260217,0.92333071,0.879137952,0.913672705,0.849936398,0.552054889,0.920591858,0.905537494
0.046894625,0.03561417,0.030907714,0.037261124,0.657486484,0.03869904,0.032087707,0.049079016
0.298319302,0.585357248,0.366477545,0.156155494,0.235043909,0.318086955,0.098925466,0.194306975
0.498601602,0.34719945,0.523224002,0.501990011,0.160435514,0.614441675,0.149418009,0.701428942
0.042541092,0.030669565,0.035989889,0.037868932,0.075604944,0.03097917,0.025462888,0.046926184
0.056459001,0.545073653,0.547539137,0.914593339,0.232346761,0.121876983,0.587383352,0.63640852
0.069140392,0.047955481,0.040391445,0.039844703,0.078624163,0.029883583,0.028448913,0.050076871
0.03601561,0.053212592,0.138351388,0.039121124,0.702092608,0.082786712,0.025982525,0.092085423
0.126151389,0.076318276,0.097407437,0.106733904,0.36211952,0.070451528,0.105108371,0.079660057
0.027040034,0.030732334,0.033407774,0.037916159,0.062381948,0.034098549,0.029206837,0.084312036
0.315863861,0.075493694,0.126815229,0.094183491,0.072495359,0.368729256,0.133328556,0.057669939
0.114339853,0.052549006,0.059927074,0.046983047,0.044521727,0.400770939,0.028604927,0.023680626
0.047048924,0.406345544,0.505022446,0.5183591,0.214557938,0.44440479,,0.844100614
0.038526319,0.028516839,0.036374428,0.037975247,0.129640257,0.027758221,0.031409309,0.057572852
0.043319467,0.052912434,0.033029456,0.030332461,0.134104705,0.051907048,0.032279623,0.046712723
0.061285601,0.058313037,0.036357058,0.268123081,0.078360733,0.040099053,0.371784998,0.208823568
0.145598079,0.445260121,0.491111764,0.064381897,0.152703291,0.03862843,0.143844041,0.045843271
0.035513555,0.048274118,0.025265123,0.027471206,0.16561193,0.112982861,0.033769821,0.087869345
0.068771434,0.05329289,0.042776729,0.040608815,0.139993994,0.036612447,0.030041203,0.038394219
0.074771277,0.071332799,0.066268067,0.066346066,0.05637972,0.244028763,0.060421098,0.041012659
0.04928123,0.053488972,0.047965138,0.057940655,0.046777884,0.029429508,0.070120744,0.102578023
0.037198706,0.034680751,0.049219885,0.03811066,0.047273156,0.052151764,0.04649447,0.047284204
0.052204385,0.059795919,0.058163626,0.049597037,0.130643328,0.042856387,0.041666099,0.034605529
0.036683351,0.117577204,0.04259026,0.049405714,0.121135258,0.037490892,0.032966807,0.052028122
0.040204945,0.645115535,0.85937845,0.89646237,0.082373923,0.276310212,0.244298827,0.362132605
0.028775176,0.028551391,0.026245364,0.03308033,0.025926947,0.030909711,0.026114891,0.029020558
0.069506203,0.085820403,0.035386825,0.040711399,0.084347568,0.033496852,0.022053408,0.023684904
0.053661348,0.045488541,0.037007201,0.037350139,0.112888025,0.159448066,0.051799112,0.073674806
0.87355568,0.037084931,0.032467926,0.032194134,0.734597565,0.710952168,0.032424975,0.214819669
0.087002453,0.074854565,0.079181615,0.073602475,0.096230091,0.062652285,0.043602509,0.167521722
0.033151847,0.518830485,0.514963011,0.52203988,0.325527796,0.036378093,0.518735824,0.189461769
0.02678932,0.025631919,0.026214255,0.027724477,0.07638793,0.056420452,0.026579659,0.049393068
0.214593805,0.493390005,0.522741762,0.075090584,0.67769119,0.603344917,0.505078107,0.572521957
0.048359683,0.049288864,0.049495285,0.044971982,0.040600044,0.033284563,0.051453666,0.044955593
0.054105493,0.038620157,0.038699719,0.041161478,0.162091267,0.083510627,0.049463001,0.077695541
0.107110998,0.035650917,0.045611647,0.096809881,0.14961251,0.061783129,0.037395923,0.04539168
0.45203278,0.280966045,0.351910964,0.059892274,0.660553053,0.041326027,0.261756565,0.492471543
0.041292597,0.038031224,0.032065922,0.039993092,0.199407056,0.073388138,0.043418851,0.091800836
0.452028193,0.459158517,0.467318667,0.444118411,0.618883198,0.43049029,0.137028755,0.394124631
0.047370692,0.231204078,0.276848547,0.045957116,0.07869998,0.08835916,0.067051243,0.073200109
0.913255198,0.642382157,0.635454974,0.631872967,0.806254828,0.8992807,0.912115979,0.728584325
0.061876523,0.059493927,0.030796753,0.026437527,0.218428028,0.033547852,0.024946508,0.068112416
0.514274887,0.063104963,0.087211724,0.045641367,0.71564461,0.702746668,0.09044907,0.367459115
0.058039988,0.046781325,0.053092071,0.045519858,0.163031037,0.046681427,0.036598622,0.071368442
0.049449343,0.074871026,0.107594767,0.079643527,0.212759913,0.328337709,0.059178114,0.270272997
0.502213876,0.530374833,0.511863097,0.520132107,0.601709557,0.471011711,0.248828055,0.55403366
0.04024964,0.04475231,0.051810277,0.041547173,0.122233078,0.089069055,0.039799545,0.062265757
0.094390635,0.447626192,0.498091315,0.471974615,0.261684807,0.449482061,0.433822361,0.35151838
0.018444505,0.025502584,0.022809458,0.02035809,0.054561625,0.026926994,0.020197689,0.035948007
0.458678421,0.063607642,0.073795,0.048734074,0.184414001,0.375162002,0.046030617,0.038619922
0.051882406,0.076235928,0.05711085,0.056724252,0.06743126,0.075642461,0.081228917,0.0432396
0.04719747,0.035777024,0.034860373,0.041536066,0.078835842,0.019256151,0.022681976,0.036956681
0.479524552,0.389016832,0.350214585,0.118300144,0.156818519,0.853417117,0.171761321,0.332809335
0.031308512,0.034036274,0.034724852,0.028390278,0.139236134,0.055191341,0.04142778,0.064020505
0.033824521,0.170692847,0.350775667,0.028561381,0.147615676,0.042779003,0.034992204,0.056104669
0.493738426,0.518573233,0.507068468,0.545719925,0.894082135,0.068115717,0.594301126,0.619951801
0.180579539,0.531040721,0.466393012,0.440763154,0.284254435,0.084508923,0.425408356,0.256098069
0.0448088,0.04167105,0.047513879,0.042337704,0.061597543,0.421641292,0.0317297,0.028525008
0.063008112,0.04388514,0.046828106,0.044482076,0.056301015,0.039817688,0.042786289,0.060847135
0.370654046,0.845210695,0.875867625,0.84680618,0.478804985,0.842835335,0.64292352,0.613613778
0.035117266,0.031809214,0.034060685,0.037231742,0.178335759,0.083285003,0.027898341,0.04202505
0.030607174,0.035544072,0.062047278,0.040229768,0.136191463,0.502997637,0.04776694,0.039834313
0.098881799,0.431200897,0.448861905,0.471201047,0.035349271,0.061141095,0.403455501,0.53459409
0.062934052,0.085012213,0.070706695,0.064052815,0.45422275,0.049905986,0.062499995,0.058403508
0.265578885,0.48272131,0.474699482,0.519056675,0.035120366,0.606346777,0.181929596,0.036753775
0.51299404,0.04651623,0.043975238,0.043675383,0.14596706,0.594632359,0.025207436,0.022828872
0.130143438,0.061738307,0.080874995,0.085561691,0.076539634,0.04762777,0.078224049,0.430150656
0.066457733,0.134462581,0.080610338,0.070179425,0.129426388,0.509903752,0.380638425,0.260672512
0.030013445,0.028830787,0.033375868,0.024667922,0.15851546,0.068960552,0.040396727,0.075679613
0.470812237,0.838961181,0.822436882,0.542741692,0.631800574,0.856664896,0.608944875,0.533982339
0.899526659,0.032033877,0.041973267,0.037336418,0.583580661,0.146013483,0.054170355,0.057836878
0.038342963,0.041401052,0.028557677,0.036553394,0.104388826,0.015336252,0.02000806,0.06495379
0.208886754,0.258319048,0.445695984,0.116583827,0.145467887,0.187563322,0.15362775,0.293919802
0.477633567,0.04620809,0.04764873,0.041185277,0.077318531,0.579108872,0.041903824,0.075534914
0.036688118,0.047204843,0.213418365,0.036526117,0.138808719,0.03470828,0.035549344,0.047099724
0.914384664,0.937650247,0.92123255,0.940915668,0.812192454,0.935686161,0.948976162,0.911678705
0.043039585,0.03758071,0.039138859,0.036214984,0.18182324,0.056521982,0.058609068,0.132986761
0.043994863,0.043802798,0.038261989,0.059714814,0.124649245,0.024494993,0.021169013,0.022997017
0.103847117,0.038392356,0.053585987,0.042714313,0.059331199,0.06811898,0.037001012,0.048754976
0.288658775,0.115430546,0.221433801,0.137336282,0.256022682,0.137087482,0.18336241,0.306278836
0.078691944,0.91071901,0.914089907,0.905627077,0.794888089,0.052619954,0.944307231,0.91850901
0.427676802,0.150484773,0.241803965,0.270727628,0.288337874,0.127810734,0.227115519,0.262581796
0.046870691,0.044834937,0.04383884,0.060367895,0.057312247,0.053313458,0.097871055,0.052505316
0.523122655,0.547197648,0.52843985,0.486654214,0.122030733,0.045998869,0.609816593,0.546170342
0.136117784,0.425434363,0.41340677,0.039222784,0.027199753,0.404551508,0.108875836,0.182416271
0.54714357,0.480291431,0.500846093,0.058469705,0.704438843,0.918526449,0.120180879,0.159760657
0.386128166,0.047116655,0.063200728,0.045541873,0.20763812,0.099193427,0.056190886,0.18587577
0.606166018,0.09431156,0.075517159,0.50632247,0.836522307,0.90490179,0.062241233,0.070705802
0.245998517,0.050764817,0.043753979,0.038150764,0.085781108,0.062724216,0.032094979,0.066677096
0.068009828,0.047815828,0.030461852,0.062184577,0.146600295,0.038117973,0.040961414,0.031911559
0.043960696,0.039605357,0.038762115,0.042942088,0.171928888,0.073996931,0.037505536,0.070347627
0.582101652,0.182262488,0.129152157,0.449666989,0.566505977,0.921173464,0.306687991,0.626212771
0.047622575,0.037268796,0.036802812,0.046793293,0.094855478,0.056011282,0.047447342,0.047356413
0.0379065,0.025527313,0.026382278,0.030080358,0.018297089,0.038096867,0.019037618,0.017070998
0.507105353,0.512482329,0.493213366,0.033312473,0.628507057,0.562279325,0.477369277,0.53413131
0.376939298,0.435890654,0.500347676,0.769793272,0.533558097,0.109551991,0.239500107,0.616814766
0.039661174,0.033676344,0.028768253,0.033350916,0.584522897,0.036717484,0.026954965,0.042619727
0.513309644,0.11598636,0.114959811,0.092526474,0.161976695,0.090034758,0.087217366,0.092593813
0.042693153,0.037393221,0.046383121,0.04084875,0.102720429,0.054459919,0.029125748,0.058920499
0.032070457,0.028985491,0.033251395,0.039349581,0.035310222,0.04155302,0.027791267,0.028536079
0.092829695,0.497894614,0.430368081,0.525296815,0.250596051,0.566917122,0.248960589,0.547318888
0.062685654,0.054405344,0.064507035,0.053122494,0.06956809,0.06464751,0.039000404,0.033571386
0.481482087,0.049007825,0.049455903,0.030913859,0.09277316,0.476345668,0.066116335,0.066728534
0.031539889,0.038157154,0.028914288,0.039048543,0.199052873,0.055403407,0.026489375,0.064359089
0.040251338,0.033226164,0.03119723,0.028569089,0.203931737,0.112951774,0.065453594,0.160687051
0.594982855,0.055689484,0.066176274,0.073716761,0.184320236,0.061945706,0.062080475,0.352045882
0.031039238,0.03396647,0.026771038,0.037851541,0.024899162,0.034164952,0.036811834,0.023783942
0.035991348,0.028970966,0.037508909,0.02679969,0.067487149,0.086438517,0.035397299,0.04708552
0.039053453,0.419775265,0.506412719,0.041907944,0.035952584,0.018478474,0.117085155,0.260043879
0.039255608,0.047565144,0.039311418,0.041832923,0.062938248,0.035592033,0.033559999,0.02775428
0.055780111,0.055643438,0.056456012,0.040965005,0.098668565,0.039746285,0.040970964,0.055348983
0.427598353,0.165450627,0.244651585,0.450814588,0.716015557,0.125508301,0.191049498,0.310103112
0.127330598,0.072916446,0.035624222,0.072133692,0.208031706,0.060518527,0.046321804,0.08574964
0.075932764,0.043297642,0.05327711,0.049030589,0.035642167,0.049322389,0.042824897,0.04184547
0.052261015,0.039894494,0.036469172,0.062944898,0.035028735,0.021204203,0.036169845,0.049670366
0.02956753,0.051457649,0.027439632,0.030523695,0.562185318,0.174891019,0.468276013,0.206118951
0.215415032,0.03637231,0.03131399,0.037595474,0.142187778,0.606030009,0.037785223,0.130737256
0.434346694,0.477649444,0.456699705,0.462632822,0.583693646,0.74950377,0.361251851,0.395107921
0.144701825,0.030917545,0.042362991,0.507738413,0.567124421,0.041978309,0.033205735,0.058846897
0.036931505,0.040922075,0.055497967,0.041563646,0.069868544,0.030559305,0.026211095,0.075115172
0.452309076,0.265463371,0.186304774,0.139942765,0.599357995,0.252500956,0.205973033,0.217768325
0.319141458,0.383805998,0.382461933,0.542933299,0.082656461,0.489261059,0.879874172,0.263816562
0.573025234,0.516375714,0.558273972,0.575449108,0.458526803,0.56458621,0.555486019,0.624149317
0.522108174,0.471075,0.503603425,0.461204337,0.481160918,0.150317486,0.426401556,0.462773869
0.092796857,0.108529898,0.053196929,0.068811795,0.105219383,0.044318049,0.43430646,0.052633644
0.764633001,0.927582712,0.912555203,0.925884088,0.331762061,0.742404363,0.923755226,0.805018676
0.510979972,0.034596744,0.03590925,0.062201978,0.33918528,0.607657887,0.023531264,0.044177112
0.077403844,0.037974869,0.026777644,0.035755498,0.110022822,0.020961407,0.338498817,0.054722425
0.037287637,0.201029703,0.04750718,0.060123205,0.108198756,0.049447156,0.119139537,0.068329
0.768780026,0.772383907,0.858564879,0.880142872,0.329273719,0.791972965,0.81270847,0.570320696
0.047871293,0.050059009,0.082611481,0.070303335,0.21987259,0.081300445,0.059521867,0.067772693
0.096407155,0.052531222,0.036467101,0.040503541,0.305141553,0.050846189,0.035103861,0.040363961
0.085756447,0.42078788,0.487491454,0.308816125,0.83678732,0.421158407,0.459007809,0.385707414
0.044072206,0.037178116,0.211499336,0.028591942,0.027884965,0.017333287,0.023169883,0.021291637
0.09875172,0.07233425,0.076477426,0.071154211,0.126106787,0.05681986,0.105149888,0.209746892
0.259497047,0.165055463,0.054350702,0.057101537,0.124710305,0.133815246,0.070324625,0.053260323
0.040459576,0.024073242,0.025978105,0.027751602,0.134974883,0.033683283,0.025352998,0.049339687
0.494662616,0.070508864,0.066282628,0.05714756,0.248556015,0.116128053,0.333074713,0.034673489
0.866813598,0.522539205,0.544438104,0.116503508,0.372721846,0.569155224,0.247882518,0.106889396
0.047473648,0.300583006,0.357681546,0.032305866,0.112576804,0.041114098,0.126737146,0.140861227
0.030664925,0.033775293,0.027430416,0.038146814,0.127543856,0.031860446,0.023955829,0.061806738
0.488171933,0.150960586,0.109543714,0.059686949,0.859054811,0.034610047,0.061395425,0.048318733
0.045767958,0.053300047,0.140607783,0.062767232,0.040485233,0.031665013,0.04283928,0.068934473
0.506548462,0.425361869,0.406616882,0.800369548,0.098379466,0.50664794,0.518111302,0.690537636
0.042397959,0.049918766,0.0374705,0.037676483,0.560301681,0.056323441,0.090492731,0.039125165
0.060185128,0.4750803,0.413616221,0.036103267,0.151622756,0.033724495,0.116318561,0.029132112
0.022025439,0.026836125,0.024197328,0.023268339,0.072399732,0.040312082,0.027796215,0.100824386
0.043321259,0.529756949,0.539907116,0.542472684,0.142544616,0.049478566,0.560204037,0.367130604
0.063768835,0.047665314,0.063799113,0.041535994,0.136537836,0.045545148,0.07921296,0.044913921
0.608721366,0.035574726,0.038048945,0.044070738,0.285945888,0.696012124,0.056599786,0.16741726
0.048242102,0.053011715,0.056144611,0.049635773,0.193039468,0.101979029,0.087029771,0.164855249
0.0714054,0.473011333,0.448082218,0.457374383,0.517466041,0.035005924,0.513574673,0.55697138
0.345803154,0.154086566,0.132402279,0.334363118,0.240522946,0.67527161,0.382581579,0.082853639
0.058216468,0.056318196,0.044156815,0.051340819,0.375910602,0.045169108,0.030989621,0.301858217
0.516998726,0.043757282,0.050047846,0.047119161,0.185367907,0.373870432,0.135160161,0.095066489
0.379292213,0.030241953,0.025361961,0.02841749,0.109356624,0.060742859,0.034704599,0.061135859
0.501372889,0.422659778,0.62853573,0.22915085,0.300346079,0.560496954,0.295567414,0.360653691
0.491602566,0.031918343,0.029982703,0.032530297,0.125778477,0.081255681,0.0513074,0.089524698
0.054732279,0.13067669,0.059614623,0.083956641,0.052351074,0.047190742,0.057256071,0.091907742
0.799431143,0.446552214,0.345789803,0.495969891,0.507982487,0.91609628,0.50473742,0.437048986
0.031419847,0.420560342,0.471714748,0.501570908,0.1660365,0.034246462,0.535796301,0.582362911
0.599075043,0.292831,0.269511109,0.488230708,0.78700271,0.531205995,0.521219226,0.530637067
0.05671737,0.517520546,0.496196177,0.04260085,0.484848598,0.069310717,0.479944204,0.287104421
0.077719765,0.226244273,0.052266013,0.070162198,0.724504657,0.096805881,0.174934005,0.125220046
0.035697813,0.027513457,0.025866604,0.026565396,0.411109506,0.028388267,0.02800563,0.028289201
0.526343496,0.22371978,0.438558586,0.069463465,0.570593766,0.562711375,0.121550884,0.436482131
0.52744889,0.462225324,0.499552726,0.064828881,0.030507302,0.050058282,0.466073957,0.27465324
0.022199527,0.022140669,0.021995835,0.029538948,0.058912915,0.030357788,0.02101969,0.039998632
0.034378293,0.028396621,0.031917686,0.039050649,0.042528974,0.02116616,0.020012912,0.032632226
0.553177434,0.449950825,0.515706068,0.096395431,0.923247539,0.478515676,0.589790249,0.464081221
0.026252601,0.030864715,0.030737757,0.030785,0.10223348,0.055671378,0.031230005,0.07928645
0.072627321,0.040790714,0.050606998,0.062888454,0.112562468,0.112140243,0.133880203,0.109479677
0.733125757,0.491229102,0.523577596,0.515547823,0.035784924,0.535088782,0.465155318,0.771513604
0.028507053,0.497003649,0.456217526,0.49949856,0.749269359,0.064658944,0.445929543,0.57559241
0.032045747,0.033946221,0.03677059,0.038800525,0.046679117,0.030113535,0.024779433,0.039981398
0.067008915,0.043951609,0.061854491,0.039151711,0.079328724,0.030284673,0.031469887,0.042060299
0.037212868,0.035273502,0.032605903,0.037767102,0.073236731,0.039378702,0.030790908,0.029561273
0.09848,0.070141016,0.076849277,0.065302411,0.142480557,0.098069962,0.077207242,0.086736086
0.092210506,0.025621725,0.029271934,0.025216371,0.020733311,0.052361542,0.02091211,0.014154515
0.029668778,0.050716741,0.039666007,0.03664709,0.100779132,0.041299538,0.038514565,0.04491157
0.056930783,0.064300038,0.083559322,0.096159245,0.325425911,0.106482454,0.075964378,0.135889167
0.045719042,0.529999316,0.530087602,0.531500889,0.062338692,0.055173038,0.514698802,0.625176972
0.032793418,0.022717746,0.031185915,0.04191958,0.603704565,0.630153814,0.047428691,0.055818712
0.335279064,0.455808202,0.440971155,0.535536754,0.127628091,0.052068099,0.197454894,0.600640859
0.052124509,0.031891657,0.039507363,0.02998505,0.039773949,0.040452924,0.035389756,0.031949247
0.156357057,0.069220892,0.086266677,0.072765075,0.280423594,0.061941152,0.048477745,0.047243852
0.039336818,0.043684832,0.055082229,0.041950777,0.85068667,0.030655954,0.027889668,0.064268527
0.646344776,0.434887802,0.566038773,0.517017516,0.674484713,0.634019245,0.692664177,0.509747244
0.034780883,0.053273737,0.053331646,0.080395317,0.0418388,0.030738371,0.032404738,0.035278717
0.554725961,0.614668486,0.60807049,0.593264838,0.545531439,0.607689974,0.600043122,0.566002527
0.207732509,0.255173092,0.174573279,0.219073415,0.185731426,0.4212267,0.251751662,0.123437643
0.18099771,0.047787481,0.031326316,0.032724099,0.161538425,0.048035039,0.0295805,0.065446002
0.252350842,0.020639597,0.034911367,0.053313913,0.444269374,0.089529115,0.037810982,0.05415912
0.045924026,0.042963047,0.042753052,0.047245372,0.031858085,0.049184903,0.033623045,0.043552672
0.034765474,0.026635004,0.030947779,0.024389818,0.08185567,0.031175137,0.02720698,0.048908223
