Generation	Clone	Deme	Genotype	DriverGenotype	Parent	DriverParent	X	Y	NormalCells	Population	BirthRate	MigrationRate	DeathRate	MigrationModifier	DriverMutations	MigrationMutations	PassengerMutations
10.050460	30	0	4502	1	3828	0	0	0	0	19	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	31	0	5278	1	2811	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	32	0	5177	1	2375	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	33	0	5135	1	4665	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	34	0	38	1	0	0	0	0	0	10	16.186525	0.000000	100.000000	0.000000	1	0	0
10.050460	35	0	4780	1	3371	0	0	0	0	8	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	36	0	5335	1	4849	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	37	0	5358	1	5219	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	38	0	4797	1	4727	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	39	0	44	1	38	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	1
10.050460	40	0	4941	1	3513	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	41	0	5054	1	4926	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	42	0	5004	1	3623	0	0	0	0	8	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	43	0	3919	1	3347	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	44	0	4977	1	3419	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	45	0	4332	1	4142	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	46	0	4758	1	4259	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	47	0	5292	1	4924	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	48	0	5043	1	4925	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	49	0	5061	1	2811	0	0	0	0	11	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	50	0	5362	1	4941	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	51	0	4665	1	3146	0	0	0	0	13	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	52	0	5238	1	4429	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	53	0	5314	1	4686	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	54	0	4887	1	2994	0	0	0	0	15	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	55	0	5341	1	4665	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	56	0	5364	1	4481	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	57	0	5116	1	3623	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	58	0	5138	1	2994	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	59	0	4417	1	4359	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	60	0	5272	1	2811	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	61	0	5167	1	38	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	1
10.050460	62	0	5251	1	2375	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	63	0	4720	1	3991	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	2
10.050460	64	0	4374	1	4061	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	65	0	5320	1	4875	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	66	0	5265	1	5058	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	67	0	4481	1	4092	0	0	0	0	12	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	68	0	5274	1	4179	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	69	0	5279	1	4453	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	70	0	3371	1	2375	0	0	0	0	9	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	71	0	4488	1	2375	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	72	0	5134	1	4620	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	73	0	5313	1	3060	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	74	0	4901	1	3843	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	75	0	5131	1	4753	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	76	0	3623	1	3612	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	77	0	4508	1	4244	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	78	0	5342	1	4323	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	79	0	5145	1	4636	0	0	0	0	11	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	80	0	4337	1	1804	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	81	0	4679	1	44	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	2
10.050460	82	0	4142	1	3285	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	83	0	4236	1	3518	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	84	0	4972	1	4633	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	85	0	4928	1	4508	0	0	0	0	9	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	86	0	3157	1	2209	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	87	0	5307	1	5109	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	88	0	5337	1	3060	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	89	0	4629	1	1804	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	90	0	3991	1	38	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	1
10.050460	91	0	4239	1	4112	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	92	0	5288	1	4679	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	93	0	4456	1	3347	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	94	0	4800	1	4572	0	0	0	0	35	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	95	0	4670	1	4563	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	96	0	4814	1	3146	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	97	0	4259	1	3623	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	98	0	4753	1	1678	0	0	0	0	8	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	99	0	5347	1	5288	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	100	0	2757	1	2375	0	0	0	0	8	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	101	0	5008	1	4817	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	102	0	4323	1	4288	0	0	0	0	13	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	103	0	3057	1	2669	0	0	0	0	27	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	104	0	5363	1	4261	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	105	0	5318	1	5315	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	106	0	5108	1	3623	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	107	0	5010	1	4780	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	108	0	4875	1	2987	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	109	0	2999	1	2252	0	0	0	0	13	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	110	0	4686	1	4115	0	0	0	0	10	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	111	0	5228	1	4453	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	112	0	5305	1	2999	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	113	0	5189	1	2375	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	114	0	5109	1	3623	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	115	0	4839	1	1678	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	116	0	4926	1	4753	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	117	0	5224	1	4849	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	118	0	5101	1	3623	0	0	0	0	6	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	119	0	5232	1	4261	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	120	0	5126	1	3060	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	121	0	5330	1	4928	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	122	0	3060	1	2041	0	0	0	0	8	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	123	0	5287	1	4314	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	124	0	5147	1	4895	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	125	0	5331	1	4849	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	126	0	5323	1	4679	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	127	0	5058	1	5055	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	128	0	5348	1	4800	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	129	0	4932	1	4502	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	130	0	2994	1	2375	0	0	0	0	12	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	131	0	5240	1	4972	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	132	0	4693	1	4167	0	0	0	0	6	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	133	0	5325	1	2757	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	134	0	4595	1	3880	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	135	0	2811	1	1591	0	0	0	0	17	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	136	0	4224	1	4195	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	137	0	5283	1	4502	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	138	0	5136	1	4800	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	139	0	4453	1	2999	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	140	0	5233	1	2757	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	141	0	4463	1	3419	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	142	0	5180	1	5055	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	143	0	4751	1	3263	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	144	0	4167	1	4019	0	0	0	0	11	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	145	0	3843	1	3355	0	0	0	0	13	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	146	0	4865	1	4827	0	0	0	0	19	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	147	0	5121	1	3673	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	148	0	5365	1	5354	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	149	0	5294	1	4323	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	150	0	2375	1	1066	0	0	0	0	27	16.186525	0.000000	100.000000	0.000000	1	0	2
10.050460	151	0	4750	1	4142	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	152	0	4691	1	4525	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	153	0	2130	1	1384	0	0	0	0	15	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	154	0	3419	1	3060	0	0	0	0	17	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	155	0	5194	1	4167	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	156	0	4849	1	4490	0	0	0	0	14	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	157	0	5357	1	5283	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	158	0	3673	1	3518	0	0	0	0	6	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	159	0	5141	1	4439	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	160	0	1678	1	1279	0	0	0	0	20	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	161	0	5340	1	5134	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	162	0	5276	1	4595	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	163	0	5350	1	2757	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	164	0	5354	1	4850	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	165	0	5312	1	4895	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	166	0	4037	1	3505	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	167	0	5268	1	5106	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	168	0	4867	1	1678	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	169	0	4568	1	1804	0	0	0	0	10	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	170	0	5301	1	5295	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	171	0	5263	1	4865	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	172	0	4676	1	4498	0	0	0	0	20	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	173	0	3550	1	1591	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	174	0	5359	1	5313	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	175	0	5123	1	4814	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	176	0	5329	1	4665	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	177	0	4904	1	3441	0	0	0	0	8	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	178	0	4636	1	4332	0	0	0	0	21	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	179	0	5106	1	5082	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	180	0	5296	1	3933	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	181	0	5282	1	4502	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	182	0	5327	1	4839	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	183	0	3933	1	3513	0	0	0	0	8	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	184	0	5102	1	4932	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	185	0	4314	1	4215	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	186	0	4399	1	3550	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	187	0	5349	1	4508	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	188	0	5140	1	4495	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	189	0	5175	1	4453	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	190	0	4997	1	3843	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	191	0	5244	1	2757	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	192	0	5206	1	4887	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	193	0	5338	1	5296	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	194	0	3690	1	3254	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	195	0	5181	1	2757	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	196	0	5353	1	2375	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	197	0	5339	1	5318	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	6
10.050460	198	0	5298	1	4849	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	199	0	5176	1	4429	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	200	0	5270	1	1678	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	5
10.050460	201	0	5196	1	2375	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	3
10.050460	202	0	5198	1	5131	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	203	0	5250	1	2994	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	4
10.050460	204	0	5246	1	4167	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	205	0	5204	1	4323	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	206	0	5360	1	5101	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	9
10.050460	207	0	5208	1	4665	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	208	0	5219	1	5131	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	209	0	5229	1	4882	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	2
10.050460	210	0	5345	1	4636	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	10
10.050460	211	0	5346	1	5219	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	8
10.050460	212	0	5366	1	4865	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
10.050460	213	0	5367	1	4865	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	7
20.050896	0	0	18423	1	18418	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	20
20.050896	1	0	18519	1	17755	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	17
20.050896	2	0	18443	1	16959	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	22
20.050896	3	0	17096	1	14634	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	18
20.050896	4	0	17591	1	17586	0	0	0	0	9	16.186525	0.000000	100.000000	0.000000	1	0	18
20.050896	5	0	18466	1	18079	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	19
20.050896	6	0	14656	1	14109	0	0	0	0	14	16.186525	0.000000	100.000000	0.000000	1	0	12
20.050896	7	0	18507	1	18223	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	21
20.050896	8	0	18516	1	16959	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	22
20.050896	9	0	18472	1	14974	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	14
20.050896	10	0	18502	1	17903	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	23
20.050896	11	0	18537	1	16536	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	20
20.050896	12	0	18287	1	17745	0	0	0	0	10	16.186525	0.000000	100.000000	0.000000	1	0	20
20.050896	13	0	18543	1	17916	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	17
20.050896	14	0	18247	1	17170	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	17
20.050896	15	0	17263	1	16324	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	17
20.050896	16	0	18525	1	17745	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	20
20.050896	17	0	18480	1	18337	0	0	0	0	3	16.186525	0.000000	100.000000	0.000000	1	0	18
20.050896	18	0	18489	1	16959	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	22
20.050896	19	0	18522	1	17833	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	17
20.050896	20	0	17778	1	17086	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	21
20.050896	21	0	17915	1	16959	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	22
20.050896	22	0	17817	1	17731	0	0	0	0	20	16.186525	0.000000	100.000000	0.000000	1	0	19
20.050896	23	0	18359	1	18269	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	19
20.050896	24	0	17573	1	16064	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	19
20.050896	25	0	18495	25	18422	1	0	0	0	1	-104.042244	0.000000	100.000000	0.000000	2	0	9
20.050896	26	0	18529	1	18231	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	21
20.050896	27	0	17770	1	17692	0	0	0	0	12	16.186525	0.000000	100.000000	0.000000	1	0	22
20.050896	28	0	18459	1	18303	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	23
20.050896	29	0	17032	1	14745	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	10
20.050896	30	0	17511	1	17387	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	10
20.050896	31	0	16954	1	15756	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	10
20.050896	32	0	17938	1	16064	0	0	0	0	18	16.186525	0.000000	100.000000	0.000000	1	0	19
20.050896	33	0	16831	1	16819	0	0	0	0	10	16.186525	0.000000	100.000000	0.000000	1	0	18
20.050896	34	0	17903	1	16959	0	0	0	0	7	16.186525	0.000000	100.000000	0.000000	1	0	22
20.050896	35	0	18303	1	16959	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	22
20.050896	36	0	17481	1	16115	0	0	0	0	23	16.186525	0.000000	100.000000	0.000000	1	0	18
20.050896	37	0	18541	1	18309	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	27
20.050896	38	0	18438	1	16911	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	16
20.050896	39	0	17592	1	17487	0	0	0	0	2	16.186525	0.000000	100.000000	0.000000	1	0	21
20.050896	40	0	18069	1	17032	0	0	0	0	5	16.186525	0.000000	100.000000	0.000000	1	0	11
20.050896	41	0	18520	1	18247	0	0	0	0	1	16.186525	0.000000	100.000000	0.000000	1	0	18
20.050896	42	0	18149	1	17924	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	20
20.050896	43	0	18511	1	18371	0	0	0	0	4	16.186525	0.000000	100.000000	0.000000	1	0	15
20.050896	44	0	17987	1	17964	0	0	0	0	24	16.186525	0.000000	100.000000	0.000000	1	0	21
