NumCells	NumSamples	CellsPerSample	SampleDepth	Generation	Identity	DriverIdentity	Parent	Population	BirthRate	MigrationRate	OriginTime	DriverMutations	MigrationMutations	PassengerMutations
1026	1	-1	-1	15.050659	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	15.050659	1	1	0	1026	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	16.050808	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	16.050808	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	17.050833	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	17.050833	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	18.050846	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	18.050846	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	19.050861	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	19.050861	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	20.050896	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	20.050896	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	21.050987	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	21.050987	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	22.051052	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	22.051052	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	23.051121	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	23.051121	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	24.051130	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	24.051130	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	25.051260	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	25.051260	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	26.051605	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	26.051605	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	27.051622	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	27.051622	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	28.051636	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	28.051636	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	29.051638	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	29.051638	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	30.051651	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	30.051651	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	31.051653	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	31.051653	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	32.051655	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	32.051655	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	33.051666	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	33.051666	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	34.051674	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	34.051674	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	35.051716	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	35.051716	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	36.051811	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	36.051811	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	37.051826	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	37.051826	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	38.051849	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	38.051849	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	39.051857	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	39.051857	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	40.051865	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	40.051865	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	41.051876	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	41.051876	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	42.051975	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	42.051975	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	43.052017	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	43.052017	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	44.052471	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	44.052471	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	45.052567	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	45.052567	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	46.052643	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	46.052643	1	1	0	1023	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	47.052670	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	47.052670	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	48.052677	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	48.052677	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	49.053036	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	49.053036	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	50.053093	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	50.053093	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	51.053177	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	51.053177	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	52.053223	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	52.053223	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	53.053265	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	53.053265	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	54.053379	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	54.053379	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	55.053383	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	55.053383	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	56.053391	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	56.053391	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	57.053459	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	57.053459	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	58.053463	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	58.053463	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	59.053535	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	59.053535	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	60.053558	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	60.053558	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	61.053562	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	61.053562	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	62.053608	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	62.053608	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	63.053642	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	63.053642	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	64.053650	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	64.053650	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	65.053757	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	65.053757	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	66.053787	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	66.053787	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	67.053795	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	67.053795	1	1	0	1023	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	68.053818	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	68.053818	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	69.053825	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	69.053825	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	70.053848	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	70.053848	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	71.053871	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	71.053871	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	72.053917	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	72.053917	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	73.053925	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	73.053925	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	74.053986	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	74.053986	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	75.054047	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	75.054047	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	76.054222	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	76.054222	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	77.054245	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	77.054245	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	78.054283	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	78.054283	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	79.054390	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	79.054390	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	80.054451	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	80.054451	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	81.054459	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	81.054459	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	82.054504	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	82.054504	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	83.054535	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	83.054535	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	84.054573	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	84.054573	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	85.054588	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	85.054588	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	86.054619	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	86.054619	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	87.054718	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	87.054718	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	88.054726	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	88.054726	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	89.054733	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	89.054733	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	90.054741	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	90.054741	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	91.054848	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	91.054848	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	92.054916	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	92.054916	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	93.054932	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	93.054932	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	94.054993	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	94.054993	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	95.055107	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	95.055107	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1027	1	-1	-1	96.055115	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1027	1	-1	-1	96.055115	1	1	0	1027	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	97.055122	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	97.055122	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	98.055153	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	98.055153	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	99.055229	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	99.055229	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	100.055420	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	100.055420	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	101.055428	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	101.055428	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	102.055496	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	102.055496	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	103.055687	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	103.055687	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	104.055695	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	104.055695	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	105.055717	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	105.055717	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	106.055763	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	106.055763	1	1	0	1021	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	106.055763	238	238	1	4	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	107.055763	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	107.055763	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	107.055763	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	108.055809	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	108.055809	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	108.055809	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	109.055862	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	109.055862	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	109.055862	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1024	1	-1	-1	110.055862	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	110.055862	1	1	0	1023	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	110.055862	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	111.055893	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	111.055893	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	111.055893	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	112.055901	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	112.055901	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	112.055901	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	113.055908	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	113.055908	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	113.055908	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	114.055916	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	114.055916	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	114.055916	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	115.055923	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	115.055923	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	115.055923	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	116.056007	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	116.056007	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	116.056007	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	117.056099	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	117.056099	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	117.056099	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	118.056107	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	118.056107	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	118.056107	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1024	1	-1	-1	119.056114	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	119.056114	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1024	1	-1	-1	119.056114	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	120.056114	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	120.056114	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	120.056114	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	121.056190	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	121.056190	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	121.056190	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	122.056244	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	122.056244	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	122.056244	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	123.056274	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	123.056274	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	123.056274	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	124.056274	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	124.056274	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	124.056274	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	125.056320	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	125.056320	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	125.056320	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	126.056335	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	126.056335	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	126.056335	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	127.056358	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	127.056358	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	127.056358	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	128.056396	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	128.056396	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	128.056396	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	129.056458	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	129.056458	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	129.056458	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	130.056549	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	130.056549	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	130.056549	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	131.056641	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	131.056641	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	131.056641	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	132.056641	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	132.056641	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	132.056641	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	133.056885	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	133.056885	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	133.056885	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	134.056931	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	134.056931	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	134.056931	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	135.056976	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	135.056976	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	135.056976	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	136.057098	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	136.057098	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	136.057098	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1025	1	-1	-1	137.057129	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	137.057129	1	1	0	1025	16.186525	0.000000	5.378819	1	0	0
1025	1	-1	-1	137.057129	238	238	1	0	14.080285	0.000000	105.633461	2	0	0
1024	1	-1	-1	138.057129	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	138.057129	1	1	0	1024	16.186525	0.000000	5.378819	1	0	0
