NumCells	NumSamples	CellsPerSample	SampleDepth	Generation	Identity	DriverIdentity	Parent	Population	BirthRate	MigrationRate	OriginTime	DriverMutations	MigrationMutations	PassengerMutations
1029	1	-1	-1	15.269405	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1029	1	-1	-1	15.269405	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1029	1	-1	-1	15.269405	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1029	1	-1	-1	15.269405	3	3	1	1028	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	16.269407	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	16.269407	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	16.269407	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	16.269407	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	17.269411	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	17.269411	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	17.269411	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	17.269411	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	18.269421	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	18.269421	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	18.269421	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	18.269421	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	19.269423	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	19.269423	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	19.269423	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	19.269423	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1027	1	-1	-1	20.269428	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1027	1	-1	-1	20.269428	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1027	1	-1	-1	20.269428	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1027	1	-1	-1	20.269428	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	21.269455	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	21.269455	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	21.269455	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	21.269455	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	22.269459	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	22.269459	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	22.269459	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	22.269459	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	23.269461	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	23.269461	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	23.269461	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	23.269461	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	24.269487	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	24.269487	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	24.269487	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	24.269487	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	25.269501	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	25.269501	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	25.269501	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	25.269501	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	26.269505	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	26.269505	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	26.269505	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	26.269505	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1027	1	-1	-1	27.269510	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1027	1	-1	-1	27.269510	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1027	1	-1	-1	27.269510	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1027	1	-1	-1	27.269510	3	3	1	1027	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	28.269522	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	28.269522	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	28.269522	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	28.269522	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	29.269526	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	29.269526	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	29.269526	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	29.269526	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	30.269541	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	30.269541	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	30.269541	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	30.269541	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	31.269571	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	31.269571	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	31.269571	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	31.269571	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	32.269573	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	32.269573	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	32.269573	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	32.269573	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	33.269581	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	33.269581	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	33.269581	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	33.269581	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	34.269585	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	34.269585	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	34.269585	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	34.269585	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	35.269585	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	35.269585	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	35.269585	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	35.269585	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	36.269592	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	36.269592	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	36.269592	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	36.269592	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1028	1	-1	-1	37.269608	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1028	1	-1	-1	37.269608	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1028	1	-1	-1	37.269608	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1028	1	-1	-1	37.269608	3	3	1	1028	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	38.269608	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	38.269608	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	38.269608	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	38.269608	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1027	1	-1	-1	39.269615	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1027	1	-1	-1	39.269615	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1027	1	-1	-1	39.269615	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1027	1	-1	-1	39.269615	3	3	1	1027	54.853230	0.000000	9.433782	2	0	0
1028	1	-1	-1	40.269623	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1028	1	-1	-1	40.269623	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1028	1	-1	-1	40.269623	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1028	1	-1	-1	40.269623	3	3	1	1028	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	41.269634	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	41.269634	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	41.269634	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	41.269634	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	42.269642	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	42.269642	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	42.269642	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	42.269642	3	3	1	1023	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	43.269657	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	43.269657	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	43.269657	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	43.269657	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	44.269661	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	44.269661	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	44.269661	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	44.269661	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	45.269691	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	45.269691	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	45.269691	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	45.269691	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	46.269703	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	46.269703	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	46.269703	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	46.269703	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	47.269714	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	47.269714	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	47.269714	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	47.269714	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	48.269764	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	48.269764	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	48.269764	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	48.269764	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	49.269772	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	49.269772	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	49.269772	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	49.269772	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	50.269775	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	50.269775	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	50.269775	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	50.269775	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1027	1	-1	-1	51.269775	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1027	1	-1	-1	51.269775	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1027	1	-1	-1	51.269775	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1027	1	-1	-1	51.269775	3	3	1	1027	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	52.269775	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	52.269775	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	52.269775	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	52.269775	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1028	1	-1	-1	53.269787	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1028	1	-1	-1	53.269787	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1028	1	-1	-1	53.269787	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1028	1	-1	-1	53.269787	3	3	1	1028	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	54.269794	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	54.269794	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	54.269794	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	54.269794	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	55.269798	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	55.269798	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	55.269798	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	55.269798	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	56.269802	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	56.269802	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	56.269802	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	56.269802	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	57.269810	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	57.269810	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	57.269810	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	57.269810	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	58.269821	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	58.269821	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	58.269821	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	58.269821	3	3	1	1023	54.853230	0.000000	9.433782	2	0	0
1032	1	-1	-1	59.269825	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1032	1	-1	-1	59.269825	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1032	1	-1	-1	59.269825	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1032	1	-1	-1	59.269825	3	3	1	1032	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	60.269833	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	60.269833	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	60.269833	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	60.269833	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	61.269836	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	61.269836	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	61.269836	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	61.269836	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	62.269836	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	62.269836	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	62.269836	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	62.269836	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	63.269836	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	63.269836	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	63.269836	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	63.269836	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	64.269836	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	64.269836	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	64.269836	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	64.269836	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	65.269852	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	65.269852	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	65.269852	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	65.269852	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	66.269852	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	66.269852	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	66.269852	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	66.269852	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	67.269859	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	67.269859	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	67.269859	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	67.269859	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	68.269859	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	68.269859	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1024	1	-1	-1	68.269859	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1024	1	-1	-1	68.269859	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	69.269867	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	69.269867	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	69.269867	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	69.269867	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	70.269875	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	70.269875	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	70.269875	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	70.269875	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	71.269882	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	71.269882	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	71.269882	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	71.269882	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	72.269905	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	72.269905	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	72.269905	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	72.269905	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1026	1	-1	-1	73.269905	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	73.269905	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1026	1	-1	-1	73.269905	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1026	1	-1	-1	73.269905	3	3	1	1026	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	74.269943	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	74.269943	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	74.269943	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	74.269943	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	75.269943	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	75.269943	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	75.269943	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	75.269943	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	76.269943	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	76.269943	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	76.269943	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	76.269943	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	77.269951	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	77.269951	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	77.269951	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	77.269951	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	78.269997	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	78.269997	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	78.269997	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	78.269997	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	79.270004	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	79.270004	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	79.270004	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	79.270004	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	80.270012	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	80.270012	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	80.270012	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	80.270012	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	81.270012	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	81.270012	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	81.270012	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	81.270012	3	3	1	1025	54.853230	0.000000	9.433782	2	0	0
1025	1	-1	-1	82.270020	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	82.270020	1	1	0	0	7.348100	0.000000	7.742762	1	0	0
1025	1	-1	-1	82.270020	2	2	1	0	10.044645	0.000000	9.132387	2	0	0
1025	1	-1	-1	82.270020	3	3	1	1024	54.853230	0.000000	9.433782	2	0	0
1024	1	-1	-1	83.270027	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
