Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
21.169327	1025	129944	128920	0	9.849756	2.000000	7.392058	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	237	237	1	1	1	2358	5	10196	0	0	1025	0	0	0	0	0	0	0	0
22.169331	1024	146826	145803	0	11.510742	2.000000	6.535026	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	244	244	1	1	1	2680	5	11603	0	0	1024	0	0	0	0	0	0	0	0
23.169334	1025	163771	162747	0	12.581464	2.000000	6.050190	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	2977	5	12975	0	0	1025	0	0	0	0	0	0	0	0
24.169392	1025	180735	179711	0	13.547318	2.000000	5.814586	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	204	204	1	1	1	3262	5	14318	0	0	1025	0	0	0	0	0	0	0	0
25.169418	1025	197730	196706	0	14.960000	2.000000	6.130110	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	3576	5	15707	0	0	1025	0	0	0	0	0	0	0	0
26.169424	1025	214702	213678	0	15.838049	2.000000	6.118160	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	204	204	1	1	1	3816	5	16970	0	0	1025	0	0	0	0	0	0	0	0
27.169426	1026	231889	230864	0	17.152046	2.000000	5.744911	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	208	208	1	1	1	4096	5	18344	0	0	1026	0	0	0	0	0	0	0	0
28.169487	1025	249105	248081	0	18.251707	2.000000	4.781531	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	210	210	1	1	1	4383	5	19693	0	0	1025	0	0	0	0	0	0	0	0
29.169558	1025	266142	265118	0	19.789268	2.000000	5.916570	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	240	240	1	1	1	4696	5	21032	0	0	1025	0	0	0	0	0	0	0	0
30.169653	1025	283060	282036	0	21.288780	2.000000	5.756608	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	5003	5	22374	0	0	1025	0	0	0	0	0	0	0	0
31.169750	1025	299988	298964	0	22.195122	2.000000	7.745347	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	5329	5	23744	0	0	1025	0	0	0	0	0	0	0	0
32.169857	1025	317181	316157	0	23.000000	2.000000	7.350244	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	5640	5	25134	0	0	1025	0	0	0	0	0	0	0	0
33.169861	1025	334173	333149	0	24.174635	2.000000	6.889503	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	5918	5	26445	0	0	1025	0	0	0	0	0	0	0	0
34.169888	1025	351179	350155	0	25.194147	2.000976	8.948654	0.000975	1.652909e+01	0.000000e+00	1.239004e+01	0.000000e+00	218	218	2	1	1	6205	5	27780	0	0	1024	1	0	0	0	0	0	0	0
35.169956	1025	368218	367194	0	26.831219	2.000000	9.342244	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	6469	5	29109	0	0	1025	0	0	0	0	0	0	0	0
36.169987	1025	385271	384247	0	29.967804	2.000976	6.977493	0.000975	1.646047e+01	0.000000e+00	3.267068e+01	0.000000e+00	221	221	2	1	1	6743	5	30513	0	0	1024	1	0	0	0	0	0	0	0
37.169994	1025	402313	401289	0	31.089756	2.000000	6.522675	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	215	215	1	1	1	7032	5	31851	0	0	1025	0	0	0	0	0	0	0	0
38.170082	1025	419333	418309	0	32.173660	2.000000	8.182528	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	7312	5	33210	0	0	1025	0	0	0	0	0	0	0	0
39.170147	1025	436430	435406	0	32.839024	2.000000	8.831651	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	215	215	1	1	1	7600	5	34550	0	0	1025	0	0	0	0	0	0	0	0
40.170147	1024	453420	452397	0	34.799805	2.000000	10.855420	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	229	229	1	1	1	7929	5	35909	0	0	1024	0	0	0	0	0	0	0	0
41.170208	1025	470501	469477	0	35.921951	2.000000	8.940245	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	8204	5	37201	0	0	1025	0	0	0	0	0	0	0	0
42.170212	1024	487399	486376	0	36.964844	2.000000	10.184315	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	8483	5	38500	0	0	1024	0	0	0	0	0	0	0	0
43.170250	1025	504548	503524	0	38.379513	2.000000	14.186704	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	8752	5	39788	0	0	1025	0	0	0	0	0	0	0	0
44.170303	1025	521449	520425	0	40.001953	2.000000	11.457554	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	233	233	1	1	1	9036	5	41144	0	0	1025	0	0	0	0	0	0	0	0
45.170307	1025	538306	537282	0	41.678047	2.000000	15.941242	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	9331	5	42463	0	0	1025	0	0	0	0	0	0	0	0
46.170372	1025	555111	554087	0	41.822437	2.000000	20.828953	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	9645	5	43893	0	0	1025	0	0	0	0	0	0	0	0
47.170387	1025	572298	571274	0	43.281952	2.000976	25.656116	0.000975	1.662604e+01	0.000000e+00	1.744451e-01	0.000000e+00	233	233	2	1	1	9960	5	45245	0	0	1024	1	0	0	0	0	0	0	0
48.170403	1025	589317	588293	0	45.588291	2.000000	21.141720	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	10255	5	46602	0	0	1025	0	0	0	0	0	0	0	0
49.170433	1025	606526	605502	0	45.909267	2.000976	27.594706	0.000975	1.660949e+01	0.000000e+00	8.972658e-01	0.000000e+00	209	209	2	1	1	10535	5	47942	0	0	1024	1	0	0	0	0	0	0	0
50.170452	1025	623464	622440	0	46.565853	2.000000	24.971531	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	10814	5	49287	0	0	1025	0	0	0	0	0	0	0	0
51.170456	1025	640354	639330	0	47.164879	2.000000	27.507456	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	11106	5	50698	0	0	1025	0	0	0	0	0	0	0	0
52.170502	1025	657286	656262	0	48.501465	2.000000	24.925148	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	210	210	1	1	1	11381	5	52000	0	0	1025	0	0	0	0	0	0	0	0
53.170696	1025	674353	673329	0	49.762928	2.000000	28.108673	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	11666	5	53339	0	0	1025	0	0	0	0	0	0	0	0
54.170822	1025	691431	690407	0	50.100487	2.000000	32.400646	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	237	237	1	1	1	12000	5	54762	0	0	1025	0	0	0	0	0	0	0	0
55.170887	1025	708597	707573	0	51.593170	2.000000	34.034477	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	12301	5	56132	0	0	1025	0	0	0	0	0	0	0	0
56.170925	1025	725631	724607	0	50.824390	2.000000	37.147694	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	238	238	1	1	1	12629	5	57528	0	0	1025	0	0	0	0	0	0	0	0
57.170956	1025	742620	741596	0	52.990242	2.000000	40.007698	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	207	207	1	1	1	12916	5	58904	0	0	1025	0	0	0	0	0	0	0	0
58.170986	1025	759482	758458	0	53.800976	2.000000	46.350628	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	13205	5	60218	0	0	1025	0	0	0	0	0	0	0	0
59.171043	1025	776311	775287	0	53.563904	2.000000	44.234211	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	13507	5	61567	0	0	1025	0	0	0	0	0	0	0	0
60.171165	1025	793351	792327	0	56.753170	2.000976	39.130295	0.000975	1.589053e+01	0.000000e+00	5.737949e+02	0.000000e+00	212	212	2	1	1	13794	5	62877	0	0	1024	1	0	0	0	0	0	0	0
61.171200	1025	810628	809604	0	58.704391	2.000976	31.663830	0.000975	1.658255e+01	0.000000e+00	3.273559e+00	0.000000e+00	241	241	2	1	1	14133	5	64264	0	0	1024	1	0	0	0	0	0	0	0
62.171200	1026	827819	826794	0	61.222221	2.000000	29.026657	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	14395	5	65621	0	0	1026	0	0	0	0	0	0	0	0
63.171276	1025	844731	843707	0	62.435123	2.000000	26.667267	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	14699	5	66999	0	0	1025	0	0	0	0	0	0	0	0
64.171303	1025	861784	860760	0	64.921951	2.000000	31.143181	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	250	250	1	1	1	15016	5	68320	0	0	1025	0	0	0	0	0	0	0	0
65.171349	1025	878933	877909	0	65.930733	2.000976	35.902519	0.000975	1.646475e+01	0.000000e+00	3.112492e+01	0.000000e+00	223	223	2	1	1	15302	5	69642	0	0	1024	1	0	0	0	0	0	0	0
66.171463	1025	895933	894909	0	68.033173	2.000000	42.552994	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	222	222	1	1	1	15582	5	70957	0	0	1025	0	0	0	0	0	0	0	0
67.171608	1025	912833	911809	0	71.247803	2.000000	50.789310	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	241	241	1	1	1	15881	5	72295	0	0	1025	0	0	0	0	0	0	0	0
68.171753	1025	929699	928675	0	72.020485	2.000976	52.310799	0.000975	1.639172e+01	0.000000e+00	6.265981e+01	0.000000e+00	214	214	2	1	1	16166	5	73624	0	0	1024	1	0	0	0	0	0	0	0
69.171761	1025	946934	945910	0	72.150246	2.000000	65.304237	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	237	237	1	1	1	16480	5	74940	0	0	1025	0	0	0	0	0	0	0	0
70.171776	1025	963971	962947	0	73.248779	2.000000	75.976120	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	16769	5	76275	0	0	1025	0	0	0	0	0	0	0	0
71.171791	1025	980789	979765	0	75.639999	2.000000	75.252861	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	236	236	1	1	1	17061	5	77617	0	0	1025	0	0	0	0	0	0	0	0
72.171799	1025	997768	996744	0	74.471222	2.000000	68.420898	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	251	251	1	1	1	17366	5	79010	0	0	1025	0	0	0	0	0	0	0	0
73.171799	1025	1014911	1013887	0	77.896584	2.000000	67.926865	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	17653	5	80354	0	0	1025	0	0	0	0	0	0	0	0
74.171936	1025	1032068	1031044	0	79.974632	2.000000	82.541840	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	17947	5	81691	0	0	1025	0	0	0	0	0	0	0	0
75.171967	1025	1049151	1048127	0	81.028290	2.000000	90.322098	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	18233	5	83029	0	0	1025	0	0	0	0	0	0	0	0
76.171982	1025	1066298	1065274	0	81.922928	2.000000	101.825279	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	250	250	1	1	1	18557	5	84425	0	0	1025	0	0	0	0	0	0	0	0
77.172035	1025	1083330	1082306	0	80.741463	2.000000	111.979034	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	18844	5	85748	0	0	1025	0	0	0	0	0	0	0	0
78.172066	1025	1100304	1099280	0	84.815613	2.000000	121.268478	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	209	209	1	1	1	19127	5	87079	0	0	1025	0	0	0	0	0	0	0	0
79.172127	1025	1117603	1116579	0	87.638046	2.000000	94.102089	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	19419	5	88377	0	0	1025	0	0	0	0	0	0	0	0
80.172142	1025	1134693	1133669	0	89.907318	2.001951	98.934799	0.001947	1.590207e+01	0.000000e+00	5.238804e+02	0.000000e+00	227	227	3	1	1	19750	5	89766	0	0	1023	2	0	0	0	0	0	0	0
81.172150	1024	1151648	1150625	0	89.755859	2.000000	111.532265	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	20028	5	91139	0	0	1024	0	0	0	0	0	0	0	0
82.172203	1025	1168382	1167358	0	90.724876	2.000000	133.947708	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	241	241	1	1	1	20302	5	92438	0	0	1025	0	0	0	0	0	0	0	0
83.172211	1024	1185444	1184421	0	89.861328	2.000000	160.633011	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	20570	5	93739	0	0	1024	0	0	0	0	0	0	0	0
84.172211	1026	1202518	1201493	0	86.932747	2.000000	184.103577	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	20883	5	95145	0	0	1026	0	0	0	0	0	0	0	0
85.172264	1025	1219657	1218633	0	87.701462	2.000000	155.050354	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	21211	5	96566	0	0	1025	0	0	0	0	0	0	0	0
86.172272	1024	1236751	1235728	0	89.394531	2.000000	157.043579	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	21500	5	97922	0	0	1024	0	0	0	0	0	0	0	0
87.172340	1025	1254103	1253079	0	87.136589	2.000000	137.339249	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	21752	5	99264	0	0	1025	0	0	0	0	0	0	0	0
88.172356	1025	1271057	1270033	0	88.405853	2.000000	171.837219	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	232	232	1	1	1	22025	5	100555	0	0	1025	0	0	0	0	0	0	0	0
89.172409	1025	1288082	1287058	0	92.605850	2.000000	204.552979	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	22326	5	101870	0	0	1025	0	0	0	0	0	0	0	0
90.172424	1025	1305072	1304048	0	93.038048	2.000000	206.001480	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	22604	5	103155	0	0	1025	0	0	0	0	0	0	0	0
91.172440	1025	1322035	1321011	0	94.134636	2.000000	229.511642	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	204	204	1	1	1	22894	5	104442	0	0	1025	0	0	0	0	0	0	0	0
92.172447	1025	1339113	1338089	0	94.579514	2.002927	238.202805	0.002918	1.662589e+01	0.000000e+00	5.943001e-02	0.000000e+00	212	212	2	1	1	23165	5	105823	0	0	1022	3	0	0	0	0	0	0	0
93.172447	1024	1356190	1355167	0	99.159180	2.000000	269.532104	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	229	229	1	1	1	23467	5	107219	0	0	1024	0	0	0	0	0	0	0	0
94.172508	1025	1373055	1372031	0	100.492683	2.000000	283.801117	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	23778	5	108561	0	0	1025	0	0	0	0	0	0	0	0
95.172554	1025	1390009	1388985	0	100.291710	2.000000	283.525513	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	24056	5	109923	0	0	1025	0	0	0	0	0	0	0	0
96.172577	1025	1406975	1405951	0	104.349266	2.000000	288.785278	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	24375	5	111339	0	0	1025	0	0	0	0	0	0	0	0
97.172615	1025	1423780	1422756	0	104.950241	2.000000	291.508759	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	24650	5	112651	0	0	1025	0	0	0	0	0	0	0	0
98.172638	1025	1440872	1439848	0	104.506340	2.000000	267.090912	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	233	233	1	1	1	24958	5	113992	0	0	1025	0	0	0	0	0	0	0	0
99.172646	1025	1458018	1456994	0	105.738533	2.001951	209.882904	0.001947	1.645976e+01	0.000000e+00	1.886256e+01	0.000000e+00	256	256	3	1	1	25286	5	115425	0	0	1023	2	0	0	0	0	0	0	0
100.172653	1025	1475087	1474063	0	107.700485	2.000000	195.154129	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	241	241	1	1	1	25611	5	116817	0	0	1025	0	0	0	0	0	0	0	0
101.172737	1025	1491999	1490975	0	109.402924	2.000000	196.818222	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	25938	5	118138	0	0	1025	0	0	0	0	0	0	0	0
102.172752	1025	1508928	1507904	0	109.705368	2.000000	176.683960	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	26232	5	119458	0	0	1025	0	0	0	0	0	0	0	0
103.172768	1024	1525831	1524808	0	108.657227	2.000000	167.387589	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	26522	5	120767	0	0	1024	0	0	0	0	0	0	0	0
104.172775	1025	1542652	1541628	0	112.492683	2.000000	150.386505	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	26831	5	122148	0	0	1025	0	0	0	0	0	0	0	0
105.172783	1024	1559538	1558515	0	114.123047	2.000000	151.773804	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	232	232	1	1	1	27127	5	123497	0	0	1024	0	0	0	0	0	0	0	0
106.172806	1025	1576526	1575502	0	118.078049	2.000976	155.849503	0.000975	1.660699e+01	0.000000e+00	1.055439e+00	0.000000e+00	216	216	2	1	1	27406	5	124810	0	0	1024	1	0	0	0	0	0	0	0
107.173019	1025	1593437	1592413	0	118.532684	2.000000	170.527908	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	27684	5	126112	0	0	1025	0	0	0	0	0	0	0	0
108.173019	1024	1610228	1609205	0	118.420898	2.000000	184.880432	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	240	240	1	1	1	28023	5	127475	0	0	1024	0	0	0	0	0	0	0	0
109.173019	1024	1626922	1625899	0	115.936523	2.000000	147.571396	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	239	239	1	1	1	28311	5	128768	0	0	1024	0	0	0	0	0	0	0	0
110.173058	1025	1643945	1642921	0	118.977562	2.000000	160.794601	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	28606	5	130117	0	0	1025	0	0	0	0	0	0	0	0
111.173080	1025	1661032	1660008	0	123.080002	2.000000	194.467819	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	245	245	1	1	1	28922	5	131446	0	0	1025	0	0	0	0	0	0	0	0
112.173103	1025	1677941	1676917	0	124.161949	2.000000	180.272354	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	29177	5	132696	0	0	1025	0	0	0	0	0	0	0	0
113.173126	1026	1694867	1693842	0	120.280701	2.000000	113.394882	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	229	229	1	1	1	29502	5	134061	0	0	1026	0	0	0	0	0	0	0	0
114.173149	1025	1711947	1710923	0	119.921951	2.000000	72.421288	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	203	203	1	1	1	29820	5	135510	0	0	1025	0	0	0	0	0	0	0	0
115.173340	1025	1728930	1727906	0	120.244881	2.000000	44.528336	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	210	210	1	1	1	30094	5	136853	0	0	1025	0	0	0	0	0	0	0	0
116.173439	1025	1746023	1744999	0	123.018539	2.000000	64.742142	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	30408	5	138169	0	0	1025	0	0	0	0	0	0	0	0
117.173439	1024	1763103	1762080	0	124.757812	2.000000	70.875069	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	30699	5	139552	0	0	1024	0	0	0	0	0	0	0	0
118.173462	1025	1780217	1779193	0	126.040977	2.000000	72.117294	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	243	243	1	1	1	31013	5	140928	0	0	1025	0	0	0	0	0	0	0	0
119.173462	1025	1797243	1796219	0	127.708290	2.000976	55.658298	0.000975	1.619669e+01	0.000000e+00	2.004150e+02	0.000000e+00	223	223	2	1	1	31312	5	142246	0	0	1024	1	0	0	0	0	0	0	0
120.173584	1025	1813963	1812939	0	130.212677	2.000000	85.004501	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	31616	5	143552	0	0	1025	0	0	0	0	0	0	0	0
121.173592	1025	1831108	1830084	0	133.552200	2.000000	116.009239	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	31920	5	144872	0	0	1025	0	0	0	0	0	0	0	0
122.174057	1025	1847921	1846897	0	137.791214	2.000000	198.126205	0.000000	1.663909e+01	0.000000e+00	0.000000e+00	0.000000e+00	207	207	1	1	1	32180	5	146195	0	0	1025	0	0	0	0	0	0	0	0
