Generation	Size	Frequency	Count
280.182648	2	0.001951	41
280.182648	3	0.002927	19
280.182648	4	0.003902	16
280.182648	5	0.004878	14
280.182648	6	0.005854	10
280.182648	7	0.006829	7
280.182648	8	0.007805	2
280.182648	9	0.008780	4
280.182648	10	0.009756	3
280.182648	16	0.015610	1
280.182648	49	0.047805	1
280.182648	18	0.017561	1
280.182648	23	0.022439	1
280.182648	48	0.046829	1
280.182648	14	0.013659	5
280.182648	39	0.038049	1
280.182648	29	0.028293	1
280.182648	17	0.016585	1
280.182648	12	0.011707	3
280.182648	19	0.018537	2
280.182648	15	0.014634	1
280.182648	13	0.012683	1
280.182648	20	0.019512	1
280.182648	22	0.021463	1
280.182648	11	0.010732	1
290.183228	1	0.000975	81
290.183228	2	0.001949	44
290.183228	3	0.002924	19
290.183228	4	0.003899	17
290.183228	5	0.004873	15
290.183228	6	0.005848	7
290.183228	7	0.006823	5
290.183228	8	0.007797	4
290.183228	9	0.008772	8
290.183228	10	0.009747	5
290.183228	11	0.010721	6
290.183228	41	0.039961	1
290.183228	21	0.020468	2
290.183228	12	0.011696	4
290.183228	14	0.013645	4
290.183228	23	0.022417	1
290.183228	38	0.037037	1
290.183228	17	0.016569	1
290.183228	20	0.019493	1
290.183228	15	0.014620	1
290.183228	16	0.015595	1
290.183228	31	0.030214	1
290.183228	13	0.012671	1
300.183807	1	0.000976	100
300.183807	2	0.001951	31
300.183807	3	0.002927	32
300.183807	4	0.003902	12
300.183807	5	0.004878	15
300.183807	6	0.005854	10
300.183807	7	0.006829	4
300.183807	8	0.007805	11
300.183807	9	0.008780	2
300.183807	10	0.009756	5
300.183807	13	0.012683	2
300.183807	25	0.024390	2
300.183807	35	0.034146	1
300.183807	22	0.021463	1
300.183807	20	0.019512	1
300.183807	14	0.013659	3
300.183807	12	0.011707	3
300.183807	33	0.032195	1
300.183807	15	0.014634	2
300.183807	17	0.016585	1
300.183807	11	0.010732	3
300.183807	30	0.029268	1
300.183807	26	0.025366	1
310.184143	1	0.000976	73
310.184143	2	0.001951	52
310.184143	3	0.002927	20
310.184143	4	0.003902	18
310.184143	5	0.004878	8
310.184143	6	0.005854	10
310.184143	7	0.006829	11
310.184143	8	0.007805	4
310.184143	9	0.008780	4
310.184143	10	0.009756	4
310.184143	37	0.036098	1
310.184143	24	0.023415	1
310.184143	19	0.018537	1
310.184143	18	0.017561	1
310.184143	14	0.013659	3
310.184143	25	0.024390	1
310.184143	12	0.011707	7
310.184143	13	0.012683	3
310.184143	39	0.038049	1
310.184143	15	0.014634	3
310.184143	16	0.015610	3
310.184143	11	0.010732	1
320.184509	1	0.000976	68
320.184509	2	0.001951	21
320.184509	3	0.002927	30
320.184509	4	0.003902	20
320.184509	5	0.004878	14
320.184509	6	0.005854	15
320.184509	7	0.006829	8
320.184509	8	0.007805	5
320.184509	9	0.008780	9
320.184509	10	0.009756	3
320.184509	23	0.022439	2
320.184509	14	0.013659	1
320.184509	17	0.016585	4
320.184509	22	0.021463	1
320.184509	49	0.047805	1
320.184509	15	0.014634	1
320.184509	12	0.011707	2
320.184509	11	0.010732	2
320.184509	30	0.029268	1
320.184509	21	0.020488	1
320.184509	20	0.019512	1
320.184509	13	0.012683	1
320.184509	18	0.017561	1
320.184509	16	0.015610	1
330.184753	1	0.000976	70
330.184753	2	0.001951	41
330.184753	3	0.002927	25
330.184753	4	0.003902	12
330.184753	5	0.004878	10
330.184753	6	0.005854	13
330.184753	7	0.006829	7
330.184753	8	0.007805	3
330.184753	9	0.008780	7
330.184753	10	0.009756	3
330.184753	27	0.026341	2
330.184753	12	0.011707	1
330.184753	26	0.025366	1
330.184753	19	0.018537	1
330.184753	31	0.030244	1
330.184753	11	0.010732	4
330.184753	13	0.012683	1
330.184753	16	0.015610	1
330.184753	25	0.024390	1
330.184753	57	0.055610	1
330.184753	17	0.016585	1
330.184753	38	0.037073	1
330.184753	33	0.032195	1
330.184753	15	0.014634	1
330.184753	20	0.019512	1
330.184753	18	0.017561	2
340.185547	1	0.000976	75
340.185547	2	0.001951	34
340.185547	3	0.002927	30
340.185547	4	0.003902	13
340.185547	5	0.004878	15
340.185547	6	0.005854	4
340.185547	7	0.006829	4
340.185547	8	0.007805	8
340.185547	9	0.008780	4
340.185547	10	0.009756	8
340.185547	24	0.023415	2
340.185547	26	0.025366	1
340.185547	33	0.032195	1
340.185547	32	0.031220	2
340.185547	11	0.010732	3
340.185547	12	0.011707	2
340.185547	35	0.034146	1
340.185547	14	0.013659	1
340.185547	31	0.030244	1
340.185547	13	0.012683	4
340.185547	39	0.038049	1
340.185547	19	0.018537	1
340.185547	15	0.014634	1
350.186493	1	0.000976	74
350.186493	2	0.001951	32
350.186493	3	0.002927	22
350.186493	4	0.003902	20
350.186493	5	0.004878	8
350.186493	6	0.005854	4
350.186493	7	0.006829	8
350.186493	8	0.007805	6
350.186493	9	0.008780	8
350.186493	10	0.009756	5
350.186493	23	0.022439	1
350.186493	24	0.023415	3
350.186493	11	0.010732	3
350.186493	37	0.036098	1
350.186493	19	0.018537	2
350.186493	22	0.021463	1
350.186493	18	0.017561	1
350.186493	13	0.012683	1
350.186493	15	0.014634	3
350.186493	51	0.049756	1
350.186493	21	0.020488	1
350.186493	20	0.019512	1
350.186493	16	0.015610	2
350.186493	14	0.013659	1
350.186493	12	0.011707	1
360.187073	1	0.000976	69
360.187073	2	0.001951	40
360.187073	3	0.002927	16
360.187073	4	0.003902	15
360.187073	5	0.004878	15
360.187073	6	0.005854	11
360.187073	7	0.006829	8
360.187073	8	0.007805	4
360.187073	9	0.008780	7
360.187073	10	0.009756	7
360.187073	19	0.018537	1
360.187073	11	0.010732	6
360.187073	14	0.013659	3
360.187073	38	0.037073	1
360.187073	15	0.014634	5
360.187073	25	0.024390	1
360.187073	17	0.016585	1
360.187073	22	0.021463	2
360.187073	21	0.020488	1
360.187073	31	0.030244	1
360.187073	28	0.027317	1
370.187958	1	0.000976	67
370.187958	2	0.001951	24
370.187958	3	0.002927	29
370.187958	4	0.003902	13
370.187958	5	0.004878	10
370.187958	6	0.005854	9
370.187958	7	0.006829	10
370.187958	8	0.007805	5
370.187958	9	0.008780	8
370.187958	10	0.009756	3
370.187958	25	0.024390	1
370.187958	11	0.010732	3
370.187958	52	0.050732	1
370.187958	39	0.038049	1
370.187958	34	0.033171	2
370.187958	15	0.014634	2
370.187958	18	0.017561	2
370.187958	37	0.036098	1
370.187958	16	0.015610	2
370.187958	26	0.025366	1
370.187958	13	0.012683	2
370.187958	12	0.011707	2
370.187958	27	0.026341	1
380.188324	1	0.000977	78
380.188324	2	0.001953	33
380.188324	3	0.002930	20
380.188324	4	0.003906	14
380.188324	5	0.004883	8
380.188324	6	0.005859	8
380.188324	7	0.006836	13
380.188324	8	0.007812	4
380.188324	9	0.008789	4
380.188324	10	0.009766	4
380.188324	28	0.027344	1
380.188324	12	0.011719	2
380.188324	23	0.022461	2
380.188324	15	0.014648	3
380.188324	13	0.012695	2
380.188324	14	0.013672	1
380.188324	16	0.015625	3
380.188324	47	0.045898	1
380.188324	11	0.010742	5
380.188324	29	0.028320	1
380.188324	20	0.019531	1
380.188324	25	0.024414	1
380.188324	44	0.042969	1
380.188324	26	0.025391	1
390.188812	1	0.000976	82
390.188812	2	0.001951	39
390.188812	3	0.002927	35
390.188812	4	0.003902	23
390.188812	5	0.004878	17
390.188812	6	0.005854	7
390.188812	7	0.006829	8
390.188812	8	0.007805	5
390.188812	9	0.008780	1
390.188812	10	0.009756	2
390.188812	28	0.027317	2
390.188812	13	0.012683	2
390.188812	43	0.041951	1
390.188812	31	0.030244	1
390.188812	34	0.033171	1
390.188812	12	0.011707	5
390.188812	14	0.013659	2
390.188812	46	0.044878	1
390.188812	17	0.016585	1
390.188812	15	0.014634	1
390.188812	23	0.022439	1
390.188812	18	0.017561	1
390.188812	19	0.018537	1
400.189819	1	0.000976	65
400.189819	2	0.001951	35
400.189819	3	0.002927	24
400.189819	4	0.003902	14
400.189819	5	0.004878	15
400.189819	6	0.005854	10
400.189819	7	0.006829	3
400.189819	8	0.007805	1
400.189819	9	0.008780	5
400.189819	10	0.009756	3
400.189819	24	0.023415	2
400.189819	25	0.024390	1
400.189819	13	0.012683	4
400.189819	11	0.010732	8
400.189819	22	0.021463	2
400.189819	14	0.013659	4
400.189819	19	0.018537	1
400.189819	23	0.022439	1
400.189819	31	0.030244	1
400.189819	16	0.015610	1
400.189819	12	0.011707	2
400.189819	21	0.020488	1
400.189819	15	0.014634	2
400.189819	26	0.025366	1
400.189819	20	0.019512	1
410.190308	1	0.000976	85
410.190308	2	0.001951	26
410.190308	3	0.002927	16
410.190308	4	0.003902	14
410.190308	5	0.004878	12
410.190308	6	0.005854	16
410.190308	7	0.006829	7
410.190308	8	0.007805	6
410.190308	9	0.008780	4
410.190308	10	0.009756	8
410.190308	26	0.025366	3
410.190308	13	0.012683	6
410.190308	25	0.024390	1
410.190308	41	0.040000	1
410.190308	24	0.023415	1
410.190308	20	0.019512	1
410.190308	16	0.015610	1
410.190308	12	0.011707	2
410.190308	43	0.041951	1
410.190308	11	0.010732	1
410.190308	19	0.018537	1
410.190308	22	0.021463	1
410.190308	14	0.013659	1
420.190582	1	0.000976	86
420.190582	2	0.001951	31
420.190582	3	0.002927	27
420.190582	4	0.003902	7
420.190582	5	0.004878	17
420.190582	6	0.005854	6
420.190582	7	0.006829	7
420.190582	8	0.007805	6
420.190582	9	0.008780	3
420.190582	10	0.009756	3
420.190582	18	0.017561	1
420.190582	25	0.024390	1
420.190582	28	0.027317	1
420.190582	16	0.015610	1
420.190582	11	0.010732	2
420.190582	13	0.012683	4
420.190582	19	0.018537	2
420.190582	31	0.030244	1
420.190582	24	0.023415	2
420.190582	23	0.022439	2
420.190582	12	0.011707	3
420.190582	14	0.013659	2
420.190582	20	0.019512	1
420.190582	17	0.016585	1
420.190582	38	0.037073	1
420.190582	15	0.014634	2
430.191132	1	0.000976	81
430.191132	2	0.001951	31
430.191132	3	0.002927	29
430.191132	4	0.003902	12
430.191132	5	0.004878	9
430.191132	6	0.005854	8
430.191132	7	0.006829	8
430.191132	8	0.007805	10
430.191132	9	0.008780	5
430.191132	10	0.009756	5
430.191132	21	0.020488	2
430.191132	23	0.022439	1
430.191132	13	0.012683	4
430.191132	14	0.013659	2
