Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
0	159156	160383	2	2	0	1	142	16.639093	0.000000	132.777267	1025
0	160383	161154	2	2	0	1	143	16.639093	0.000000	133.348007	1025
0	161154	161995	2	2	0	1	144	16.639093	0.000000	134.000443	1025
0	161995	162525	2	2	0	1	145	16.639093	0.000000	134.384720	1025
0	162525	163321	2	2	0	1	146	16.639093	0.000000	134.972748	1025
0	163321	163726	2	2	0	1	147	16.639093	0.000000	135.252701	1025
0	163726	165129	2	2	0	1	149	16.639093	0.000000	136.328857	1025
0	165129	165974	2	2	0	1	150	16.639093	0.000000	136.941574	1025
0	165974	167048	2	2	0	1	151	16.639093	0.000000	137.733749	1025
0	168697	169219	2	2	0	1	154	16.639093	0.000000	139.354767	1025
0	167048	168237	2	2	0	1	152	16.639093	0.000000	138.623474	1025
0	168237	168697	2	2	0	1	153	16.639093	0.000000	138.978348	1025
0	170548	170582	2	2	0	1	156	16.639093	0.000000	140.341507	1025
0	169219	170548	2	2	0	1	155	16.639093	0.000000	140.321915	1025
0	170582	170701	2	2	0	1	157	16.639093	0.000000	140.422867	1025
0	170701	171948	2	2	0	1	158	16.639093	0.000000	141.349136	1025
0	171948	172531	2	2	0	1	159	16.639093	0.000000	141.763519	1025
0	172531	174432	2	2	0	1	160	16.639093	0.000000	143.217957	1025
0	174432	175162	2	2	0	1	161	16.639093	0.000000	143.770645	1025
0	179490	180152	2	2	0	1	164	16.639093	0.000000	147.421768	1025
0	175162	179021	2	2	0	1	162	16.639093	0.000000	146.587265	1025
0	179021	179490	2	2	0	1	163	16.639093	0.000000	146.940231	1025
0	180152	180296	2	2	0	1	165	16.639093	0.000000	147.529373	1025
0	180296	180904	2	2	0	1	166	16.639093	0.000000	147.964844	1025
0	180904	181803	2	2	0	1	167	16.639093	0.000000	148.648788	1025
0	181803	182392	2	2	0	1	168	16.639093	0.000000	149.110275	1025
0	182392	183809	2	2	0	1	169	16.639093	0.000000	150.100250	1025
0	184694	186505	2	2	0	1	171	16.639093	0.000000	152.091537	1025
0	183809	184694	2	2	0	1	170	16.639093	0.000000	150.743912	1025
0	186505	186627	2	2	0	1	172	16.639093	0.000000	152.179108	1025
0	186627	187161	2	2	0	1	173	16.639093	0.000000	152.570404	1025
0	187919	188065	2	2	0	1	175	16.639093	0.000000	153.244019	1025
0	187161	187919	2	2	0	1	174	16.639093	0.000000	153.145721	1025
0	188386	188434	2	2	0	1	177	16.639093	0.000000	153.499634	1025
0	188065	188386	2	2	0	1	176	16.639093	0.000000	153.461945	1025
0	188434	188687	2	2	0	1	178	16.639093	0.000000	153.696045	1025
0	188687	189968	2	2	0	1	179	16.639093	0.000000	154.632492	1025
0	189968	190953	2	2	0	1	180	16.639093	0.000000	155.356293	1025
0	190953	191584	2	2	0	1	181	16.639093	0.000000	155.859192	1025
0	191584	192359	2	2	0	1	182	16.639093	0.000000	156.418274	1025
0	192359	192737	2	2	0	1	183	16.639093	0.000000	156.687073	1025
0	192737	195232	2	2	0	1	184	16.639093	0.000000	158.493576	1025
0	195232	196020	2	2	0	1	185	16.639093	0.000000	159.096405	1025
0	196020	197641	2	2	0	1	186	16.639093	0.000000	160.302521	1025
0	198490	198532	2	2	0	1	191	16.639093	0.000000	160.967728	1025
0	197641	197761	2	2	0	1	187	16.639093	0.000000	160.390091	1025
0	197761	198147	2	2	0	1	188	16.639093	0.000000	160.696487	1025
0	198147	198155	2	2	0	1	189	16.639093	0.000000	160.699448	1025
0	198155	198490	2	2	0	1	190	16.639093	0.000000	160.933456	1025
0	198532	199254	2	2	0	1	192	16.639093	0.000000	161.492340	1025
0	199254	200482	2	2	0	1	193	16.639093	0.000000	162.409668	1025
0	200482	201082	2	2	0	1	194	16.639093	0.000000	162.837601	1025
0	201082	202014	2	2	0	1	195	16.639093	0.000000	163.487579	1025
0	202014	202436	2	2	0	1	196	16.639093	0.000000	163.820831	1025
0	202900	204642	2	2	0	1	198	16.639093	0.000000	165.467865	1025
0	202436	202900	2	2	0	1	197	16.639093	0.000000	164.162567	1025
0	204642	206535	2	2	0	1	199	16.639093	0.000000	166.835876	1025
0	210227	210261	2	2	0	1	201	16.639093	0.000000	169.674179	1025
0	206535	210227	2	2	0	1	200	16.639093	0.000000	169.645706	1025
0	210261	213359	2	2	0	1	202	16.639093	0.000000	171.986099	1025
0	214345	214655	2	2	0	1	205	16.639093	0.000000	172.972382	1025
0	213359	213725	2	2	0	1	203	16.639093	0.000000	172.262894	1025
0	213725	214345	2	2	0	1	204	16.639093	0.000000	172.737701	1025
0	214655	215023	2	2	0	1	206	16.639093	0.000000	173.251511	1025
0	215023	217216	2	2	0	1	207	16.639093	0.000000	174.885132	1025
0	217216	218147	2	2	0	1	208	16.639093	0.000000	175.575943	1025
0	218640	218767	2	2	0	1	210	16.639093	0.000000	176.069260	1025
0	218767	219024	2	2	0	1	211	16.639093	0.000000	176.261810	1025
0	218147	218640	2	2	0	1	209	16.639093	0.000000	175.976990	1025
0	219024	219171	2	2	0	1	212	16.639093	0.000000	176.361191	1025
0	219171	220033	2	2	0	1	213	16.639093	0.000000	177.024673	1025
0	220033	220891	2	2	0	1	214	16.639093	0.000000	177.681702	1025
0	220891	221164	2	2	0	1	216	16.639093	0.000000	177.902237	1025
0	221537	222218	2	2	0	1	218	16.639093	0.000000	178.735474	1025
0	221164	221537	2	2	0	1	217	16.639093	0.000000	178.211456	1025
0	222218	223871	2	2	0	1	219	16.639093	0.000000	179.953781	1025
0	223871	224097	2	2	0	1	220	16.639093	0.000000	180.108475	1025
0	224097	225235	2	2	0	1	221	16.639093	0.000000	180.942383	1025
0	225235	225739	2	2	0	1	222	16.639093	0.000000	181.322083	1025
0	225739	230732	2	2	0	1	223	16.639093	0.000000	185.069275	1025
0	230732	231066	2	2	0	1	224	16.639093	0.000000	185.315231	1025
0	231066	231761	2	2	0	1	225	16.639093	0.000000	185.790726	1025
0	231761	232879	2	2	0	1	226	16.639093	0.000000	186.584366	1025
0	232879	232998	2	2	0	1	227	16.639093	0.000000	186.680832	1025
0	232998	234339	2	2	0	1	228	16.639093	0.000000	187.667358	1025
0	234339	235959	2	2	0	1	229	16.639093	0.000000	188.916885	1025
0	235959	237028	2	2	0	1	230	16.639093	0.000000	189.699234	1025
0	237028	238228	2	2	0	1	232	16.639093	0.000000	190.628601	1025
0	238228	238470	2	2	0	1	233	16.639093	0.000000	190.780640	1025
0	239635	239782	2	2	0	1	235	16.639093	0.000000	191.747360	1025
0	238470	239635	2	2	0	1	234	16.639093	0.000000	191.643250	1025
0	239782	243032	2	2	0	1	236	16.639093	0.000000	194.198364	1025
0	243032	246029	2	2	0	1	237	16.639093	0.000000	196.392029	1025
0	246029	246336	2	2	0	1	238	16.639093	0.000000	196.640884	1025
0	246336	246521	2	2	0	1	239	16.639093	0.000000	196.780609	1025
0	249629	249820	2	2	0	1	243	16.639093	0.000000	199.123154	1025
0	246521	247710	2	2	0	1	240	16.639093	0.000000	197.654892	1025
0	247710	248210	2	2	0	1	241	16.639093	0.000000	198.007126	1025
0	249820	250068	2	2	0	1	244	16.639093	0.000000	199.293503	1025
0	248210	249629	2	2	0	1	242	16.639093	0.000000	198.990479	1025
0	250068	250559	2	2	0	1	245	16.639093	0.000000	199.687363	1025
0	250559	251717	2	2	0	1	247	16.639093	0.000000	200.549774	1025
0	251717	252386	2	2	0	1	248	16.639093	0.000000	201.033417	1025
0	252386	252538	2	2	0	1	249	16.639093	0.000000	201.140915	1025
0	252538	253272	2	2	0	1	250	16.639093	0.000000	201.673019	1025
0	253272	253399	2	2	0	1	251	16.639093	0.000000	201.775162	1025
0	253399	253482	2	2	0	1	252	16.639093	0.000000	201.830032	1025
0	253482	255607	2	2	0	1	253	16.639093	0.000000	203.386993	1025
0	255607	255998	2	2	0	1	254	16.639093	0.000000	203.656891	1025
0	255998	258761	2	2	0	1	255	16.639093	0.000000	205.700546	1025
0	258761	259031	2	2	0	1	256	16.639093	0.000000	205.910614	1025
0	261222	261806	2	2	0	1	259	16.639093	0.000000	207.958740	1025
0	259031	260315	2	2	0	1	257	16.639093	0.000000	206.867264	1025
0	260315	261222	2	2	0	1	258	16.639093	0.000000	207.516617	1025
0	261806	263643	2	2	0	1	260	16.639093	0.000000	209.316086	1025
0	263643	264842	2	2	0	1	261	16.639093	0.000000	210.217209	1025
0	264842	267432	2	2	0	1	262	16.639093	0.000000	212.087006	1025
0	267432	267552	2	2	0	1	263	16.639093	0.000000	212.165070	1025
0	268637	269214	2	2	0	1	265	16.639093	0.000000	213.348892	1025
0	267552	268637	2	2	0	1	264	16.639093	0.000000	212.937256	1025
0	269651	269726	2	2	0	1	267	16.639093	0.000000	213.731400	1025
0	269214	269651	2	2	0	1	266	16.639093	0.000000	213.679688	1025
0	269726	271297	2	2	0	1	268	16.639093	0.000000	214.921234	1025
0	271297	271501	2	2	0	1	269	16.639093	0.000000	215.062851	1025
0	271501	273381	2	2	0	1	270	16.639093	0.000000	216.444839	1025
0	273381	273407	2	2	0	1	271	16.639093	0.000000	216.469040	1025
0	274422	275207	2	2	0	1	275	16.639093	0.000000	217.814743	1025
0	273407	273551	2	2	0	1	272	16.639093	0.000000	216.571228	1025
0	273551	273700	2	2	0	1	273	16.639093	0.000000	216.669022	1025
0	273700	274422	2	2	0	1	274	16.639093	0.000000	217.217865	1025
0	275207	277059	2	2	0	1	276	16.639093	0.000000	219.153320	1025
0	277059	277989	2	2	0	1	278	16.639093	0.000000	219.829880	1025
0	277989	278762	2	2	0	1	279	16.639093	0.000000	220.444763	1025
0	278762	281575	2	2	0	1	280	16.639093	0.000000	222.566360	1025
0	281575	282769	2	2	0	1	281	16.639093	0.000000	223.419418	1025
0	282769	284060	2	2	0	1	282	16.639093	0.000000	224.373672	1025
0	284060	284869	2	2	0	1	283	16.639093	0.000000	224.965256	1025
0	284869	286725	2	2	0	1	284	16.639093	0.000000	226.333420	1025
0	286725	287143	2	2	0	1	285	16.639093	0.000000	226.615234	1025
0	287143	288216	2	2	0	1	286	16.639093	0.000000	227.383316	1025
0	288415	288683	2	2	0	1	290	16.639093	0.000000	227.692459	1025
0	288683	288902	2	2	0	1	291	16.639093	0.000000	227.857498	1025
0	288216	288222	2	2	0	1	287	16.639093	0.000000	227.386169	1025
0	288222	288315	2	2	0	1	288	16.639093	0.000000	227.451736	1025
0	288315	288415	2	2	0	1	289	16.639093	0.000000	227.528702	1025
0	288902	289749	2	2	0	1	292	16.639093	0.000000	228.467789	1025
0	289749	289814	2	2	0	1	293	16.639093	0.000000	228.521164	1025
0	289814	290207	2	2	0	1	294	16.639093	0.000000	228.792892	1025
0	294439	295091	2	2	0	1	296	16.639093	0.000000	232.375763	1025
0	290207	294439	2	2	0	1	295	16.639093	0.000000	231.915955	1025
0	295091	299009	2	2	0	1	297	16.639093	0.000000	235.237320	1025
0	299117	299477	2	2	0	1	299	16.639093	0.000000	235.570816	1025
0	299477	299960	2	2	0	1	300	16.639093	0.000000	235.927979	1025
0	299009	299117	2	2	0	1	298	16.639093	0.000000	235.308273	1025
0	299960	300737	2	2	0	1	301	16.639093	0.000000	236.520874	1025
0	300737	302800	2	2	0	1	302	16.639093	0.000000	238.052307	1025
0	302800	303133	2	2	0	1	303	16.639093	0.000000	238.297195	1025
0	303133	303831	2	2	0	1	304	16.639093	0.000000	238.805984	1025
0	303831	303844	2	2	0	1	305	16.639093	0.000000	238.817383	1025
0	303844	305163	2	2	0	1	306	16.639093	0.000000	239.782471	1025
0	305889	306345	2	2	0	1	308	16.639093	0.000000	240.672974	1025
0	305163	305889	2	2	0	1	307	16.639093	0.000000	240.315063	1025
0	306345	308831	2	2	0	1	309	16.639093	0.000000	242.541275	1025
0	308831	309716	2	2	0	1	310	16.639093	0.000000	243.201752	1025
0	309716	313198	2	2	0	1	311	16.639093	0.000000	245.797974	1025
0	313198	314589	2	2	0	1	312	16.639093	0.000000	246.785095	1025
0	314589	315199	2	2	0	1	313	16.639093	0.000000	247.230972	1025
0	315199	316593	2	2	0	1	314	16.639093	0.000000	248.275711	1025
0	316593	316753	2	2	0	1	315	16.639093	0.000000	248.406357	1025
0	316753	317504	2	2	0	1	316	16.639093	0.000000	248.935959	1025
0	317504	317782	2	2	0	1	317	16.639093	0.000000	249.149170	1025
0	317782	320260	2	2	0	1	318	16.639093	0.000000	250.963089	1025
0	320260	320992	2	2	0	1	319	16.639093	0.000000	251.495193	1025
0	321170	321403	2	2	0	1	321	16.639093	0.000000	251.773758	1025
0	320992	321170	2	2	0	1	320	16.639093	0.000000	251.603256	1025
0	321403	322380	2	2	0	1	322	16.639093	0.000000	252.474472	1025
0	322380	322733	2	2	0	1	323	16.639093	0.000000	252.737381	1025
0	322733	323250	2	2	0	1	324	16.639093	0.000000	253.130890	1025
0	323250	328182	2	2	0	1	325	16.639093	0.000000	256.748352	1025
0	328182	328385	2	2	0	1	326	16.639093	0.000000	256.910858	1025
0	328385	329225	2	2	0	1	327	16.639093	0.000000	257.546997	1025
0	329225	329325	2	2	0	1	328	16.639093	0.000000	257.620789	1025
0	329325	330393	2	2	0	1	329	16.639093	0.000000	258.421143	1025
0	330393	331170	2	2	0	1	330	16.639093	0.000000	259.021484	1025
0	331623	332055	2	2	0	1	332	16.639093	0.000000	259.714691	1025
0	331170	331623	2	2	0	1	331	16.639093	0.000000	259.392914	1025
0	332055	332147	2	2	0	1	333	16.639093	0.000000	259.799347	1025
0	332147	333218	2	2	0	1	334	16.639093	0.000000	260.562439	1025
0	333218	333283	2	2	0	1	335	16.639093	0.000000	260.608154	1025
0	333283	333917	2	2	0	1	336	16.639093	0.000000	261.067444	1025
0	333917	334919	2	2	0	1	337	16.639093	0.000000	261.776703	1025
0	334919	335714	2	2	0	1	338	16.639093	0.000000	262.342316	1025
0	335714	337033	2	2	0	1	339	16.639093	0.000000	263.309479	1025
0	337033	337891	2	2	0	1	340	16.639093	0.000000	263.944641	1025
0	340235	340464	2	2	0	1	342	16.639093	0.000000	265.854584	1025
0	337891	340235	2	2	0	1	341	16.639093	0.000000	265.678772	1025
0	340464	340837	2	2	0	1	343	16.639093	0.000000	266.135468	1025
0	340837	343315	2	2	0	1	344	16.639093	0.000000	267.946320	1025
0	345177	345689	2	2	0	1	347	16.639093	0.000000	269.717133	1025
0	343315	344223	2	2	0	1	345	16.639093	0.000000	268.620483	1025
0	344223	345177	2	2	0	1	346	16.639093	0.000000	269.315765	1025
0	345689	346182	2	2	0	1	348	16.639093	0.000000	270.090698	1025
0	346182	346646	2	2	0	1	349	16.639093	0.000000	270.443451	1025
0	346646	347966	2	2	0	1	350	16.639093	0.000000	271.432190	1025
0	347966	351334	2	2	0	1	351	16.639093	0.000000	273.918243	1025
0	351334	353499	2	2	0	1	352	16.639093	0.000000	275.563232	1025
0	353499	357256	2	2	0	1	353	16.639093	0.000000	278.330719	1025
0	357256	361314	2	2	0	1	354	16.639093	0.000000	281.381439	1025
0	361314	361475	2	2	0	1	355	16.639093	0.000000	281.510559	1025
0	361475	362390	2	2	0	1	356	16.639093	0.000000	282.219116	1025
0	365822	366002	2	2	0	1	358	16.639093	0.000000	284.927521	1025
0	362390	365822	2	2	0	1	357	16.639093	0.000000	284.793701	1025
0	366002	367519	2	2	0	1	359	16.639093	0.000000	286.058289	1025
0	367519	368034	2	2	0	1	360	16.639093	0.000000	286.461243	1025
0	368034	371097	2	2	0	1	361	16.639093	0.000000	288.747925	1025
0	371097	371473	2	2	0	1	362	16.639093	0.000000	289.015228	1025
0	371473	373085	2	2	0	1	363	16.639093	0.000000	290.187714	1025
0	373085	373935	2	2	0	1	364	16.639093	0.000000	290.856873	1025
0	373935	376205	2	2	0	1	365	16.639093	0.000000	292.446899	1025
0	376205	377202	2	2	0	1	366	16.639093	0.000000	293.187164	1025
0	377202	377861	2	2	0	1	367	16.639093	0.000000	293.673737	1025
0	378459	378476	2	2	0	1	370	16.639093	0.000000	294.135956	1025
0	377861	378273	2	2	0	1	368	16.639093	0.000000	293.983612	1025
0	378273	378459	2	2	0	1	369	16.639093	0.000000	294.125488	1025
0	380011	380515	2	2	0	1	372	16.639093	0.000000	295.646271	1025
0	378476	380011	2	2	0	1	371	16.639093	0.000000	295.279388	1025
0	380515	383845	2	2	0	1	373	16.639093	0.000000	298.117767	1025
0	388014	388891	2	2	0	1	376	16.639093	0.000000	301.824951	1025
0	383845	387511	2	2	0	1	374	16.639093	0.000000	300.786652	1025
0	387511	388014	2	2	0	1	375	16.639093	0.000000	301.163940	1025
0	388891	389975	2	2	0	1	377	16.639093	0.000000	302.602417	1025
0	392688	392831	2	2	0	1	380	16.639093	0.000000	304.676971	1025
0	389975	392427	2	2	0	1	378	16.639093	0.000000	304.389526	1025
0	392427	392688	2	2	0	1	379	16.639093	0.000000	304.586121	1025
0	392831	393556	2	2	0	1	381	16.639093	0.000000	305.223541	1025
0	393556	394106	2	2	0	1	382	16.639093	0.000000	305.648193	1025
0	394106	398138	2	2	0	1	383	16.639093	0.000000	308.661041	1025
0	398138	400088	2	2	0	1	384	16.639093	0.000000	310.109009	1025
0	402442	402698	2	2	0	1	387	16.639093	0.000000	312.073700	1025
0	400088	400508	2	2	0	1	385	16.639093	0.000000	310.430511	1025
0	400508	402442	2	2	0	1	386	16.639093	0.000000	311.890503	1025
0	402698	402754	2	2	0	1	388	16.639093	0.000000	312.122711	1025
0	406705	406764	2	2	0	1	391	16.639093	0.000000	315.102722	1025
