Generation	Size	Frequency	Count
480.193604	2	0.001951	0
480.193604	3	0.002927	0
480.193604	4	0.003902	0
480.193604	5	0.004878	0
480.193604	6	0.005854	0
480.193604	7	0.006829	0
480.193604	8	0.007805	0
480.193604	9	0.008780	0
480.193604	10	0.009756	0
480.193604	1025	1.000000	3
490.194061	1	0.000976	0
490.194061	2	0.001951	0
490.194061	3	0.002927	0
490.194061	4	0.003902	0
490.194061	5	0.004878	0
490.194061	6	0.005854	0
490.194061	7	0.006829	0
490.194061	8	0.007805	0
490.194061	9	0.008780	0
490.194061	10	0.009756	0
490.194061	1025	1.000000	3
500.194580	1	0.000976	1
500.194580	2	0.001951	0
500.194580	3	0.002927	0
500.194580	4	0.003902	0
500.194580	5	0.004878	0
500.194580	6	0.005854	0
500.194580	7	0.006829	0
500.194580	8	0.007805	0
500.194580	9	0.008780	0
500.194580	10	0.009756	0
500.194580	1025	1.000000	3
510.195099	1	0.000975	0
510.195099	2	0.001949	0
510.195099	3	0.002924	0
510.195099	4	0.003899	0
510.195099	5	0.004873	0
510.195099	6	0.005848	0
510.195099	7	0.006823	0
510.195099	8	0.007797	0
510.195099	9	0.008772	0
510.195099	10	0.009747	0
510.195099	1026	1.000000	3
520.195435	1	0.000976	1
520.195435	2	0.001951	0
520.195435	3	0.002927	0
520.195435	4	0.003902	0
520.195435	5	0.004878	0
520.195435	6	0.005854	0
520.195435	7	0.006829	0
520.195435	8	0.007805	0
520.195435	9	0.008780	0
520.195435	10	0.009756	0
520.195435	1025	1.000000	3
530.195801	1	0.000976	1
530.195801	2	0.001951	0
530.195801	3	0.002927	0
530.195801	4	0.003902	0
530.195801	5	0.004878	0
530.195801	6	0.005854	0
530.195801	7	0.006829	0
530.195801	8	0.007805	0
530.195801	9	0.008780	0
530.195801	10	0.009756	0
530.195801	1025	1.000000	3
540.196045	1	0.000976	0
540.196045	2	0.001951	0
540.196045	3	0.002927	0
540.196045	4	0.003902	0
540.196045	5	0.004878	0
540.196045	6	0.005854	0
540.196045	7	0.006829	0
540.196045	8	0.007805	0
540.196045	9	0.008780	0
540.196045	10	0.009756	0
540.196045	1025	1.000000	3
550.196289	1	0.000976	0
550.196289	2	0.001951	0
550.196289	3	0.002927	0
550.196289	4	0.003902	0
550.196289	5	0.004878	0
550.196289	6	0.005854	0
550.196289	7	0.006829	0
550.196289	8	0.007805	0
550.196289	9	0.008780	0
550.196289	10	0.009756	0
550.196289	1025	1.000000	3
560.197083	1	0.000976	0
560.197083	2	0.001951	0
560.197083	3	0.002927	0
560.197083	4	0.003902	0
560.197083	5	0.004878	0
560.197083	6	0.005854	0
560.197083	7	0.006829	0
560.197083	8	0.007805	0
560.197083	9	0.008780	0
560.197083	10	0.009756	0
560.197083	1025	1.000000	3
570.197571	1	0.000976	0
570.197571	2	0.001951	0
570.197571	3	0.002927	0
570.197571	4	0.003902	0
570.197571	5	0.004878	0
570.197571	6	0.005854	0
570.197571	7	0.006829	0
570.197571	8	0.007805	0
570.197571	9	0.008780	0
570.197571	10	0.009756	0
570.197571	1025	1.000000	3
580.197815	1	0.000976	0
580.197815	2	0.001951	0
580.197815	3	0.002927	0
580.197815	4	0.003902	0
580.197815	5	0.004878	0
580.197815	6	0.005854	0
580.197815	7	0.006829	0
580.197815	8	0.007805	0
580.197815	9	0.008780	0
580.197815	10	0.009756	0
580.197815	1025	1.000000	3
590.198242	1	0.000976	0
590.198242	2	0.001951	0
590.198242	3	0.002927	0
590.198242	4	0.003902	0
590.198242	5	0.004878	0
590.198242	6	0.005854	0
590.198242	7	0.006829	0
590.198242	8	0.007805	0
590.198242	9	0.008780	0
590.198242	10	0.009756	0
590.198242	1025	1.000000	3
600.198730	1	0.000976	0
600.198730	2	0.001951	0
600.198730	3	0.002927	0
600.198730	4	0.003902	0
600.198730	5	0.004878	0
600.198730	6	0.005854	0
600.198730	7	0.006829	0
600.198730	8	0.007805	0
600.198730	9	0.008780	0
600.198730	10	0.009756	0
600.198730	1025	1.000000	3
610.198975	1	0.000976	0
610.198975	2	0.001951	0
610.198975	3	0.002927	0
610.198975	4	0.003902	0
610.198975	5	0.004878	0
610.198975	6	0.005854	0
610.198975	7	0.006829	0
610.198975	8	0.007805	0
610.198975	9	0.008780	0
610.198975	10	0.009756	0
610.198975	1025	1.000000	3
620.199341	1	0.000975	0
620.199341	2	0.001949	0
620.199341	3	0.002924	0
620.199341	4	0.003899	0
620.199341	5	0.004873	0
620.199341	6	0.005848	0
620.199341	7	0.006823	0
620.199341	8	0.007797	0
620.199341	9	0.008772	0
620.199341	10	0.009747	0
620.199341	1026	1.000000	3
630.199585	1	0.000976	0
630.199585	2	0.001951	0
630.199585	3	0.002927	0
630.199585	4	0.003902	0
