NumCells	NumSamples	CellsPerSample	SampleDepth	Generation	Identity	DriverIdentity	Parent	Population	BirthRate	MigrationRate	OriginTime	DriverMutations	MigrationMutations	PassengerMutations
1025	1	-1	-1	24.140379	3	3	1	635	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	25.140478	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	25.140478	1	1	0	91	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	25.140478	3	3	1	934	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	26.140530	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	26.140530	1	1	0	11	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	26.140530	3	3	1	1013	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	27.140873	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	27.140873	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	27.140873	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	28.141071	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	28.141071	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	28.141071	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	29.141142	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	29.141142	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	29.141142	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1024	1	-1	-1	30.141148	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	30.141148	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1024	1	-1	-1	30.141148	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	31.141237	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	31.141237	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	31.141237	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1024	1	-1	-1	32.141243	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	32.141243	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1024	1	-1	-1	32.141243	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1024	1	-1	-1	33.141247	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	33.141247	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1024	1	-1	-1	33.141247	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	34.141319	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	34.141319	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	34.141319	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	35.141541	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	35.141541	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	35.141541	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	36.141579	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	36.141579	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	36.141579	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	37.141644	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	37.141644	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	37.141644	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	38.141693	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	38.141693	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	38.141693	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	39.141827	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	39.141827	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	39.141827	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	40.141930	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	40.141930	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	40.141930	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	41.141945	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	41.141945	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	41.141945	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	42.141953	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	42.141953	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	42.141953	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	43.142052	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	43.142052	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	43.142052	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1026	1	-1	-1	44.142075	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1026	1	-1	-1	44.142075	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1026	1	-1	-1	44.142075	3	3	1	1026	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	45.142200	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	45.142200	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	45.142200	3	3	1	1023	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	46.142250	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	46.142250	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	46.142250	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	47.142284	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	47.142284	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	47.142284	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	48.142296	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	48.142296	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	48.142296	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1024	1	-1	-1	49.142307	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	49.142307	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1024	1	-1	-1	49.142307	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	50.142521	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	50.142521	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	50.142521	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	51.142529	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	51.142529	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	51.142529	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	52.142540	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	52.142540	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	52.142540	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	53.142658	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	53.142658	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	53.142658	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	54.142670	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	54.142670	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	54.142670	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	55.142673	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	55.142673	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	55.142673	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	56.142693	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	56.142693	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	56.142693	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	57.142841	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	57.142841	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	57.142841	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	58.143116	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	58.143116	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	58.143116	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	59.143127	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	59.143127	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	59.143127	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	60.143284	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	60.143284	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	60.143284	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	61.143398	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	61.143398	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	61.143398	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	62.143440	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	62.143440	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	62.143440	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	63.143444	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	63.143444	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	63.143444	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	64.143761	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	64.143761	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	64.143761	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	65.143799	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	65.143799	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	65.143799	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	66.143837	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	66.143837	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	66.143837	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	67.143883	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	67.143883	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	67.143883	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	68.143959	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	68.143959	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	68.143959	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	69.144203	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	69.144203	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	69.144203	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	70.144218	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	70.144218	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	70.144218	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	71.144348	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	71.144348	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	71.144348	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	72.144432	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	72.144432	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	72.144432	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	73.144455	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	73.144455	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	73.144455	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	74.144493	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	74.144493	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	74.144493	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	75.144615	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	75.144615	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	75.144615	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	76.144775	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	76.144775	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	76.144775	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	77.144867	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	77.144867	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	77.144867	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	78.145012	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	78.145012	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	78.145012	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	79.145126	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	79.145126	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	79.145126	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	80.145157	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	80.145157	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	80.145157	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	81.145233	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	81.145233	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	81.145233	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1024	1	-1	-1	82.145233	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	82.145233	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1024	1	-1	-1	82.145233	3	3	1	1018	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	83.145355	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	83.145355	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	83.145355	3	3	1	1015	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	83.145355	98	98	3	10	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	84.145386	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	84.145386	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	84.145386	3	3	1	1019	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	84.145386	98	98	3	6	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	85.145416	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	85.145416	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	85.145416	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	85.145416	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	86.145470	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	86.145470	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	86.145470	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	86.145470	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	87.145470	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	87.145470	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	87.145470	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	87.145470	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1024	1	-1	-1	88.145485	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	88.145485	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1024	1	-1	-1	88.145485	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1024	1	-1	-1	88.145485	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	89.145576	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	89.145576	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	89.145576	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	89.145576	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	90.145630	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	90.145630	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	90.145630	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	90.145630	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	91.145744	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	91.145744	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	91.145744	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	91.145744	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	92.145805	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	92.145805	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	92.145805	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	92.145805	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	93.145828	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	93.145828	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	93.145828	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	93.145828	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	94.146156	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	94.146156	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	94.146156	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	94.146156	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	95.146545	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	95.146545	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	95.146545	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	95.146545	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	96.146858	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	96.146858	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	96.146858	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	96.146858	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	97.146873	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	97.146873	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	97.146873	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	97.146873	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	98.147125	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	98.147125	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	98.147125	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	98.147125	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	99.147141	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	99.147141	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	99.147141	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	99.147141	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	100.147385	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	100.147385	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	100.147385	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	100.147385	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	101.147423	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	101.147423	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	101.147423	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	101.147423	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	102.147530	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	102.147530	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	102.147530	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	102.147530	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1024	1	-1	-1	103.147537	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1024	1	-1	-1	103.147537	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1024	1	-1	-1	103.147537	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1024	1	-1	-1	103.147537	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	104.147560	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	104.147560	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	104.147560	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	104.147560	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	105.147606	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	105.147606	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	105.147606	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	105.147606	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	106.147621	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	106.147621	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	106.147621	3	3	1	1024	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	106.147621	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	107.147957	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	107.147957	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
1025	1	-1	-1	107.147957	3	3	1	1025	11.297130	0.000000	20.990223	2	0	0
1025	1	-1	-1	107.147957	98	98	3	0	10.345178	0.000000	82.090858	3	0	0
1025	1	-1	-1	108.148018	0	0	0	0	1.000000	0.000000	0.000000	0	0	0
1025	1	-1	-1	108.148018	1	1	0	0	9.170753	0.000000	19.767834	1	0	0
